,CHMP7 (91782)
ACH-000004,-0.67769024861
ACH-000007,-0.919962010834
ACH-000009,-0.24006959787300003
ACH-000011,-0.925497908057
ACH-000012,-0.72082560222
ACH-000013,-0.657072416687
ACH-000014,-0.79975035227
ACH-000015,-0.836443394879
ACH-000017,-0.9798749914849999
ACH-000018,-0.9670697361030001
ACH-000019,-0.47120692366300004
ACH-000021,-0.723294111755
ACH-000022,-0.327604930137
ACH-000025,-0.848861453152
ACH-000028,-0.7688075719399999
ACH-000030,-0.842326152069
ACH-000035,-1.02404351043
ACH-000036,-0.979125480125
ACH-000037,-0.714345321858
ACH-000039,-1.2470837919600002
ACH-000040,-1.0324418853
ACH-000041,-0.721424384892
ACH-000042,-0.8215250380060001
ACH-000045,-0.5826221685849999
ACH-000047,-0.981587030054
ACH-000052,-0.626864122579
ACH-000053,-0.44896941457500006
ACH-000054,-0.8977012308560001
ACH-000055,-0.794880665581
ACH-000060,-0.783876036596
ACH-000067,-1.01236414059
ACH-000070,-0.308568980547
ACH-000075,-0.935828611235
ACH-000078,-0.257330477108
ACH-000082,-1.2906129733
ACH-000085,-1.05078283625
ACH-000086,-0.737069805127
ACH-000087,-0.6459669152790001
ACH-000092,-0.913609976018
ACH-000095,-0.363344838499
ACH-000097,-0.9195925735330001
ACH-000098,-0.9585004940270001
ACH-000099,-0.773444578042
ACH-000108,-0.829239162087
ACH-000113,-0.916748095603
ACH-000115,-1.24620922543
ACH-000116,-0.901148097649
ACH-000118,-0.699106226874
ACH-000120,-0.7487703136030001
ACH-000123,-0.5331021763480001
ACH-000127,-0.800495386505
ACH-000128,-1.03923921324
ACH-000132,-1.01663622559
ACH-000133,-0.7175822731970001
ACH-000137,-1.08863172517
ACH-000138,-0.979052981923
ACH-000142,-0.979721528435
ACH-000143,-0.452268044574
ACH-000146,-0.8327559682979999
ACH-000148,-0.616562113089
ACH-000150,-0.852087536013
ACH-000152,-0.8997452914949999
ACH-000153,-0.865711434515
ACH-000159,-0.849511731347
ACH-000160,-0.42060110311399995
ACH-000163,-0.843590796621
ACH-000167,-0.657916324134
ACH-000168,-0.587537426799
ACH-000169,-0.557238827654
ACH-000178,-0.9794734374099999
ACH-000182,-0.5168271700379999
ACH-000183,-0.58305031621
ACH-000188,-0.925453140857
ACH-000189,-0.897552419964
ACH-000190,-0.503176060607
ACH-000198,-1.09407961391
ACH-000204,-0.472947553098
ACH-000206,-0.947779565
ACH-000207,-1.12611125731
ACH-000211,-0.6507256493069999
ACH-000215,-0.7409225518320001
ACH-000221,-0.7908795425990001
ACH-000222,-1.08925004287
ACH-000223,-0.9064945550560001
ACH-000226,-0.739433711979
ACH-000227,-0.686410857759
ACH-000228,-1.0460274283700002
ACH-000231,-0.946611366428
ACH-000232,-0.956433724726
ACH-000233,-0.9570052538220001
ACH-000234,-0.8216420788950001
ACH-000235,-0.449815862089
ACH-000237,-0.765257430944
ACH-000238,-0.446626649952
ACH-000243,-1.13089290379
ACH-000244,-0.8520101582699999
ACH-000246,-0.872472405055
ACH-000248,-0.6931737581749999
ACH-000250,-0.5749048675949999
ACH-000251,-1.19849781377
ACH-000253,-0.7380861478280001
ACH-000255,-0.929302794387
ACH-000256,-0.819189522199
ACH-000257,-0.796933478678
ACH-000258,-0.460106351695
ACH-000259,-0.8849525353550001
ACH-000260,-0.806748746606
ACH-000261,-1.14513246847
ACH-000262,-0.808586188592
ACH-000263,-0.6132252579249999
ACH-000264,-0.921211510951
ACH-000265,-0.6425391211029999
ACH-000266,-0.8109358110580001
ACH-000272,-0.6726602523540001
ACH-000273,-0.995103367553
ACH-000274,-0.760386661743
ACH-000277,-1.01895394285
ACH-000278,-1.16927966006
ACH-000279,-0.421858488561
ACH-000280,-0.8174483056790001
ACH-000281,-0.5716516472290001
ACH-000288,-0.7528044785760001
ACH-000291,-0.936157178557
ACH-000293,-0.455629897672
ACH-000294,-0.502259442861
ACH-000295,-0.672221954112
ACH-000296,-0.6075016811680001
ACH-000302,-0.671045978802
ACH-000304,-0.259493356694
ACH-000307,-0.7993501232960001
ACH-000308,-0.879542197526
ACH-000310,-0.5977327799059999
ACH-000311,-0.677526361663
ACH-000312,-0.8098480893800001
ACH-000315,-0.669113657124
ACH-000316,-0.7923062605429999
ACH-000317,-0.795024061939
ACH-000318,-0.649615939337
ACH-000319,-0.79430112965
ACH-000320,-0.657990614886
ACH-000322,-0.668451872905
ACH-000323,-0.8992950082260001
ACH-000324,-0.751529275932
ACH-000329,-0.65266528505
ACH-000330,-1.1984405175
ACH-000331,-1.1326322236700002
ACH-000332,-1.2052306260899999
ACH-000334,-0.38697917863700004
ACH-000335,-0.620860068421
ACH-000336,-0.42426270866
ACH-000337,-0.753570488558
ACH-000339,-0.9764366780500001
ACH-000341,-0.5068899965879999
ACH-000348,-0.961877157139
ACH-000350,-1.05326335086
ACH-000352,-0.75137751331
ACH-000356,-0.632185130418
ACH-000361,-0.760145312918
ACH-000362,-0.577087280371
ACH-000363,-0.473301815619
ACH-000364,-0.853102126312
ACH-000365,-0.347376721786
ACH-000366,-0.675911478981
ACH-000368,-1.07883337582
ACH-000374,-1.11041403177
ACH-000375,-0.9948502299429999
ACH-000376,-1.00212076186
ACH-000381,-0.342400162246
ACH-000383,-0.350479201373
ACH-000387,-0.387832729749
ACH-000389,-0.711096274294
ACH-000390,-0.865948955171
ACH-000393,-1.10070193546
ACH-000395,-0.855731553108
ACH-000397,-0.935931896568
ACH-000401,-0.8877051989799999
ACH-000402,-0.733184628697
ACH-000403,-0.839328834253
ACH-000404,-0.796011226284
ACH-000406,-0.511240475343
ACH-000407,-0.75955801036
ACH-000408,-1.17736349718
ACH-000410,-1.01225389371
ACH-000411,-0.577530840881
ACH-000414,-0.8417462526189999
ACH-000415,-0.526885899137
ACH-000416,-1.0660918550799998
ACH-000420,-0.812154489931
ACH-000421,-1.18041829513
ACH-000424,-0.568618183565
ACH-000425,-0.45342598503200005
ACH-000426,-0.7640154561210001
ACH-000427,-1.16689295331
ACH-000433,-0.58190989022
ACH-000436,-0.635513713293
ACH-000444,-1.03285502611
ACH-000445,-0.586014304858
ACH-000448,-0.805676744184
ACH-000450,-1.00335922885
ACH-000452,-0.649982972473
ACH-000454,-0.738259539774
ACH-000458,-0.9657274437540001
ACH-000459,-0.406002785159
ACH-000460,-0.469017291081
ACH-000461,-0.871929954227
ACH-000463,-0.9143504928210001
ACH-000464,-0.8911004368150001
ACH-000466,-0.674373341829
ACH-000467,-0.839910296798
ACH-000468,-0.654203841835
ACH-000469,-0.8882285241419999
ACH-000470,-0.93573112175
ACH-000471,-0.545613609006
ACH-000472,-0.9618701427200002
ACH-000473,-0.653393140759
ACH-000475,-1.2912178811700001
ACH-000476,-0.903787845334
ACH-000477,-0.64348025288
ACH-000480,-0.787609421605
ACH-000481,-0.338136213697
ACH-000483,-0.914540960479
ACH-000484,-1.37116468551
ACH-000485,-0.432217470726
ACH-000486,-0.896608677038
ACH-000487,-0.508826768773
ACH-000488,-0.851852461902
ACH-000490,-0.7109398924889999
ACH-000491,-0.639096580617
ACH-000495,-0.647652353492
ACH-000496,-0.65433351872
ACH-000499,-0.6110468408799999
ACH-000500,-0.7584909795170001
ACH-000502,-0.957636301474
ACH-000503,-0.906100305418
ACH-000505,-0.387767955118
ACH-000507,-0.945987416213
ACH-000510,-0.8370473371439999
ACH-000511,-0.9206512124349999
ACH-000512,-0.31476519953000004
ACH-000516,-1.05933090926
ACH-000517,-0.731950020818
ACH-000518,-0.823009396142
ACH-000520,-0.950518136647
ACH-000521,-0.934943033485
ACH-000522,-0.48717491285
ACH-000524,-0.975203415279
ACH-000527,-0.8894945200740001
ACH-000528,-0.572911550386
ACH-000537,-0.7301964160619999
ACH-000541,-1.11035340346
ACH-000542,-0.594333997871
ACH-000544,-0.925530160658
ACH-000545,-0.637712907393
ACH-000547,-0.569697505448
ACH-000548,-0.7410392737899999
ACH-000549,-1.03056606023
ACH-000550,-0.549704485207
ACH-000552,-1.12826016874
ACH-000556,-0.7817525188869999
ACH-000557,-0.41493993364
ACH-000570,-0.524763452303
ACH-000571,-0.9149891471449999
ACH-000573,-0.927658338348
ACH-000576,-0.641441288255
ACH-000580,-0.7609256605149999
ACH-000584,-1.2070744956100001
ACH-000585,-0.7822569174740001
ACH-000588,-0.842536914215
ACH-000589,-0.543852145298
ACH-000591,-0.9253685431659999
ACH-000593,-0.9060706347830001
ACH-000600,-0.861864200491
ACH-000601,-0.6896273658230001
ACH-000604,-0.720977907234
ACH-000605,-0.612431376033
ACH-000606,-1.0582904429200002
ACH-000608,-0.769111876106
ACH-000614,-0.5258831318770001
ACH-000616,-1.0781166210100002
ACH-000618,-0.900438256759
ACH-000619,-1.01411307698
ACH-000620,-0.688621035899
ACH-000621,-0.85299714281
ACH-000622,-1.0586780975299999
ACH-000623,-0.659603837217
ACH-000624,-0.94900433236
ACH-000627,-0.649045225934
