,POP1 (10940)
ACH-000004,-0.879110701902
ACH-000007,-1.02027966234
ACH-000009,-0.8959203963150001
ACH-000011,-1.01271577838
ACH-000012,-0.8817567679799999
ACH-000013,-1.0096903052700001
ACH-000014,-1.05395431506
ACH-000015,-0.9656467233499999
ACH-000017,-0.880332194458
ACH-000018,-0.9249071707350001
ACH-000019,-0.753422176601
ACH-000021,-0.998676397274
ACH-000022,-0.7250435401049999
ACH-000025,-0.7491289033319999
ACH-000028,-0.759552850935
ACH-000030,-0.815332527796
ACH-000035,-0.8914337319429999
ACH-000036,-0.942056423794
ACH-000037,-1.2309282813299998
ACH-000039,-0.840958911786
ACH-000040,-0.987545688802
ACH-000041,-0.8299429074629999
ACH-000042,-0.813375187826
ACH-000045,-0.7781715674940001
ACH-000047,-0.892730233483
ACH-000052,-1.11394698421
ACH-000053,-0.802153422359
ACH-000054,-1.03139332561
ACH-000055,-0.640065545019
ACH-000060,-0.694528775203
ACH-000067,-0.910999623929
ACH-000070,-1.0139208804200002
ACH-000075,-0.828191924226
ACH-000078,-0.744778377861
ACH-000082,-0.639039955829
ACH-000085,-1.02939729635
ACH-000086,-0.733504474006
ACH-000087,-0.39407405592
ACH-000092,-0.9335950982439999
ACH-000095,-0.927090449355
ACH-000097,-0.649004056438
ACH-000098,-0.9837480829240001
ACH-000099,-1.0132053028899999
ACH-000108,-0.917156123974
ACH-000113,-0.7936348297300001
ACH-000115,-0.836318129358
ACH-000116,-0.981842443122
ACH-000118,-0.9015910639799999
ACH-000120,-0.8770653993459999
ACH-000123,-0.7494886502399999
ACH-000127,-0.908340158056
ACH-000128,-1.00040084506
ACH-000132,-1.10737475599
ACH-000133,-1.05039089277
ACH-000137,-0.9673510836489999
ACH-000138,-0.8475199243260001
ACH-000142,-1.17156233012
ACH-000143,-0.8789495664
ACH-000146,-0.45579147553099997
ACH-000148,-0.8140709631540001
ACH-000150,-1.0476564345700001
ACH-000152,-1.21055293889
ACH-000153,-0.867779311505
ACH-000159,-0.9178533917720001
ACH-000160,-1.1601057023399999
ACH-000163,-0.907082004506
ACH-000167,-0.92582044146
ACH-000168,-0.828943165731
ACH-000169,-0.975069707474
ACH-000178,-0.9155847534899999
ACH-000182,-0.677566079506
ACH-000183,-0.774566010241
ACH-000188,-0.8708609496690001
ACH-000189,-1.02232014452
ACH-000190,-0.675083335818
ACH-000198,-0.812995279655
ACH-000204,-0.870542041472
ACH-000206,-0.7361349990430001
ACH-000207,-1.0850694516
ACH-000211,-1.06947947674
ACH-000215,-0.8513449234010001
ACH-000221,-0.8428341815739999
ACH-000222,-0.6835743826360001
ACH-000223,-0.758140969198
ACH-000226,-0.846355410606
ACH-000227,-0.646428295397
ACH-000228,-0.9173376343269999
ACH-000231,-0.889882412651
ACH-000232,-0.9741614409899999
ACH-000233,-1.06438896808
ACH-000234,-0.56228473774
ACH-000235,-0.9026489064759999
ACH-000237,-1.01193173674
ACH-000238,-1.06844493085
ACH-000243,-0.87859851464
ACH-000244,-0.9023120009639999
ACH-000246,-0.957331629501
ACH-000248,-0.959161324374
ACH-000250,-0.844925431594
ACH-000251,-1.0958334832899999
ACH-000253,-0.721797998627
ACH-000255,-0.9040524042139999
ACH-000256,-1.4937474904499999
ACH-000257,-0.883121348435
ACH-000258,-0.875153081669
ACH-000259,-1.0287191114399998
ACH-000260,-0.90965649844
ACH-000261,-0.8433792204680001
ACH-000262,-1.23702920731
ACH-000263,-0.716464531857
ACH-000264,-1.5213398705399999
ACH-000265,-0.893181657382
ACH-000266,-0.9168124240209999
ACH-000272,-0.816783585686
ACH-000273,-0.706764573268
ACH-000274,-0.904846548473
ACH-000277,-0.575034862971
