,HRSP12 (10247)
ACH-000004,-0.143485364029
ACH-000007,-0.037196411728800005
ACH-000009,-0.09363572834060001
ACH-000011,-0.126740967602
ACH-000012,-0.046299560082499996
ACH-000013,-0.134957493141
ACH-000014,0.017952207119299998
ACH-000015,-0.154692478829
ACH-000017,0.013868512042200002
ACH-000018,-0.12129728169199999
ACH-000019,-0.102562190306
ACH-000021,-0.131628564305
ACH-000022,0.081355942613
ACH-000025,-0.306695517306
ACH-000028,-0.0474153065503
ACH-000030,-0.14458049628900002
ACH-000035,0.0013080254421500002
ACH-000036,-0.0536641843599
ACH-000037,-0.0812991995904
ACH-000039,-0.0996619710939
ACH-000040,-0.0489420081095
ACH-000041,-0.016986983206
ACH-000042,-0.0938919397249
ACH-000045,0.128489607935
ACH-000047,-0.312125156392
ACH-000052,-0.112716479434
ACH-000053,-0.0663484060456
ACH-000054,-0.0932732141255
ACH-000055,-0.521243565283
ACH-000060,-0.315949138162
ACH-000067,0.06549066851959999
ACH-000070,0.0668173416017
ACH-000075,-0.09250429505239999
ACH-000078,-0.175387730553
ACH-000082,-0.0074594787694500005
ACH-000085,-0.0399388596706
ACH-000086,0.0338149175429
ACH-000087,-0.40941169560999996
ACH-000092,-0.248795310451
ACH-000095,-0.041844262999300004
ACH-000097,-0.0357500503844
ACH-000098,-0.157952966542
ACH-000099,-0.255886876486
ACH-000108,0.00318898882211
ACH-000113,-0.110918342282
ACH-000115,-0.476931875074
ACH-000116,-0.127019316833
ACH-000118,-0.274314935677
ACH-000120,-0.101457432021
ACH-000123,-0.31938505713000004
ACH-000127,-0.00928964193194
ACH-000128,-0.09349712534739998
ACH-000132,-0.087920865008
ACH-000133,-0.0346270828957
ACH-000137,-0.0135397996524
ACH-000138,-0.182621229419
ACH-000142,-0.186890399595
ACH-000143,-0.00987323837947
ACH-000146,-0.0512525516439
ACH-000148,-0.11703411840299999
ACH-000150,-0.131477878253
ACH-000152,0.025095487360400005
ACH-000153,-0.150239752139
ACH-000159,-0.0849279978582
ACH-000160,-0.321689967645
ACH-000163,-0.391382721368
ACH-000167,-0.11694153603
ACH-000168,0.2078702691
ACH-000169,-0.145158761838
ACH-000178,-0.225154465918
ACH-000182,-0.0726618636666
ACH-000183,-0.168711975236
ACH-000188,-0.137076968188
ACH-000189,-0.220312612538
ACH-000190,-0.472864446063
ACH-000198,-0.0673166685475
ACH-000204,0.0377336063645
ACH-000206,-0.0603485631861
ACH-000207,-0.428175854255
ACH-000211,0.0405268397596
ACH-000215,-0.0656756833835
ACH-000221,-0.0185809888491
ACH-000222,-0.0694080102287
ACH-000223,-0.193452263145
ACH-000226,-0.241475678734
ACH-000227,-0.139573996657
ACH-000228,-0.20282436613
ACH-000231,-0.116258528033
ACH-000232,-0.0269885175214
ACH-000233,-0.225820030821
ACH-000234,-0.00450621811753
ACH-000235,-0.17207388230999998
ACH-000237,-0.14112702204000002
ACH-000238,0.055299855899700004
ACH-000243,-0.180566492097
ACH-000244,0.19142348440499998
ACH-000246,-0.145958076046
ACH-000248,-0.18586078620000002
ACH-000250,-0.169870276191
ACH-000251,-0.146443026329
ACH-000253,-0.0665993062285
ACH-000255,-0.0222146225889
ACH-000256,-0.253201444894
ACH-000257,-0.32702184874
ACH-000258,-0.0671101654827
ACH-000259,-0.0479215851994
ACH-000260,-0.113784454888
ACH-000261,-0.181602130586
ACH-000262,-0.0675955149356
ACH-000263,-0.160939185184
ACH-000264,-0.107017212235
ACH-000265,-0.14379557504499998
ACH-000266,-0.094137154757
ACH-000272,-0.132540045187
ACH-000273,-0.224791551276
ACH-000274,-0.20673221348999998
ACH-000277,-0.222979101313
ACH-000278,-0.0979088230066
ACH-000279,-0.10700603401
ACH-000280,-0.108452233772
ACH-000281,0.012165727692400001
ACH-000288,0.00890595266659
ACH-000291,-0.23619907098499998
ACH-000293,0.0419598787411
ACH-000294,-0.187328252626
ACH-000295,-0.0232420044446
ACH-000296,-0.282219386041
ACH-000302,-0.0357793083318
ACH-000304,-0.34113631985299997
ACH-000307,-0.242743868246
ACH-000308,-0.143321098751
ACH-000310,-0.0919523238446
ACH-000311,-0.0757685535246
ACH-000312,-0.0608893050874
ACH-000315,0.165614425681
ACH-000316,-0.213013201238
ACH-000317,-0.17755588278599999
ACH-000318,-0.025374376206200002
ACH-000319,-0.0569367129541
ACH-000320,-0.10894181646
ACH-000322,-0.118401257157
ACH-000323,-0.137936059305
ACH-000324,-0.133580030765
ACH-000329,-0.07789238149
ACH-000330,-0.11133005440600001
ACH-000331,-0.10597728725500001
ACH-000332,-0.07855365901030001
ACH-000334,-0.241923689666
ACH-000335,-0.22190024179900003
ACH-000336,-0.282324244793
ACH-000337,-0.09712796916079999
ACH-000339,-0.0830237269588
ACH-000341,0.189463625182
ACH-000348,-0.20463322639400003
ACH-000350,-0.104368834739
ACH-000352,-0.256959460823
ACH-000356,-0.0325157285811
ACH-000361,-0.277750950012
ACH-000362,-0.146989771728
ACH-000363,-0.142518887146
ACH-000364,-0.116871050327
ACH-000365,-0.1332036739
ACH-000366,-0.018397517361400002
ACH-000368,-0.142602691193
ACH-000374,0.00757080077424
ACH-000375,-0.0923185406384
ACH-000376,-0.08461908648430001
ACH-000381,-0.034256742863400004
ACH-000383,-0.152245790691
ACH-000387,-0.08720867641669999
ACH-000389,0.141802666725
ACH-000390,-0.24082722848000002
ACH-000393,-0.176811434517
