,UQCRC2 (7385)
ACH-000593,-0.7412142175499999
ACH-000600,-0.628009467317
ACH-000601,-1.03453513115
ACH-000604,-0.600592842803
ACH-000605,-0.6201558916219999
ACH-000606,-0.798763866951
ACH-000608,-0.440312584244
ACH-000614,-1.05754583549
ACH-000616,-0.7406019741650001
ACH-000618,-1.0742098226799999
ACH-000619,-0.74883728317
ACH-000620,-1.4216560152899997
ACH-000621,-0.660718228449
ACH-000622,-0.72005074614
ACH-000623,-0.523199404621
ACH-000624,-0.9204731425910001
ACH-000627,-0.5433150352030001
ACH-000630,-0.7196539274959999
ACH-000632,-0.562801631414
ACH-000633,-1.15071366324
ACH-000637,-0.837801033489
ACH-000638,-0.89669214762
ACH-000646,-1.11870572024
ACH-000647,-0.8456242316220001
ACH-000648,-0.6831391936560001
ACH-000649,-0.42472553233099997
ACH-000651,-1.25091514352
ACH-000652,-0.806243560766
ACH-000653,-0.9934241899089999
ACH-000657,-0.795117903882
ACH-000658,-0.873807530813
ACH-000661,-0.931925414369
ACH-000662,-0.643134614943
ACH-000663,-0.8319863074670001
ACH-000665,-0.308173235573
ACH-000671,-1.16130608227
ACH-000673,-0.416635227987
ACH-000676,-1.29496659183
ACH-000677,-1.6365198183899998
ACH-000681,-0.6230021829379999
ACH-000682,-0.751879209634
ACH-000683,-0.7548366257439999
ACH-000684,-0.9892587445290001
ACH-000688,-0.7330327797930001
ACH-000693,-0.9332331427949999
ACH-000694,-1.00906725042
ACH-000695,-0.931318088439
ACH-000696,-0.579768567343
ACH-000697,-0.7694890453129999
ACH-000699,-0.6638446091369999
ACH-000701,-0.6305280784880001
ACH-000706,-1.08144132238
ACH-000711,-0.7370210454870001
ACH-000713,-0.872629935697
ACH-000714,-0.568992966856
ACH-000718,-0.6750500036139999
ACH-000720,-0.49225429293000006
ACH-000721,-1.02504198058
ACH-000724,-0.986849553681
ACH-000725,-1.5135242085299998
ACH-000732,-0.692938293858
ACH-000734,-1.01279940971
ACH-000735,-0.563028791464
ACH-000736,-0.579165298353
ACH-000738,-1.28166362622
ACH-000746,-1.6649335640799998
ACH-000747,-0.85228394877
ACH-000748,-0.21410620097
ACH-000753,-1.22639985017
ACH-000756,-0.178733972392
ACH-000757,-1.17798267817
ACH-000758,-0.8872058681380001
ACH-000760,-0.915641809633
ACH-000763,-0.647040029546
ACH-000764,-0.926426726689
ACH-000765,-1.0479544831299998
ACH-000766,-0.401848387902
ACH-000767,-0.9120151633750001
ACH-000768,-0.9052059854760001
ACH-000769,-0.816675242871
ACH-000770,-0.76378850457
ACH-000771,-0.36998867655
ACH-000773,-0.7968343509229999
ACH-000776,-0.723063973424
ACH-000777,-0.686856740338
ACH-000778,-0.983423606282
ACH-000781,-0.7174892658509999
ACH-000782,-0.7491233564149999
ACH-000783,-0.521909215501
ACH-000784,-0.7670470762080001
ACH-000785,-0.763763715973
ACH-000787,-0.732148642404
ACH-000788,-0.461485273764
ACH-000791,-0.622617559984
ACH-000792,-0.45465274086900004
ACH-000794,-0.37614688258199996
ACH-000796,-1.00966792474
ACH-000799,-0.8406219305060001
ACH-000800,-0.898833906313
ACH-000802,-0.861095408069
ACH-000804,-0.76691851715
ACH-000805,-0.817216305868
ACH-000809,-0.7732240225239999
ACH-000810,-0.867616845372
ACH-000811,-0.534230119963
ACH-000817,-1.0896768184399999
ACH-000819,-0.5604405525
ACH-000820,-1.1913617360100002
ACH-000821,-0.793819070839
ACH-000822,-0.9888497871269999
ACH-000823,-0.645422724727
ACH-000824,-0.425622807015
ACH-000827,-0.36489144687299996
ACH-000829,-0.668123259866
ACH-000831,-1.12397109463
ACH-000832,-0.5761928516229999
ACH-000833,-0.8492120929770001
ACH-000834,-1.18329050688
ACH-000835,-0.646619397531
ACH-000836,-0.551030290038
ACH-000837,-1.0708405590299999
ACH-000838,-1.07705477223
ACH-000839,-0.250491407986
ACH-000840,-0.5875435145
ACH-000841,-0.616172698564
ACH-000843,-0.866778355869
ACH-000846,-0.650501615235
ACH-000847,-0.8756441593529999
ACH-000848,-0.988562457171
ACH-000849,-1.2729517559799999
ACH-000851,-0.9000019077920001
ACH-000855,-0.795793813933
ACH-000856,-0.5286977763530001
ACH-000858,-1.3090416468700001
ACH-000859,-0.968195707045
ACH-000861,-0.662300846985
ACH-000862,-1.07639679917
ACH-000865,-0.613454250167
ACH-000866,-1.1396344641
ACH-000867,-0.549832828148
ACH-000869,-0.682898831827
ACH-000872,-0.7809146299040001
ACH-000873,-1.04194076047
ACH-000876,-1.28305637834
ACH-000878,-0.5563092478180001
ACH-000880,-0.707355065307
ACH-000881,-0.631797811612
ACH-000882,-0.9508893960420001
ACH-000884,-0.9269324969670001
ACH-000885,-1.078316418
ACH-000887,-0.716050408782
ACH-000888,-1.15589790445
ACH-000889,-1.14278200888
ACH-000890,-0.620035864594
ACH-000896,-0.783012299793
ACH-000898,-0.8520129484550001
ACH-000900,-1.04381699481
ACH-000901,-0.7835171981010001
ACH-000905,-0.736124393284
ACH-000906,-0.819104919694
ACH-000907,-0.439146048487
ACH-000910,-1.02251852974
ACH-000911,-1.0283437854100002
ACH-000912,-0.638033153859
ACH-000913,-0.794443709973
ACH-000915,-1.5416218499899998
ACH-000916,-0.892141391092
ACH-000917,-0.7574065022640001
ACH-000921,-1.04073202936
ACH-000924,-1.18542344023
ACH-000926,-1.02076261015
ACH-000928,-0.604908134029
ACH-000929,-0.7099653999
ACH-000932,-1.1442473663
ACH-000935,-1.0076253383700002
ACH-000936,-1.11567956372
ACH-000937,-1.01271860609
ACH-000938,-1.04033304366
ACH-000939,-0.754212896477
ACH-000941,-1.0499557289399999
ACH-000943,-0.97457398737
ACH-000946,-0.718261416834
ACH-000947,-1.1682266754000001
ACH-000948,-0.699987694631
ACH-000950,-0.8505896475110001
ACH-000953,-1.2543191111799998
ACH-000957,-1.19671044574
ACH-000958,-0.7914022263889999
ACH-000960,-0.9181071090109999
ACH-000963,-1.0876211061399998
ACH-000968,-1.506992242
ACH-000969,-1.09398281352
ACH-000973,-0.8476353522040001
ACH-000974,-0.6800062494939999
ACH-000975,-1.0492716230799999
ACH-000976,-0.68169707552
ACH-000978,-0.7126830605560001
ACH-000980,-0.959507797009
ACH-000984,-0.727112958128
ACH-000986,-1.04464655935
ACH-000988,-0.605905359931
ACH-000993,-0.392794886325
ACH-000994,-1.25587108967
ACH-000996,-0.760545107121
ACH-001001,-1.23101155516
ACH-001020,-0.799517175029
ACH-001028,-0.892822533755
ACH-001031,-0.661950465202
ACH-001038,-1.1768378106200001
ACH-001048,-0.6946746193109999
ACH-001050,-0.552110072381
ACH-001053,-0.590866858225
ACH-001054,-0.828854622151
ACH-001061,-0.9887627277140001
ACH-001067,-0.6236091009100001
ACH-001075,-0.44564846512199996
ACH-001096,-0.378604821269
ACH-001128,-0.800783314115
ACH-001134,-0.849639968488
ACH-001151,-0.532351399097
ACH-001163,-1.0087194183
ACH-001164,-0.8209491666650001
ACH-001173,-0.9276393366529999
ACH-001183,-0.49706098936399995
ACH-001184,-0.774968356911
ACH-001190,-0.89777486485
ACH-001192,-0.665034069187
ACH-001193,-0.62742981818
ACH-001196,-0.993508073877
ACH-001197,-0.346697181677
ACH-001205,-0.4730012579899999
ACH-001211,-0.654249891333
ACH-001212,-0.38982196968099997
ACH-001228,-0.618751614303
ACH-001232,-0.517956136037
ACH-001239,-1.06042578063
ACH-001274,-0.694377637331
ACH-001275,-0.836155503143
ACH-001277,-0.7346528948219999
ACH-001278,-0.7250682585250001
ACH-001280,-0.7162063468080001
ACH-001283,-0.804910916902
ACH-001289,-0.598544230217
ACH-001295,-0.16303656504
ACH-001300,-0.834626594108
ACH-001301,-0.653685381384
ACH-001302,-0.669379734449
ACH-001303,-1.07845384401
ACH-001306,-0.5546666254070001
ACH-001318,-1.0217361564799998
ACH-001322,-0.80904930591
ACH-001328,-0.758745492398
ACH-001332,-0.990768879712
ACH-001333,-0.9480307821439999
ACH-001336,-0.808133403647
ACH-001340,-0.260511763635
ACH-001346,-0.491156661621
ACH-001353,-0.40756192599299995
ACH-001354,-0.6893842432889999
ACH-001367,-0.902072203195
ACH-001368,-0.841900199567
ACH-001374,-0.206465645196
ACH-001375,-0.493653735324
ACH-001377,-0.685079225175
ACH-001380,-0.937071067345
ACH-001391,-0.9168714686799999
ACH-001407,-0.7769362440800001
ACH-001408,-0.35857198199
ACH-001413,-0.399967122775
ACH-001430,-0.723083776389
ACH-001431,-0.832247322704
ACH-001450,-0.823938528094
ACH-001496,-0.979148475698
ACH-001500,-1.2394151011
ACH-001521,-0.8773748985169999
ACH-001523,-0.9565246775830001
ACH-001532,-0.6413024833340001
ACH-001536,-0.607221926875
ACH-001550,-0.9959107300669999
ACH-001552,-0.862791656204
ACH-001554,-0.9273878818610001
ACH-001645,-0.7856677276199999
ACH-001654,-0.230509317564
ACH-001715,-0.7869300329440001
ACH-001735,-0.9048165631630001
ACH-001736,-1.00416831952
ACH-001737,-0.473987363501
ACH-001740,-0.9965118637479999
ACH-001745,-0.832749750204
ACH-001750,-0.560176038666
ACH-001765,-0.819682240333
ACH-001956,-0.30657322884599997
ACH-001957,-0.48633563751500003
