,PKP2 (5318)
ACH-000004,-0.20258063096700002
ACH-000007,-0.04235475521630001
ACH-000009,-0.11091392040100001
ACH-000011,0.027827157022099997
ACH-000012,0.0859816917659
ACH-000013,-0.010797066059
ACH-000014,-0.133070602479
ACH-000015,-0.208173068072
ACH-000017,-0.121676876735
ACH-000018,-0.197295093907
ACH-000019,0.25796149924199996
ACH-000021,-0.0832288130245
ACH-000022,-0.171224093246
ACH-000025,-0.21139838084100002
ACH-000028,0.189480658739
ACH-000030,-0.22341890879299997
ACH-000035,-0.24463359411600002
ACH-000036,-0.0509406106379
ACH-000037,-0.0978666049975
ACH-000039,-0.0320843654123
ACH-000040,0.0616625624696
ACH-000041,-0.22939093996800003
ACH-000042,-0.170114801102
ACH-000045,-0.11599076559699999
ACH-000047,-0.133049124317
ACH-000052,-0.402017338387
ACH-000053,-0.09897397366560001
ACH-000054,-0.0870651385955
ACH-000055,-0.238845703965
ACH-000060,0.15273592567299998
ACH-000067,-0.0856961138628
ACH-000070,0.0311344486968
ACH-000075,-0.0256347959901
ACH-000078,-0.376108628889
ACH-000082,-0.20054244882800001
ACH-000085,0.15838741161699998
ACH-000086,-0.237883917236
ACH-000087,0.106220719871
ACH-000092,-0.1712387525
ACH-000095,-0.270670918142
ACH-000097,-0.018856900857299998
ACH-000098,-0.0916044826011
ACH-000099,-0.134793136872
ACH-000108,-0.20455777319899998
ACH-000113,-0.140642647555
ACH-000115,-0.158125875194
ACH-000116,-0.225256216438
ACH-000118,-0.10606550708200001
ACH-000120,-0.061835284122000005
ACH-000123,-0.294810410028
ACH-000127,-0.09163103268179999
ACH-000128,-0.22986103746599998
ACH-000132,0.018250843001
ACH-000133,0.014584399336899999
ACH-000137,-0.0352208752505
ACH-000138,-0.23784447013
ACH-000142,-0.261083048847
ACH-000143,-0.139243049632
ACH-000146,-0.32562684145799997
ACH-000148,-0.274227148755
ACH-000150,-0.252494380737
ACH-000152,-0.058498484602199995
ACH-000153,-0.18690764998599999
ACH-000159,-0.08303826188169999
ACH-000160,-0.432416565546
ACH-000163,-0.132240768392
ACH-000167,-0.26895441501999995
ACH-000168,-0.08066786734010001
ACH-000169,-0.19529562602000003
ACH-000178,-0.042157223424
ACH-000182,-0.22958906172200003
ACH-000183,-0.33229025638099996
ACH-000188,-0.24877960005199998
ACH-000189,-0.33763589151900003
ACH-000190,-0.313629970568
ACH-000198,-0.172241911063
ACH-000204,-0.417593968037
ACH-000206,-0.168618219532
ACH-000207,-0.327354753475
ACH-000211,-0.15840690353
ACH-000215,-0.330180687386
ACH-000221,-0.228679857155
ACH-000222,-0.19241842516899998
ACH-000223,-0.11621878515999999
ACH-000226,-0.11837934932600001
ACH-000227,-0.333878522044
ACH-000228,-0.148791102892
ACH-000231,-0.251457474392
ACH-000232,-0.261159172064
ACH-000233,-0.06299937215769999
ACH-000234,-0.21907961593000003
ACH-000235,-0.0634038462697
ACH-000237,-0.0752524104791
ACH-000238,-0.24868804355000002
ACH-000243,-0.022975262989500003
ACH-000244,-0.290799312263
ACH-000246,-0.165623690509
ACH-000248,-0.0749718382754
ACH-000250,-0.19774974452
ACH-000251,-0.253404771937
ACH-000253,-0.08405060206779999
ACH-000255,-0.432592911579
ACH-000256,-0.246859558636
ACH-000257,-0.209538079724
ACH-000258,0.118408706316
ACH-000259,-0.21687832774500002
ACH-000260,-0.12274451727600001
ACH-000261,-0.26756290875
ACH-000262,-0.287122130049
ACH-000263,-0.328075818365
ACH-000264,-0.283614702368
ACH-000265,-0.215573578021
ACH-000266,-0.151349082645
ACH-000272,-0.178241967973
ACH-000273,-0.177857292005
ACH-000274,-0.217208507051
ACH-000277,-0.021958997025599995
ACH-000278,0.10867601359899999
ACH-000279,-0.283163678204
ACH-000280,-0.19581267720800002
ACH-000281,-0.591805742605
ACH-000288,-0.24680226811
ACH-000291,-0.0369454698955
ACH-000293,-0.0959769863463
ACH-000294,-0.32260324809
ACH-000295,-0.0336689331782
ACH-000296,-0.11954209482599999
ACH-000302,-0.113705247219
ACH-000304,-0.125758647775
ACH-000307,-0.280010277255
ACH-000308,-0.154616434883
ACH-000310,-0.309913506585
ACH-000311,-0.200936651594
ACH-000312,-0.15925684000600002
ACH-000315,0.16008893324999998
ACH-000316,-0.147025931306
ACH-000317,-0.321119239078
ACH-000318,-0.0266505909319
ACH-000319,-0.183212048997
ACH-000320,-0.232848136067
ACH-000322,-0.013160718925
ACH-000323,-0.154180911784
ACH-000324,-0.233210155191
ACH-000329,-0.108939702426
ACH-000330,-0.43993719179499996
ACH-000331,0.0237196713496
ACH-000332,-0.141175164347
ACH-000334,0.0293413522986
ACH-000335,0.0575985311797
ACH-000336,-0.189817121341
ACH-000337,0.0444158204235
ACH-000339,-0.109366211329
ACH-000341,0.12632848490999998
ACH-000348,-0.0829774856852
ACH-000350,-0.189082511385
ACH-000352,-0.176778282325
ACH-000356,-0.258727948404
ACH-000361,-0.506327651552
ACH-000362,-0.033341480777
ACH-000363,-0.0976273165484
ACH-000364,-0.06252820761269999
ACH-000365,-0.40617525081999994
ACH-000366,-0.103894029488
ACH-000368,-0.32267234300299996
ACH-000374,-0.10426299423100001
ACH-000375,-0.17838857448800002
ACH-000376,-0.176310399456
ACH-000381,-0.46522249532399995
ACH-000383,-0.0166439570047
ACH-000387,-0.216845311246
ACH-000389,0.153137477189
ACH-000390,0.0633716271814
ACH-000393,-0.0858398575161
ACH-000395,-0.203931335251
ACH-000397,0.103783431788
ACH-000401,-0.033994579811499996
ACH-000402,-0.163231610126
ACH-000403,-0.10549739737
ACH-000404,-0.09687993698139999
ACH-000406,-0.154365188463
ACH-000407,-0.10935444744999999
ACH-000408,-0.333176474167
ACH-000410,-0.248733564477
ACH-000411,-0.185919111065
ACH-000414,-0.314019365387
ACH-000415,-0.026204114769
ACH-000416,-0.12300830457
ACH-000420,-0.0133396947416
ACH-000421,-0.230148889324
ACH-000424,-0.13749618124399998
ACH-000425,0.0019463078310599999
ACH-000426,-0.0201132085301
ACH-000427,0.0143289797829
ACH-000433,0.028793587642200004
ACH-000436,0.0375219657736
ACH-000444,-0.09544402365080001
ACH-000445,0.112536639617
ACH-000448,-0.18799501954
ACH-000450,-0.1535774367
ACH-000452,-0.234562385429
ACH-000454,0.00742018517529
ACH-000458,-0.0968527426105
ACH-000459,-0.0890548791032
ACH-000460,-0.12617278716
ACH-000461,0.109464971443
ACH-000463,-0.13633814978800002
ACH-000464,-0.34225903892899995
ACH-000466,-0.172240730283
ACH-000467,-0.219070105608
ACH-000468,-0.529749016796
ACH-000469,-0.131673293136
ACH-000470,-0.158221199037
ACH-000471,-0.303011954929
ACH-000472,-0.124737016003
ACH-000473,-0.09947743647639999
ACH-000475,-0.143965552696
ACH-000476,-0.0359592465618
ACH-000477,-0.101045836712
ACH-000480,-0.235739669779
ACH-000481,-0.0540144437823
ACH-000483,-0.20799304213199998
ACH-000484,0.0138855484815
ACH-000485,-0.330119644785
ACH-000486,-0.0811890847418
ACH-000487,-0.283831785838
ACH-000488,-0.231448474907
ACH-000490,-0.144519581495
ACH-000491,-0.318213630781
ACH-000495,-0.017415167940599996
ACH-000496,-0.230137088088
ACH-000499,-0.172245974503
ACH-000500,-0.398763481066
ACH-000502,-0.21646487536200001
ACH-000503,0.14531287380000002
ACH-000505,-0.401347549839
ACH-000507,-0.14259830590999997
ACH-000510,-0.0799353169244
ACH-000511,-0.0009316685921010001
ACH-000512,-0.025383330685
ACH-000516,0.0882936497335
ACH-000517,-0.24626697224599997
ACH-000518,-0.358209664969
ACH-000520,-0.0706238719183
ACH-000521,-0.290827371747
ACH-000522,-0.253919343787
ACH-000524,-0.408992681923
ACH-000527,-0.197225941475
ACH-000528,-0.160891647859
ACH-000537,-0.154002742612
ACH-000541,-0.198766877137
ACH-000542,-0.212115072006
ACH-000544,0.00897526416712
ACH-000545,-0.13660217713199999
ACH-000547,-0.171534830522
ACH-000548,-0.061062159700699996
ACH-000549,0.0906110972358
ACH-000550,-0.312507834734
ACH-000552,-0.172632859312
ACH-000556,-0.138561774832
ACH-000557,-0.40156808776600006
ACH-000570,-0.0885428465292
ACH-000571,-0.118877930925
ACH-000573,-0.0484110212678
ACH-000576,-0.10860176662399999
ACH-000580,0.11670154374399999
ACH-000584,-0.10309023629799999
ACH-000585,-0.121389702395
ACH-000588,0.137406961186
ACH-000589,-0.285690882825
ACH-000591,-0.300178743702
ACH-000593,-0.163612084147
ACH-000600,-0.0789521708151
ACH-000601,-0.10582091043299999
ACH-000604,-0.333752050222
ACH-000605,-0.29682330864
ACH-000606,-0.32379141415999996
ACH-000608,-0.175249697153
ACH-000614,0.09618212627679999
ACH-000616,0.020047747779
ACH-000618,-0.18084785294599998
ACH-000619,0.12635982451400002
ACH-000620,-0.014351664767700001
ACH-000621,-0.271621807311
ACH-000622,-0.19780897295299998
ACH-000623,0.018760251277599997
ACH-000624,-0.16341086602399998
ACH-000627,-0.144386500998
ACH-000630,-0.26476107740800003
ACH-000632,-0.22620599267299998
ACH-000633,-0.183001976811
ACH-000637,-0.00151124081677
ACH-000638,-0.270622277754
ACH-000646,0.020963289404500002
ACH-000647,-0.12333588763100001
ACH-000648,-0.209451842963
ACH-000649,-0.213256347134
ACH-000651,-0.353078334235
ACH-000652,-0.0108997194441
ACH-000653,-0.0364705644328
ACH-000657,-0.12302122725600001
ACH-000658,-0.0117666725334
ACH-000661,-0.11871515678899999
ACH-000662,-0.201623490799
ACH-000663,-0.252865125107
ACH-000665,-0.137278043334
ACH-000671,0.021368355845699998
ACH-000673,-0.18638884723000002
ACH-000676,-0.151221296463
ACH-000677,-0.046311799064300004
ACH-000681,-0.164482700789
ACH-000682,-0.24420348633400002
ACH-000683,-0.176944675616
ACH-000684,-0.458893575374
ACH-000688,-0.343213215633
ACH-000693,-0.196031544916
ACH-000694,-0.318790515794
ACH-000695,0.04136365919769999
ACH-000696,-0.091992129265
ACH-000697,-0.013135245219
ACH-000699,-0.14457490861199998
ACH-000701,-0.09763827060960001
ACH-000706,-0.10106141641699999
ACH-000711,-0.0260577269674
ACH-000713,-0.042863967866799996
ACH-000714,-0.0820402190178
ACH-000718,0.10128624839
ACH-000720,-0.0178788864328
ACH-000721,-0.177848914419
ACH-000724,0.131922389915
ACH-000725,0.010318888304200002
ACH-000732,-0.08261927369960001
ACH-000734,-0.139958590943
ACH-000735,-0.164620355784
ACH-000736,-0.0907630368698
ACH-000738,-0.180443516216
ACH-000746,-0.27189258356699997
ACH-000747,-0.19033077481
ACH-000748,-0.28785349450500003
ACH-000753,-0.079206779074
ACH-000756,-0.318691673354
ACH-000757,-0.180184155979
ACH-000758,-0.00903785427016
ACH-000760,-0.0015851287548599997
ACH-000763,0.191218681313
ACH-000764,-0.210223551096
ACH-000765,-0.35942538840300003
ACH-000766,-0.128738588454
ACH-000767,-0.131095453379
ACH-000768,-0.0508417812721
ACH-000769,-0.333208827806
ACH-000770,-0.200384122322
ACH-000771,-0.23778755023499998
ACH-000773,0.00843431129849
ACH-000776,-0.119625347952
ACH-000777,-0.0793961195583
ACH-000778,-0.189244330992
ACH-000781,-0.187546154938
ACH-000782,-0.237750980757
ACH-000783,-0.0940262686407
ACH-000784,-0.17671752252700001
ACH-000785,-0.25003477878
ACH-000787,-0.24548423674800002
ACH-000788,-0.16355485521
ACH-000791,-0.300768415077
ACH-000792,-0.24974453584800002
ACH-000794,-0.040904890378400005
ACH-000796,-0.235009647397
ACH-000799,-0.0980590139005
ACH-000800,-0.26065278578699996
ACH-000802,-0.0965732374355
ACH-000804,-0.396264627113
ACH-000805,0.028117777465400003
ACH-000809,-0.140436065693
ACH-000810,0.0027892880352600002
ACH-000811,-0.326645830924
ACH-000817,0.161741465004
ACH-000819,-0.204649960109
ACH-000820,-0.235632802786
ACH-000821,-0.142041646207
ACH-000822,-0.00716300465359
ACH-000823,-0.16580357382400002
ACH-000824,0.058019972286099994
ACH-000827,-0.105150965416
ACH-000829,-0.22168635892299998
ACH-000831,-0.288795483752
ACH-000832,-0.198780522035
ACH-000833,-0.154603716318
ACH-000834,-0.0028793690057300004
ACH-000835,-0.0670256551763
ACH-000836,-0.14287855819700002
ACH-000837,-0.20538737129
ACH-000838,-0.0902242187279
ACH-000839,-0.119505883897
ACH-000840,-0.0596174563242
ACH-000841,-0.5658261456329999
ACH-000843,-0.0148147245882
ACH-000846,0.0917679929268
ACH-000847,-0.0845661443333
ACH-000848,-0.04705320530780001
ACH-000849,-0.10589556722999999
ACH-000851,-0.06523461287740001
ACH-000855,0.16911126701600002
ACH-000856,-0.192238932378
ACH-000858,-0.13027399248500002
ACH-000859,0.177320905711
ACH-000861,-0.18418707969300002
ACH-000862,0.07030661018060001
ACH-000865,-0.185395645544
ACH-000866,-0.0936670640635
ACH-000867,-0.14400340556
ACH-000869,-0.206274421578
ACH-000872,-0.05743906077930001
ACH-000873,-0.110212168705
ACH-000876,-0.288819331049
ACH-000878,-0.0808302967525
ACH-000880,-0.183621104365
ACH-000881,-0.185871726833
ACH-000882,-0.04807491494609999
ACH-000884,-0.07239476920219999
ACH-000885,-0.22309477990600002
ACH-000887,-0.0194719239546
ACH-000888,-0.07527840338899999
ACH-000889,-1.15765503801
ACH-000890,-0.15914725288599998
ACH-000896,-0.15047842902699998
ACH-000898,-0.0656595059761
ACH-000900,-0.0190690470685
ACH-000901,-0.296050634576
ACH-000905,-0.100195301513
ACH-000906,-0.215483223402
ACH-000907,-0.14099967813
ACH-000910,-0.209370962517
ACH-000911,-0.323223911065
ACH-000912,-0.171244414082
ACH-000913,-0.119986221085
ACH-000915,-0.25478647612599997
ACH-000916,-0.37662877677
ACH-000917,-0.051164723337000007
ACH-000921,-0.252860447157
ACH-000924,-0.22947502497699998
ACH-000926,-0.029371522949299997
ACH-000928,-0.234546240771
ACH-000929,0.067346781902
ACH-000932,-0.0106548399924
ACH-000935,-0.165412182638
ACH-000936,-0.05117553496380001
ACH-000937,-0.020295835403200003
ACH-000938,-0.0469881231534
ACH-000939,-0.0739962710703
ACH-000941,0.027574769976499998
ACH-000943,-0.16788816914700003
ACH-000946,0.00929012895568
ACH-000947,-0.139730045154
ACH-000948,-0.119235147679
ACH-000950,-0.0863867319997
ACH-000953,-0.28142712861900004
ACH-000957,0.025873378103800002
ACH-000958,-0.230485448542
ACH-000960,-0.184814234962
ACH-000963,-0.0822060825057
ACH-000968,-0.206083391493
ACH-000969,-0.135690529234
ACH-000973,-0.0604771986984
ACH-000974,-0.125514304589
ACH-000975,-0.386270610168
ACH-000976,-0.0199888033966
ACH-000978,0.0647496278383
ACH-000980,-0.18087763566
ACH-000984,-0.170367518371
ACH-000986,-0.374116121112
ACH-000988,-0.19977954972800002
ACH-000993,-0.0231662132271
ACH-000994,-0.0673507356574
ACH-000996,0.096037598313
ACH-001001,-0.09809286050989999
ACH-001020,0.0447156110724
ACH-001028,-0.201899634285
ACH-001031,-0.182479862876
ACH-001038,-0.22132570997900003
ACH-001048,-0.0885696145409
ACH-001050,-0.175844649208
ACH-001053,-0.20351086005600003
ACH-001054,-0.20268273894299998
ACH-001061,-0.11143515795499999
ACH-001067,-0.202254174158
ACH-001075,-0.10594845441299999
ACH-001096,-0.162960656485
ACH-001128,-0.434774089664
ACH-001134,-0.107034029132
ACH-001151,-0.189115406685
ACH-001163,-0.14807284379799998
ACH-001164,-0.0636978990682
ACH-001173,-0.16794326829300002
ACH-001183,-0.205759901317
ACH-001184,-0.102409647454
ACH-001190,-0.00218522381729
ACH-001192,-0.169311105317
ACH-001193,-0.23937341252500002
ACH-001196,-0.10058132814099999
ACH-001197,-0.07716290267010001
ACH-001205,-0.07101417890930001
ACH-001211,-0.170048721228
ACH-001212,-0.142733403805
ACH-001228,-0.119074313019
ACH-001232,-0.23025705952599998
ACH-001239,-0.19583694608899999
ACH-001274,-0.268497850953
ACH-001275,-0.17406004634199998
ACH-001277,-0.0416225440532
ACH-001278,-0.27280353289500003
ACH-001280,-0.10238643583599999
ACH-001283,-0.0247727153304
ACH-001289,-0.049811499928400005
ACH-001295,-0.0437653246452
ACH-001300,-0.096464443727
ACH-001301,-0.23891719771899997
ACH-001302,-0.0695592135066
ACH-001303,-0.24100313985599997
