,RPS11 (6205)
ACH-000004,-1.6746497487399998
ACH-000007,-1.72807192056
ACH-000009,-1.7335739653599997
ACH-000011,-1.97891215145
ACH-000012,-1.92719821126
ACH-000013,-1.7596889780400002
ACH-000014,-1.8204207704099997
ACH-000015,-2.04779100314
ACH-000017,-1.51034087717
ACH-000018,-1.34955206572
ACH-000019,-1.99476374393
ACH-000021,-1.8019843545900003
ACH-000022,-1.8220516924099999
ACH-000025,-1.96432266787
ACH-000028,-1.6115820120299997
ACH-000030,-1.73959505366
ACH-000035,-1.5641678143000002
ACH-000036,-1.8120731585499998
ACH-000037,-2.3181769217299997
ACH-000039,-1.72739994944
ACH-000040,-1.90523301664
ACH-000041,-2.01886689843
ACH-000042,-1.79602492697
ACH-000045,-1.9342796279199999
ACH-000047,-1.35856500116
ACH-000052,-1.8223099269999998
ACH-000053,-1.93999305533
ACH-000054,-1.9092375496
ACH-000055,-1.8908109796900001
ACH-000060,-1.7852702789300001
ACH-000067,-1.4662171451600001
ACH-000070,-1.9107470495099999
ACH-000075,-1.9535913639500002
ACH-000078,-1.8699178871900002
ACH-000082,-1.86183201692
ACH-000085,-1.57899816518
ACH-000086,-1.69652613802
ACH-000087,-1.8566903885
ACH-000092,-1.86648510113
ACH-000095,-2.09114437536
ACH-000097,-1.80829388777
ACH-000098,-1.9279142799000002
ACH-000099,-1.9502307783500001
ACH-000108,-1.9045012075
ACH-000113,-2.03264407615
ACH-000115,-1.8434043736599999
ACH-000116,-1.7282170901099998
ACH-000118,-1.7911965625
ACH-000120,-1.80319899865
ACH-000123,-1.96225548211
ACH-000127,-1.98635181714
ACH-000128,-1.7949155422799998
ACH-000132,-1.50093750171
ACH-000133,-1.6250071619100002
ACH-000137,-1.8288010099
ACH-000138,-2.03176425378
ACH-000142,-1.8731834495500002
ACH-000143,-1.7238681831099998
ACH-000146,-2.1746268332799996
ACH-000148,-1.83118949646
ACH-000150,-1.9058711715999999
ACH-000152,-1.7772194660499998
ACH-000153,-1.8165415951800001
ACH-000159,-1.8350143620900001
ACH-000160,-2.17444766292
ACH-000163,-1.89382235518
ACH-000167,-0.203931120648
ACH-000168,-1.86082175068
ACH-000169,-1.90701838319
ACH-000178,-1.8183766170400002
ACH-000182,-1.70943689781
ACH-000183,-1.81070150031
ACH-000188,-1.8442967032900002
ACH-000189,-1.7814132720400002
ACH-000190,-2.04097200237
ACH-000198,-1.86253377897
ACH-000204,-1.6672944558200002
ACH-000206,-2.32738948827
ACH-000207,-2.33657436902
ACH-000211,-1.8154414568000001
ACH-000215,-1.91789626768
ACH-000221,-1.7286547775999999
ACH-000222,-1.7591053353
ACH-000223,-1.64172166834
ACH-000226,-2.0122016175599997
ACH-000227,-1.9494849201400002
ACH-000228,-1.62739038099
ACH-000231,-1.60583629451
ACH-000232,-1.9004116365000001
ACH-000233,-1.86176335645
ACH-000234,-1.8546093963699999
ACH-000235,-1.9148044883099997
ACH-000237,-1.7034657416999999
ACH-000238,-1.85316533473
ACH-000243,-1.77766568213
ACH-000244,-1.6628087681000001
ACH-000246,-1.8082508908900001
ACH-000248,-1.9352842170700002
ACH-000250,-1.9205524857799998
ACH-000251,-2.06455765994
ACH-000253,-1.7294510418900002
ACH-000255,-1.78158716104
ACH-000256,-1.54519895802
ACH-000257,-1.64276682344
ACH-000258,-1.09048168948
ACH-000259,-1.53662021258
ACH-000260,-1.65919130856
ACH-000261,-1.5551019155
ACH-000262,-1.7865428593400001
ACH-000263,-1.7661519031900001
ACH-000264,-1.6495189696099999
ACH-000265,-1.8756596896000002
ACH-000266,-1.8483604093200001
ACH-000272,-1.83192537369
ACH-000273,-1.9647947610299998
ACH-000274,-1.9633221512099999
ACH-000277,-1.7355967436700002
ACH-000278,-1.8782506503799998
ACH-000279,-1.5395653572699999
ACH-000280,-2.1504190507099996
ACH-000281,-1.92664318164
ACH-000288,-1.78776285943
ACH-000291,-1.55319876437
ACH-000293,-1.9465032042299997
ACH-000294,-2.0202250057
ACH-000295,-1.44602188581
ACH-000296,-1.6994921622999999
ACH-000302,-1.96632183086
ACH-000304,-2.14663209121
ACH-000307,-1.8516069687999999
ACH-000308,-1.93294619645
ACH-000310,-1.9312998824
ACH-000311,-1.67474153903
ACH-000312,-1.86134971128
ACH-000315,-1.66699608831
ACH-000316,-1.66642858667
ACH-000317,-1.5503606865700001
ACH-000318,-2.08178987381
ACH-000319,-1.5533476099
ACH-000320,-1.75094975404
ACH-000322,-1.5740116577399998
ACH-000323,-1.68523708134
ACH-000324,-1.8232348966099998
ACH-000329,-1.88775580132
ACH-000330,-1.7766118534400002
ACH-000331,-1.72145163725
ACH-000332,-1.9772531886099998
ACH-000334,-2.6529108996599997
ACH-000335,-1.79742991145
ACH-000336,-2.0790291564400003
ACH-000337,-1.29485792064
ACH-000339,-1.93631773467
ACH-000341,-1.9494345228099998
ACH-000348,-1.69990060658
ACH-000350,-2.1755861578499998
ACH-000352,-1.69964943945
ACH-000356,-1.8594862529400003
ACH-000361,-1.9139103201499998
ACH-000362,-2.12271351197
ACH-000363,-1.85118294498
ACH-000364,-1.78914778311
ACH-000365,-1.8370177914400003
ACH-000366,-1.78174419962
ACH-000368,-1.8631472389700001
ACH-000374,-1.6304527559600002
ACH-000375,-1.97658155148
ACH-000376,-1.7551898586
ACH-000381,-1.77512047865
ACH-000383,-2.0396451036000003
ACH-000387,-1.59641191776
ACH-000389,-1.84643307396
ACH-000390,-1.7408665635099998
ACH-000393,-1.85826048344
ACH-000395,-1.53590997564
ACH-000397,-1.66554633019
ACH-000401,-1.7603385759999999
ACH-000402,-1.88562677004
ACH-000403,-1.8954650804
ACH-000404,-1.7596723609599998
ACH-000406,-1.71237534212
ACH-000407,-1.87718340716
ACH-000408,-2.00839798959
ACH-000410,-1.72856896059
ACH-000411,-1.89266994882
ACH-000414,-2.0377150914400004
ACH-000415,-1.82190420377
ACH-000416,-1.6285485736
ACH-000420,-1.8099284213599998
ACH-000421,-1.61735195039
ACH-000424,-2.01807632588
ACH-000425,-1.78741140914
ACH-000426,-1.8093379798299998
ACH-000427,-1.68996928287
ACH-000433,-1.7628471154400003
ACH-000436,-1.94617306648
ACH-000444,-1.7849923721799998
ACH-000445,-1.86075059621
ACH-000448,-2.01665289517
ACH-000450,-1.8091637563499998
ACH-000452,-1.7206113529799998
ACH-000454,-1.71706355014
ACH-000458,-1.89696872504
ACH-000459,-1.71231100107
ACH-000460,-1.7607991407599997
ACH-000461,-1.9614557295800001
ACH-000463,-2.21033913628
ACH-000464,-2.02990411154
ACH-000466,-1.9065999907900002
ACH-000467,-1.6093396900699999
ACH-000468,-1.7730494778299999
ACH-000469,-1.81085609205
ACH-000470,-1.47094955185
ACH-000471,-1.6583272324
ACH-000472,-2.2072418504900004
ACH-000473,-1.70078397052
ACH-000475,-1.78151046926
ACH-000476,-1.7511319893400001
ACH-000477,-2.7469811632099996
ACH-000480,-1.49966765273
ACH-000481,-1.57171318724
ACH-000483,-1.82373512319
ACH-000484,-1.49847308393
ACH-000485,-2.08169897762
ACH-000486,-1.9129023712
ACH-000487,-1.8386159668200002
ACH-000488,-1.7905323512400002
ACH-000490,-1.95119536102
ACH-000491,-2.04440878333
ACH-000495,-1.5980632895500002
ACH-000496,-1.63015052176
ACH-000499,-2.04397818339
ACH-000500,-1.7909011570900002
ACH-000502,-1.57594923555
ACH-000503,-1.3243011306499999
ACH-000505,-2.00900397259
ACH-000507,-1.87372833167
ACH-000510,-2.0536992136500003
ACH-000511,-1.8655753410900002
ACH-000512,-1.72828501083
ACH-000516,-1.76187043524
ACH-000517,-1.7992096141299998
ACH-000518,-1.64686315882
ACH-000520,-1.82156809221
ACH-000521,-1.72306398977
ACH-000522,-1.77940816012
ACH-000524,-2.04801586437
ACH-000527,-1.7057132179700003
ACH-000528,-1.5329938385799997
ACH-000537,-1.42214051592
ACH-000541,-1.79886770692
ACH-000542,-1.8490847590400001
ACH-000544,-1.57951687855
ACH-000545,-1.5587753798800001
ACH-000547,-1.56461659271
ACH-000548,-1.7443923686400002
ACH-000549,-1.89755305748
ACH-000550,-1.8150432598500001
ACH-000552,-1.71577398838
ACH-000556,-1.8626860796200002
ACH-000557,-2.1674865875
ACH-000570,-1.8085322242299997
ACH-000571,-2.0304038788099996
ACH-000573,-1.72440425188
ACH-000576,-1.9497708255200001
ACH-000580,-1.9704135592900003
ACH-000584,-1.72925308743
