,R3HDM2 (22864)
ACH-000004,-0.105764581887
ACH-000007,-0.176640871619
ACH-000009,-0.19652234365600002
ACH-000011,-0.108254157852
ACH-000012,0.027015097519
ACH-000013,-0.0652152360018
ACH-000014,-0.15937750343
ACH-000015,-0.12312971727199999
ACH-000017,-0.0372302204607
ACH-000018,0.068844176119
ACH-000019,-0.240821758233
ACH-000021,-0.314201287205
ACH-000022,0.007666900822459999
ACH-000025,-0.313188921728
ACH-000028,-0.179850117326
ACH-000030,-0.12062802073899999
ACH-000035,-0.132857613927
ACH-000036,-0.0756605576151
ACH-000037,-0.28875436152
ACH-000039,-0.148317128144
ACH-000040,-0.292073993127
ACH-000041,-0.30539926740400003
ACH-000042,-0.2071776336
ACH-000045,-0.0297933405868
ACH-000047,-0.00711763501382
ACH-000052,-0.0904830139581
ACH-000053,-0.10866167749399999
ACH-000054,-0.007380634571939999
ACH-000055,0.10066507942500001
ACH-000060,0.0320476440729
ACH-000067,-0.250094148194
ACH-000070,0.108267679866
ACH-000075,-0.17299119153999998
ACH-000078,-0.163541473577
ACH-000082,-0.236245569156
ACH-000085,-0.056698428154300005
ACH-000086,-0.334279409491
ACH-000087,-0.293911313486
ACH-000092,-0.263259868129
ACH-000095,-0.044161702634199995
ACH-000097,-0.049194633932800005
ACH-000098,-0.0726614678556
ACH-000099,-0.0433515886269
ACH-000108,0.10578523446
ACH-000113,-0.12286419898800001
ACH-000115,-0.140130296499
ACH-000116,-0.0455704546582
ACH-000118,-0.262648034126
ACH-000120,-0.0123407658639
ACH-000123,-0.238211184071
ACH-000127,-0.0852856338425
ACH-000128,-0.141225676682
ACH-000132,0.057831008599800005
ACH-000133,-0.172370892275
ACH-000137,-0.300824247905
ACH-000138,-0.19234267119399998
ACH-000142,0.0131962343671
ACH-000143,-0.167003434725
ACH-000146,-0.016662092490000002
ACH-000148,-0.276747891696
ACH-000150,-0.11898889880499999
ACH-000152,-0.327762270199
ACH-000153,-0.142663174622
ACH-000159,-0.057114934959199996
ACH-000160,-0.09490130475289998
ACH-000163,-0.306747703151
ACH-000167,-0.47469959358999997
ACH-000168,-0.0495761652832
ACH-000169,-0.06894593728130001
ACH-000178,-0.09829498190889999
ACH-000182,-0.147135897363
ACH-000183,-0.133377392891
ACH-000188,-0.127209526279
ACH-000189,-0.0316234715233
ACH-000190,-0.128732999012
ACH-000198,-0.218631556382
ACH-000204,0.141967582785
ACH-000206,-0.248263527522
ACH-000207,-0.153006484209
ACH-000211,-0.130430448678
ACH-000215,-0.21942303898
ACH-000221,-0.146093584539
ACH-000222,-0.111358926045
ACH-000223,-0.042012489449
ACH-000226,-0.10447597576999999
ACH-000227,-0.427844124889
ACH-000228,-0.274212500384
ACH-000231,-0.0768334024052
ACH-000232,-0.0237037434969
ACH-000233,-0.14457919221100002
ACH-000234,-0.443282327759
ACH-000235,-0.17864392916400001
ACH-000237,-0.049826720689199994
ACH-000238,-0.0870905928314
ACH-000243,-0.207027001608
ACH-000244,-0.111101691536
ACH-000246,-0.0449752170561
ACH-000248,-0.103291729904
ACH-000250,-0.034937979085300004
ACH-000251,-0.127252090717
ACH-000253,-0.14377451775900002
ACH-000255,-0.053568602948400004
ACH-000256,-0.063169362778
ACH-000257,-0.00895458086601
ACH-000258,0.151407727055
ACH-000259,-0.07081694289360001
ACH-000260,-0.0102114872118
ACH-000261,-0.07182924224
ACH-000262,0.203182602846
ACH-000263,-0.157398293204
ACH-000264,2.00812568941e-05
ACH-000265,-0.061345302859300004
ACH-000266,-0.140962075914
ACH-000272,-0.0153446485365
ACH-000273,-0.141888728065
ACH-000274,-0.283766431882
ACH-000277,-0.143387679256
ACH-000278,-0.246117343585
ACH-000279,-0.138467237655
ACH-000280,-0.142828712553
ACH-000281,-0.18735017689599998
ACH-000288,-0.149447769911
ACH-000291,-0.13875048247000002
ACH-000293,0.0237680189378
ACH-000294,-0.00514716806434
ACH-000295,-0.023562150740099996
ACH-000296,-0.263513294728
ACH-000302,-0.112445621054
ACH-000304,0.039818858048400005
ACH-000307,-0.153076254846
ACH-000308,-0.0699082700351
ACH-000310,-0.145505932814
ACH-000311,-0.148617774982
ACH-000312,-0.0477243858961
ACH-000315,0.174149820061
ACH-000316,-0.134952850063
ACH-000317,-0.050846736525600005
ACH-000318,-0.312867104482
ACH-000319,-0.26106215082199996
ACH-000320,-0.28483061978700003
ACH-000322,-0.244915611166
ACH-000323,-0.0125833041555
ACH-000324,-0.183234814434
ACH-000329,-0.029642870826
ACH-000330,-0.0841847694566
ACH-000331,-0.22462649676
ACH-000332,-0.07284271800710002
ACH-000334,-0.132071566995
ACH-000335,-0.233337410425
ACH-000336,-0.16936112395199998
ACH-000337,-0.011517015026100001
ACH-000339,-0.12204120607100001
ACH-000341,-0.195876197789
ACH-000348,-0.148434101477
ACH-000350,-0.0359011209089
ACH-000352,-0.037967320320999996
ACH-000356,-0.131836594774
ACH-000361,-0.23717809624400002
ACH-000362,-0.13476962642100002
ACH-000363,-0.14977201740999999
ACH-000364,-0.19907105059099997
ACH-000365,-0.270309500667
ACH-000366,-0.17722438272399998
ACH-000368,-0.0831092647804
ACH-000374,0.0226174832802
ACH-000375,0.146497944863
ACH-000376,-0.00457588546356
ACH-000381,0.18651097917
ACH-000383,-0.03592260831769999
ACH-000387,-0.05558547346559999
ACH-000389,0.0123013990673
ACH-000390,-0.038133430506
ACH-000393,-0.10468992656199999
ACH-000395,-0.131889461613
ACH-000397,-0.051168832715
