,AGT (183)
ACH-000341,-0.26140690656599996
ACH-000348,-0.0849600748788
ACH-000350,-0.264750443715
ACH-000352,-0.157580918618
ACH-000356,-0.111125959432
ACH-000361,0.0342783399321
ACH-000362,-0.023281615984999997
ACH-000363,-0.136184861953
ACH-000364,-0.139558155288
ACH-000365,-0.0721065880563
ACH-000366,-0.0605752316804
ACH-000368,0.0693963433688
ACH-000374,0.0637308581054
ACH-000375,-0.040930201040599995
ACH-000376,-0.0593569125344
ACH-000381,-0.179961511318
ACH-000383,0.00453430288826
ACH-000387,-0.0750553518578
ACH-000389,-0.235420041081
ACH-000390,-0.156582448784
ACH-000393,-0.0686360823117
ACH-000395,-0.0779964898175
ACH-000397,0.026383384533599997
ACH-000401,-0.23539435961199998
ACH-000402,-0.281841245752
ACH-000403,-0.0540529241775
ACH-000404,-0.21467754926
ACH-000406,-0.0253709620462
ACH-000407,-0.0240196859479
ACH-000408,-0.348069788547
ACH-000410,0.0392356172254
ACH-000411,0.0243672530392
ACH-000414,-0.0477630616501
ACH-000415,-0.0801181969547
ACH-000416,-0.144140993816
ACH-000420,-0.08136461216799999
ACH-000421,-0.0324427368026
ACH-000424,-0.104227934836
ACH-000425,-0.0128093253168
ACH-000426,-0.0534404939817
ACH-000427,0.14406372929400002
ACH-000433,0.120391360167
ACH-000436,0.17617246728500002
ACH-000444,-0.138874777087
ACH-000445,-0.10810611204399999
ACH-000448,-0.1811064818
ACH-000450,0.00988604562164
ACH-000452,-0.0981099154517
ACH-000454,-0.059494731796000004
ACH-000458,0.0817407360743
ACH-000459,-0.122957177353
ACH-000460,-0.0644768762469
ACH-000461,-0.06510055940859999
ACH-000463,-0.220860389784
ACH-000464,-0.22367895628000004
ACH-000466,0.19697560829
ACH-000467,-0.287147117275
ACH-000468,0.10489289785499999
ACH-000469,0.030460672804099996
ACH-000470,-0.11063237404300001
ACH-000471,-0.17254527252799998
ACH-000472,0.0007803929051719998
ACH-000473,0.10928054191299999
ACH-000475,-0.08021774386660001
ACH-000476,0.114545878018
ACH-000477,-0.09976910711880001
ACH-000480,-0.101560801912
ACH-000481,-0.110924663384
ACH-000483,0.0419407834804
ACH-000484,-0.12307329626499999
ACH-000485,-0.105079366467
ACH-000486,-0.04977859259549999
ACH-000487,-0.16340179485200002
ACH-000488,-0.0160848921878
ACH-000490,-0.08960145297160002
ACH-000491,-0.08164057445789999
ACH-000495,-0.0185146160474
ACH-000496,-0.0797903832526
ACH-000499,-0.146046373697
ACH-000500,0.181051318348
ACH-000502,-0.0849382310488
ACH-000503,-0.25434775628899997
ACH-000505,-0.143259020085
ACH-000507,0.019245239676400003
ACH-000510,-0.0651327103643
ACH-000511,-0.13586410600600002
ACH-000512,-0.19272288241500002
ACH-000516,-0.06654948819869999
ACH-000517,-0.038589842601400005
ACH-000518,-0.213587288352
ACH-000520,-0.0021569727381399997
ACH-000521,0.138865446021
ACH-000522,-0.0762373585898
ACH-000524,-0.08812005908949999
ACH-000527,-0.1015066749
ACH-000528,-0.0655353297463
ACH-000537,0.14476389804300002
ACH-000541,-0.337503365937
ACH-000542,-0.048449918529000005
ACH-000544,0.0719482835353
ACH-000545,-0.16035955475
ACH-000547,-0.554275160155
ACH-000548,-0.165026039678
ACH-000549,0.0414450049559
ACH-000550,-0.18351607206300002
ACH-000552,-0.0610894836049
ACH-000556,0.053950758096500004
ACH-000557,-0.09866356858179999
ACH-000570,0.03452815469980001
ACH-000571,-0.242585609746
ACH-000573,0.08791610494449999
ACH-000576,-0.130827847665
ACH-000580,-0.017003604717
ACH-000584,-0.22655551167100002
ACH-000585,0.029460484040799997
ACH-000588,-0.0652047490794
ACH-000589,-0.10361270886499999
ACH-000591,-0.25271807090500004
ACH-000593,-0.08243677777069999
ACH-000600,0.143676115652
ACH-000601,-0.0970209870713
ACH-000604,-0.055281081972000004
ACH-000605,-0.19265707569499999
ACH-000606,0.015038295102299998
ACH-000608,-0.0255822921643
ACH-000614,0.0280741674744
ACH-000616,-0.193235377265
ACH-000618,-0.0893329156148
ACH-000619,0.00518533038892
ACH-000620,-0.06578739415109999
ACH-000621,-0.137584957042
ACH-000622,-0.219245203257
ACH-000623,0.15974021484
ACH-000624,-0.013467340702
ACH-000627,-0.006719703388779999
ACH-000630,-0.0749429764746
ACH-000632,0.271969124808
ACH-000633,-0.0891208596667
ACH-000637,0.117336689952
ACH-000638,0.0447504337004
ACH-000646,-0.158829359073
ACH-000647,-0.014729212857299999
ACH-000648,0.12414074387
ACH-000649,0.022137178514600002
ACH-000651,-0.08997891674460001
ACH-000652,0.00322626724843
ACH-000653,0.0882839967604
ACH-000657,-0.1448991552
ACH-000658,-0.0549570297339
ACH-000661,0.0547684683077
ACH-000662,-0.10929859499399999
ACH-000663,-0.0753418090676
ACH-000665,-0.0954815172976
ACH-000671,0.0383025562665
ACH-000673,-0.045943738301
ACH-000676,-0.118882389209
ACH-000677,-0.0473749587079
ACH-000681,0.0137497923963
ACH-000682,-0.201848493092
ACH-000683,-0.151547995127
ACH-000684,-0.0563327977301
ACH-000688,0.155158037439
ACH-000693,-0.08705649456180001
ACH-000694,-0.07928965845689999
ACH-000695,-0.15566846824799999
ACH-000696,-0.160891040845
ACH-000697,-0.155919646381
ACH-000699,0.0194576217587
ACH-000701,-0.218457563925
ACH-000706,-0.0803905590202
ACH-000711,-0.0346105815216
ACH-000713,-0.138896146125
ACH-000714,0.0119901180638
ACH-000718,0.0305938569452
ACH-000720,-0.143145302518
ACH-000721,0.06236708747880001
ACH-000724,-0.216945493824
ACH-000725,-0.061948624241699994
ACH-000732,-0.0910397964814
ACH-000734,-0.178032965687
ACH-000735,-0.150473902272
ACH-000736,-0.0836695924236
ACH-000738,0.0579732710314
ACH-000746,-0.09259700826339999
ACH-000747,-0.0161121996037
ACH-000748,-0.323322441417
ACH-000753,-0.101500829767
ACH-000756,-0.128280879427
ACH-000757,0.0307286496286
ACH-000758,-0.0799395146399
ACH-000760,-0.0699159366479
ACH-000763,-0.143548828875
ACH-000764,0.022603863487
ACH-000765,-0.140528585915
ACH-000766,-0.142041989433
ACH-000767,-0.040755515466300005
ACH-000768,-0.0541164018619
ACH-000769,0.022741539497700004
ACH-000770,-0.0960877074715
ACH-000771,-0.17040355125700002
ACH-000773,-0.157522436203
ACH-000776,-0.0465492316234
ACH-000777,-0.28689609214899997
ACH-000778,0.0663230895928
ACH-000781,-0.140955947768
ACH-000782,-0.0274844494865
ACH-000783,-0.0363844377411
ACH-000784,0.0187809609769
ACH-000785,-0.21118340676199998
ACH-000787,-0.106095255716
ACH-000788,0.0134089877006
ACH-000791,-0.10225860873400001
ACH-000792,0.00880998931917
ACH-000794,-0.101389262764
ACH-000796,-0.0546916320302
ACH-000799,-0.0409721259014
ACH-000800,-0.0271468610556
ACH-000802,-0.25629523005399996
ACH-000804,0.047192887120000006
ACH-000805,-0.0477637756448
ACH-000809,-0.011712867054600002
ACH-000810,-0.227694186574
ACH-000811,0.00511180963833
ACH-000817,-0.132413213537
ACH-000819,-0.07938261979530001
ACH-000820,0.204208158805
ACH-000821,0.00110912915106
ACH-000822,-0.229771937029
ACH-000823,-0.0967247746513
ACH-000824,-0.0993826732361
ACH-000827,-0.124868530222
ACH-000829,-0.0325300951437
ACH-000831,0.08750293628139999
ACH-000832,-0.0340877254327
ACH-000833,-0.224576699421
ACH-000834,0.016949542964999998
ACH-000835,0.0489111279633
ACH-000836,-0.0630608046312
ACH-000837,-0.0379547552457
ACH-000838,-0.058942272273900004
ACH-000839,0.0447029925969
ACH-000840,-0.22551261124000002
ACH-000841,-0.142323241228
ACH-000843,-0.015316760046700002
ACH-000846,0.0249618927672
ACH-000847,-0.10832453040100001
ACH-000848,-0.00738757388863
ACH-000849,-0.059306093364199994
ACH-000851,-0.200060236015
ACH-000855,-0.119414928855
ACH-000856,0.0922442865002
ACH-000858,-0.262394666148
ACH-000859,-0.08946413041580001
ACH-000861,0.0220672996893
ACH-000862,-0.165707790588
ACH-000865,-0.08814084938580001
ACH-000866,-0.0539698192686
ACH-000867,-0.30866243825899997
ACH-000869,0.125947693307
ACH-000872,-0.11402262298
ACH-000873,-0.108078479168
ACH-000876,0.036462669515999996
ACH-000878,0.342514070272
ACH-000880,-0.0115414138136
ACH-000881,0.0113429540972
ACH-000882,-0.0548716630162
ACH-000884,-0.00380930928434
ACH-000885,-0.0675261391463
ACH-000887,-0.0817610199126
ACH-000888,-0.136124513629
ACH-000889,-0.19257832513300002
ACH-000890,-0.00314112135025
ACH-000896,0.038346915634800006
ACH-000898,-0.005954545699859999
ACH-000900,0.00629508244737
ACH-000901,-0.00662412644047
ACH-000905,-0.044383428084000004
ACH-000906,0.028325257309300002
ACH-000907,-0.0952785137562
ACH-000910,-0.290521883361
ACH-000911,-0.016137968334700003
ACH-000912,-0.18372184930399998
ACH-000913,-0.144768766857
ACH-000915,-0.0155078312982
ACH-000916,-0.217220661986
ACH-000917,0.021593008969400005
ACH-000921,-0.193039992691
ACH-000924,-0.136522291201
ACH-000926,-0.0006898984292339999
ACH-000928,0.08609294807260001
ACH-000929,0.0038255373448600003
ACH-000932,-0.22813649548700002
ACH-000935,-0.10637572539899999
ACH-000936,-0.256530799406
ACH-000937,-0.133761405773
ACH-000938,-0.09313041256480001
ACH-000939,0.161618400068
ACH-000941,-0.0775782287851
ACH-000943,-0.06632925329009999
ACH-000946,-0.145505474151
ACH-000947,-0.0955828748556
ACH-000948,-0.004061667022199999
ACH-000950,0.115041411571
ACH-000953,-0.017143805396
ACH-000957,0.0963892655652
ACH-000958,-0.214009837894
ACH-000960,0.0013339441090399998
ACH-000963,-0.25858433991
ACH-000968,0.0313678787558
ACH-000969,0.005883386375949999
ACH-000973,-0.155518574825
ACH-000974,-0.06106078508090001
ACH-000975,-0.220731225525
ACH-000976,-0.00378971493785
ACH-000978,-0.061400003092800005
ACH-000980,-0.0746263093914
ACH-000984,-0.171528675181
ACH-000986,-0.098740708329
ACH-000988,-0.026980513459900005
ACH-000993,-0.185644345312
ACH-000994,0.13761322014799998
ACH-000996,0.0228337786796
ACH-001001,-0.081662388877
ACH-001020,-0.33639888873499996
ACH-001028,-0.023251696841700004
ACH-001031,-0.0519541411037
ACH-001038,-0.0141301037693
ACH-001048,-0.21612747178800001
ACH-001050,-0.044726535455300004
ACH-001053,-0.249419386551
ACH-001054,-0.167016030503
ACH-001061,-0.136899649098
ACH-001067,-0.046645070608
ACH-001075,0.0682961570625
ACH-001096,-0.260948966767
ACH-001128,-0.00124637754192
ACH-001134,0.0685498984812
ACH-001151,-0.039798298649199995
ACH-001163,-0.11203054210300001
ACH-001164,-0.163932561239
ACH-001173,-0.10702243941600001
ACH-001183,-0.379123665411
ACH-001184,-0.39169597520599997
ACH-001190,-0.23473380841999997
ACH-001192,0.0431535453594
ACH-001193,-0.194236730787
ACH-001196,-0.154234247217
ACH-001197,-0.157305003317
ACH-001205,-0.114379091663
ACH-001211,-0.242464608831
ACH-001212,-0.35747939689
ACH-001228,-0.0321313976447
ACH-001232,-0.00531032371913
ACH-001239,-0.0418301685301
ACH-001274,0.24943393242400003
ACH-001275,-0.0974264989993
ACH-001277,-0.28054053452
ACH-001278,-0.050412185008300005
ACH-001280,-0.163424045088
ACH-001283,0.116100848056
ACH-001289,-0.11235578621600001
ACH-001295,-0.276896197562
ACH-001300,0.103180026687
ACH-001301,-0.017453393096
ACH-001302,-0.196592943448
ACH-001303,0.23279712429299998
ACH-001306,-0.10184617116
ACH-001318,-0.057235922588400004
ACH-001322,0.06256694135440001
ACH-001328,-0.157243987216
ACH-001332,0.130124531905
ACH-001333,0.0251852730745
ACH-001336,-0.127192766956
ACH-001340,-0.12839009298100001
ACH-001346,-0.20827165779100001
ACH-001353,-0.130961724866
ACH-001354,-0.164725966785
ACH-001367,0.04497537983180001
ACH-001368,-0.0749102158902
ACH-001374,-0.332370104369
ACH-001375,-0.123050253798
ACH-001377,-0.175612776017
ACH-001380,-0.187044208514
ACH-001391,0.0512770763135
ACH-001407,0.0344767120252
ACH-001408,-0.08845568889620001
ACH-001413,-0.0767080520379
ACH-001430,-0.0409498970096
ACH-001431,0.0849579561855
ACH-001450,-0.00363855434413
ACH-001496,0.0417951276051
ACH-001500,-0.148923053966
ACH-001521,0.011079031438200002
ACH-001523,-0.14032606497400002
ACH-001532,-0.06315283779490001
ACH-001536,-0.0978684065738
ACH-001550,0.0342730305725
ACH-001552,-0.49083825776100004
ACH-001554,-0.0530402696189
ACH-001645,-0.133794932985
ACH-001654,-0.151531639966
ACH-001715,0.11831311896999999
ACH-001735,0.029034799400599998
ACH-001736,-0.007467601255929999
ACH-001737,0.276383923559
ACH-001740,-0.451093391109
ACH-001745,-0.23696497060600002
ACH-001750,0.055600347245199994
ACH-001765,-0.129640167024
ACH-001956,-0.100280804992
ACH-001957,-0.0299127517693
