,IL18BP (10068)
ACH-000591,-0.232654310676
ACH-000593,-0.15170677627
ACH-000600,-0.0248690730254
ACH-000601,-0.0305590326298
ACH-000604,0.100841676554
ACH-000605,0.10259241782600001
ACH-000606,0.00546784751954
ACH-000608,-0.0715348971845
ACH-000614,-0.13870365661599998
ACH-000616,-0.00354766129978
ACH-000618,-0.22254332694200002
ACH-000619,-0.124653891731
ACH-000620,-0.0889361237735
ACH-000621,-0.16296579472
ACH-000622,-0.10145788364700001
ACH-000623,-0.137042066234
ACH-000624,-0.131045411271
ACH-000627,-0.0696160386902
ACH-000630,-0.0232692871801
ACH-000632,-0.137571648203
ACH-000633,-0.015438821327200002
ACH-000637,-0.243808964588
ACH-000638,-0.18698151625300002
ACH-000646,-0.30080025238
ACH-000647,-0.246919972356
ACH-000648,0.00692460455388
ACH-000649,-0.0029799668644699996
ACH-000651,-0.128666532862
ACH-000652,-0.23923875511599998
ACH-000653,-0.216509754677
ACH-000657,-0.138670444604
ACH-000658,-0.12683626701300002
ACH-000661,-0.07594257614739999
ACH-000662,-0.465458479081
ACH-000663,-0.273159150718
ACH-000665,-0.208594323433
ACH-000671,-0.0645667204807
ACH-000673,-0.04371374355240001
ACH-000676,-0.124950359976
ACH-000677,-0.0015462842956
ACH-000681,0.0122981626058
ACH-000682,0.0200881975576
ACH-000683,-0.0315223618452
ACH-000684,-0.0856752276726
ACH-000688,-0.0381130317262
ACH-000693,-0.12476884898
ACH-000694,-0.10778903587500001
ACH-000695,0.0234026844693
ACH-000696,-0.15301618974300002
ACH-000697,-0.041921131314800006
ACH-000699,-0.140045038083
ACH-000701,-0.0508084559343
ACH-000706,-0.0369980849956
ACH-000711,-0.0599161115563
ACH-000713,-0.10429944545700001
ACH-000714,-0.12325239088500001
ACH-000718,0.015603042406799997
ACH-000720,-0.18703944603300002
ACH-000721,0.00215933423925
ACH-000724,-0.305559940548
ACH-000725,0.0725972592232
ACH-000732,-0.10017360383099999
ACH-000734,-0.220773204954
ACH-000735,-0.17582461860800003
ACH-000736,-0.242572037674
ACH-000738,-0.057903236086999994
ACH-000746,-0.134047035565
ACH-000747,-0.21583657949
ACH-000748,-0.08699415651110001
ACH-000753,-0.0016944466438
ACH-000756,-0.000186501135694
ACH-000757,0.151313163012
ACH-000758,-0.138127022906
ACH-000760,-0.07779864715149999
ACH-000763,-0.024069872910199998
ACH-000764,0.0525542697851
ACH-000765,-0.266352145866
ACH-000766,0.008233296979960001
ACH-000767,0.10898501279999999
ACH-000768,-0.029632023941700003
ACH-000769,-0.107647361994
ACH-000770,-0.15942391079
ACH-000771,-0.213275822281
ACH-000773,-0.138589956129
ACH-000776,-0.016849360733399998
ACH-000777,0.0242050493689
ACH-000778,-0.607352461073
ACH-000781,-0.0319182998158
ACH-000782,-0.0267571426203
ACH-000783,-0.13027454658600002
ACH-000784,-0.044468996575300006
ACH-000785,-0.0977173549073
ACH-000787,0.041492370132900004
ACH-000788,-0.147895404742
ACH-000791,0.00371002643607
ACH-000792,-0.125276936194
ACH-000794,-0.217610412185
ACH-000796,-0.0962910990898
ACH-000799,-0.332563844439
ACH-000800,-0.185736440168
ACH-000802,-0.313264617819
ACH-000804,-0.28129728627399997
ACH-000805,-0.091136834724
ACH-000809,-0.11130805084100001
ACH-000810,-0.504758696081
ACH-000811,-0.000473912910001
ACH-000817,-0.308722372844
ACH-000819,-0.22639038416499999
ACH-000820,0.113147939276
ACH-000821,-0.11626590494200001
ACH-000822,-0.09167529826710001
ACH-000823,-0.0823944524698
ACH-000824,-0.0961949810712
ACH-000827,-0.11462548455800001
ACH-000829,-0.288917283389
ACH-000831,-0.227287967281
ACH-000832,-0.00667826373865
ACH-000833,0.08905352305230001
ACH-000834,-0.24765359584899999
ACH-000835,0.0449171830925
ACH-000836,-0.169371423606
ACH-000837,-0.107607668978
ACH-000838,-0.339720300439
ACH-000839,-0.470888705987
ACH-000840,-0.17336296997
ACH-000841,-0.271783902065
ACH-000843,-0.144942325373
ACH-000846,0.050502172893400005
ACH-000847,0.058769812991
ACH-000848,-0.133880957977
ACH-000849,0.034818753906699994
ACH-000851,-0.109837995452
ACH-000855,0.0909507035775
ACH-000856,-0.168135291888
ACH-000858,-0.0497434840105
ACH-000859,-0.0608719070437
ACH-000861,-0.226543634428
ACH-000862,-0.0995713453627
ACH-000865,-0.234909061105
ACH-000866,-0.0880272754305
ACH-000867,-0.0298180824517
ACH-000869,0.13003741696499999
ACH-000872,-0.413589463508
ACH-000873,-0.00977250526251
ACH-000876,-0.033030129459799995
ACH-000878,-0.0825027491846
ACH-000880,-0.12255346374199999
ACH-000881,-0.052864090901499995
ACH-000882,-0.192284302851
ACH-000884,-0.08220203116369999
ACH-000885,-0.051022229185199997
ACH-000887,-0.029906073010200002
ACH-000888,-0.0430569568299
ACH-000889,0.026923540088599998
ACH-000890,-0.323054084354
ACH-000896,-0.09666417065439999
ACH-000898,0.0205884560473
ACH-000900,-0.377965991233
ACH-000901,-0.284226244685
ACH-000905,-0.0255490355345
ACH-000906,-0.172154009224
ACH-000907,0.10508057064899999
ACH-000910,-0.103668104184
ACH-000911,-0.0171890467649
ACH-000912,-0.159859928211
ACH-000913,-0.031245025844
ACH-000915,-0.014341919264
ACH-000916,-0.466705269697
ACH-000917,-0.176439293495
ACH-000921,-0.14568271606799998
ACH-000924,-0.0441162312701
ACH-000926,-0.122333369005
ACH-000928,0.157151281209
ACH-000929,-0.38317668818899997
ACH-000932,-0.111659539513
ACH-000935,-0.12352893167099999
ACH-000936,-0.20694638513
ACH-000937,-0.0482439912665
ACH-000938,-0.111695705736
ACH-000939,-0.261867572178
ACH-000941,-0.134422312986
ACH-000943,-0.130710836938
ACH-000946,-0.21390197034699998
ACH-000947,-0.0429866634237
ACH-000948,-0.229305427323
ACH-000950,-0.236449482423
ACH-000953,0.0292313618522
ACH-000957,-0.387635337884
ACH-000958,-0.217805270999
ACH-000960,-0.106819836512
ACH-000963,-0.136787353056
ACH-000968,-0.216293476037
ACH-000969,0.0270850944999
ACH-000973,-0.167047902667
ACH-000974,0.054695089462900005
ACH-000975,0.044295855363699996
ACH-000976,-0.165713944259
ACH-000978,-0.496887583096
ACH-000980,-0.00857582074789
ACH-000984,-0.23013034633499999
ACH-000986,-0.287589644172
ACH-000988,0.0462488929361
ACH-000993,-0.0397211193238
ACH-000994,-0.0755478337109
ACH-000996,-0.257347960486
ACH-001001,-0.10287616586100001
ACH-001020,-0.17491191869199998
ACH-001028,-0.132711654009
ACH-001031,-0.10796457873099999
ACH-001038,-0.10099712559
ACH-001048,-0.160667823774
ACH-001050,-0.045920724467900007
ACH-001053,0.19654187248799998
ACH-001054,-0.0662072907357
ACH-001061,-0.14277525702899999
ACH-001067,-0.20706836643100002
ACH-001075,0.13989551465299999
ACH-001096,0.0661500139865
ACH-001128,-0.118319989023
ACH-001134,-0.184547287821
ACH-001151,-0.18944009603300002
ACH-001163,0.0400485331308
ACH-001164,-0.268127093087
ACH-001173,-0.0546248851717
ACH-001183,-0.0614415360876
ACH-001184,0.09769372909089999
ACH-001190,-0.135697497585
ACH-001192,0.025923413216
ACH-001193,-0.14061923306
ACH-001196,0.156493080999
ACH-001197,-0.0664473573995
ACH-001205,-0.050750696950699996
ACH-001211,-0.26998221863099997
ACH-001212,0.133114941834
ACH-001228,0.0651826711424
ACH-001232,0.0598427360594
ACH-001239,0.0023651959219
ACH-001274,-0.037727420376699995
ACH-001275,0.0720774092601
ACH-001277,0.054437185496
ACH-001278,-0.262063464762
ACH-001280,0.0800277184099
ACH-001283,-0.119678465119
ACH-001289,-0.102623840999
ACH-001295,-0.142657896579
ACH-001300,0.024817946081
ACH-001301,0.0229683757125
ACH-001302,0.0362365595239
ACH-001303,0.110377767468
ACH-001306,-0.133078767624
ACH-001318,0.137633659957
ACH-001322,-0.102612768342
ACH-001328,-0.124187253242
ACH-001332,-0.101424269792
ACH-001333,-0.060008883196099996
ACH-001336,-0.17988589189399998
ACH-001340,-0.18649665096299997
ACH-001346,-0.15471573073
ACH-001353,0.0297598123404
ACH-001354,-0.0693466019662
ACH-001367,-0.227969019861
ACH-001368,-0.04856419447430001
ACH-001374,-0.35363153674500003
ACH-001375,-0.23770181392099998
ACH-001377,-0.0963930928981
ACH-001380,0.0266032972799
ACH-001391,-0.11117540189000001
ACH-001407,0.0288933295986
ACH-001408,0.04813925728619999
ACH-001413,-0.286748696045
ACH-001430,0.219664924404
ACH-001431,-0.10661290193600001
ACH-001450,-0.08689990625949999
ACH-001496,-0.19727731544500002
ACH-001500,0.0576731974538
ACH-001521,-0.11286261243
ACH-001523,-0.132376624781
ACH-001532,-0.16494797653100002
ACH-001536,-0.144918214824
ACH-001550,-0.20459678166900003
ACH-001552,-0.24875253239999998
ACH-001554,0.0204216293728
ACH-001645,-0.137652018151
ACH-001654,0.00402794421119
ACH-001715,0.0350856382248
ACH-001735,-0.16779211508000003
ACH-001736,-0.174844403572
ACH-001737,0.146330656774
ACH-001740,0.0018916250645099998
ACH-001745,0.0670879323884
ACH-001750,-0.12708149396500001
ACH-001765,-0.102338799176
ACH-001956,-0.0209117944097
ACH-001957,-0.13954337431299998
