,DPH2 (1802)
ACH-000004,-0.332620845665
ACH-000007,-0.6008839371019999
ACH-000009,-0.897254511004
ACH-000011,-0.668838319976
ACH-000012,-0.51022246802
ACH-000013,-0.507447591479
ACH-000014,-0.475420869767
ACH-000015,-0.229048714703
ACH-000017,-0.17257238270300002
ACH-000018,-0.926221050979
ACH-000019,-0.303955453782
ACH-000021,-0.318617516228
ACH-000022,-0.509770876363
ACH-000025,-0.930274517052
ACH-000028,-0.524853070765
ACH-000030,-0.596195991043
ACH-000035,-0.7128747306640001
ACH-000036,-0.389960415505
ACH-000037,-0.7122459651369999
ACH-000039,-0.578953942877
ACH-000040,-0.7444945981919999
ACH-000041,-0.808749928941
ACH-000042,0.00843868710379
ACH-000045,-0.288999260178
ACH-000047,-0.347616810261
ACH-000052,-0.698282864754
ACH-000053,-0.307691836494
ACH-000054,-0.09920632997050001
ACH-000055,-0.510534850485
ACH-000060,-0.423177649554
ACH-000067,-0.373965602319
ACH-000070,-0.318609470727
ACH-000075,-0.254782869653
ACH-000078,-0.2817934352
ACH-000082,-0.329954505008
ACH-000085,-0.6578295126
ACH-000086,-0.675511971224
ACH-000087,-0.297641236797
ACH-000092,-0.65550344742
ACH-000095,-0.396901835519
ACH-000097,-0.252904620242
ACH-000098,-0.911478760344
ACH-000099,-0.485893331905
ACH-000108,-0.700462948725
ACH-000113,-0.592264523425
ACH-000115,-0.48587713877800004
ACH-000116,-0.454516901069
ACH-000118,-0.332371541827
ACH-000120,-0.497965737976
ACH-000123,-0.5025167120440001
ACH-000127,-0.628196424524
ACH-000128,-0.359801096853
ACH-000132,-0.516102254722
ACH-000133,-0.444122951624
ACH-000137,-0.486377986215
ACH-000138,-0.495922552564
ACH-000142,-0.935710401586
ACH-000143,-0.35865235956200003
ACH-000146,-0.366746646168
ACH-000148,-0.254328102968
ACH-000150,-0.663591861989
ACH-000152,-0.614580243448
ACH-000153,-0.406955562934
ACH-000159,-0.46924347551299994
ACH-000160,-0.404390175865
ACH-000163,-0.48000663680399996
ACH-000167,-0.6522672498100001
ACH-000168,-0.44561686214100005
ACH-000169,-0.575064058022
ACH-000178,-0.6928991967910001
ACH-000182,-0.15054301279100002
ACH-000183,-0.5697017161569999
ACH-000188,-0.9147551446809999
ACH-000189,-0.23970790212499998
ACH-000190,-0.563186821632
ACH-000198,-0.768734613291
ACH-000204,-0.660226283928
ACH-000206,-0.669428553129
ACH-000207,-0.44303587300700004
ACH-000211,-0.356777182543
ACH-000215,-0.592712079687
ACH-000221,-0.476066024818
ACH-000222,-0.644136774524
ACH-000223,-0.455789671419
