,P2RX7 (5027)
ACH-000004,-0.48072774963799997
ACH-000007,-0.059664741971399995
ACH-000009,-0.127855544302
ACH-000011,-0.196464013844
ACH-000012,-0.159196725985
ACH-000013,-0.242861334142
ACH-000014,-0.117742066111
ACH-000015,-0.229733125288
ACH-000017,-0.165817528956
ACH-000018,0.0314149048351
ACH-000019,-0.156667798948
ACH-000021,-0.359107542183
ACH-000022,-0.13164705036399998
ACH-000025,-0.168221319219
ACH-000028,-0.17919274355599998
ACH-000030,-0.0736762865915
ACH-000035,-0.196348245574
ACH-000036,-0.127370619992
ACH-000037,-0.39169664251599995
ACH-000039,-0.216691378809
ACH-000040,-0.130261210053
ACH-000041,-0.15444387549799998
ACH-000042,-0.23588538322299998
ACH-000045,-0.32778136244
ACH-000047,-0.24767687987
ACH-000052,0.124956943648
ACH-000053,-0.166221223695
ACH-000054,-0.132181621997
ACH-000055,-0.386628288101
ACH-000060,-0.18524947495900002
ACH-000067,-0.392828910863
ACH-000070,-0.05502931362169999
ACH-000075,-0.553402974864
ACH-000078,-0.208505890573
ACH-000082,-0.134040878202
ACH-000085,-0.18815285131599999
ACH-000086,-0.202042113516
ACH-000087,-0.289417197445
ACH-000092,-0.216019059903
ACH-000095,-0.24772228993099998
ACH-000097,-0.242679286492
ACH-000098,-0.29993219614
ACH-000099,-0.284674837337
ACH-000108,-0.15942766036699998
ACH-000113,-0.104254692687
ACH-000115,-0.18787699524
ACH-000116,-0.19276773390299998
ACH-000118,-0.17107693669
ACH-000120,0.125588702876
ACH-000123,-0.165836737538
ACH-000127,-0.217512384395
ACH-000128,-0.162611816096
ACH-000132,-0.378204654419
ACH-000133,-0.321437573689
ACH-000137,-0.399602161465
ACH-000138,-0.0949802616166
ACH-000142,-0.22440233966499998
ACH-000143,-0.261348224107
ACH-000146,-0.0674728220102
ACH-000148,-0.39832148701399994
ACH-000150,-0.347191803732
ACH-000152,-0.20284862668200002
ACH-000153,-0.08122960164760001
ACH-000159,-0.324881305131
ACH-000160,-0.217941040716
ACH-000163,-0.424762177834
ACH-000167,-0.480096542152
ACH-000168,-0.15388904837300002
ACH-000169,-0.48236195637199997
ACH-000178,-0.21746455227400002
ACH-000182,-0.123063435759
ACH-000183,0.00464730962298
ACH-000188,-0.10758629855599999
ACH-000189,-0.623189195183
ACH-000190,-0.36411394107699996
ACH-000198,-0.316915818756
ACH-000204,-0.09135226908839998
ACH-000206,-0.271215050343
ACH-000207,-0.395151223437
ACH-000211,-0.36375607914999997
ACH-000215,-0.14939879754000002
ACH-000221,-0.189202516486
ACH-000222,-0.264020106474
ACH-000223,-0.36795837958300004
ACH-000226,-0.174383503082
ACH-000227,-0.364899005603
ACH-000228,-0.13748241808199999
ACH-000231,-0.105372358133
ACH-000232,-0.180711333981
ACH-000233,-0.22464473662599999
ACH-000234,-0.124928018845
ACH-000235,-0.09203678023560001
ACH-000237,-0.23338034024300003
ACH-000238,-0.15612375794299999
ACH-000243,-0.0671291285022
ACH-000244,-0.24685668706900002
ACH-000246,-0.0552369719145
ACH-000248,-0.251547826255
ACH-000250,-0.15601729031199998
ACH-000251,0.051812794769
ACH-000253,-0.309141046317
ACH-000255,-0.192250135719
ACH-000256,-0.22518688036600001
ACH-000257,-0.193704124253
ACH-000258,-0.00555109100479
ACH-000259,-0.112196552888
ACH-000260,-0.161444464122
ACH-000261,-0.14499864310799998
ACH-000262,-0.013756747441399998
ACH-000263,-0.741887241161
ACH-000264,-0.24386872336100002
ACH-000265,-0.0343450021936
ACH-000266,-0.13900793535800002
ACH-000272,-0.08291543643619999
ACH-000273,-0.217115038526
ACH-000274,-0.192172305975
ACH-000277,-0.206041469039
ACH-000278,-0.380335481093
ACH-000279,-0.237869583197
ACH-000280,-0.0684398358835
ACH-000281,-0.20569020982500003
ACH-000288,-0.179878735774
ACH-000291,-0.0477122167252
ACH-000293,-0.19293685328899998
ACH-000294,-0.238017315555
ACH-000295,-0.196320657718
ACH-000296,0.0691733730087
ACH-000302,-0.16208420917000002
ACH-000304,-0.28910170235800003
ACH-000307,-0.236200130793
ACH-000308,-0.263254428649
ACH-000310,-0.0031971185800300003
ACH-000311,-0.151733431161
ACH-000312,-0.173311544388
ACH-000315,-0.200511564428
ACH-000316,-0.546333719943
ACH-000317,-0.27869278843
ACH-000318,-0.22159915599100002
ACH-000319,-0.035537118619
ACH-000320,-0.0412431479273
ACH-000322,-0.271506005931
ACH-000323,-0.184463647104
ACH-000324,-0.15374436935
ACH-000329,-0.124570117566
ACH-000330,-0.256331089178
ACH-000331,-0.235222190136
ACH-000332,-0.19234087386
ACH-000334,-0.441190095248
ACH-000335,0.07349065850150001
ACH-000336,0.034904348909199995
ACH-000337,-0.08554961318769999
ACH-000339,-0.16668599905200002
ACH-000341,-0.08180901707310001
ACH-000348,-0.177591507669
ACH-000350,-0.239793937098
ACH-000352,-0.228242663128
ACH-000356,-0.0728535756268
ACH-000361,-0.418555293944
ACH-000362,-0.149428998548
ACH-000363,-0.23092243393000003
ACH-000364,0.0204017928022
ACH-000365,-0.3208013632
ACH-000366,-0.320049040439
ACH-000368,-0.567027008961
