,JAG2 (3714)
ACH-000004,0.0665323318631
ACH-000007,0.060425069643400005
ACH-000009,0.0295723813001
ACH-000011,0.237322108632
ACH-000012,0.19648468103100003
ACH-000013,0.0434115259698
ACH-000014,0.175896346664
ACH-000015,0.119395747643
ACH-000017,-0.11035097363500002
ACH-000018,0.028087897821299997
ACH-000019,-0.08757057032510002
ACH-000021,0.10379204521
ACH-000022,0.17263694480900002
ACH-000025,0.20267330854
ACH-000028,0.107088161879
ACH-000030,0.101661354528
ACH-000035,0.216856193979
ACH-000036,-0.007851390898720001
ACH-000037,0.125568332134
ACH-000039,0.293749644685
ACH-000040,0.13161519128799998
ACH-000041,0.102079830622
ACH-000042,0.0405369209048
ACH-000045,-0.131225953956
ACH-000047,-0.00046526279568800006
ACH-000052,0.13546173180999999
ACH-000053,0.154479223542
ACH-000054,0.0657956385119
ACH-000055,-0.0311359547883
ACH-000060,0.124615818874
ACH-000067,0.07416941829319999
ACH-000070,-0.160575901577
ACH-000075,0.152042183402
ACH-000078,0.0861799041646
ACH-000082,0.0116552109343
ACH-000085,0.0603214751686
ACH-000086,0.219367390417
ACH-000087,0.0697063496144
ACH-000092,0.0797929499505
ACH-000095,-0.126615814401
ACH-000097,0.153931732449
ACH-000098,0.0134165930707
ACH-000099,0.192163540349
ACH-000108,0.0146013542388
ACH-000113,0.051364947455599996
ACH-000115,-0.220496590834
ACH-000116,0.053792745004000005
ACH-000118,0.17248108462099998
ACH-000120,-0.0077989125908
ACH-000123,-0.107890536004
ACH-000127,-0.09077456176750001
ACH-000128,-0.08726862295880002
ACH-000132,0.09062182452989999
ACH-000133,-0.0707216475353
ACH-000137,0.058828417676800006
ACH-000138,0.013409903617700001
ACH-000142,0.00914632859281
ACH-000143,-0.0159067577821
ACH-000146,0.138634614616
ACH-000148,0.0400754928241
ACH-000150,0.0943067476846
ACH-000152,0.0366548414222
ACH-000153,0.19236456208299998
ACH-000159,0.016762092864
ACH-000160,0.12762037592800002
ACH-000163,0.0546282615276
ACH-000167,0.136670061289
