,RUSC1 (23623)
ACH-000198,-0.143565885289
ACH-000204,-0.181163488905
ACH-000206,-0.000332745291595
ACH-000207,-0.0530936741892
ACH-000211,-0.270397026969
ACH-000215,-0.16525077646800002
ACH-000221,-0.22459994272199998
ACH-000222,-0.392117330338
ACH-000223,-0.0945648049406
ACH-000226,-0.170612233778
ACH-000227,-0.348520405263
ACH-000228,-0.44987407318800005
ACH-000231,-0.31832847596299996
ACH-000232,-0.226633778672
ACH-000233,-0.19459422854000002
ACH-000234,-0.267534717586
ACH-000235,-0.44535975301700004
ACH-000237,-0.319006300761
ACH-000238,0.1074380383
ACH-000243,-0.372583770748
ACH-000244,-0.5403395585149999
ACH-000246,-0.325110009441
ACH-000248,-0.31665236126999996
ACH-000250,-0.216367792718
ACH-000251,-0.12245753622000001
ACH-000253,-0.043552690065900006
ACH-000255,-0.21792201094099997
ACH-000256,-0.322132714318
ACH-000257,-0.0785581057207
ACH-000258,-0.566863172824
ACH-000259,-0.30457043132
ACH-000260,-0.277438798165
ACH-000261,-0.276694933547
ACH-000262,-0.307361581818
ACH-000263,-0.37764031009800003
ACH-000264,-0.43216941001599996
ACH-000265,-0.163061572898
ACH-000266,-0.357690974772
ACH-000272,-0.376772588703
ACH-000273,-0.570794640268
ACH-000274,-0.12009167477299999
ACH-000277,-0.183532684613
ACH-000278,-0.309804431632
ACH-000279,-0.171807839844
ACH-000280,-0.296547204203
ACH-000281,-0.299950628478
ACH-000288,-0.31242107309
ACH-000291,-0.24525450478
ACH-000293,-0.20969284259100002
ACH-000294,-0.175961651615
ACH-000295,-0.11124152456900001
ACH-000296,-0.148458249142
ACH-000302,-0.272537449228
ACH-000304,-0.12272741442700001
ACH-000307,-0.228458595262
ACH-000308,-0.536478191355
ACH-000310,-0.743849262242
ACH-000311,-0.449312498433
ACH-000312,-0.33613407150700003
ACH-000315,-0.0383241070835
ACH-000316,-0.13351802549
ACH-000317,-0.27220081872699997
ACH-000318,-0.329111607925
ACH-000319,-0.25717261912300005
ACH-000320,-0.33951990483000005
ACH-000322,-0.36352577878700004
ACH-000323,-0.124740164185
ACH-000324,-0.263835525156
ACH-000329,-0.182926186726
ACH-000330,-0.24226831885699998
ACH-000331,-0.237460640335
ACH-000332,-0.367938726522
ACH-000334,-0.260666871727
ACH-000335,-0.153680663763
ACH-000336,-0.24067123517499997
ACH-000337,-0.27681683668900003
ACH-000339,-0.21008335260400002
ACH-000341,-0.37647524089100004
ACH-000348,-0.44343865229400004
ACH-000350,-0.121780259276
ACH-000352,-0.276344695824
ACH-000356,-0.405637525489
ACH-000361,-0.273831137671
ACH-000362,-0.227566753481
ACH-000363,-0.36548293286600003
ACH-000364,-0.220311274206
ACH-000365,-0.255518635793
ACH-000366,-0.391244621205
ACH-000368,-0.44500540113000003
ACH-000374,-0.136614950572
ACH-000375,-0.315191408435
ACH-000376,-0.28557558461300003
ACH-000381,-0.265424599787
ACH-000383,-0.38351125677500003
ACH-000387,-0.26001551389000005
ACH-000389,-0.129278251362
ACH-000390,-0.392923252875
ACH-000393,-0.179750710269
ACH-000395,-0.209842931435
ACH-000397,-0.246820580718
ACH-000401,-0.44837174428099996
ACH-000402,-0.36993938789700004
ACH-000403,-0.18777005558600002
ACH-000404,-0.568321982055
ACH-000406,-0.320972338093
ACH-000407,-0.196440640406
ACH-000408,-0.142998234978
ACH-000410,-0.422103503957
ACH-000411,-0.16436028664799998
ACH-000414,-0.339708639286
ACH-000415,-0.213848891562
ACH-000416,-0.38669039462099997
ACH-000420,-0.12072771510500001
ACH-000421,-0.233860178783
ACH-000424,-0.440216265465
ACH-000425,-0.0439215286736
ACH-000426,-0.521969027539
ACH-000427,-0.162394276477
ACH-000433,-0.11488768948799999
ACH-000436,-0.3703886964
ACH-000444,-0.339988655047
ACH-000445,-0.303069504846
ACH-000448,-0.215640202247
ACH-000450,-0.41131270986199997
ACH-000452,-0.24479338940900003
ACH-000454,-0.12003915011499999
ACH-000458,-0.20643209216299999
ACH-000459,0.117991266185
ACH-000460,-0.366185861305
ACH-000461,-0.24474291470800003
ACH-000463,-0.30577183802200003
ACH-000464,-0.20776170927999998
ACH-000466,-0.261121785348
ACH-000467,-0.199546955352
ACH-000468,-0.232438671708
ACH-000469,-0.0398319075536
ACH-000470,-0.10393965234
ACH-000471,-0.196383249742
ACH-000472,-0.22069843702300002
ACH-000473,-0.17693417080600002
ACH-000475,-0.24506980805700002
ACH-000476,-0.326478964598
ACH-000477,0.121254310607
ACH-000480,-0.24482813211399998
ACH-000481,-0.306607638128
ACH-000483,0.0625944724811
ACH-000484,-0.295461115641
ACH-000485,-0.189977626438
ACH-000486,-0.229838914606
ACH-000487,-0.21838840217799999
ACH-000488,-0.18128533798000002
ACH-000490,-0.18326791318900001
ACH-000491,-0.20370162384799997
ACH-000495,-0.280273060454
ACH-000496,-0.206535190702
ACH-000499,-0.389440460303
ACH-000500,-0.0618478083858
ACH-000502,-0.24784307534400002
ACH-000503,0.088395385733
ACH-000505,-0.295836030977
ACH-000507,-0.32853146556999996
ACH-000510,-0.359593610467
ACH-000511,-0.10400563847000001
ACH-000512,-0.24566267066199998
ACH-000516,-0.140443584195
ACH-000517,-0.274068344011
ACH-000518,-0.151501328038
ACH-000520,-0.17244334636599998
ACH-000521,-0.46427458746600003
ACH-000522,-0.401338541302
ACH-000524,-0.171835391401
ACH-000527,-0.367538190528
ACH-000528,-0.274792170354
ACH-000537,-0.12599932299
ACH-000541,-0.298679575732
ACH-000542,-0.290534132198
ACH-000544,-0.27194040233399996
ACH-000545,-0.251473202341
ACH-000547,-0.264005121654
ACH-000548,-0.368835695654
ACH-000549,-0.35172959586900004
ACH-000550,-0.234221845929
ACH-000552,-0.194424468862
ACH-000556,-0.171593296126
ACH-000557,-0.228969378446
ACH-000570,-0.139936522431
ACH-000571,-0.364651066981
ACH-000573,-0.356813420749
ACH-000576,-0.32681443388
ACH-000580,-0.127692084431
ACH-000584,-0.256159234783
ACH-000585,-0.26871423798599997
ACH-000588,-0.15505793368100002
ACH-000589,-0.255181484256
ACH-000591,0.080192920093
ACH-000593,-0.318278402665
ACH-000600,-0.19330326683
ACH-000601,-0.34776061335999997
ACH-000604,-0.485449159706
ACH-000605,-0.483429239045
ACH-000606,-0.28853105384399996
ACH-000608,-0.259511743723
ACH-000614,-0.24173127882399997
ACH-000616,-0.212779839674
ACH-000618,-0.36417357004
ACH-000619,-0.242455496595
ACH-000620,-0.0859355740813
ACH-000621,-0.08805471881799999
ACH-000622,-0.241319866729
ACH-000623,-0.146552564112
ACH-000624,-0.21446201744600002
ACH-000627,-0.162523495028
ACH-000630,-0.20596339188
ACH-000632,-0.165472356718
ACH-000633,-0.32065337079399997
ACH-000637,-0.21436510532699998
ACH-000638,-0.441173710938
ACH-000646,-0.247434810527
ACH-000647,-0.291800281687
ACH-000648,-0.36078014084700005
ACH-000649,-0.162405769449
ACH-000651,-0.22595767372699999
ACH-000652,-0.34886663145
ACH-000653,-0.272002409738
ACH-000657,-0.325530153997
ACH-000658,-0.37915098483599996
ACH-000661,-0.20071626911899998
ACH-000662,-0.12256385963199999
ACH-000663,-0.26165007805999996
ACH-000665,-0.26438415507199997
ACH-000671,-0.294264743438
ACH-000673,-0.37518223160400005
ACH-000676,-0.29722816600699997
ACH-000677,-0.251923410475
ACH-000681,-0.25825017066399997
ACH-000682,-0.19642541416200002
ACH-000683,-0.37238487788900004
ACH-000684,-0.528612636003
ACH-000688,-0.039444160494
ACH-000693,-0.2922675588
ACH-000694,-0.294582243716
ACH-000695,-0.569357466177
ACH-000696,-0.291114536486
ACH-000697,-0.0835305431608
ACH-000699,-0.314565814427
ACH-000701,-0.147860700563
ACH-000706,-0.384691620427
ACH-000711,-0.179336098095
ACH-000713,-0.271950116078
ACH-000714,-0.45562100989200005
ACH-000718,-0.459401706323
ACH-000720,-0.27738448458299997
ACH-000721,-0.21312502963899999
ACH-000724,-0.24311372997900002
ACH-000725,-0.307640927663
ACH-000732,-0.18403146186099997
ACH-000734,-0.220599626932
ACH-000735,-0.269135814949
ACH-000736,-0.152807456216
ACH-000738,-0.08837854345660001
ACH-000746,-0.351565528811
ACH-000747,-0.143157828608
ACH-000748,-0.47519789736999996
ACH-000753,-0.42663260503399997
ACH-000756,-0.36408497245
ACH-000757,-0.247698768108
ACH-000758,-0.310505489155
ACH-000760,-0.433939456746
ACH-000763,-0.276861698237
ACH-000764,-0.34625128778
ACH-000765,-0.21609407710200002
ACH-000766,-0.34415844376599997
ACH-000767,-0.557697695703
ACH-000768,-0.218941388569
ACH-000769,-0.012193370633100001
ACH-000770,-0.380053906746
ACH-000771,-0.130416994269
ACH-000773,-0.328990755169
ACH-000776,-0.215226061944
ACH-000777,-0.252733621389
ACH-000778,-0.0671345948063
ACH-000781,-0.301560480729
ACH-000782,0.0235556764323
ACH-000783,-0.5734495693949999
ACH-000784,-0.26083489404300003
ACH-000785,-0.6890798743690001
ACH-000787,-0.186424810748
ACH-000788,-0.320598128689
ACH-000791,-0.44089593133599997
ACH-000792,-0.209418527703
ACH-000794,-0.195967315202
ACH-000796,-0.21125670909000002
ACH-000799,-0.209680271569
ACH-000800,-0.174987415324
ACH-000802,-0.275760465558
ACH-000804,-0.935499265396
ACH-000805,-0.244134583794
ACH-000809,-0.15477222448
ACH-000810,-0.170490163659
ACH-000811,-0.177856198734
ACH-000817,-0.242980592654
ACH-000819,-0.401544938192
ACH-000820,-0.540728390038
ACH-000821,-0.404390634553
ACH-000822,-0.310488318337
ACH-000823,-0.196728392645
ACH-000824,-0.361287755457
ACH-000827,-0.18532688989100002
ACH-000829,-0.00072845961597
ACH-000831,-0.167860640704
ACH-000832,-0.270722242569
ACH-000833,0.113981439869
ACH-000834,-0.21079605023899997
ACH-000835,-0.088463662426
ACH-000836,-0.157621302583
ACH-000837,-0.191765893662
ACH-000838,-0.232553786345
ACH-000839,0.02478620824
ACH-000840,-0.49645720813199995
ACH-000841,-0.448051688869
ACH-000843,-0.253511034511
ACH-000846,-0.460839652609
ACH-000847,-0.11145865832999999
ACH-000848,-0.235429269985
ACH-000849,-0.100736172052
ACH-000851,-0.00446966422289
ACH-000855,-0.209607566502
ACH-000856,-0.10655750312899999
ACH-000858,-0.123644521157
ACH-000859,-0.36435886755400004
ACH-000861,-0.48903857501000003
ACH-000862,-0.145243468202
ACH-000865,-0.217508363805
ACH-000866,-0.140904278517
ACH-000867,-0.148802998967
ACH-000869,-0.237422190764
ACH-000872,-0.399989276088
ACH-000873,-0.274649982479
ACH-000876,-0.211301994084
ACH-000878,-0.114783581782
ACH-000880,-0.22192679665800003
ACH-000881,-0.145128885117
ACH-000882,0.00335450081523
ACH-000884,-0.22451200393100001
ACH-000885,-0.14792571329600002
ACH-000887,-0.233834511829
ACH-000888,-0.362743901649
ACH-000889,-0.21597844657600002
ACH-000890,-0.178142254964
ACH-000896,-0.250161972681
ACH-000898,-0.40419632730899996
ACH-000900,-0.571622336642
ACH-000901,-0.029080638815599996
ACH-000905,-0.5170017693600001
ACH-000906,-0.19858951215999998
ACH-000907,-0.34043806545500005
ACH-000910,-0.361252844904
ACH-000911,-0.040891034612800005
ACH-000912,-0.411509570168
ACH-000913,-0.240127945865
ACH-000915,-0.308716149557
ACH-000916,-0.04630519849380001
ACH-000917,-0.173239592807
ACH-000921,-0.27799153271899996
ACH-000924,-0.378055112408
ACH-000926,-0.25841571278000003
ACH-000928,-0.232632126903
ACH-000929,-0.47837000141400005
ACH-000932,-0.313222279782
ACH-000935,0.0762678761963
ACH-000936,-0.4838245362
ACH-000937,-0.262401644774
ACH-000938,-0.264585791789
ACH-000939,-0.323804731148
ACH-000941,-0.35370636387599996
ACH-000943,-0.21075059653
ACH-000946,-0.305598742234
ACH-000947,-0.260307503791
ACH-000948,-0.309176853746
ACH-000950,-0.213420780449
ACH-000953,-0.392709819185
ACH-000957,-0.22395644703899997
ACH-000958,-0.0714781273019
ACH-000960,-0.15964592801
ACH-000963,-0.160576109804
ACH-000968,-0.351612018043
ACH-000969,-0.126506226625
ACH-000973,-0.354056347231
ACH-000974,-0.325314358442
ACH-000975,-0.367592752586
ACH-000976,-0.198406556747
ACH-000978,0.314738994517
ACH-000980,-0.277312915688
ACH-000984,-0.293420571672
ACH-000986,-0.221207413798
ACH-000988,-0.17196733497699998
ACH-000993,-0.49120141466300005
ACH-000994,-0.34640863531599997
ACH-000996,-0.228833847781
ACH-001001,-0.263549677604
ACH-001020,-0.17420249001200003
ACH-001028,-0.275738893367
ACH-001031,-0.149369747863
ACH-001038,-0.22628572896899998
ACH-001048,-0.159842431104
ACH-001050,-0.202700522696
ACH-001053,-0.139165011441
ACH-001054,-0.21825482019099998
ACH-001061,-0.176084888401
ACH-001067,-0.37927683346999996
ACH-001075,-0.275739147906
ACH-001096,-0.40444388166
ACH-001128,-0.701005428933
ACH-001134,-0.22918960284
ACH-001151,-0.35227507504699995
ACH-001163,-0.389259222297
ACH-001164,0.029708496938
ACH-001173,-0.165251614473
ACH-001183,-0.0892563104077
ACH-001184,-0.09541531098580001
ACH-001190,-0.271679033768
ACH-001192,-0.441537865339
ACH-001193,-0.18550507951200002
ACH-001196,-0.234684722875
ACH-001197,-0.36351619340999997
ACH-001205,-0.38301495471
ACH-001211,-0.350237829352
ACH-001212,0.0233061459938
ACH-001228,-0.394345921172
ACH-001232,-0.326339578305
ACH-001239,-0.138066314578
ACH-001274,-0.158851370756
ACH-001275,-0.0450784307708
ACH-001277,-0.40918447689099996
ACH-001278,-0.24327011301100002
ACH-001280,-0.32206013792
ACH-001283,-0.30249548301199997
ACH-001289,0.0668499453568
ACH-001295,-0.217385635011
ACH-001300,-0.241225489952
ACH-001301,-0.257914688313
ACH-001302,-0.263767343358
ACH-001303,-0.23419471041700002
ACH-001306,-0.19255258412999998
ACH-001318,-0.394909598879
ACH-001322,-0.27681906945
ACH-001328,-0.216727220616
ACH-001332,-0.18987912635200002
ACH-001333,-0.307166053389
ACH-001336,-0.319298716471
ACH-001340,-0.270152667529
ACH-001346,-0.254231081368
ACH-001353,-0.33614896218900003
ACH-001354,-0.224396108848
ACH-001367,-0.026149997517400003
ACH-001368,-0.287737800906
ACH-001374,-0.27073017966999996
ACH-001375,-0.0791231470946
ACH-001377,-0.41741897757
ACH-001380,-0.207676934921
ACH-001391,-0.270840164553
ACH-001407,-0.233224792977
ACH-001408,-0.282872236074
ACH-001413,-0.23782751647300002
ACH-001430,-0.432051645665
ACH-001431,-0.025386643955700002
ACH-001450,-0.232202684108
ACH-001496,-0.12449426831700001
ACH-001500,-0.215775715256
ACH-001521,-0.07694312712019999
ACH-001523,-0.20331798796199999
ACH-001532,-0.09869905469010001
ACH-001536,-0.102594613787
ACH-001550,-0.309557450419
ACH-001552,-0.08651088554580001
ACH-001554,-0.275641202027
ACH-001645,-0.150872419706
ACH-001654,-0.31863782255600004
ACH-001715,-0.016085750873399998
ACH-001735,-0.20641898358600003
ACH-001736,-0.0681814943156
ACH-001737,0.06725112020639999
ACH-001740,-0.266932322388
ACH-001745,-0.16961647648699998
ACH-001750,-0.172330482798
ACH-001765,-0.299655502146
ACH-001956,-0.293876864588
ACH-001957,-0.232544076209
