,TBPL2 (387332)
ACH-000004,-0.332570083021
ACH-000007,-0.368386999913
ACH-000009,-0.185055773202
ACH-000011,-0.18896265050900002
ACH-000012,-0.145426825295
ACH-000013,-0.18708468933800002
ACH-000014,0.09369206016899999
ACH-000015,-0.0895389574528
ACH-000017,-0.0403749878171
ACH-000018,-0.0462969270669
ACH-000019,-0.025861077109500002
ACH-000021,-0.111814197655
ACH-000022,-0.231829334419
ACH-000025,-0.212424549299
ACH-000028,-0.060528188935000005
ACH-000030,-0.227650285375
ACH-000035,-0.21851172466200003
ACH-000036,-0.092230451579
ACH-000037,-0.06552588574149999
ACH-000039,-0.436664321417
ACH-000040,0.10984241248
ACH-000041,-0.185189024069
ACH-000042,-0.273867285867
ACH-000045,-0.0814554765942
ACH-000047,-0.007784014885770001
ACH-000052,-0.00476142183181
ACH-000053,-0.16268346464800001
ACH-000054,-0.189733972204
ACH-000055,-0.255940503105
ACH-000060,-0.340796648536
ACH-000067,0.120776950592
ACH-000070,-0.275961575731
ACH-000075,-0.18181754893899998
ACH-000078,-0.218006946955
ACH-000082,-0.127050826373
ACH-000085,-0.242631793049
ACH-000086,-0.086779587849
ACH-000087,-0.345654322266
ACH-000092,-0.243387890828
ACH-000095,-0.25836151003400004
ACH-000097,-0.104969943043
ACH-000098,-0.133235711451
ACH-000099,-0.135652852987
ACH-000108,-0.240722551613
ACH-000113,-0.13236675867699998
ACH-000115,-0.24185851800299998
ACH-000116,-0.166597483947
ACH-000118,-0.316805332481
ACH-000120,-0.174835154248
ACH-000123,-0.203798774092
ACH-000127,-0.23679095763500002
ACH-000128,-0.310659379078
ACH-000132,0.0450017755899
ACH-000133,-0.206944717853
ACH-000137,-0.0868637101639
ACH-000138,-0.229247817776
ACH-000142,-0.288759452712
ACH-000143,-0.14486138852299998
ACH-000146,-0.258254666346
ACH-000148,-0.21564416683
ACH-000150,-0.05034433509959999
ACH-000152,-0.121774229246
ACH-000153,-0.309334257923
ACH-000159,-0.21489156048900002
ACH-000160,-0.26766093924199996
ACH-000163,-0.20732327682399998
ACH-000167,-0.283743677011
ACH-000168,-0.301632072531
ACH-000169,-0.164817759921
ACH-000178,-0.150840600024
ACH-000182,-0.111188801797
ACH-000183,-0.17638218293400001
ACH-000188,-0.0131164302769
ACH-000189,0.127976467018
ACH-000190,-0.020526775184099996
ACH-000198,-0.09681137319260001
ACH-000204,-0.310898471103
ACH-000206,-0.486293034097
ACH-000207,-0.36340058430100003
ACH-000211,-0.23250935772599998
ACH-000215,-0.152524113264
ACH-000221,-0.292917187988
ACH-000222,-0.309083335026
ACH-000223,-0.240550276103
ACH-000226,-0.299642211251
ACH-000227,-0.10374308198200001
ACH-000228,-0.0514267462483
ACH-000231,-0.175553438844
ACH-000232,-0.247798484748
ACH-000233,-0.129319061779
ACH-000234,-0.166735413663
ACH-000235,-0.182834400728
ACH-000237,0.0372219562697
ACH-000238,-0.215752587708
ACH-000243,-0.395646097921
ACH-000244,-0.6123368896329999
ACH-000246,-0.109697998519
ACH-000248,-0.051787137251900005
ACH-000250,-0.22924820996999998
ACH-000251,-0.202899431371
ACH-000253,-0.08642220934059999
ACH-000255,-0.05804347811840001
ACH-000256,-0.22925925014
ACH-000257,-0.483425845859
ACH-000258,0.10272659657
ACH-000259,-0.177904126332
ACH-000260,-0.170515627728
ACH-000261,-0.267748561431
ACH-000262,-0.0641272674414
ACH-000263,-0.131688683416
ACH-000264,-0.25705518052799997
ACH-000265,-0.19389390979600002
ACH-000266,-0.22031596016399999
ACH-000272,-0.15689030192700001
ACH-000273,-0.208471217443
ACH-000274,-0.0583908458404
ACH-000277,0.0546205607974
ACH-000278,-0.164666781209
ACH-000279,-0.270854511124
ACH-000280,-0.136411372959
ACH-000281,-0.206124896292
ACH-000288,-0.229528066286
ACH-000291,-0.24793548061700002
ACH-000293,-0.0014108356425799999
ACH-000294,-0.275478311443
ACH-000295,0.022580370080499998
ACH-000296,-0.0017280679929100001
ACH-000302,0.0536920646651
ACH-000304,-0.5631624035399999
ACH-000307,-0.010788560258299999
ACH-000308,-0.09507298177819999
ACH-000310,-0.315545307618
ACH-000311,-0.428844524552
ACH-000312,-0.35220577702399997
ACH-000315,-0.15768898837200002
ACH-000316,-0.17033715788400003
ACH-000317,-0.214337451164
ACH-000318,-0.050850537717500005
ACH-000319,-0.0645710766412
ACH-000320,-0.43324861843900003
ACH-000322,-0.32020913207199997
ACH-000323,-0.317121468282
ACH-000324,-0.155637733661
ACH-000329,-0.0463925566947
ACH-000330,-0.147774721902
ACH-000331,0.09352385337189999
ACH-000332,-0.16960187088300002
ACH-000334,0.0328191774925
ACH-000335,-0.493674131608
ACH-000336,-0.134576021469
ACH-000337,-0.0195564831367
ACH-000339,-0.17474463270399998
ACH-000341,0.11013552385299999
ACH-000348,-0.232281638768
ACH-000350,-0.016499417675999998
ACH-000352,-0.049301680781100005
ACH-000356,-0.202901253735
ACH-000361,-0.08883042516930001
ACH-000362,-0.24575009948600002
ACH-000363,-0.29829780105500003
ACH-000364,-0.033962283844
ACH-000365,-0.11236704362700001
ACH-000366,-0.12273385049900001
ACH-000368,-0.48069036332500004
ACH-000374,-0.139529321552
ACH-000375,-0.170421827645
ACH-000376,-0.271367341443
ACH-000381,-0.010496853169
ACH-000383,-0.117208237936
ACH-000387,-0.12437852916099999
ACH-000389,0.192111155035
ACH-000390,-0.0605292994374
ACH-000393,-0.262520910191
ACH-000395,-0.17532225330899998
ACH-000397,-0.330813331343
ACH-000401,-0.289628306163
ACH-000402,-0.528065900575
ACH-000403,-0.024817983834700002
ACH-000404,0.00945575658675
ACH-000406,-0.150699072379
ACH-000407,-0.213615482426
ACH-000408,-0.340503368524
ACH-000410,-0.029829750918
ACH-000411,-0.0742435829583
ACH-000414,-0.296457761715
ACH-000415,-0.19119263626699998
ACH-000416,-0.0482320094301
ACH-000420,-0.09488064052260001
ACH-000421,0.029108712064400005
ACH-000424,-0.0560174481881
ACH-000425,-0.28408353496399996
ACH-000426,-0.161175420941
ACH-000427,0.144139504449
ACH-000433,-0.253823015142
ACH-000436,-0.123044111123
ACH-000444,-0.0686131781003
ACH-000445,-0.0958545453645
ACH-000448,0.00446508014299
ACH-000450,0.117352800624
ACH-000452,-0.166209112161
ACH-000454,-0.388318106455
ACH-000458,-0.177741923273
ACH-000459,-0.126671344291
ACH-000460,-0.27205732472800004
ACH-000461,-0.0916875674536
ACH-000463,-0.20367955992800002
ACH-000464,-0.00875991831429
ACH-000466,-0.20645053860399998
ACH-000467,-0.155913946291
ACH-000468,-0.112293845143
ACH-000469,-0.269659773122
ACH-000470,-0.11369398048
ACH-000471,-0.214064149702
ACH-000472,-0.216394515235
ACH-000473,-0.049235652627400005
ACH-000475,-0.12384457314200001
ACH-000476,-0.124459186591
ACH-000477,-0.224908321259
ACH-000480,-0.364194276953
ACH-000481,-0.312179175086
ACH-000483,-0.009853600587180001
ACH-000484,-0.27048740644
ACH-000485,-0.241987754697
ACH-000486,-0.0842449852217
ACH-000487,0.0238987450539
ACH-000488,-0.0995162365386
ACH-000490,-0.139719198691
ACH-000491,-0.133696662232
ACH-000495,-0.28307875690900003
ACH-000496,-0.186999095311
ACH-000499,-0.48575138503999993
ACH-000500,-0.072101609962
ACH-000502,-0.207349326905
ACH-000503,-0.00763274581134
ACH-000505,-0.207146928195
ACH-000507,-0.144863607084
ACH-000510,-0.0696662268958
ACH-000511,-0.0792755566575
ACH-000512,-0.38618669797899996
ACH-000516,-0.23769346128899999
ACH-000517,-0.103937901471
