,ZMPSTE24 (10269)
ACH-000004,0.013201506909700001
ACH-000007,0.0479541928767
ACH-000009,-0.0161996555793
ACH-000011,0.204189192531
ACH-000012,-0.00349980656551
ACH-000013,-0.143716976675
ACH-000014,-0.0858072654848
ACH-000015,0.0913770967619
ACH-000017,0.0619507152463
ACH-000018,0.220554698186
ACH-000019,0.0398490099231
ACH-000021,0.0331400241488
ACH-000022,0.119325951062
ACH-000025,0.0830878195115
ACH-000028,0.0417960220986
ACH-000030,0.060485818064599996
ACH-000035,-0.09207588199830001
ACH-000036,-0.0164521444401
ACH-000037,0.100578106834
ACH-000039,-0.028758829369
ACH-000040,-0.083064635093
ACH-000041,-0.045484503315199994
ACH-000042,-0.0720497449575
ACH-000045,-0.04803890463269999
ACH-000047,0.08394623473480001
ACH-000052,0.0737152458027
ACH-000053,-0.120271066527
ACH-000054,-0.0838432539065
ACH-000055,0.0942433234523
ACH-000060,0.037880366120300005
ACH-000067,0.0697326885809
ACH-000070,0.158629914773
ACH-000075,-0.0810913136881
ACH-000078,-0.0952453227363
ACH-000082,-0.038051471475
ACH-000085,-0.0390225066923
ACH-000086,-0.159078714033
ACH-000087,0.14578974040999998
ACH-000092,-0.125591621196
ACH-000095,0.0575022782614
ACH-000097,-0.19340961520599997
ACH-000098,-0.044701494233599995
ACH-000099,-0.010784734291700002
ACH-000108,-0.0713469222948
ACH-000113,-0.0161272956356
ACH-000115,-0.029855372337400002
ACH-000116,-0.167928178375
ACH-000118,0.120700349748
ACH-000120,-0.0998428900264
ACH-000123,0.09061437642030001
ACH-000127,0.0650527125215
ACH-000128,-0.175366501619
ACH-000132,0.00788271995287
ACH-000133,0.0377641672572
ACH-000137,-0.301642353993
ACH-000138,-0.0323400487107
ACH-000142,0.0193249443246
ACH-000143,0.0154515867991
ACH-000146,-0.162837011069
ACH-000148,0.06924985480000001
ACH-000150,-0.0273237276351
ACH-000152,-0.041806660355000004
ACH-000153,-0.153548523467
ACH-000159,0.00101441800687
ACH-000160,-0.0402524812553
ACH-000163,0.0744250487055
ACH-000167,-0.026412000592200002
ACH-000168,-0.0030815477223299997
ACH-000169,-0.004718955034569999
ACH-000178,-0.0007294050135669999
ACH-000182,0.037832636173800005
ACH-000183,0.000110968592666
ACH-000188,-0.132109175046
ACH-000189,-0.0487296495371
ACH-000190,-0.155799087176
ACH-000198,-0.0819176134573
ACH-000204,-0.247327979842
ACH-000206,-0.057580057625699996
ACH-000207,-0.335438746109
ACH-000211,0.0142837308103
ACH-000215,-0.00359845798465
ACH-000221,0.0728727115192
ACH-000222,-0.15075850313
ACH-000223,-0.11180517238900001
ACH-000226,0.0017523521079800001
ACH-000227,-0.009490959190520001
ACH-000228,-0.289812013466
ACH-000231,0.0613739510428
ACH-000232,0.09163016343790001
ACH-000233,0.04768612769859999
ACH-000234,0.017712612934
ACH-000235,-0.139026927441
ACH-000237,-0.09254236575819999
ACH-000238,0.0747534056857
ACH-000243,-0.018470959128299998
ACH-000244,-0.0735857651923
ACH-000246,0.0225423091125
ACH-000248,0.028705193722000002
ACH-000250,0.086087100171
ACH-000251,-0.297590623569
ACH-000253,-0.128233675215
ACH-000255,-0.0586452383185
ACH-000256,0.055733943962500004
ACH-000257,-0.13820137588300002
ACH-000258,0.142174397359
ACH-000259,-0.023448835636299997
ACH-000260,-0.0031506382994000003
ACH-000261,0.0477349318059
ACH-000262,-0.12456216949999999
ACH-000263,-0.0444076288885
ACH-000264,-0.06483589366640001
ACH-000265,0.117444724572
ACH-000266,-0.00285759478112
ACH-000272,0.00545834235578
ACH-000273,0.0558262079139
ACH-000274,-0.108573783197
ACH-000277,0.0790525597666
ACH-000278,0.136543206753
ACH-000279,0.0100452289236
ACH-000280,-0.018729253322
ACH-000281,0.130721974685
ACH-000288,-0.127561138881
ACH-000291,0.044318673939699994
ACH-000293,0.0273679600613
ACH-000294,0.0415049534394
ACH-000295,-0.0644576345466
ACH-000296,-0.07563022061460001
ACH-000302,-0.010159148102700001
ACH-000304,-0.125997757561
ACH-000307,0.025889957672799998
ACH-000308,0.0506344491685
ACH-000310,-0.284382484196
ACH-000311,-0.047113414393800006
ACH-000312,-0.04509922198250001
ACH-000315,0.0551248772332
ACH-000316,-0.005907954030170001
ACH-000317,0.05174782675530001
ACH-000318,0.146710449571
ACH-000319,0.052172752923099995
ACH-000320,-0.19637816376800002
ACH-000322,-0.164746658118
ACH-000323,-0.168568488127
ACH-000324,0.046531187151499995
ACH-000329,-0.0679122246576
ACH-000330,-0.07359182034060001
ACH-000331,-0.147917662337
ACH-000332,-0.0499593853198
ACH-000334,0.138681920272
ACH-000335,0.0832839281645
ACH-000336,0.139634794222
ACH-000337,0.21501621166499998
ACH-000339,-0.0899116733185
ACH-000341,0.187070838631
ACH-000348,0.0955671118533
ACH-000350,-0.0643386478371
ACH-000352,0.0532722917092
ACH-000356,-0.0249940913719
ACH-000361,0.09313651948380001
ACH-000362,-0.0618486861661
ACH-000363,0.0532113084614
ACH-000364,-0.0810851330877
ACH-000365,-0.0004476597304119999
ACH-000366,0.0532898168311
ACH-000368,-0.08334728631749999
ACH-000374,-0.12852066249299998
ACH-000375,0.040069988535599996
ACH-000376,-0.025747252158900003
ACH-000381,0.0497132745666
ACH-000383,-0.067203453254
ACH-000387,0.0668665658494
ACH-000389,0.09524143017969999
ACH-000390,-0.0021935898808200004
ACH-000393,0.0694460383607
ACH-000395,0.10433471495999999
ACH-000397,0.07677003712830001
ACH-000401,0.134226683368
ACH-000402,0.039731936738999996
ACH-000403,0.105678447836
ACH-000404,-0.42107709592799997
ACH-000406,0.0298933884691
ACH-000407,0.154691438485
ACH-000408,0.10649193887
ACH-000410,-0.00198671706961
ACH-000411,0.10096225718900001
ACH-000414,-0.0966832288339
ACH-000415,0.00181039402081
ACH-000416,0.065450100561
ACH-000420,-0.00684042677073
ACH-000421,0.0632931908931
ACH-000424,-0.116093008062
ACH-000425,-0.235593406258
ACH-000426,0.187613586481
ACH-000427,0.374307396106
ACH-000433,0.0790777184537
ACH-000436,0.0246216264995
ACH-000444,0.17875998946
ACH-000445,-0.134561587035
ACH-000448,0.021418770355099998
ACH-000450,-0.138286127372
ACH-000452,0.0487369466637
ACH-000454,0.267183757147
ACH-000458,-0.107142271082
ACH-000459,0.130855284475
ACH-000460,-0.0670154484966
ACH-000461,-0.21671105338500002
ACH-000463,-0.130848237566
ACH-000464,-0.0775108933449
ACH-000466,-0.00234049966315
ACH-000467,0.07060389016860001
ACH-000468,-0.353446875497
ACH-000469,0.0469519140641
ACH-000470,0.170055799209
ACH-000471,-0.0371187354973
ACH-000472,0.0298749558514
ACH-000473,0.0375171060946
ACH-000475,-0.026484512034100002
ACH-000476,0.050489585116099994
ACH-000477,0.129545569324
ACH-000480,-0.00247877539166
ACH-000481,0.0417111893743
ACH-000483,0.042718461948999996
ACH-000484,-0.0610879462801
ACH-000485,0.13439751306199998
ACH-000486,0.0559084676858
ACH-000487,0.0114195186456
ACH-000488,-0.0359351118428
ACH-000490,0.026455805854199998
ACH-000491,-0.005614951326239999
ACH-000495,-0.185530924787
ACH-000496,-0.0233604620448
ACH-000499,0.173232848118
ACH-000500,0.455799012837
ACH-000502,-0.0674948183593
ACH-000503,-0.134725787456
ACH-000505,0.0292498645034
ACH-000507,-0.103342686402
ACH-000510,0.0545343811399
ACH-000511,0.0987657494358
ACH-000512,-0.143033061432
ACH-000516,0.0205057370486
ACH-000517,0.07327122739019999
ACH-000518,0.156503491289
ACH-000520,-0.08050869133939999
ACH-000521,-0.10610893994899999
ACH-000522,-0.15626962396
ACH-000524,0.0785535987573
ACH-000527,0.0820446914496
ACH-000528,0.024480013798
ACH-000537,0.0837577399848
ACH-000541,-0.13149006683
ACH-000542,0.10870043802000001
ACH-000544,0.0149433629144
ACH-000545,-0.022825735254299998
ACH-000547,-0.13114947074
ACH-000548,0.0293479167381
ACH-000549,0.0212743248771
ACH-000550,-0.33682685505599996
ACH-000552,0.0646550340657
ACH-000556,0.07970704844530001
ACH-000557,0.043499329949699996
ACH-000570,-0.026502696112000002
ACH-000571,-0.125556058853
ACH-000573,-0.00227282587313
ACH-000576,-0.054654488224
ACH-000580,-0.481970460172
ACH-000584,-2.3089706960999997e-05
ACH-000585,-0.00296052242134
ACH-000588,0.10498007186000001
ACH-000589,-0.0331457045569
ACH-000591,-0.0524593289137
ACH-000593,0.0560946237486
ACH-000600,-0.156379330569
ACH-000601,-0.00711985746468
ACH-000604,0.212052069547
ACH-000605,-0.0479635876602
ACH-000606,0.07883540185150001
ACH-000608,-0.07675482109500001
ACH-000614,-0.117388431131
ACH-000616,0.0460642871732
ACH-000618,0.0795711618376
ACH-000619,0.020269832721
ACH-000620,0.018989345665099997
ACH-000621,0.0486879830399
ACH-000622,0.170062242752
ACH-000623,-0.0471415630447
ACH-000624,0.053450904507099994
ACH-000627,-0.0912042882728
ACH-000630,-0.334409352647
ACH-000632,-0.041507850116800006
ACH-000633,-0.00336442783527
ACH-000637,0.0218885586405
ACH-000638,-0.0546173454235
ACH-000646,0.134118996121
ACH-000647,0.0687641209904
ACH-000648,0.13301552671800002
ACH-000649,0.0026634394198599997
ACH-000651,-0.0626800560342
ACH-000652,-0.08340084098119999
ACH-000653,-0.104030338196
ACH-000657,-0.026314042568799996
ACH-000658,0.050021489490199994
ACH-000661,0.017223151287799998
ACH-000662,0.0815077347925
ACH-000663,-0.125544812551
ACH-000665,-0.23813395235100002
ACH-000671,0.17379867040600003
ACH-000673,-0.34063556074199997
ACH-000676,-0.061714705207
ACH-000677,0.11553526997500001
ACH-000681,0.0783121273397
ACH-000682,0.0410039384752
ACH-000683,-0.16240343324200002
ACH-000684,0.008297394875180001
ACH-000688,-0.0982252495084
ACH-000693,0.035003752401199996
ACH-000694,0.0158674398749
ACH-000695,-0.213279266602
ACH-000696,0.00346299178702
ACH-000697,-0.16904746488400002
ACH-000699,-0.114296378347
ACH-000701,0.10990391934299999
ACH-000706,-0.052895361378100005
ACH-000711,0.0324725476743
ACH-000713,-0.188799752476
ACH-000714,-0.0323523949598
ACH-000718,-0.00126003773527
ACH-000720,-0.147112262919
ACH-000721,-0.0137738910442
ACH-000724,0.0639446305898
ACH-000725,-0.0400947031758
ACH-000732,0.225821476603
ACH-000734,-0.00541695725613
ACH-000735,0.00728090885902
ACH-000736,-0.0722331110497
ACH-000738,0.008722910769799998
ACH-000746,0.04612128199630001
ACH-000747,0.0636762586035
ACH-000748,0.0980477522554
ACH-000753,-0.157959007983
ACH-000756,-0.220941673689
ACH-000757,-0.0989981926805
ACH-000758,0.0260235928071
ACH-000760,0.0404731226807
ACH-000763,0.0760140303624
ACH-000764,0.0493912989389
ACH-000765,0.0619953180746
ACH-000766,0.0959093080006
ACH-000767,-0.110038777731
ACH-000768,0.0499750847633
ACH-000769,-0.0837806014998
ACH-000770,-0.12465454886600001
ACH-000771,0.0988042005301
ACH-000773,0.157559554396
ACH-000776,0.0603205981459
ACH-000777,0.022080923455599998
ACH-000778,0.00363692787785
ACH-000781,0.0058292052007
ACH-000782,-0.0267712988043
ACH-000783,-0.0979827199375
ACH-000784,0.021225179288400002
ACH-000785,-0.158468675636
ACH-000787,-0.080963540252
ACH-000788,-0.0193249309075
ACH-000791,-0.006998749397989999
ACH-000792,0.057605077132800005
ACH-000794,-0.0563503863337
ACH-000796,0.11475844985099999
ACH-000799,0.0375287738876
ACH-000800,-0.190241960449
ACH-000802,0.382514158948
ACH-000804,-0.173395663251
ACH-000805,-0.061535530303499994
ACH-000809,0.10881769421599999
ACH-000810,0.0909945890712
ACH-000811,-0.0756915754373
ACH-000817,-0.08157042772480001
ACH-000819,0.0526072481767
ACH-000820,-0.245470767705
ACH-000821,-0.0504000717191
ACH-000822,0.0211559125595
ACH-000823,0.06222496203
ACH-000824,0.00782831724833
ACH-000827,-0.18098720239799998
ACH-000829,0.0278012027923
ACH-000831,-0.0515934148378
ACH-000832,0.0114910066922
ACH-000833,-0.00690703843029
ACH-000834,-0.0674594158304
ACH-000835,0.0828803791369
ACH-000836,0.101998591855
ACH-000837,0.0064200488931499995
ACH-000838,0.0943271782801
ACH-000839,-0.0127948138935
ACH-000840,-0.0642527885888
ACH-000841,-0.0618490846232
ACH-000843,0.0814955710096
ACH-000846,-0.00925267355694
ACH-000847,-0.104321698733
ACH-000848,0.07881404286119999
ACH-000849,0.040371929274
ACH-000851,-0.123421002383
ACH-000855,-0.0447659641845
ACH-000856,0.0282103463835
ACH-000858,-0.0113306850677
ACH-000859,-0.09297430241460002
ACH-000861,0.0414170021892
ACH-000862,-0.0327381561742
ACH-000865,0.032260042329199996
ACH-000866,0.05319079609519999
ACH-000867,0.020460747630599997
ACH-000869,-0.0127728474986
ACH-000872,0.124918008277
ACH-000873,0.17601925694
ACH-000876,0.0562222112692
ACH-000878,0.48909157668000003
ACH-000880,-0.601064764005
ACH-000881,0.0739765861934
ACH-000882,0.10162300951199998
ACH-000884,-0.698383902826
ACH-000885,0.0573523712171
ACH-000887,-0.0259519440276
ACH-000888,-0.0428225514674
ACH-000889,0.0336739911928
ACH-000890,-0.10911039814300001
ACH-000896,0.0581871346503
ACH-000898,-0.0014288726844300002
ACH-000900,0.0163255279916
ACH-000901,-0.0755176497743
ACH-000905,0.08997965298709999
ACH-000906,0.0136026634232
ACH-000907,0.14935387339700001
ACH-000910,-0.0333932759146
ACH-000911,0.0753767369623
ACH-000912,-0.127982052533
ACH-000913,-0.027910088778499997
ACH-000915,0.0884497218942
ACH-000916,0.164227044133
ACH-000917,-0.0162648704469
ACH-000921,-0.0784057260944
ACH-000924,0.0038458705127300003
ACH-000926,-0.060870180801
ACH-000928,-0.0985082673043
ACH-000929,-0.581380924555
ACH-000932,-0.0360942281685
ACH-000935,-0.154568710774
ACH-000936,0.0119995881097
