,ZDBF2 (57683)
ACH-000004,0.0169653653668
ACH-000007,0.021914843374
ACH-000009,-0.20249009307500002
ACH-000011,0.0376555198691
ACH-000012,0.012392349712200003
ACH-000013,0.00336765132261
ACH-000014,-0.0439572243965
ACH-000015,-0.09651876446699999
ACH-000017,-0.0643508522439
ACH-000018,0.126557147998
ACH-000019,0.11640858273
ACH-000021,0.0522464654364
ACH-000022,-0.127031807305
ACH-000025,0.00179152006106
ACH-000028,-0.060878865597199995
ACH-000030,0.10595355195
ACH-000035,0.261439143146
ACH-000036,0.0390609509171
ACH-000037,0.0819807325997
ACH-000039,-0.0454149042239
ACH-000040,-0.0077489020515100005
ACH-000041,-0.1062645901
ACH-000042,-0.0246205205857
ACH-000045,-0.004465564451260001
ACH-000047,-0.019546288572
ACH-000052,-0.011160518864100001
ACH-000053,-0.0487765816758
ACH-000054,-0.0404297895613
ACH-000055,0.18520317031300002
ACH-000060,-0.043578573227000005
ACH-000067,0.171631871547
ACH-000070,0.071956557904
ACH-000075,-0.13831572339
ACH-000078,-0.29642164202599997
ACH-000082,-0.135455266654
ACH-000085,0.261069166583
ACH-000086,0.114773353892
ACH-000087,-0.028573034907900002
ACH-000092,0.05595213208190001
ACH-000095,0.10251334298800001
ACH-000097,0.0835220894872
ACH-000098,-0.146283941992
ACH-000099,-0.11630971607999999
ACH-000108,0.030492062729700002
ACH-000113,-0.0224096143254
ACH-000115,-0.198039508756
ACH-000116,0.0321440409968
ACH-000118,-0.00438466725691
ACH-000120,-0.0126946336054
ACH-000123,0.08697596547700001
ACH-000127,0.158428053705
ACH-000128,-0.0740978216103
ACH-000132,0.07051226957000001
ACH-000133,0.0071467917849900005
ACH-000137,-0.026339868262900003
ACH-000138,-0.04575946904619999
ACH-000142,-0.12087389439200001
ACH-000143,-0.0376742249186
ACH-000146,-0.025614979479200002
ACH-000148,-0.0556146940273
ACH-000150,0.0116065727231
ACH-000152,0.034970519544
ACH-000153,-0.27128619387200004
ACH-000159,0.0418175407068
ACH-000160,0.095481345121
ACH-000163,0.048715765078199996
ACH-000167,0.168772081446
ACH-000168,0.0200867748575
ACH-000169,0.09356266217119999
ACH-000178,-0.08221412382019999
ACH-000182,-0.0123071842438
ACH-000183,-0.11451162425799999
ACH-000188,0.038046404933300006
ACH-000189,0.025273291367000003
ACH-000190,-0.43277812902699997
ACH-000198,0.0598431972162
ACH-000204,-0.144378367293
ACH-000206,0.084079907871
ACH-000207,0.259204810642
ACH-000211,-0.0435639380224
ACH-000215,-0.0393128853857
ACH-000221,-0.0454973192184
ACH-000222,0.0200004871302
ACH-000223,-0.0422794026474
ACH-000226,0.0465735020883
ACH-000227,-0.194637176222
ACH-000228,0.0304901681003
ACH-000231,-0.048021024305699996
ACH-000232,0.0145262147821
ACH-000233,0.0907773837968
ACH-000234,-0.061943241026
ACH-000235,-0.0409371161257
ACH-000237,0.0425683450684
ACH-000238,-0.0107482627885
ACH-000243,0.0490215706819
ACH-000244,-0.0156804775336
ACH-000246,0.0227410506541
ACH-000248,-0.10950473202
ACH-000250,0.05697664800530001
ACH-000251,0.19619549253199997
ACH-000253,0.007391926543110001
ACH-000255,-0.0637030422843
ACH-000256,0.13594153505999998
ACH-000257,-0.007862614209350001
ACH-000258,0.131153648394
ACH-000259,-0.0250046597781
ACH-000260,-0.0034267962285700003
ACH-000261,-0.00356744842076
ACH-000262,0.11301411512
ACH-000263,0.12129976158700001
ACH-000264,0.10417441284600001
ACH-000265,-0.0129235691802
ACH-000266,0.016818633924399997
ACH-000272,-0.026833861835500003
ACH-000273,0.016541832013900002
ACH-000274,0.00161269022908
ACH-000277,0.0936468565078
ACH-000278,0.08630099534800001
ACH-000279,-0.0260387802607
ACH-000280,0.031019698465299998
ACH-000281,0.0298949665119
ACH-000288,-0.0323334879621
ACH-000291,0.011287124044099999
ACH-000293,0.10737706306700001
ACH-000294,0.030307570509700003
ACH-000295,-0.372886984625
ACH-000296,-0.0739664221744
ACH-000302,0.014391793404000002
ACH-000304,-0.0519106695811
ACH-000307,-0.12754288233
ACH-000308,0.00939428875415
ACH-000310,0.161070010007
ACH-000311,-0.0397637247867
ACH-000312,0.023341282650200003
ACH-000315,0.187185521261
ACH-000316,0.11320570377999999
ACH-000317,-0.0607405837205
ACH-000318,0.0337541546247
ACH-000319,-0.09109481519889999
ACH-000320,-0.013153518552600002
ACH-000322,0.007204976503069999
