,FOXL2NB (401089)
ACH-000004,-0.029652871256
ACH-000007,0.119688088964
ACH-000009,0.0838672059423
ACH-000011,0.0978761286716
ACH-000012,-0.0213991634273
ACH-000013,0.0186184314801
ACH-000014,0.0257886183305
ACH-000015,0.11660991517000001
ACH-000017,-0.11182138437400001
ACH-000018,-0.149145908774
ACH-000019,0.18065307811099998
ACH-000021,0.0041903647829
ACH-000022,-0.020328137242
ACH-000025,-0.127967625854
ACH-000028,0.04127651098269999
ACH-000030,-0.0286431047503
ACH-000035,-0.23174798619000003
ACH-000036,0.0207256548812
ACH-000037,0.0356864742161
ACH-000039,-0.129143845573
ACH-000040,0.0484397421191
ACH-000041,0.157130440236
ACH-000042,-0.0550247059562
ACH-000045,-0.135910367375
ACH-000047,0.00313355964178
ACH-000052,0.0704562274306
ACH-000053,-0.024262227727999998
ACH-000054,0.036120160566599994
ACH-000055,-0.041010198979599996
ACH-000060,-0.291137910702
ACH-000067,-0.147208240776
ACH-000070,-0.06157600738
ACH-000075,-0.149807280682
ACH-000078,0.0341950191505
ACH-000082,-0.0576130986878
ACH-000085,-0.10974073545
ACH-000086,0.062181892591199994
ACH-000087,0.191823563142
ACH-000092,-0.123793138179
ACH-000095,0.038085941502900005
ACH-000097,0.0798006285199
ACH-000098,-0.0113610504483
ACH-000099,0.139756357911
ACH-000108,-0.07978521094760001
ACH-000113,0.09892915130550001
ACH-000115,0.0733579407853
ACH-000116,-0.0316962861699
ACH-000118,-0.0266975625256
ACH-000120,-0.104449608508
ACH-000123,0.0849005246116
ACH-000127,0.00971451618771
ACH-000128,-0.11672425921599999
ACH-000132,0.15930402086200002
ACH-000133,0.120399521722
ACH-000137,-0.238201370022
ACH-000138,0.04308254544480001
ACH-000142,-0.107992295977
ACH-000143,0.025602309602200002
ACH-000146,0.163766144561
ACH-000148,-0.0534129461247
ACH-000150,0.161176851284
ACH-000152,0.116381065866
ACH-000153,-0.120278573188
ACH-000159,-0.111940957464
ACH-000160,0.0813230434967
ACH-000163,-0.10386159644300001
ACH-000167,0.132353088829
ACH-000168,-0.014270124930399999
ACH-000169,0.0558071467256
ACH-000178,0.09730462103639999
ACH-000182,0.0713042728936
ACH-000183,0.00118971363498
ACH-000188,-0.0036506603658
ACH-000189,0.323264340036
ACH-000190,0.006941881096760001
ACH-000198,-0.0269734251475
ACH-000204,0.278506211729
ACH-000206,-0.0540810787651
ACH-000207,0.025216808451400004
ACH-000211,-0.045103391657300006
ACH-000215,-0.108654839669
ACH-000221,-0.0397021935535
ACH-000222,0.0732633455363
ACH-000223,0.0382746024243
ACH-000226,-0.256293073818
ACH-000227,0.19851824234700002
ACH-000228,-0.1345705908
ACH-000231,-0.0749897708757
ACH-000232,0.000481120322082
ACH-000233,0.0838413215017
ACH-000234,-0.136692563248
ACH-000235,-0.0567654307658
ACH-000237,0.0555858526062
ACH-000238,0.0482385644762
ACH-000243,-0.061123025363999994
ACH-000244,-0.070751264874
ACH-000246,0.08439661716810001
ACH-000248,-0.301848145159
ACH-000250,-0.102457038849
ACH-000251,-0.155823870374
ACH-000253,-0.0963063834772
ACH-000255,0.0628493686317
ACH-000256,0.407047837024
ACH-000257,-0.142156755159
ACH-000258,-0.254879329826
ACH-000259,-0.0379870953119
ACH-000260,0.0178245940174
ACH-000261,0.036983485210800006
ACH-000262,0.0369858100476
ACH-000263,-0.26040954657800003
ACH-000264,0.139047639064
ACH-000265,-0.0783836203714
ACH-000266,-0.0318231978944
ACH-000272,0.0403691384384
ACH-000273,0.09369249235739999
ACH-000274,-0.0103284554827
ACH-000277,0.09105012425589999
ACH-000278,-0.13473357677300002
ACH-000279,-0.044588851704599995
ACH-000280,-0.103734747985
ACH-000281,0.197659802838
ACH-000288,0.0446562536951
ACH-000291,-0.0108786612292
ACH-000293,-0.0340805636844
ACH-000294,-0.011933916231799999
ACH-000295,-0.206789397404
ACH-000296,-0.11710707698799999
ACH-000302,0.08603767491969999
ACH-000304,0.0695454020851
ACH-000307,-0.0165311458267
ACH-000308,0.16848538606199998
ACH-000310,-0.024306409802200002
ACH-000311,0.179937437635
ACH-000312,-0.0188480537598
ACH-000315,-0.263112677798
ACH-000316,-0.14698752221
ACH-000317,-0.00795813702477
ACH-000318,0.180251596156
ACH-000319,0.19061730094
ACH-000320,-0.12200266298000001
ACH-000322,0.045718517133099996
ACH-000323,-0.18957693956099997
ACH-000324,0.164557618357
ACH-000329,-0.06800194661600001
ACH-000330,0.13493124020400002
ACH-000331,-0.109146307356
ACH-000332,0.052446915858199994
ACH-000334,0.241996512604
ACH-000335,-0.19633121193199998
ACH-000336,-0.0028228697692699997
ACH-000337,-0.021149566281400002
ACH-000339,-0.0948172008875
ACH-000341,-0.19020949406100002
ACH-000348,-0.00628295917316
ACH-000350,-0.0858026986353
ACH-000352,0.115273959723
ACH-000356,-0.0562513102011
ACH-000361,-0.058665344542300005
ACH-000362,-0.210175355093
ACH-000363,0.15050664158500002
ACH-000364,0.14931240512399999
ACH-000365,-0.0378356234816
ACH-000366,0.036890477819999996
ACH-000368,0.17733449182799998
ACH-000374,0.109004948838
ACH-000375,0.119272422479
ACH-000376,0.044884735895499996
ACH-000381,-0.0504107634361
ACH-000383,-0.209099596221
ACH-000387,-0.046766774741
ACH-000389,0.023112190419999998
ACH-000390,-0.113793666051
ACH-000393,-0.103276581351
ACH-000395,-0.0801785604189
ACH-000397,-0.10491624823899999
ACH-000401,-0.0384382051483
ACH-000402,0.0513224987591
ACH-000403,-0.0241148908745
ACH-000404,-0.17038738354200003
ACH-000406,0.0410436214715
ACH-000407,0.096904889808
ACH-000408,-0.168810940266
ACH-000410,-0.053118382150999996
ACH-000411,0.0406164480617
ACH-000414,0.0169606053238
ACH-000415,0.055176631028
ACH-000416,0.0880243445985
ACH-000420,-0.0233772265717
ACH-000421,0.00417864354085
ACH-000424,-0.0766154646896
ACH-000425,0.138511067922
ACH-000426,0.105295101766
ACH-000427,0.0985658040487
ACH-000433,0.0030026022752100002
ACH-000436,-0.186146903359
ACH-000444,0.0152567090071
ACH-000445,-0.0259773438505
ACH-000448,-0.166619945636
ACH-000450,0.053385389367699994
ACH-000452,-0.123799401601
ACH-000454,-0.236475881857
ACH-000458,-0.10808308807
ACH-000459,0.0179976057334
ACH-000460,-0.0317618002986
ACH-000461,-0.018560514836
ACH-000463,0.014713984885400001
ACH-000464,-0.0146148063095
ACH-000466,-0.059799587677800005
ACH-000467,-0.00384310603106
ACH-000468,0.160499152216
ACH-000469,0.0666298289867
ACH-000470,-0.137916784336
ACH-000471,-0.061982057440599994
ACH-000472,0.04552604510980001
ACH-000473,0.0496298954129
ACH-000475,-0.038107775736699996
ACH-000476,0.198735021179
ACH-000477,0.108080761503
ACH-000480,0.0506053528031
ACH-000481,-0.08281238733099999
ACH-000483,0.142650103768
ACH-000484,-0.160295862582
ACH-000485,-0.136024894099
ACH-000486,-0.0234021855439
ACH-000487,0.09759071181880001
ACH-000488,0.0505309832881
ACH-000490,-0.145991173986
ACH-000491,-0.145570012897
ACH-000495,0.025125740405099996
ACH-000496,-0.25610218575300003
ACH-000499,0.151938761249
ACH-000500,0.220926431772
ACH-000502,0.018516959916599997
ACH-000503,-0.327068408168
ACH-000505,-0.09315103953050001
ACH-000507,0.06185950805919999
ACH-000510,0.07307923154460001
ACH-000511,-0.0821627418563
ACH-000512,-0.031480732720900004
ACH-000516,0.101542504266
ACH-000517,-0.038957832842199995
ACH-000518,0.203300094575
ACH-000520,0.0630841108227
ACH-000521,-0.150247063102
ACH-000522,0.0491957830054
ACH-000524,-0.08731750898320001
ACH-000527,0.08040442876510001
ACH-000528,0.10594969675100001
ACH-000537,0.226360750152
ACH-000541,-0.0192153918945
ACH-000542,0.16684255500700002
ACH-000544,-0.11521746388199999
ACH-000545,0.17359174261399998
ACH-000547,0.06982877870960001
ACH-000548,0.08137677425810001
ACH-000549,0.15014978622400002
ACH-000550,-0.0282360651376
ACH-000552,-0.0362981652463
ACH-000556,0.0740047390836
ACH-000557,-0.048387902619
ACH-000570,-0.0887728199109
ACH-000571,-0.115984634276
ACH-000573,-0.0228984767855
ACH-000576,0.228467817981
ACH-000580,-0.0737625534174
ACH-000584,0.0173347887953
ACH-000585,0.0250339442062
ACH-000588,-0.209428170471
ACH-000589,-0.124545078336
ACH-000591,0.21467906801800002
ACH-000593,-0.205224584469
ACH-000600,-0.195046594822
ACH-000601,0.0967886152117
ACH-000604,-0.0803465463328
ACH-000605,-0.335826720551
ACH-000606,0.054099533715199995
ACH-000608,-0.0176049615677
ACH-000614,0.012156192374499998
ACH-000616,-0.0044494879042
ACH-000618,-0.061869369328199995
ACH-000619,0.11389963466700001
ACH-000620,0.157645337632
ACH-000621,0.13828002899800002
ACH-000622,0.0865353633695
ACH-000623,0.114348867586
ACH-000624,-0.07471801264660001
ACH-000627,0.0181112102946
ACH-000630,0.009648452171459999
ACH-000632,-0.020983601086900002
ACH-000633,0.13082058504000002
ACH-000637,0.11594573408299999
ACH-000638,-0.134351703864
ACH-000646,-0.0189695105013
ACH-000647,0.023079381413699997
ACH-000648,-0.0805139597316
ACH-000649,0.12111751113
ACH-000651,-0.0027433145326
ACH-000652,-0.340366812293
ACH-000653,0.0443694701062
ACH-000657,0.00544495712605
ACH-000658,0.288931657709
ACH-000661,0.152816430575
ACH-000662,0.10860676117000001
ACH-000663,-0.109974237214
ACH-000665,-0.0148391423637
ACH-000671,0.0799373561807
ACH-000673,0.013039046887999999
ACH-000676,-0.036502780888800004
ACH-000677,0.0201602193275
ACH-000681,-0.00839756827019
ACH-000682,0.00939305884835
ACH-000683,0.11563983243499999
ACH-000684,-0.0499992346122
ACH-000688,-0.007447808154770001
ACH-000693,-0.0652584205315
ACH-000694,0.004757567948350001
ACH-000695,0.146499093367
ACH-000696,-0.137857034783
ACH-000697,-0.0997918183299
ACH-000699,0.09393754114489998
ACH-000701,0.24137939997299998
ACH-000706,-0.180629265957
ACH-000711,0.08406656949510001
ACH-000713,-0.183742454774
ACH-000714,-0.0451236315589
ACH-000718,0.22533652208799998
ACH-000720,-0.16211183197100001
ACH-000721,0.0393772708431
ACH-000724,-0.23225858087200002
ACH-000725,-0.00809222200796
ACH-000732,0.25606672069499997
ACH-000734,0.0229447830568
ACH-000735,0.0570567517435
ACH-000736,0.132392588986
ACH-000738,0.022456599411200002
ACH-000746,0.0745847350786
ACH-000747,-0.0749713889045
ACH-000748,0.07967220741989998
ACH-000753,-0.0789447544346
ACH-000756,-0.248983809058
ACH-000757,-0.377252661194
ACH-000758,0.0347677063493
ACH-000760,0.0643048574756
ACH-000763,0.129663540129
ACH-000764,-0.16267943832100001
ACH-000765,0.00108578130468
ACH-000766,0.07363067249119999
ACH-000767,-0.01046894111
ACH-000768,-0.0457510016868
ACH-000769,0.174797227594
ACH-000770,-0.13533399480900002
ACH-000771,-0.04960862449990001
ACH-000773,0.19581793290199997
ACH-000776,-0.0361951056563
ACH-000777,0.03987977315980001
ACH-000778,-0.027980099802599995
ACH-000781,-0.035725870472300005
ACH-000782,-0.222558848084
ACH-000783,0.125774215843
ACH-000784,0.0317442675443
ACH-000785,0.112032613228
ACH-000787,-0.0438976432277
ACH-000788,0.0810697706916
ACH-000791,-0.0899574858062
ACH-000792,0.0438964875993
ACH-000794,-0.0711770207373
ACH-000796,0.0474156686537
ACH-000799,0.0621722180406
ACH-000800,0.15085727214199998
ACH-000802,0.05745575210519999
ACH-000804,-0.103279879229
ACH-000805,0.146441664796
ACH-000809,0.133836572431
ACH-000810,-0.244256698265
ACH-000811,-0.0288491389633
ACH-000817,-0.08642367179220001
ACH-000819,0.0971333070872
ACH-000820,0.0294773629231
ACH-000821,-0.21423972138500003
ACH-000822,0.184242521941
ACH-000823,0.102304483813
ACH-000824,-0.0461606321638
ACH-000827,0.0885108599915
ACH-000829,-0.101463580908
ACH-000831,-0.105693199003
ACH-000832,0.10939772501299999
ACH-000833,0.08548853721289999
ACH-000834,-0.11923960224300001
ACH-000835,0.0108300316429
ACH-000836,-0.030716735588599997
ACH-000837,0.0530420466725
ACH-000838,-0.0551235432173
ACH-000839,0.0936045332388
ACH-000840,0.2044679262
ACH-000841,-0.188115175579
ACH-000843,-0.109818136118
ACH-000846,-0.132005445864
ACH-000847,0.011824589131200002
ACH-000848,0.09520869916039999
ACH-000849,-0.0799779269401
ACH-000851,-0.00232722971414
ACH-000855,-0.103001379537
ACH-000856,-0.12359700131200001
ACH-000858,-0.122598492101
ACH-000859,0.0960689229395
ACH-000861,-0.15680412205900002
ACH-000862,-0.114831923648
ACH-000865,-0.020352396936099998
ACH-000866,-0.110093699956
ACH-000867,0.0606715070302
ACH-000869,-0.15933985883500001
ACH-000872,-0.00493041949145
ACH-000873,-0.147095205798
ACH-000876,-0.123071080936
ACH-000878,0.365722114765
ACH-000880,-0.305831666933
ACH-000881,0.0635137303708
ACH-000882,0.14112319562200001
ACH-000884,0.0290305414188
ACH-000885,-0.076165859681
ACH-000887,-0.0309284465722
ACH-000888,-0.15228424546900002
ACH-000889,-0.119761396334
ACH-000890,0.022652741932399998
ACH-000896,-0.114221530096
ACH-000898,0.147044593695
ACH-000900,-0.323235852819
ACH-000901,0.00162362337613
ACH-000905,0.00836894817501
ACH-000906,-0.0632397259203
ACH-000907,-0.163753917551
ACH-000910,-0.113830194736
ACH-000911,-0.18157487694899999
ACH-000912,-0.083472818597
ACH-000913,-0.061590184824800005
ACH-000915,0.0563312151658
ACH-000916,-0.143181150043
ACH-000917,0.232148040509
ACH-000921,-0.187609952273
ACH-000924,0.096363858881
ACH-000926,-0.02037624271
ACH-000928,0.0103518139302
ACH-000929,-0.0696736016318
ACH-000932,0.039855709131099995
ACH-000935,-0.0442106303515
ACH-000936,-0.226820392766
ACH-000937,-0.07371478624939999
ACH-000938,-0.19298940767
ACH-000939,0.0370014354138
ACH-000941,0.048628768409900006
ACH-000943,-0.0334763815292
ACH-000946,0.0694181061708
ACH-000947,0.0788540471855
ACH-000948,-0.00017397032599500003
ACH-000950,-0.09160554453320001
ACH-000953,-0.29646700537
ACH-000957,0.09972346952310002
ACH-000958,0.104657789674
ACH-000960,-0.200497179756
ACH-000963,-0.0778405125709
ACH-000968,-0.11444889691
ACH-000969,0.00594332681899
ACH-000973,-0.138450118805
ACH-000974,-0.043122681690499994
ACH-000975,-0.13680628388
ACH-000976,-0.0213629649053
ACH-000978,-0.31373827452799996
ACH-000980,-0.0861498234706
