,MCM5 (4174)
ACH-000238,-1.38123094365
ACH-000243,-1.28071689452
ACH-000244,-1.3661644629499998
ACH-000246,-1.4782849807
ACH-000248,-1.11043750736
ACH-000250,-1.2169231587
ACH-000251,-1.35290778585
ACH-000253,-1.2485502048100001
ACH-000255,-1.40836733045
ACH-000256,-1.36915576864
ACH-000257,-1.2182074453
ACH-000258,-1.75017805595
ACH-000259,-1.3428959091
ACH-000260,-1.38930754985
ACH-000261,-1.47790868037
ACH-000262,-1.3265936688700002
ACH-000263,-1.03176658376
ACH-000264,-1.39450712387
ACH-000265,-1.36578020285
ACH-000266,-1.61700963824
ACH-000272,-1.4338764785100002
ACH-000273,-1.47641056088
ACH-000274,-1.5356338526100002
ACH-000277,-1.08566369838
ACH-000278,-1.55420746356
ACH-000279,-1.66079500714
ACH-000280,-1.60356951991
ACH-000281,-1.47514664442
ACH-000288,-1.55920960266
ACH-000291,-1.3056025203200001
ACH-000293,-1.21125967502
ACH-000294,-1.91552497995
ACH-000295,-1.50320327553
ACH-000296,-1.42218213218
ACH-000302,-1.7530488259099999
ACH-000304,-1.4920027925900001
ACH-000307,-1.40467860227
ACH-000308,-1.36526337784
ACH-000310,-1.66148187768
ACH-000311,-1.55109617389
ACH-000312,-1.46118124207
ACH-000315,-1.71374355181
ACH-000316,-1.5071261631600001
ACH-000317,-1.15653388491
ACH-000318,-1.0817163970299999
ACH-000319,-1.51143043242
ACH-000320,-1.73641346646
ACH-000322,-1.36703758098
ACH-000323,-1.32388315146
ACH-000324,-1.44045546831
ACH-000329,-1.5160507192800001
ACH-000330,-1.6213806322
ACH-000331,-1.23630774425
ACH-000332,-1.50182774367
ACH-000334,-2.03658035563
ACH-000335,-1.3074931541700001
ACH-000336,-1.4815961438299998
ACH-000337,-1.35744538361
ACH-000339,-1.41106684575
ACH-000341,-1.09082044741
ACH-000348,-1.37734917909
ACH-000350,-1.6597578521899998
ACH-000352,-1.18806741612
ACH-000356,-1.26574094096
ACH-000361,-1.46888739721
ACH-000362,-1.3718233110799998
ACH-000363,-1.1681696210299999
ACH-000364,-1.37861882264
ACH-000365,-1.60058794623
ACH-000366,-1.38600064743
ACH-000368,-1.4429969987
ACH-000374,-1.0937254033700001
ACH-000375,-1.36192553995
ACH-000376,-1.43498544614
ACH-000381,-1.45212466645
ACH-000383,-1.61890501623
ACH-000387,-1.4482820337399998
ACH-000389,-1.39484758037
ACH-000390,-1.5235043209299999
ACH-000393,-1.3727167202200001
ACH-000395,-1.1115828337
ACH-000397,-1.43226176648
ACH-000401,-1.5702354060400001
ACH-000402,-1.77523071976
ACH-000403,-1.64283713274
ACH-000404,-1.5413868892299998
ACH-000406,-1.5156353464899999
ACH-000407,-1.4833183478799998
ACH-000408,-1.6738086245200001
ACH-000410,-1.26327666042
ACH-000411,-1.2076933639799998
ACH-000414,-1.52953328662
ACH-000415,-1.3254861878
ACH-000416,-1.39253338721
ACH-000420,-1.31191075622
ACH-000421,-1.35905355588
ACH-000424,-1.06953523845
ACH-000425,-1.25518884635
ACH-000426,-1.6933105622600002
ACH-000427,-1.4899592447799999
ACH-000433,-1.47308888441
ACH-000436,-1.41821104241
ACH-000444,-1.40112662745
ACH-000445,-1.46020761375
ACH-000448,-1.7072837216999999
ACH-000450,-1.41453618302
ACH-000452,-1.40679622671
ACH-000454,-1.11595572681
ACH-000458,-1.39997777978
ACH-000459,-1.06185663375
ACH-000460,-1.40600440752
ACH-000461,-1.3757293176299998
ACH-000463,-1.60887887194
ACH-000464,-1.37649691806
ACH-000466,-1.6617912944600002
ACH-000467,-1.3936770611200002
ACH-000468,-1.78407837845
ACH-000469,-1.45358580678
ACH-000470,-1.8587946259
ACH-000471,-1.37277314509
ACH-000472,-1.48056218067
ACH-000473,-1.4572966874700002
ACH-000475,-1.33579737218
ACH-000476,-1.3346132689899999
ACH-000477,-1.22415214796
ACH-000480,-1.4247638528600002
ACH-000481,-1.68016613591
ACH-000483,-1.04004497855
ACH-000484,-1.3088367594299999
ACH-000485,-1.31664712904
ACH-000486,-1.4714598456099999
ACH-000487,-1.23565775531
ACH-000488,-1.3531028229100002
ACH-000490,-1.20155819718
ACH-000491,-1.5841996383599999
ACH-000495,-1.44724628671
ACH-000496,-1.50667583929
ACH-000499,-1.37815829768
ACH-000500,-1.57632802433
ACH-000502,-1.41955012199
ACH-000503,-1.4097458071000002
ACH-000505,-1.65676074639
ACH-000507,-1.33933474774
ACH-000510,-1.53466438107
ACH-000511,-1.3493331397400001
ACH-000512,-1.5747047065200002
ACH-000516,-1.52749724305
ACH-000517,-1.76579213368
ACH-000518,-1.2884982302099999
ACH-000520,-1.46185140557
ACH-000521,-1.35616160723
ACH-000522,-1.6376162055899999
ACH-000524,-1.34340377171
ACH-000527,-1.3039540931
ACH-000528,-1.2322111518
ACH-000537,-1.4746352565
ACH-000541,-1.6607291519799998
ACH-000542,-1.61231102326
ACH-000544,-1.24847662588
ACH-000545,-1.41106174973
ACH-000547,-1.4519681299
ACH-000548,-1.0171473741
ACH-000549,-1.5038490847900001
ACH-000550,-1.44233382514
ACH-000552,-1.4338314478
ACH-000556,-1.20145762782
ACH-000557,-1.67861605451
ACH-000570,-1.45353875481
ACH-000571,-1.3133050381
ACH-000573,-1.6162595164700002
ACH-000576,-1.3252608377
ACH-000580,-1.20133722649
ACH-000584,-1.54297346252
ACH-000585,-1.28909946849
ACH-000588,-1.2530327647700001
ACH-000589,-1.3857721792200002
ACH-000591,-1.45319551308
ACH-000593,-1.40992614352
ACH-000600,-1.38816689249
ACH-000601,-1.2730747919
ACH-000604,-1.37235008667
ACH-000605,-1.44102009192
ACH-000606,-1.29880297058
ACH-000608,-1.1332542692799998
ACH-000614,-1.5806993477899998
ACH-000616,-1.4724250225400002
ACH-000618,-1.24450253232
ACH-000619,-1.40772706537
ACH-000620,-1.46136117745
ACH-000621,-1.35389282011
ACH-000622,-1.9007583083700001
ACH-000623,-1.68212567215
ACH-000624,-1.4520547504499999
ACH-000627,-1.7578411826499998
ACH-000630,-1.46112697176
ACH-000632,-1.41381146553
ACH-000633,-1.25333454552
ACH-000637,-1.35802702856
ACH-000638,-1.2105153824600001
ACH-000646,-1.3350606949400001
ACH-000647,-1.3235600345999998
ACH-000648,-1.30211541296
ACH-000649,-1.49822456476
ACH-000651,-1.5398212385499999
ACH-000652,-1.7417662221599999
ACH-000653,-1.62630480484
ACH-000657,-1.35414017425
ACH-000658,-1.5652036141799999
ACH-000661,-1.13754203105
ACH-000662,-1.6325159877700002
ACH-000663,-1.35577107368
ACH-000665,-1.3495859940700001
ACH-000671,-1.39342423241
ACH-000673,-1.19714615698
ACH-000676,-1.51590360162
ACH-000677,-1.6321178883
ACH-000681,-1.54329661032
ACH-000682,-1.39947735021
ACH-000683,-1.43187518867
ACH-000684,-1.49718363461
ACH-000688,-1.0997510755700002
ACH-000693,-1.45950758908
ACH-000694,-1.27773981476
ACH-000695,-1.7145995231600002
ACH-000696,-1.28983290266
ACH-000697,-1.39000289043
ACH-000699,-1.11349068255
ACH-000701,-0.994313503061
ACH-000706,-1.4946011192299997
ACH-000711,-1.33524172139
ACH-000713,-1.13202789291
ACH-000714,-1.3949931715900001
ACH-000718,-1.10803431891
ACH-000720,-1.5844328410799997
ACH-000721,-1.50044952426
ACH-000724,-1.28818408256
ACH-000725,-1.9542151348099999
ACH-000732,-1.11484184208
ACH-000734,-1.4215406338799998
ACH-000735,-1.40267591114
ACH-000736,-1.53458198947
ACH-000738,-1.1882120651299999
ACH-000746,-1.6210803752899998
ACH-000747,-1.4108917111000001
ACH-000748,-1.1693514337
ACH-000753,-1.4653219897999998
ACH-000756,-1.64395792616
ACH-000757,-1.6567287399000001
ACH-000758,-1.28892273717
ACH-000760,-1.0483495636700002
ACH-000763,-1.43435406713
ACH-000764,-1.74286042143
ACH-000765,-1.37199082421
ACH-000766,-1.47021670065
ACH-000767,-1.51763512083
ACH-000768,-1.31916508737
ACH-000769,-1.3570831593500001
ACH-000770,-1.3962578508899999
ACH-000771,-1.3926034319999998
ACH-000773,-1.42613584543
ACH-000776,-1.34470694497
ACH-000777,-1.63374365805
ACH-000778,-1.51256038036
ACH-000781,-1.48225368565
ACH-000782,-1.26437553762
ACH-000783,-1.71195433033
ACH-000784,-1.28727276115
ACH-000785,-1.56470879199
ACH-000787,-1.43818559222
ACH-000788,-1.5705202866299999
ACH-000791,-1.53672755155
ACH-000792,-1.41136467113
ACH-000794,-1.4038168523199999
ACH-000796,-1.6311132757
ACH-000799,-1.1763959274200002
ACH-000800,-1.2013435214200001
ACH-000802,-1.3958542089700001
ACH-000804,-1.3198119913200002
ACH-000805,-1.2406586797499999
ACH-000809,-1.4177173073299998
ACH-000810,-1.5272433321
ACH-000811,-1.8502472195
ACH-000817,-1.33294899327
ACH-000819,-1.3970047205399998
ACH-000820,-1.4840161725499998
ACH-000821,-1.73921087567
ACH-000822,-1.86142029146
ACH-000823,-1.3569008963799998
ACH-000824,-1.5936589523700002
ACH-000827,-1.35230135693
ACH-000829,-1.3806969308100001
ACH-000831,-1.25755423075
ACH-000832,-1.14518631925
ACH-000833,-1.40228900375
ACH-000834,-1.2708492209
ACH-000835,-1.47177341588
ACH-000836,-1.3876533050100002
ACH-000837,-1.3961653694
ACH-000838,-1.1791341644600002
ACH-000839,-1.29094992876
ACH-000840,-1.3126578759899998
ACH-000841,-1.19498072775
ACH-000843,-1.4607252429700002
ACH-000846,-1.48857159357
ACH-000847,-1.58761621643
ACH-000848,-1.01901241752
ACH-000849,-1.41803173146
ACH-000851,-1.3965753144100002
ACH-000855,-1.40515399294
ACH-000856,-1.4588526693700001
ACH-000858,-1.3586251157499998
ACH-000859,-1.5680625010299998
ACH-000861,-1.3484464165099999
ACH-000862,-1.39906078616
ACH-000865,-1.31485561734
ACH-000866,-1.40456769075
ACH-000867,-1.26565438375
ACH-000869,-1.39670668864
ACH-000872,-1.69292043128
ACH-000873,-1.4953144487299999
ACH-000876,-1.8620308865200002
ACH-000878,-1.7569803863099998
ACH-000880,-1.28429096303
ACH-000881,-1.32322188842
ACH-000882,-1.13604421476
ACH-000884,-1.32874254788
ACH-000885,-1.19353554796
ACH-000887,-1.3119573495399999
ACH-000888,-1.58315918448
ACH-000889,-1.50381795671
ACH-000890,-1.5824532971399998
ACH-000896,-1.3490980704100002
ACH-000898,-1.57679972065
ACH-000900,-1.58500438165
ACH-000901,-1.51695047904
ACH-000905,-1.2537801201899998
ACH-000906,-1.66010511911
ACH-000907,-1.5000335682700001
ACH-000910,-1.5014974814700002
ACH-000911,-1.21521011344
ACH-000912,-1.35948339868
ACH-000913,-1.4697380478400002
ACH-000915,-1.3128417181899998
ACH-000916,-1.1825865312100001
ACH-000917,-1.4265703895
ACH-000921,-1.38180312051
ACH-000924,-1.3716759454799998
ACH-000926,-1.8694121421
ACH-000928,-1.2303905457100002
ACH-000929,-1.4128578332799997
ACH-000932,-1.5546837037999999
ACH-000935,-1.4826127517899998
ACH-000936,-1.6136186299200002
ACH-000937,-1.42508352745
ACH-000938,-1.19267522596
ACH-000939,-1.4842743977500001
ACH-000941,-1.2473802805
ACH-000943,-1.3117279625
ACH-000946,-1.2397747798999998
ACH-000947,-1.44084460012
ACH-000948,-0.9459945503910001
ACH-000950,-1.48363214866
ACH-000953,-1.4550255408200001
ACH-000957,-1.3074222848200001
ACH-000958,-1.31093996405
ACH-000960,-1.4492826205200002
ACH-000963,-1.22883122787
ACH-000968,-1.3856405764300002
ACH-000969,-1.22117953068
ACH-000973,-1.38280106069
ACH-000974,-1.39655008136
ACH-000975,-1.6763733695899998
ACH-000976,-1.1473863272700002
ACH-000978,-1.23015029718
ACH-000980,-1.50570556982
ACH-000984,-1.21570492212
ACH-000986,-1.40446652507
ACH-000988,-1.3340841513400001
ACH-000993,-1.00407701373
ACH-000994,-1.15378138842
ACH-000996,-1.0999269112
ACH-001001,-1.35987704817
ACH-001020,-1.97124777002
ACH-001028,-1.59196180027
ACH-001031,-1.66445825167
ACH-001038,-1.66272491901
ACH-001048,-1.5949973587900002
ACH-001050,-1.22326993221
ACH-001053,-1.4665778313999998
ACH-001054,-1.3481312133899999
ACH-001061,-1.2719305436200001
ACH-001067,-1.4617605944999998
ACH-001075,-1.74551164155
ACH-001096,-1.4657540704700003
ACH-001128,-1.4253828833200002
ACH-001134,-1.32660142836
ACH-001151,-1.28534209718
ACH-001163,-1.749874836
ACH-001164,-1.4166106267899998
ACH-001173,-1.34140895583
ACH-001183,-1.30150825714
ACH-001184,-1.50526725157
ACH-001190,-1.49807655216
ACH-001192,-1.3800297396899999
ACH-001193,-1.13018128447
ACH-001196,-1.2728070666700002
ACH-001197,-1.7556308244499998
ACH-001205,-1.38490714931
ACH-001211,-1.50327967757
ACH-001212,-1.14015905439
ACH-001228,-1.04955287109
ACH-001232,-1.5686907704100002
ACH-001239,-1.5611719744600001
ACH-001274,-1.214417834
ACH-001275,-1.44859438075
ACH-001277,-1.69304519976
ACH-001278,-1.27379539879
ACH-001280,-1.0712571692200001
ACH-001283,-1.3828492263499998
ACH-001289,-1.58745529153
ACH-001295,-1.43474433535
ACH-001300,-1.6024462795899999
ACH-001301,-1.3937497752899999
ACH-001302,-1.7020537948899999
ACH-001303,-1.57091046005
ACH-001306,-1.61316844561
ACH-001318,-1.56163807704
ACH-001322,-1.66265749314
ACH-001328,-1.3349649260299998
ACH-001332,-1.42159354938
ACH-001333,-1.40028069766
ACH-001336,-1.51382270007
ACH-001340,-1.50200794676
ACH-001346,-1.44967966435
ACH-001353,-1.64540563551
ACH-001354,-1.5094312375299999
ACH-001367,-1.340133418
ACH-001368,-1.43036501154
ACH-001374,-1.62546863595
ACH-001375,-1.58006638288
ACH-001377,-1.2169321583700001
ACH-001380,-1.3160583021899999
ACH-001391,-1.51474221175
ACH-001407,-1.7053660342599999
ACH-001408,-1.41516878235
ACH-001413,-1.4201163057
ACH-001430,-1.5842148202700002
ACH-001431,-1.35130938647
ACH-001450,-1.5081518880200002
ACH-001496,-1.451179182
ACH-001500,-1.45708695481
ACH-001521,-1.41207613709
ACH-001523,-1.32225981463
ACH-001532,-1.1035447096200002
ACH-001536,-1.08187904128
ACH-001550,-1.61255496835
ACH-001552,-1.41299212069
ACH-001554,-1.27687786095
ACH-001645,-1.20546923133
ACH-001654,-1.38943746058
ACH-001715,-1.59807744789
ACH-001735,-1.3760058292100001
ACH-001736,-1.31938025456
ACH-001737,-1.7357600764400003
ACH-001740,-1.1017421428899998
ACH-001745,-1.3588411738400001
ACH-001750,-1.3369447511900001
ACH-001765,-1.5995935562399999
ACH-001956,-1.31124748321
ACH-001957,-1.1822536932899999
