,OR1N2 (138882)
ACH-000004,0.07108573909350001
ACH-000007,-0.0228473033486
ACH-000009,-0.222908461956
ACH-000011,0.0382817954795
ACH-000012,-0.0279272838931
ACH-000013,-0.164025190283
ACH-000014,0.0613450514685
ACH-000015,-0.33008153906800003
ACH-000017,-0.036624614165
ACH-000018,-0.0709480251689
ACH-000019,0.0427834903225
ACH-000021,-0.12356661865900001
ACH-000022,-0.0620207153415
ACH-000025,-0.0809765620526
ACH-000028,0.109581074391
ACH-000030,-0.0591130592616
ACH-000035,-0.0650750159887
ACH-000036,0.05604265557969999
ACH-000037,0.0199032081924
ACH-000039,-0.072436827177
ACH-000040,-0.08971798494830001
ACH-000041,-0.0863268374193
ACH-000042,0.0116031230281
ACH-000045,0.0156092303492
ACH-000047,0.09012670821890001
ACH-000052,-0.23528531089899998
ACH-000053,-0.00251081675263
ACH-000054,-0.0638888754065
ACH-000055,-0.0733480712536
ACH-000060,0.12301795469799999
ACH-000067,0.0541450464131
ACH-000070,-0.0430576514102
ACH-000075,0.01963160101
ACH-000078,-0.11837472570699999
ACH-000082,-0.0597308056511
ACH-000085,-0.025061477000799998
ACH-000086,-0.08759414214510002
ACH-000087,-0.014002858460799999
ACH-000092,0.00116908753819
ACH-000095,0.044023050866599994
ACH-000097,-0.0209338358547
ACH-000098,0.0486098039021
ACH-000099,-0.092407322146
ACH-000108,-0.214075231877
ACH-000113,-0.057160770361800006
ACH-000115,0.030250785586099997
ACH-000116,0.027558968058099997
ACH-000118,-0.0894868243812
ACH-000120,0.0875220632351
ACH-000123,-0.14486479907
ACH-000127,-0.0461447794395
ACH-000128,-0.11546900395500001
ACH-000132,-0.015610492224099999
ACH-000133,-0.101811461751
ACH-000137,-0.0832091718457
ACH-000138,-0.159702374511
ACH-000142,0.182586857023
ACH-000143,0.0169117298575
ACH-000146,-0.1134119
ACH-000148,-0.007130408834949999
ACH-000150,0.010279262818299998
ACH-000152,-0.09690564166539999
ACH-000153,0.024760728899699998
