,RASAL3 (64926)
ACH-000004,-0.14164547071699998
ACH-000007,-0.08116488668819999
ACH-000009,0.136203095093
ACH-000011,0.07762225968889999
ACH-000012,-0.0023707583698400004
ACH-000013,-0.0532382582655
ACH-000014,0.0651050407303
ACH-000015,-0.124549455629
ACH-000017,0.08712541883500001
ACH-000018,-0.198394481345
ACH-000019,-0.393293320343
ACH-000021,-0.233840588296
ACH-000022,-0.10934582670399999
ACH-000025,-0.107552964332
ACH-000028,-0.160699996003
ACH-000030,-0.0139578570175
ACH-000035,-0.0809421298063
ACH-000036,0.054800474577
ACH-000037,0.150535104915
ACH-000039,-0.059032724108499995
ACH-000040,0.236439091307
ACH-000041,0.024326464726
ACH-000042,-0.0732936317285
ACH-000045,-0.021927903447199998
ACH-000047,0.158322646866
ACH-000052,-0.0703649429135
ACH-000053,0.046556083121
ACH-000054,0.095347268186
ACH-000055,-0.022296258305099997
ACH-000060,0.214321179533
ACH-000067,-0.00687590551402
ACH-000070,-0.15457710115
ACH-000075,0.0694962408969
ACH-000078,0.12161815616499999
ACH-000082,-0.000199635609123
ACH-000085,-0.08067051186150001
ACH-000086,-0.084189617376
ACH-000087,0.119690791274
ACH-000092,0.032476234468299996
ACH-000095,-0.0919459199484
ACH-000097,0.05823562782030001
ACH-000098,-0.127217722314
ACH-000099,-0.09911511706260001
ACH-000108,-0.19223407965599998
ACH-000113,-0.0622741678355
ACH-000115,-0.0826333917014
ACH-000116,0.0378715928326
ACH-000118,-0.25944853073
ACH-000120,-0.045920483039300006
ACH-000123,-0.03501077182369999
ACH-000127,-0.170857673093
ACH-000128,-0.0209293530368
ACH-000132,-0.0253886594401
ACH-000133,0.0408770934964
ACH-000137,-0.0638488488564
ACH-000138,-0.0616304589776
ACH-000142,-0.0775664262231
ACH-000143,0.101686417239
ACH-000146,-0.029929783031000003
ACH-000148,0.100079989534
ACH-000150,0.006585307992859999
ACH-000152,0.00787622488778
ACH-000153,0.18275213854400002
ACH-000159,0.0756688882219
ACH-000160,-0.217161712078
ACH-000163,-0.0576739224275
ACH-000167,0.37315465878
ACH-000168,-0.0251544806365
ACH-000169,-0.170299404384
ACH-000178,0.0340620680118
ACH-000182,-0.12850816343000002
ACH-000183,-0.0860106346552
ACH-000188,-0.11905010029200001
ACH-000189,0.19540462867
ACH-000190,-0.00183502489833
ACH-000198,0.0687847106558
ACH-000204,-0.0850976653679
ACH-000206,-0.251648232668
ACH-000207,-0.053491225896699995
ACH-000211,0.04639192786730001
ACH-000215,-0.0379924834389
ACH-000221,-0.17532201450100002
ACH-000222,-0.310982489012
ACH-000223,-0.0958641530524
ACH-000226,0.114631499264
ACH-000227,0.25399196989
ACH-000228,-0.311309009465
ACH-000231,0.064446393327
ACH-000232,0.12251388848400001
ACH-000233,0.0794920434874
ACH-000234,-0.0744658032547
ACH-000235,-0.0396612896039
ACH-000237,0.0892097479648
ACH-000238,0.160239288937
ACH-000243,-0.108676117023
ACH-000244,0.05771837473130001
ACH-000246,-0.0190563640691
ACH-000248,-0.15570715079199998
ACH-000250,-0.09274670067980001
ACH-000251,-0.0636467099046
ACH-000253,-0.070773867542
ACH-000255,-0.203453308785
ACH-000256,0.145769016426
ACH-000257,0.287963061581
ACH-000258,0.038122151181400006
ACH-000259,-0.0711269567243
ACH-000260,-0.0028107982128600002
ACH-000261,-0.008942033386100001
ACH-000262,0.0344798518889
ACH-000263,-0.227717710479
