,CD79B (974)
ACH-000004,-0.09697967481410001
ACH-000007,0.0935147627961
ACH-000009,-0.274042183098
ACH-000011,0.038375612921
ACH-000012,-0.0680550650694
ACH-000013,-0.0900492249226
ACH-000014,-0.07084378382130001
ACH-000015,-0.02420677173
ACH-000017,-0.148491079014
ACH-000018,-0.0031646638748000005
ACH-000019,-0.807833852423
ACH-000021,-0.09677840208789999
ACH-000022,-0.10874362789999999
ACH-000025,-0.0477175686176
ACH-000028,-0.16013743654100002
ACH-000030,-0.058321102995
ACH-000035,-0.09779423691950001
ACH-000036,-0.029604258849400003
ACH-000037,0.0097114081922
ACH-000039,-0.21878893192899998
ACH-000040,-0.0970950698096
ACH-000041,-0.196139959131
ACH-000042,-0.343150005794
ACH-000045,0.050867322083
ACH-000047,-0.12816125458
ACH-000052,-0.375656133548
ACH-000053,-0.13609682275999999
ACH-000054,-0.21299332465799997
ACH-000055,-0.131940166221
ACH-000060,-0.28478131765299997
ACH-000067,0.0101625545651
ACH-000070,-0.668673993631
ACH-000075,0.135094695645
ACH-000078,-0.18152206733100001
ACH-000082,-0.0031351299006700003
ACH-000085,-0.17140766699499999
ACH-000086,-0.159582604981
ACH-000087,-0.041246995488900005
ACH-000092,0.013804909858699999
ACH-000095,-0.23599847590599998
ACH-000097,-0.038713852818199994
ACH-000098,-0.172322900624
ACH-000099,-0.165711073673
ACH-000108,-0.149320610943
ACH-000113,0.0234172268257
ACH-000115,-0.106418751908
ACH-000116,-0.16327448032400002
ACH-000118,-0.446098073636
ACH-000120,-0.5773323048569999
ACH-000123,-0.0074006734454600005
ACH-000127,-0.359481701976
ACH-000128,-0.19428307707000003
ACH-000132,-0.08104147508069999
ACH-000133,0.0675243731297
ACH-000137,-0.0665564878503
ACH-000138,-0.34346533475
ACH-000142,-0.279765638123
ACH-000143,-0.25656172385299997
ACH-000146,-0.153003842533
ACH-000148,-0.041897841530499996
ACH-000150,-0.29574594993000003
ACH-000152,-0.0879055347398
ACH-000153,-0.118826340205
ACH-000159,-0.11265800674799999
ACH-000160,-0.025826843837099996
ACH-000163,-0.0364746764622
ACH-000167,0.395833997479
ACH-000168,-0.138808546626
ACH-000169,-0.14685559559800002
ACH-000178,-0.045152737164699995
ACH-000182,0.0684824768393
ACH-000183,-0.101203386153
ACH-000188,-0.09930561799149999
ACH-000189,-0.014304016400899998
ACH-000190,-0.184393521674
ACH-000198,-0.026699011455799997
ACH-000204,0.119671502697
ACH-000206,-0.0125676341799
ACH-000207,-0.166013610614
ACH-000211,-0.10205218811899999
ACH-000215,-0.07592957572369999
ACH-000221,-0.128400014215
ACH-000222,-0.0632298465512
ACH-000223,-0.0514788967241
ACH-000226,0.0511334408909
ACH-000227,-0.035924227529099996
ACH-000228,-0.068738110568
ACH-000231,-0.027064876927799998
ACH-000232,0.0975721238557
ACH-000233,-0.060784630336800004
ACH-000234,-0.0990244381006
ACH-000235,-0.0757336103385
ACH-000237,0.0182932040398
ACH-000238,-0.383766951814
ACH-000243,-0.27533711538899996
ACH-000244,-0.326500653231
ACH-000246,-0.0766957766523
ACH-000248,-0.283313919116
ACH-000250,-0.0585347732821
ACH-000251,-0.36565461309299996
ACH-000253,0.025168984498299997
ACH-000255,-0.17898685489500002
ACH-000256,-0.30087088527
ACH-000257,0.0464016106021
ACH-000258,-0.42820664966099997
ACH-000259,-0.08159039268289998
ACH-000260,-0.19391486217700002
ACH-000261,-0.0675727435757
ACH-000262,-0.0746057770516
ACH-000263,-0.0719574834332
ACH-000264,-0.06210644319
ACH-000265,-0.186761326959
ACH-000266,-0.13818500831
ACH-000272,-0.165812627605
ACH-000273,0.163510306942
ACH-000274,-0.127205508765
ACH-000277,-0.258662715085
ACH-000278,-0.0036182170299699995
ACH-000279,-0.08657262279960001
ACH-000280,-0.0378260079888
ACH-000281,-0.30286129059
ACH-000288,-0.172283887458
ACH-000291,-0.10026930947399999
ACH-000293,-0.20709685212
ACH-000294,-0.07310477103469999
ACH-000295,-0.151174863517
ACH-000296,-0.306935389028
ACH-000302,-0.136840074073
ACH-000304,0.366921840423
ACH-000307,-0.19910014162999998
ACH-000308,0.112887426053
ACH-000310,-0.292166799729
ACH-000311,-0.16914303914099998
ACH-000312,-0.139603707586
ACH-000315,-0.44472798479099995
ACH-000316,-0.33121470917
ACH-000317,-0.141751712092
ACH-000318,-0.0838591864034
ACH-000319,-0.136830285207
ACH-000320,0.239291734443
ACH-000322,-0.211890275863
ACH-000323,-0.162199375904
ACH-000324,-0.156240726671
ACH-000329,-0.21886500478300003
ACH-000330,0.0219103510597
ACH-000331,-0.04434063701169999
ACH-000332,-0.12089253896400001
ACH-000334,0.350375300868
ACH-000335,0.11699180318600001
ACH-000336,-0.336315122674
ACH-000337,-0.350047374391
ACH-000339,-0.020662165378
ACH-000341,-0.21331127210099998
ACH-000348,-0.08556146362160001
ACH-000350,-0.32061243372299997
ACH-000352,-0.173436581195
ACH-000356,-0.0320577993367
ACH-000361,-0.167193016191
ACH-000362,-0.0811783223825
ACH-000363,0.056613003125099995
ACH-000364,-0.0511937518999
ACH-000365,-0.7089576477940001
ACH-000366,-0.09846455185210001
ACH-000368,0.044507810205699994
ACH-000374,0.0117331010221
ACH-000375,0.07508415123829999
ACH-000376,-0.0416309392061
ACH-000381,-0.19385590164299998
ACH-000383,-0.0280468686277
ACH-000387,-0.11037958478700001
ACH-000389,-0.251186217279
ACH-000390,0.041252933752199995
ACH-000393,0.0277508067862
ACH-000395,-0.22383792893000004
ACH-000397,-0.00873852624268
ACH-000401,0.004609469542369999
ACH-000402,-1.12425712581
ACH-000403,-0.0295053737714
ACH-000404,-0.26236113574700004
ACH-000406,-0.034522543316800006
ACH-000407,-0.203614202977
ACH-000408,-0.08452551331010001
ACH-000410,-0.0021866223416399998
ACH-000411,-0.114693788312
ACH-000414,-0.11853436828700001
ACH-000415,-0.16605669898
ACH-000416,-0.08005727093119999
ACH-000420,-0.294321271425
ACH-000421,-0.143387092701
ACH-000424,0.0156809428218
ACH-000425,-0.22127357562
ACH-000426,-0.173444345223
ACH-000427,0.14511776377
ACH-000433,-0.0191823804717
ACH-000436,-0.188842942819
ACH-000444,-0.0724636832533
ACH-000445,-0.0193145309877
ACH-000448,-0.0223060441052
ACH-000450,-0.052086458066800005
ACH-000452,-0.106630027111
ACH-000454,0.07008815499
ACH-000458,-0.263607135504
ACH-000459,0.012867223270700001
ACH-000460,-0.197064425364
ACH-000461,-0.110398086161
ACH-000463,-0.151299140053
ACH-000464,2.53677392751e-05
ACH-000466,-0.124715288513
ACH-000467,-0.058348941203899996
ACH-000468,-0.315231167549
ACH-000469,-0.036746405604
ACH-000470,-0.0996121251605
ACH-000471,-0.08361221835039999
ACH-000472,-0.14737995742999999
ACH-000473,-0.08683165840299999
ACH-000475,-0.0962188928249
ACH-000476,-0.0834081731542
ACH-000477,-0.25654032002300003
ACH-000480,-0.15132521839500002
ACH-000481,-0.08562596115639999
ACH-000483,0.034766080924699995
ACH-000484,0.023911803752099996
ACH-000485,-0.228804139943
ACH-000486,0.059725850456800005
ACH-000487,-0.0745395344519
ACH-000488,-0.250721064694
ACH-000490,0.0210514268385
ACH-000491,-0.04770960545419999
ACH-000495,-0.410619400638
ACH-000496,-0.25336701685400004
ACH-000499,-0.10894707681500002
ACH-000500,0.08228809578210002
ACH-000502,-0.07571694119910001
ACH-000503,0.0383217322656
ACH-000505,-0.18184398675299998
ACH-000507,-0.216148324701
ACH-000510,-0.013304514602700001
ACH-000511,-0.227493100875
ACH-000512,-0.12991811618
ACH-000516,0.0075095280710600005
ACH-000517,-0.025204235738
ACH-000518,0.117183036973
ACH-000520,-0.041719287706199995
ACH-000521,-0.270433570359
ACH-000522,-0.013088006774799998
ACH-000524,-0.04454568052519999
ACH-000527,-0.24616956658000003
ACH-000528,-0.06357710618950001
ACH-000537,0.0219673238179
ACH-000541,0.123975465101
ACH-000542,-0.0027974681527299997
ACH-000544,-0.259893995464
ACH-000545,-0.12480805937
ACH-000547,-0.045656054508999996
ACH-000548,-0.0424587367696
ACH-000549,-0.237254741243
ACH-000550,-0.122198270688
ACH-000552,0.037282925378300004
ACH-000556,-0.0475856918568
ACH-000557,-0.0546069390221
ACH-000570,-0.241462632859
ACH-000571,0.0773343647555
ACH-000573,-0.07081519784080001
ACH-000576,0.06724070518349999
ACH-000580,0.139871849047
ACH-000584,-0.173101393217
ACH-000585,-0.0795142218154
ACH-000588,-0.238750576232
ACH-000589,-0.0449894633211
ACH-000591,-0.249503856516
ACH-000593,-0.17390908799199997
ACH-000600,-0.0376747637431
ACH-000601,-0.156593990708
ACH-000604,0.07066602965089999
ACH-000605,-0.0129165839641
ACH-000606,-0.0754854915174
ACH-000608,-0.0106293364986
ACH-000614,0.138495970212
ACH-000616,-0.308192998489
ACH-000618,-0.12794369364299998
ACH-000619,-0.0353850154784
ACH-000620,-0.0535221298609
ACH-000621,-0.154744335826
ACH-000622,-0.254084283611
ACH-000623,-0.252876122246
ACH-000624,-0.159071589898
ACH-000627,-0.0289041358494
ACH-000630,-0.047419061007
ACH-000632,-0.0160001325529
ACH-000633,-0.032298564201700006
ACH-000637,-0.309293143185
ACH-000638,-0.187513121422
ACH-000646,-0.061381735278000005
ACH-000647,-0.17560973609900002
ACH-000648,0.0536706235948
ACH-000649,-0.0668325190626
ACH-000651,-0.017123071018
ACH-000652,-0.371857805788
ACH-000653,0.0685455647875
ACH-000657,0.034111696715
ACH-000658,-0.10126187181
ACH-000661,-0.151578555888
ACH-000662,-0.19057781699999998
ACH-000663,-0.0480400910353
ACH-000665,-0.08436285450200001
ACH-000671,-0.006516782045189999
ACH-000673,-0.125410509521
ACH-000676,-0.204324678895
ACH-000677,-0.0735114341417
ACH-000681,-0.153539477297
ACH-000682,-0.0560220688091
ACH-000683,-0.0825939622849
ACH-000684,-0.16084105619
ACH-000688,-0.178605596585
ACH-000693,-0.11189117783
ACH-000694,0.0203443985559
ACH-000695,0.208647963941
ACH-000696,-0.0368811211358
ACH-000697,-0.143174889015
ACH-000699,0.0530316634415
ACH-000701,-0.08659404184410001
ACH-000706,-0.100654384353
ACH-000711,-0.120162628434
ACH-000713,-0.0918684069796
ACH-000714,0.145213204374
ACH-000718,0.16828252024700002
ACH-000720,-0.155918446696
ACH-000721,-0.154445609801
ACH-000724,-0.171576756225
ACH-000725,-0.136712814495
ACH-000732,0.14374857886700002
ACH-000734,0.0849776971026
ACH-000735,-0.12372077911399999
ACH-000736,0.032285052124400006
ACH-000738,-0.188539939688
ACH-000746,-0.0720276494895
ACH-000747,-0.11291963933700001
ACH-000748,0.027100452489400004
ACH-000753,-0.08863228448680001
ACH-000756,0.0327095696753
ACH-000757,-0.27014541761
ACH-000758,0.050162421303000006
ACH-000760,-0.11396210078400001
ACH-000763,-0.127784371151
ACH-000764,-0.342408542113
ACH-000765,-0.151803794816
ACH-000766,-0.14121003071399998
ACH-000767,0.0374547705078
ACH-000768,-0.0707898667199
ACH-000769,-0.127993074424
ACH-000770,-0.047817015903400005
ACH-000771,-0.12482754214099999
ACH-000773,-0.163823063929
ACH-000776,-0.13651448565500002
ACH-000777,0.0673901648457
ACH-000778,-0.044954406832800005
ACH-000781,-0.20889597823699999
ACH-000782,0.0915998851578
ACH-000783,-0.0711123787718
ACH-000784,-0.122435370895
ACH-000785,-0.169096020646
ACH-000787,-0.0865704823772
ACH-000788,-0.220471259787
ACH-000791,-0.13385164204299999
ACH-000792,-0.0383385146027
ACH-000794,-0.11202658159800001
ACH-000796,-0.103662618125
