,CRTAP (10491)
ACH-000004,-0.168295875522
ACH-000007,0.028036378023599998
ACH-000009,-0.17984377445799998
ACH-000011,-0.0150946465111
ACH-000012,-0.125036104306
ACH-000013,0.121615464375
ACH-000014,0.0970963760154
ACH-000015,0.106238116093
ACH-000017,0.20360023247
ACH-000018,-0.000790471682997
ACH-000019,0.0085196172808
ACH-000021,0.06565766385789999
ACH-000022,0.062356253186499996
ACH-000025,-0.0241140745652
ACH-000028,-0.00511215583903
ACH-000030,0.0497321882476
ACH-000035,0.130691643741
ACH-000036,-0.126470275538
ACH-000037,0.0265965894208
ACH-000039,0.0838449839955
ACH-000040,0.0741984248289
ACH-000041,0.10798126457
ACH-000042,0.0329158374779
ACH-000045,0.0363874010171
ACH-000047,-0.0458156230581
ACH-000052,-0.0461426168975
ACH-000053,0.0909204063918
ACH-000054,-0.18286063287700002
ACH-000055,0.10899805111500001
ACH-000060,-0.0466161977444
ACH-000067,-0.144919148447
ACH-000070,0.134622169065
ACH-000075,-0.32990353731
ACH-000078,-0.0737410660625
ACH-000082,0.000755936969656
ACH-000085,0.18732881427200002
ACH-000086,0.167520543706
ACH-000087,-0.12104843466399999
ACH-000092,-0.0769946173505
ACH-000095,-0.09328445975189999
ACH-000097,0.027917644016299998
ACH-000098,-0.0491873101955
ACH-000099,0.0288411554231
ACH-000108,0.131771010077
ACH-000113,0.024600656310400003
ACH-000115,0.11212168690999999
ACH-000116,-0.166609312392
ACH-000118,0.0450378048457
ACH-000120,-0.0992283388597
ACH-000123,-0.0015037655091400001
ACH-000127,0.0400998345637
ACH-000128,-0.00532853363092
ACH-000132,-0.256111827236
ACH-000133,-0.08978742157649999
ACH-000137,0.0692907895302
ACH-000138,-0.0312749612378
ACH-000142,-1.82129373016e-05
ACH-000143,-0.0561205959607
ACH-000146,0.034236820373
ACH-000148,0.0608911185838
ACH-000150,-0.19489494869899998
ACH-000152,-0.192079371241
ACH-000153,0.043646350298699996
ACH-000159,-0.0428235372334
ACH-000160,0.0209674869563
ACH-000163,-0.049850075763999996
ACH-000167,0.16500747317199999
ACH-000168,0.129566625642
ACH-000169,-0.0686388425215
ACH-000178,0.10480840412299999
ACH-000182,-0.0716680811563
ACH-000183,-0.106396513441
ACH-000188,-0.0070395891937399995
ACH-000189,-0.102530917814
ACH-000190,0.10164305945499999
ACH-000198,-0.0122338014696
ACH-000204,0.0351095891609
ACH-000206,-0.334095813018
ACH-000207,-0.23746769548399999
ACH-000211,-0.00298608773328
ACH-000215,0.0882730990128
ACH-000221,0.14608062041099998
ACH-000222,0.179113039595
ACH-000223,0.0757487602875
ACH-000226,0.101486485711
ACH-000227,-0.0521438033397
ACH-000228,0.07868320066380001
