,DPYSL4 (10570)
ACH-000004,0.12103580383300001
ACH-000007,-0.0133599592371
ACH-000009,0.10941681269999999
ACH-000011,0.04265236589219999
ACH-000012,0.006491692856159999
ACH-000013,0.0208880407465
ACH-000014,0.147448711198
ACH-000015,0.060199311874
ACH-000017,0.0191182840149
ACH-000018,-0.0623049892177
ACH-000019,0.419974995115
ACH-000021,0.0524053457047
ACH-000022,-0.290041296276
ACH-000025,0.0669566120589
ACH-000028,-0.0277332687334
ACH-000030,-0.0055194952079899995
ACH-000035,0.0563068674649
ACH-000036,0.00201674897754
ACH-000037,0.157871388
ACH-000039,0.13139396030300002
ACH-000040,0.081750174944
ACH-000041,-0.0224172440503
ACH-000042,-0.0821822137754
ACH-000045,0.19717656954
ACH-000047,-0.0496310929361
ACH-000052,-0.23886994210700002
ACH-000053,-0.0698802431691
ACH-000054,0.029152395274099997
ACH-000055,0.005874789783420001
ACH-000060,-0.12562538660800002
ACH-000067,0.11177037139
ACH-000070,0.281436853259
ACH-000075,0.22183676653499998
ACH-000078,-0.136937890294
ACH-000082,0.048738946276699995
ACH-000085,0.150790778815
ACH-000086,0.14827191276499999
ACH-000087,-0.026165913502500002
ACH-000092,0.12579906310300001
ACH-000095,0.106591192522
ACH-000097,0.184457082093
ACH-000098,-0.0692805411193
ACH-000099,-0.07509964933360001
ACH-000108,0.0247923105562
ACH-000113,0.0443130537364
ACH-000115,-0.086514612932
ACH-000116,0.11092936454199999
ACH-000118,-0.06139426315140001
ACH-000120,-0.124393333035
ACH-000123,-0.016212050616600002
ACH-000127,0.063156021877
ACH-000128,0.245675724802
ACH-000132,0.37261934859800006
ACH-000133,-0.0172020040513
ACH-000137,0.0870128536252
ACH-000138,0.05189177739900001
ACH-000142,-0.157347444793
ACH-000143,0.235236833444
ACH-000146,-0.07173407120639999
ACH-000148,-0.121625914594
ACH-000150,-0.10492905457900001
ACH-000152,0.09861673358830002
ACH-000153,0.15248355149700002
ACH-000159,0.07773047731160002
ACH-000160,0.130210168168
ACH-000163,0.0631815533527
ACH-000167,0.188485196725
ACH-000168,-0.172014647059
ACH-000169,-0.223369234835
ACH-000178,-0.020055010518200002
