,POC1B (282809)
ACH-000253,-0.00326604798585
ACH-000255,-0.00978111423748
ACH-000256,-0.296732387133
ACH-000257,0.0440137330706
ACH-000258,-0.20549824888300003
ACH-000259,-0.18032530659600002
ACH-000260,-0.0896047914212
ACH-000261,-0.45547395234800003
ACH-000262,-0.220234098484
ACH-000263,-0.344306865175
ACH-000264,-0.18680918012699999
ACH-000265,-0.0114449131682
ACH-000266,-0.212270940517
ACH-000272,0.01558476294
ACH-000273,-0.20591176120299998
ACH-000274,-0.22589044462299998
ACH-000277,0.06839584408300001
ACH-000278,-0.301198142181
ACH-000279,-0.261806526845
ACH-000280,-0.00649222931827
ACH-000281,-0.394237796403
ACH-000288,-0.293016737878
ACH-000291,0.0286120404577
ACH-000293,-0.019259718283400003
ACH-000294,-0.181223066107
ACH-000295,-0.117423729998
ACH-000296,-0.246621574147
ACH-000302,-0.07104523754039999
ACH-000304,-0.34315209296300003
ACH-000307,-0.23328445986
ACH-000308,-0.14712879079299998
ACH-000310,-0.26217286552700003
ACH-000311,-0.09867488558689999
ACH-000312,-0.292522515977
ACH-000315,0.156304443095
ACH-000316,0.0176388170093
ACH-000317,-0.117750928362
ACH-000318,-0.102338736636
ACH-000319,-0.0350022375544
ACH-000320,-0.22717440670000003
ACH-000322,-0.155117821019
ACH-000323,-0.119590899922
ACH-000324,-0.204871438149
ACH-000329,-0.17656075992400003
ACH-000330,-0.177128866384
ACH-000331,-0.10919482682399999
ACH-000332,-0.272383888016
ACH-000334,-0.23014231334600002
ACH-000335,-0.16616637035
ACH-000336,-0.253089253054
ACH-000337,0.265904038199
ACH-000339,-0.254614091873
ACH-000341,-0.48682893065399996
ACH-000348,-0.05659529315830001
ACH-000350,-0.38734283512699996
ACH-000352,0.061243214532399996
ACH-000356,-0.297927852816
ACH-000361,-0.23282510768800002
ACH-000362,-0.11202112221300001
ACH-000363,-0.0590619604351
ACH-000364,-0.169342248818
ACH-000365,-0.296562720043
ACH-000366,-0.223105261762
ACH-000368,-0.255777404343
ACH-000374,-0.22866871831900001
ACH-000375,-0.245707801807
ACH-000376,-0.121506142698
ACH-000381,-0.41828473548699996
ACH-000383,-0.131518061441
ACH-000387,-0.198127148699
ACH-000389,0.147995520326
ACH-000390,-0.277382142101
ACH-000393,-0.042547643472800004
ACH-000395,-0.837054233448
ACH-000397,-0.0358356573104
ACH-000401,-0.340339119181
ACH-000402,-0.581300030696
ACH-000403,-0.26442718551100003
ACH-000404,-0.385699750465
ACH-000406,-0.14489453005300001
ACH-000407,-0.337256217024
ACH-000408,-0.0723073604225
ACH-000410,-0.23686135119399998
ACH-000411,-0.0054020555174100005
ACH-000414,-0.259960026953
ACH-000415,-0.28284892786800003
ACH-000416,-0.252010404027
ACH-000420,-0.138270697901
ACH-000421,-0.111000309143
ACH-000424,0.054183411921499995
ACH-000425,-0.17475404480999998
ACH-000426,0.315437632144
ACH-000427,-0.152245833968
ACH-000433,-0.08694586302980001
ACH-000436,0.0608006519735
ACH-000444,0.00250237593077
ACH-000445,-0.370365720392
ACH-000448,-0.287998986739
ACH-000450,-0.270421128977
ACH-000452,-0.371358647636
ACH-000454,-0.197921629322
ACH-000458,-0.0403622647149
ACH-000459,0.10660340464700001
ACH-000460,-0.0997404256969
ACH-000461,-0.39605764030999996
ACH-000463,-0.20847165480000002
ACH-000464,0.0303621099608
ACH-000466,-0.336216322135
ACH-000467,-0.27090120130199996
ACH-000468,-0.514477134974
ACH-000469,-0.26376948787500004
ACH-000470,0.09249334738569999
ACH-000471,-0.0910146708852
ACH-000472,-0.299829457723
ACH-000473,0.0282352092424
ACH-000475,-0.207517975261
ACH-000476,-0.32072400455
ACH-000477,-0.0849233165307
ACH-000480,-0.29949382969599997
ACH-000481,-0.152716490004
ACH-000483,-0.219595043195
ACH-000484,-0.007851815738760001
ACH-000485,-0.18321686465700002
ACH-000486,-0.191786512557
ACH-000487,-0.110714189013
ACH-000488,-0.0654875191416
ACH-000490,-0.299765335984
ACH-000491,-0.208259490373
ACH-000495,-0.550712610458
ACH-000496,-0.13422084236600001
ACH-000499,-0.014304233609799998
ACH-000500,-0.0334014072371
ACH-000502,-0.230754001506
ACH-000503,-0.20759310047
ACH-000505,-0.231058049175
ACH-000507,-0.221515197701
ACH-000510,-0.15325635500999998
ACH-000511,-0.162313285478
ACH-000512,-0.0377631912132
ACH-000516,-0.311745629474
ACH-000517,-0.232163402117
ACH-000518,-0.111290479126
ACH-000520,-0.22334601149099997
ACH-000521,-0.17103758828600002
ACH-000522,-0.145848992022
ACH-000524,-0.156823750706
ACH-000527,-0.0183333088995
ACH-000528,-0.17973861211699999
ACH-000537,-0.25541517469999997
ACH-000541,0.0708096896665
ACH-000542,-0.919902113082
ACH-000544,-0.075448413028
ACH-000545,-0.25331443966
ACH-000547,-0.138759772522
ACH-000548,-0.26035575220400003
ACH-000549,-0.279855192238
ACH-000550,-0.419203657116
ACH-000552,0.00173255783699
ACH-000556,-0.15180215754899998
ACH-000557,-0.203291935555
ACH-000570,-0.267320425448
ACH-000571,-0.0653946216292
ACH-000573,0.016287626817399998
ACH-000576,-0.00330502507686
ACH-000580,-0.26368412627300003
ACH-000584,-0.176300702
ACH-000585,-0.066452258102
ACH-000588,-0.247702192639
ACH-000589,-0.09408016920060001
ACH-000591,-0.355574917138
ACH-000593,-0.18174288930399998
ACH-000600,-0.239981062667
ACH-000601,-0.16974305524
ACH-000604,-0.119541344605
ACH-000605,-0.309514448804
ACH-000606,-0.554618082501
ACH-000608,-0.217411870612
ACH-000614,-0.34483517234300004
ACH-000616,-0.189555886903
ACH-000618,-0.0117630185078
ACH-000619,-0.248842598488
ACH-000620,-0.23810202457199997
ACH-000621,-0.239439519518
ACH-000622,-0.07351655066719999
ACH-000623,-0.187282094008
ACH-000624,-0.164668033342
ACH-000627,-0.316427895221
ACH-000630,-0.264966543444
ACH-000632,-0.050939402670900004
ACH-000633,0.020352618520900003
ACH-000637,0.026655640081000003
ACH-000638,-0.32606182238000003
ACH-000646,-0.0963880836335
ACH-000647,-0.160459479942
ACH-000648,0.08967715747310001
ACH-000649,-0.29672881550700003
ACH-000651,-0.254643526263
ACH-000652,-0.055999908444400004
ACH-000653,-0.167328473327
ACH-000657,-0.14967189400699998
ACH-000658,-0.102740462077
ACH-000661,-0.095910938626
ACH-000662,-0.7266623581270001
ACH-000663,-0.0810038873827
ACH-000665,-0.10713094343599999
ACH-000671,-0.262093224349
ACH-000673,-0.368619497217
ACH-000676,-0.101886877093
ACH-000677,-0.122750861797
ACH-000681,-0.158597401127
ACH-000682,-0.31672285532600003
ACH-000683,-0.308392150458
ACH-000684,-0.20077444346200002
ACH-000688,-0.297305549432
ACH-000693,-0.250320302682
ACH-000694,-0.0895762740352
ACH-000695,-0.19374530912500001
ACH-000696,-0.21516328197700002
ACH-000697,-0.328202957463
ACH-000699,-0.122736718353
ACH-000701,-0.24558720268399997
ACH-000706,-0.12156859549599999
ACH-000711,-0.185340989389
ACH-000713,-0.34339085923
ACH-000714,-0.371447848992
ACH-000718,-0.439403467495
ACH-000720,-0.0930987794246
ACH-000721,-0.148393334719
ACH-000724,-0.010368837822500001
ACH-000725,-0.000914521516997
ACH-000732,-0.231854566759
ACH-000734,-0.284211807628
ACH-000735,-0.46812884303499996
ACH-000736,-0.0938032829154
ACH-000738,-0.23591883920200002
ACH-000746,-0.12468434821900001
ACH-000747,-0.23264463814300002
ACH-000748,0.0715195947781
ACH-000753,-0.137276507846
ACH-000756,-0.44623124406900005
ACH-000757,-0.141684634546
ACH-000758,-0.121741709632
ACH-000760,-0.16316653342
ACH-000763,0.160230990287
ACH-000764,-0.2332091343
ACH-000765,-0.195602383484
ACH-000766,-0.14443633943499998
ACH-000767,-0.24502154801800002
ACH-000768,-0.307821961469
ACH-000769,-0.170057821061
ACH-000770,-0.225661568505
ACH-000771,-0.163685925851
ACH-000773,-0.238397113781
ACH-000776,-0.26507354375500003
ACH-000777,-0.0903903533361
ACH-000778,-0.32997372643
ACH-000781,-0.12227509401799999
ACH-000782,0.011339046235200002
ACH-000783,-0.307816516755
ACH-000784,-0.297325559597
ACH-000785,-0.402513851977
ACH-000787,-0.07977297364319999
ACH-000788,-0.25921045725
ACH-000791,-0.306190258466
ACH-000792,-0.0839444664455
ACH-000794,-0.457368480478
ACH-000796,-0.248855296429
ACH-000799,-0.305855633001
ACH-000800,-0.252337394801
ACH-000802,-0.19763070232500002
ACH-000804,-0.10402346997400001
ACH-000805,-0.148350019313
ACH-000809,-0.208357312929
ACH-000810,-0.205602934425
ACH-000811,-0.102137968715
ACH-000817,-0.467621084498
ACH-000819,-0.18172189538400002
ACH-000820,0.017371833581099998
ACH-000821,-0.384184839055
ACH-000822,-0.17372932433200003
ACH-000823,-0.301155558943
ACH-000824,-0.0651200330937
ACH-000827,-0.260595789101
ACH-000829,-0.0121538276492
ACH-000831,-0.265504999448
ACH-000832,-0.482149914122
ACH-000833,-0.433002806921
ACH-000834,-0.250354840093
ACH-000835,-0.140882952213
ACH-000836,-0.16708828572999998
ACH-000837,-0.108583529926
ACH-000838,-0.058762203276699995
ACH-000839,-0.0319315132157
ACH-000840,0.257609213276
ACH-000841,-0.425037375802
ACH-000843,-0.0572723125794
ACH-000846,-0.044463903395999996
ACH-000847,0.23189719601199998
ACH-000848,-0.0976012787051
ACH-000849,-0.18749897250999997
ACH-000851,-0.134898832049
ACH-000855,-0.12329959304600001
ACH-000856,-0.23676943371999998
ACH-000858,-0.166303218676
ACH-000859,-0.408428505316
ACH-000861,-0.397240472963
ACH-000862,-0.17289730200599998
ACH-000865,-0.10680584121400001
ACH-000866,0.018541360607599998
ACH-000867,-0.269531065606
ACH-000869,-0.258318756947
ACH-000872,0.0716395779703
ACH-000873,0.0955439181598
ACH-000876,-0.188576043376
ACH-000878,-0.218743357988
ACH-000880,-0.18928292233
ACH-000881,-0.126618896692
ACH-000882,-0.162434158091
ACH-000884,-0.40406436736199997
ACH-000885,-0.09902860413460002
ACH-000887,-0.131831720048
ACH-000888,-0.107593863599
ACH-000889,-0.17151258898
ACH-000890,0.069478073545
ACH-000896,-0.213958931437
ACH-000898,-0.0501455408088
ACH-000900,-0.310119667459
ACH-000901,-0.229975998352
ACH-000905,-0.351692494751
ACH-000906,-0.447082323138
ACH-000907,-0.159219822324
ACH-000910,-0.408568580816
ACH-000911,-0.191123723457
ACH-000912,-0.0884735223708
ACH-000913,-0.164409225912
ACH-000915,-0.129630855501
ACH-000916,0.0249979372547
ACH-000917,-0.266975274301
ACH-000921,-0.209770112224
ACH-000924,-0.0957411774635
ACH-000926,-0.0522094676462
ACH-000928,-0.11943166893
ACH-000929,0.0181683748337
ACH-000932,-0.12382811229900001
ACH-000935,-0.981630769427
ACH-000936,-0.30020965211399997
ACH-000937,-0.22993514499
ACH-000938,-0.049517303354900004
ACH-000939,-0.180734343212
ACH-000941,-0.0996080128057
ACH-000943,-0.0945785455691
ACH-000946,-0.10091951739800001
ACH-000947,-0.0370087389362
ACH-000948,-0.0644872955523
ACH-000950,-0.211839379074
ACH-000953,-0.321421480203
ACH-000957,0.0417067311154
ACH-000958,-0.133192720385
ACH-000960,-0.08543663300989998
ACH-000963,-0.13918113535
ACH-000968,-0.368002873172
ACH-000969,-0.319520500268
ACH-000973,-0.11660828320000001
ACH-000974,-0.247947651326
ACH-000975,-0.16410984922
ACH-000976,-0.301818558284
ACH-000978,-0.459557466178
ACH-000980,-0.0594939787103
ACH-000984,-0.266298276219
ACH-000986,-0.143534073637
ACH-000988,-0.155321688105
ACH-000993,-0.113988647865
ACH-000994,-0.09077427178130001
ACH-000996,0.109539710568
ACH-001001,-0.206985740616
ACH-001020,-0.469962072121
ACH-001028,-0.271453077621
ACH-001031,-0.140162643103
ACH-001038,-0.09396132997670001
ACH-001048,-0.0792499194988
ACH-001050,-0.41371624396300005
ACH-001053,-0.0692008237212
ACH-001054,-0.294879777791
ACH-001061,-0.18988299862100003
ACH-001067,-0.138132963359
ACH-001075,-0.126263825446
ACH-001096,-0.222832707544
ACH-001128,-0.19136218283700002
ACH-001134,0.022902226990200003
ACH-001151,-0.08820435379889999
ACH-001163,-0.126663203906
ACH-001164,0.0207546148916
ACH-001173,-0.222726124665
ACH-001183,-0.263615864257
ACH-001184,-0.292673024926
ACH-001190,-0.12957374241
ACH-001192,-0.349638419274
ACH-001193,0.00959538812365
ACH-001196,-0.265886852294
ACH-001197,-0.115750756738
ACH-001205,-0.18911835265500002
ACH-001211,-0.252069111866
ACH-001212,-0.073270615001
ACH-001228,-0.24556997474599998
ACH-001232,-0.25903269844099996
ACH-001239,-0.056845560297099994
ACH-001274,-0.527490748237
ACH-001275,-0.14790374977600002
ACH-001277,-0.28208969191
ACH-001278,0.17297659052499997
ACH-001280,-0.376492206527
ACH-001283,-0.0546763264713
ACH-001289,-0.055602634870800006
ACH-001295,-0.1618717699
ACH-001300,-0.20784315768
ACH-001301,-0.08921295741
ACH-001302,-0.359600410882
ACH-001303,-0.15909558468
ACH-001306,-0.261744103957
ACH-001318,-0.23997853122499999
ACH-001322,-0.32100851804499997
ACH-001328,-0.262612827093
ACH-001332,-0.243743266451
ACH-001333,0.10493364068199999
ACH-001336,-0.259590296207
ACH-001340,-0.17251518170699998
ACH-001346,-0.537596045694
ACH-001353,-0.19373996267299998
ACH-001354,-0.0288342141583
ACH-001367,-0.17274008028700003
ACH-001368,-0.0475582282819
ACH-001374,-0.0381519079349
ACH-001375,-0.12732403482000001
ACH-001377,-0.189303528173
ACH-001380,-0.024140659960099998
ACH-001391,-0.11104611729599999
ACH-001407,-0.179147720951
ACH-001408,-0.0874714955419
ACH-001413,-0.21811810511500002
ACH-001430,-0.498910155925
ACH-001431,-0.205759999884
ACH-001450,-0.187613718554
ACH-001496,-0.021940611108400003
ACH-001500,0.0308941712923
ACH-001521,-0.295413754501
ACH-001523,-0.319136478734
ACH-001532,-0.12043761847899999
ACH-001536,-0.08450255640000001
ACH-001550,-0.10975791197999998
ACH-001552,-0.40742287816399997
ACH-001554,-0.0416550819434
ACH-001645,-0.206180507372
ACH-001654,-0.258970175333
ACH-001715,0.0658215574381
ACH-001735,-0.020478094082500002
ACH-001736,0.09508956162820001
ACH-001737,-0.981166190323
ACH-001740,-0.395584492273
ACH-001745,-0.18761081041799998
ACH-001750,-0.112478630695
ACH-001765,-0.232886423811
ACH-001956,-0.204830835047
ACH-001957,-0.13093992425999998
