,RASAL2 (9462)
ACH-000004,0.177185538079
ACH-000007,0.490422634398
ACH-000009,0.365277679101
ACH-000011,0.47309213966700003
ACH-000012,-0.130721307319
ACH-000013,0.23363465916200002
ACH-000014,0.191681960276
ACH-000015,0.145547096687
ACH-000017,-0.012321244128299998
ACH-000018,0.436254699653
ACH-000019,0.148181051897
ACH-000021,0.364542195978
ACH-000022,0.190707898504
ACH-000025,0.23939867731699999
ACH-000028,0.19683096336
ACH-000030,0.390535559225
ACH-000035,0.263608761299
ACH-000036,0.144790641243
ACH-000037,0.191704908195
ACH-000039,0.136517910941
ACH-000040,0.202670533539
ACH-000041,0.150443458942
ACH-000042,0.19887063539900002
ACH-000045,0.054573389269599995
ACH-000047,0.24798949046799998
ACH-000052,0.21832310659
ACH-000053,0.0144473573205
ACH-000054,0.383632103365
ACH-000055,0.0631751377893
ACH-000060,0.417973611951
ACH-000067,0.30594371511
ACH-000070,0.5034108856589999
ACH-000075,0.328441785007
ACH-000078,0.20766346407400002
ACH-000082,0.12507496214400002
ACH-000085,0.126461542682
ACH-000086,0.31611906118
ACH-000087,0.33693296968099995
ACH-000092,0.319466339826
ACH-000095,0.360731777134
ACH-000097,0.188648659965
ACH-000098,0.5192500142600001
ACH-000099,0.177170026792
ACH-000108,0.230005764313
ACH-000113,0.267043969176
ACH-000115,0.0244749421413
ACH-000116,0.187674061966
ACH-000118,0.30549527759
ACH-000120,0.127010616466
ACH-000123,0.195854362995
ACH-000127,0.25272285361200003
ACH-000128,0.23957237772
ACH-000132,0.221836117359
ACH-000133,0.08009087455950001
ACH-000137,0.213343739745
ACH-000138,0.384156501087
ACH-000142,0.101422053973
ACH-000143,0.39722731817
ACH-000146,0.277324798241
ACH-000148,0.239872353158
ACH-000150,0.33078064937699997
ACH-000152,0.134892999914
ACH-000153,0.10717289579299999
ACH-000159,0.380000998834
ACH-000160,0.26454203175
ACH-000163,-0.129969027336
ACH-000167,0.483008963818
ACH-000168,0.12275041713300001
ACH-000169,0.09359197040819998
ACH-000178,0.455068708985
ACH-000182,0.0678130984974
ACH-000183,0.229435289397
ACH-000188,0.09675114251710001
ACH-000189,0.0608571120672
ACH-000190,0.17190588145799998
ACH-000198,0.187081842999
ACH-000204,-0.06568236187269999
ACH-000206,0.09529309825919999
ACH-000207,0.27912430234499996
ACH-000211,0.140068980434
ACH-000215,0.19124491508699998
ACH-000221,0.11275190165200001
ACH-000222,0.10101616054899999
ACH-000223,0.199395921802
ACH-000226,0.088740496517
ACH-000227,0.250796196011
ACH-000228,0.013550991708500002
ACH-000231,0.205494558563
ACH-000232,0.45388580214100005
ACH-000233,0.276516814807
ACH-000234,0.39019215747
ACH-000235,0.37473711502499996
ACH-000237,0.5861696604659999
ACH-000238,0.057510111546099994
ACH-000243,0.056002516085599995
ACH-000244,0.252954673166
ACH-000246,0.38183657968699997
ACH-000248,0.043272754011500006
ACH-000250,0.270076001879
ACH-000251,0.408402450832
ACH-000253,0.121987006712
ACH-000255,0.404942271241
ACH-000256,0.577415114246
ACH-000257,0.241108048959
ACH-000258,0.594295595539
ACH-000259,0.27634363856
ACH-000260,0.22594498324200002
ACH-000261,0.217215554882
ACH-000262,0.586310296893
ACH-000263,0.0028241197845500004
ACH-000264,0.0717808311819
ACH-000265,0.306929294756
ACH-000266,0.12237501241599999
ACH-000272,0.24740205504299997
ACH-000273,0.28323617993
ACH-000274,0.7698113077009999
ACH-000277,0.116519823146
ACH-000278,0.269071026271
ACH-000279,0.159503451392
ACH-000280,0.42297979747599995
ACH-000281,0.481223174158
ACH-000288,0.20447558632399998
ACH-000291,0.35326552829999996
ACH-000293,0.09764509812989998
ACH-000294,0.12464390351600001
ACH-000295,0.183891253999
ACH-000296,0.3363793522199999
ACH-000302,0.34352588362099995
ACH-000304,0.24409904346099998
ACH-000307,0.298897001008
ACH-000308,0.182201036459
ACH-000310,0.0112840507938
ACH-000311,0.242801357698
ACH-000312,0.15615917938100002
ACH-000315,0.152735583562
ACH-000316,0.222696044079
ACH-000317,0.0265457340744
ACH-000318,0.218073592669
ACH-000319,0.30339286049499997
ACH-000320,0.44551175247100006
ACH-000322,0.304486648648
ACH-000323,0.08018030258480001
ACH-000324,0.271186988146
ACH-000329,0.140117387292
ACH-000330,0.29445516284400003
ACH-000331,0.358991012057
ACH-000332,0.242075613629
ACH-000334,0.23674351216999998
ACH-000335,0.073770924939
ACH-000336,0.35046788619099994
ACH-000337,0.36315544423199997
ACH-000339,0.42875518395400003
ACH-000341,0.355009775462
ACH-000348,0.223523373609
ACH-000350,0.0637544989985
ACH-000352,0.209092133363
ACH-000356,0.207151649676
ACH-000361,-0.038564443778
ACH-000362,0.247071101703
ACH-000363,0.11388310988900001
ACH-000364,0.127574097471
ACH-000365,0.177393143627
ACH-000366,0.315350963941
ACH-000368,0.259320432821
ACH-000374,0.22125101926100002
ACH-000375,0.19230394530699998
ACH-000376,0.295024619313
ACH-000381,0.10171377583999999
ACH-000383,0.152648071207
ACH-000387,0.172822013066
ACH-000389,0.176224930697
ACH-000390,0.0928792239361
ACH-000393,0.17899513087000002
ACH-000395,0.223216054216
ACH-000397,0.129544247971
ACH-000401,0.224110300964
ACH-000402,-0.0074751124167
ACH-000403,0.35463567724699996
ACH-000404,0.390873607246
ACH-000406,0.11545617033700001
ACH-000407,0.3190938371
ACH-000408,0.203506157015
ACH-000410,0.0733851991968
ACH-000411,0.215602265574
ACH-000414,0.230515295997
ACH-000415,-0.0465304447958
ACH-000416,0.0836204701977
ACH-000420,0.21910570985599997
ACH-000421,0.252753403957
ACH-000424,0.184714301861
ACH-000425,0.310961313108
ACH-000426,0.384249241585
ACH-000427,0.128521666254
ACH-000433,0.35347998709399997
ACH-000436,0.28214538201699996
ACH-000444,0.27207332938400003
ACH-000445,0.053842483141099996
ACH-000448,0.281154954531
ACH-000450,0.0136861689689
ACH-000452,0.115932737843
ACH-000454,0.163624197906
ACH-000458,0.0828616678664
ACH-000459,0.109582079682
ACH-000460,0.394517735485
ACH-000461,0.25805317091999996
ACH-000463,0.163262225198
ACH-000464,0.462700650586
ACH-000466,0.341165217198
ACH-000467,0.27175324533000006
ACH-000468,0.213966949198
ACH-000469,0.169616390576
ACH-000470,0.314597351594
ACH-000471,0.394981593561
ACH-000472,0.179257898938
ACH-000473,0.0695321645768
ACH-000475,0.23066954822299998
ACH-000476,0.343649778009
ACH-000477,0.182959877588
ACH-000480,0.20649530659499998
ACH-000481,0.13167267818700001
ACH-000483,0.174950381908
ACH-000484,0.277853234793
ACH-000485,0.172837678282
ACH-000486,0.166224708528
ACH-000487,0.328147416407
ACH-000488,0.251686967443
ACH-000490,0.133281713736
ACH-000491,0.0702482866246
ACH-000495,0.182237810903
ACH-000496,0.368011004104
ACH-000499,0.122464572883
ACH-000500,0.40490366140699996
ACH-000502,0.270054034443
ACH-000503,-0.05412014642580001
ACH-000505,0.376319380316
ACH-000507,0.210666998127
ACH-000510,0.0620182815008
ACH-000511,0.725215664007
ACH-000512,0.20877918047400001
ACH-000516,0.22224215337099998
ACH-000517,0.269817031887
ACH-000518,0.24821052223499998
ACH-000520,0.371167042858
ACH-000521,0.366747672183
ACH-000522,0.360474761873
ACH-000524,0.27475098883
ACH-000527,0.274098786223
ACH-000528,0.313456275183
ACH-000537,0.278353218831
ACH-000541,0.0183553101304
ACH-000542,0.249884216637
ACH-000544,0.199458048167
ACH-000545,0.101628725581
ACH-000547,0.459901809898
ACH-000548,0.10875070420999998
ACH-000549,0.323338159946
ACH-000550,0.193197396241
ACH-000552,0.276665882102
ACH-000556,0.17588356643199998
ACH-000557,0.0032284387628899996
ACH-000570,0.29694524614900003
ACH-000571,0.151452178049
ACH-000573,0.30296927116300004
ACH-000576,0.0414765996927
ACH-000580,0.36430497832599995
ACH-000584,0.227385671596
ACH-000585,0.0718785356308
ACH-000588,0.165315921126
ACH-000589,0.145323653084
ACH-000591,0.265601123685
ACH-000593,0.305279475176
ACH-000600,0.467219511252
ACH-000601,0.240760907544
ACH-000604,0.227641797224
ACH-000605,0.286507674542
ACH-000606,-0.0199567603352
ACH-000608,0.158394068126
ACH-000614,0.482724732039
ACH-000616,0.27057742866
ACH-000618,0.125807015863
ACH-000619,0.393594024173
ACH-000620,0.27827914989999997
ACH-000621,0.468571567548
ACH-000622,0.262198765146
ACH-000623,0.0569574944269
ACH-000624,0.139682562676
ACH-000627,0.371005080759
ACH-000630,0.367290671572
ACH-000632,0.41070180808
ACH-000633,0.165652117991
ACH-000637,0.0781765227548
ACH-000638,0.220375759844
ACH-000646,0.321787414382
ACH-000647,0.0823984707095
ACH-000648,0.51459716445
ACH-000649,0.445461066759
ACH-000651,0.10597470070000001
ACH-000652,0.273736037398
ACH-000653,0.14941974902799998
ACH-000657,0.22747079767700001
ACH-000658,-0.0251263210049
ACH-000661,0.276966165155
ACH-000662,0.248655228693
ACH-000663,0.46552079229500004
ACH-000665,0.18475830665999998
ACH-000671,0.41077673230800005
ACH-000673,0.155103618505
ACH-000676,0.175865382746
ACH-000677,0.488520678728
ACH-000681,0.294768265782
ACH-000682,0.18318471305
ACH-000683,-0.0881287624987
ACH-000684,0.726240360774
ACH-000688,0.358868672452
ACH-000693,0.24068817391
ACH-000694,0.153351756261
ACH-000695,0.0413301107533
ACH-000696,0.10553776947599999
ACH-000697,0.16901806324000002
ACH-000699,0.238254584016
ACH-000701,0.119968547821
ACH-000706,0.211023887732
ACH-000711,0.0692601697231
ACH-000713,0.10505255132
ACH-000714,0.17904399586800002
ACH-000718,0.0758522487647
ACH-000720,0.11794898846799999
ACH-000721,0.347147953623
ACH-000724,0.549269051863
ACH-000725,0.125019051478
ACH-000732,0.110476902958
ACH-000734,0.136351155285
ACH-000735,0.06135047784580001
ACH-000736,0.364704157489
ACH-000738,0.230642170899
ACH-000746,0.019929754967599998
ACH-000747,0.519000823564
ACH-000748,0.16813976584000004
ACH-000753,0.0494692455365
ACH-000756,0.34826019322400004
ACH-000757,0.25156766371
ACH-000758,-0.0532493887866
ACH-000760,0.157384457807
ACH-000763,0.292887606907
ACH-000764,0.560125846206
ACH-000765,0.25839754144099997
ACH-000766,0.18958926774
ACH-000767,0.10331039363399999
ACH-000768,0.4881223148800001
ACH-000769,0.006069096227169999
ACH-000770,0.13233515765599999
ACH-000771,0.341153564455
ACH-000773,0.166956061297
ACH-000776,0.327810867931
ACH-000777,0.386308025602
ACH-000778,0.289996187469
ACH-000781,0.179374972732
ACH-000782,0.352217677715
ACH-000783,0.11683871773299999
ACH-000784,0.21322220879599998
ACH-000785,0.040668292171
ACH-000787,0.305783577523
ACH-000788,0.24684590144000002
ACH-000791,0.135332839253
ACH-000792,0.295123389722
ACH-000794,0.23765148585299997
ACH-000796,0.48637711165799996
ACH-000799,0.364086349267
ACH-000800,0.307582537961
ACH-000802,0.04216598951640001
ACH-000804,0.129006176954
ACH-000805,0.267701296498
ACH-000809,0.205783939441
ACH-000810,0.388817890591
ACH-000811,0.352682473768
ACH-000817,0.19062044778999998
ACH-000819,0.290347621543
ACH-000820,0.290323704372
ACH-000821,0.485139864158
ACH-000822,0.0620590097936
ACH-000823,0.20550793741700002
ACH-000824,0.482050990093
ACH-000827,0.270909360966
ACH-000829,0.233795637418
ACH-000831,0.247366175424
ACH-000832,0.0418660510296
ACH-000833,-0.0434002460386
ACH-000834,0.351718322861
ACH-000835,0.213107978152
ACH-000836,0.336685014101
ACH-000837,0.151770831649
ACH-000838,0.38341598720299996
ACH-000839,0.30864758848900004
ACH-000840,0.846347604426
ACH-000841,0.572222409953
ACH-000843,0.218258101371
ACH-000846,0.160511267302
ACH-000847,0.266889405317
ACH-000848,0.27901926461300003
ACH-000849,0.205437277491
