,APIP (51074)
ACH-000004,-0.19056988369300001
ACH-000007,0.107231561381
ACH-000009,-0.0582675497654
ACH-000011,-0.109134294324
ACH-000012,-0.0339566719403
ACH-000013,-0.0715218787482
ACH-000014,0.029242292335099996
ACH-000015,-0.0418463144284
ACH-000017,0.0520528341713
ACH-000018,-0.376092691015
ACH-000019,0.0772011900495
ACH-000021,0.0864364017739
ACH-000022,0.0114836011418
ACH-000025,-0.29355364388099997
ACH-000028,0.0936737875794
ACH-000030,-0.059526876967299996
ACH-000035,-0.165902983039
ACH-000036,-0.0561894186913
ACH-000037,-0.15430378712099999
ACH-000039,0.161500065995
ACH-000040,-0.0653359265703
ACH-000041,-0.144492704363
ACH-000042,-0.0271207671545
ACH-000045,0.046847095117800004
ACH-000047,-0.059490275445999996
ACH-000052,0.0181833571092
ACH-000053,0.109520930678
ACH-000054,-0.0492079352895
ACH-000055,0.335394877744
ACH-000060,-0.0481143056918
ACH-000067,-0.186938269306
ACH-000070,-0.10899371383300001
ACH-000075,-0.0969375356593
ACH-000078,0.0539321616952
ACH-000082,-0.0431496270883
ACH-000085,0.232050182267
ACH-000086,-0.107873214176
ACH-000087,-0.41971219020800005
ACH-000092,-0.00861308661125
ACH-000095,0.012457378060399999
ACH-000097,-0.040091327780699994
ACH-000098,0.031145478527700002
ACH-000099,-0.031617200805900005
ACH-000108,-0.0772125902093
ACH-000113,-0.17826876829100002
ACH-000115,-0.281409497047
ACH-000116,-0.138717855654
ACH-000118,-0.0381426581469
ACH-000120,-0.214759230033
ACH-000123,0.142036961786
ACH-000127,0.033221323303400004
ACH-000128,0.0332468389547
ACH-000132,-0.0178415535528
ACH-000133,-0.11591020398600001
ACH-000137,0.0243088497152
ACH-000138,-0.0814913054847
ACH-000142,-0.175106844668
ACH-000143,-0.198297194657
ACH-000146,0.0850716656257
ACH-000148,0.12480103279100001
ACH-000150,0.0976954075054
ACH-000152,0.108223803868
ACH-000153,0.211606480383
ACH-000159,0.030665134032900002
ACH-000160,0.157330817465
ACH-000163,-0.0710585809082
ACH-000167,-0.101579705244
ACH-000168,0.235818443114
ACH-000169,0.051481550055400005
ACH-000178,0.11455024776100001
ACH-000182,0.244442681691
ACH-000183,0.0355458198597
ACH-000188,0.0349676007637
ACH-000189,-0.11026098643200001
ACH-000190,-0.158743306789
ACH-000198,0.0139465394475
ACH-000204,0.342246985066
ACH-000206,0.17858907382
ACH-000207,-0.105416269283
ACH-000211,0.0181970396401
ACH-000215,0.057327713126600004
ACH-000221,-0.0014997235524999999
ACH-000222,0.17233357252
ACH-000223,-0.018892714589700002
ACH-000226,0.0525032439218
ACH-000227,-0.0182615933837
ACH-000228,0.326205337207
ACH-000231,-0.106418307481
ACH-000232,-0.0752852296313
ACH-000233,-0.135921935603
ACH-000234,0.057930210137999996
ACH-000235,-0.0501544927704
ACH-000237,0.0166632132895
ACH-000238,0.00552891531738
ACH-000243,-0.00014341737336899998
ACH-000244,0.27920759125
ACH-000246,-0.108844320476
ACH-000248,0.160087995714
ACH-000250,0.101515018461
ACH-000251,0.293861677507
ACH-000253,-0.21232288933600002
ACH-000255,-0.00509553606899
ACH-000256,-0.16989197678399998
ACH-000257,0.059389941052
ACH-000258,0.00303668602408
ACH-000259,0.05732718612940001
ACH-000260,0.11023385949000002
ACH-000261,0.06715757005959999
ACH-000262,0.0991807290463
ACH-000263,0.234680639133
ACH-000264,-0.0116718080629
ACH-000265,0.0447955957437
ACH-000266,0.0504113040293
ACH-000272,0.10975063684
ACH-000273,-0.183608402742
ACH-000274,0.028878282325
ACH-000277,0.0214042838869
ACH-000278,-0.22471665558
ACH-000279,0.08549382841679999
ACH-000280,-0.00927889148338
ACH-000281,0.104636917226
ACH-000288,0.0164787398776
ACH-000291,-0.115165688809
ACH-000293,-0.134329354661
ACH-000294,0.178603535599
ACH-000295,-0.34697829999700003
ACH-000296,0.1304079521
ACH-000302,0.135903168446
ACH-000304,-0.103799022057
ACH-000307,0.104647291929
ACH-000308,0.0650134233728
ACH-000310,0.1631204553
ACH-000311,-0.0717487379274
ACH-000312,0.015170261271799998
ACH-000315,-0.0993848998952
ACH-000316,-0.258154523024
ACH-000317,0.0846831588277
ACH-000318,0.0536342992725
ACH-000319,-0.0142749568995
ACH-000320,-0.24075089329799998
ACH-000322,-0.27244505224300003
ACH-000323,-0.0414783861297
ACH-000324,0.083451231012
ACH-000329,0.0442214038082
ACH-000330,0.10436237287599999
ACH-000331,0.016854923723
ACH-000332,0.198000916359
ACH-000334,-0.140525750948
ACH-000335,-0.18917397577300002
ACH-000336,0.058687893765400005
ACH-000337,0.317204029409
ACH-000339,-0.090426525559
ACH-000341,-0.0495250145692
ACH-000348,0.105958134146
ACH-000350,-0.026107839482
ACH-000352,-0.0395242296764
ACH-000356,-0.07864545793569999
ACH-000361,-0.159972184484
ACH-000362,-0.023144863506099997
ACH-000363,0.06142528918330001
ACH-000364,-0.0800189582736
ACH-000365,-0.0202671716612
ACH-000366,-0.061409952762500004
ACH-000368,0.24438140933699998
ACH-000374,-0.0694119199918
ACH-000375,-0.093529666981
ACH-000376,-0.0760978369549
ACH-000381,-0.015428409074299999
ACH-000383,-0.009938933898620002
ACH-000387,-0.260470635129
ACH-000389,0.0520928395823
ACH-000390,-0.150366511246
ACH-000393,-0.280065670644
ACH-000395,-0.053083127905
ACH-000397,0.0164584380201
ACH-000401,0.186547561504
ACH-000402,-0.130086070346
ACH-000403,0.00800877609458
ACH-000404,-0.270969203948
ACH-000406,0.023235732559700004
ACH-000407,-0.265475152507
ACH-000408,-0.266649816991
ACH-000410,-0.0183072756507
ACH-000411,-0.17305076057399998
ACH-000414,0.0251019807278
ACH-000415,0.0683508984803
ACH-000416,-0.0187720048574
ACH-000420,-0.130022363343
ACH-000421,-0.0752030945675
ACH-000424,0.254762054109
ACH-000425,-0.0342673406132
ACH-000426,0.130251018736
ACH-000427,-0.0360000559515
ACH-000433,-0.431584830319
ACH-000436,-0.25153315020100003
ACH-000444,0.034763674413199996
ACH-000445,-0.00804975624236
ACH-000448,-0.106228328686
ACH-000450,-0.15324184339000002
ACH-000452,-0.0285029947706
ACH-000454,-0.6605731567140001
ACH-000458,-0.232951474904
ACH-000459,0.0209880780059
ACH-000460,0.0703940455534
ACH-000461,-0.051519082843399996
ACH-000463,0.0726482252555
ACH-000464,-0.0666959928598
ACH-000466,0.07011077339310001
ACH-000467,-0.102221378365
ACH-000468,-0.226369696325
ACH-000469,-0.0465906262348
ACH-000470,-0.19636878299199997
ACH-000471,0.0488060480846
ACH-000472,0.19325483824700002
ACH-000473,-0.11639127613299999
ACH-000475,-0.0310995427262
ACH-000476,-0.118978349102
ACH-000477,-0.0319330032512
ACH-000480,0.226010409181
ACH-000481,-0.128443123222
ACH-000483,-0.05010666758500001
ACH-000484,0.0953197596737
ACH-000485,-0.142669067038
ACH-000486,0.093632443421
ACH-000487,0.08214293781000001
ACH-000488,0.128380515777
ACH-000490,-0.0920904277565
ACH-000491,0.13068285313300002
ACH-000495,-0.034368480410099995
ACH-000496,0.042446497496499994
ACH-000499,-0.21639969936700001
ACH-000500,0.43087635615599995
ACH-000502,0.0581034903164
ACH-000503,-0.186762748706
ACH-000505,0.0644272194842
ACH-000507,0.0203838875451
ACH-000510,-0.046637780478600004
ACH-000511,0.0858498050904
ACH-000512,0.18844149725900003
ACH-000516,-0.07092356784189999
ACH-000517,-0.019692918816400003
ACH-000518,-0.19861354199
ACH-000520,-0.141195806927
ACH-000521,-0.00131491717867
ACH-000522,-0.0164979303433
ACH-000524,0.0331774293477
ACH-000527,0.0466483268809
ACH-000528,0.103293762052
ACH-000537,-0.31275494641
ACH-000541,-0.22936483093199997
ACH-000542,0.09754006034280001
ACH-000544,0.0315621231349
ACH-000545,-0.268880183928
ACH-000547,-0.164936705735
ACH-000548,0.193700799003
ACH-000549,0.113106363257
ACH-000550,-0.155011312079
ACH-000552,0.09473646618760001
ACH-000556,0.030139731751299997
ACH-000557,-0.061926265186700004
ACH-000570,0.10054917874500001
ACH-000571,-0.0597353311273
ACH-000573,0.0159333345402
ACH-000576,0.164331743927
ACH-000580,0.0638820508593
ACH-000584,-0.018521462516599998
ACH-000585,-0.0724018233328
ACH-000588,-0.0147714709326
ACH-000589,-0.0828648249538
ACH-000591,-0.182877870466
ACH-000593,0.103719731218
ACH-000600,-0.20029588724599998
ACH-000601,-0.0292656355988
ACH-000604,0.0557633745359
ACH-000605,0.12421282078299999
ACH-000606,0.09245426875
ACH-000608,-0.0149185751587
ACH-000614,-0.22708653675700002
ACH-000616,0.0784599293745
ACH-000618,0.104429569406
ACH-000619,-0.152363773883
ACH-000620,-0.169129351465
ACH-000621,-0.13264063427699999
ACH-000622,0.07030992792139999
ACH-000623,0.07948188256689999
ACH-000624,0.0548830319163
ACH-000627,-0.0319716480477
ACH-000630,0.0762544226851
ACH-000632,-0.0645729857338
ACH-000633,0.15738896607300001
ACH-000637,0.19871168185600002
ACH-000638,0.127580270595
ACH-000646,0.0863477884174
ACH-000647,0.0816347044256
ACH-000648,0.0769285102694
ACH-000649,-0.0237274085597
ACH-000651,-0.07587568576989999
ACH-000652,0.09529676523630001
ACH-000653,-0.037207121645
ACH-000657,0.04442273631180001
ACH-000658,0.00870595359923
ACH-000661,-0.126136171341
ACH-000662,-0.318611531413
ACH-000663,-0.0139719831509
ACH-000665,-0.184424824389
ACH-000671,0.061396900558000005
ACH-000673,-0.10494446842800001
ACH-000676,0.089691379616
ACH-000677,0.20087120518100002
ACH-000681,-0.121408498777
ACH-000682,0.033337750388099996
ACH-000683,0.0360965249401
ACH-000684,-0.556827198668
ACH-000688,0.06319612610849999
ACH-000693,0.226193540403
ACH-000694,0.160070598553
ACH-000695,0.161628134413
ACH-000696,-0.0631890629009
ACH-000697,0.00798682250127
ACH-000699,-0.0758243237732
ACH-000701,0.09728286144760001
ACH-000706,-0.115408643837
ACH-000711,-0.10603931279100001
ACH-000713,-0.412568024085
ACH-000714,0.00456400009551
ACH-000718,-0.148880826153
ACH-000720,-0.22040125959399998
ACH-000721,-0.0411224708621
ACH-000724,0.0672535013478
ACH-000725,0.491787821836
ACH-000732,0.10373501714500001
ACH-000734,-0.178797033869
ACH-000735,0.0806474135431
ACH-000736,0.12064501483
ACH-000738,0.15435855187300002
ACH-000746,0.17572137824900003
ACH-000747,-0.100832088467
ACH-000748,-0.042480499274199994
ACH-000753,0.08045103955130001
ACH-000756,-0.311956697247
ACH-000757,-0.0522015740312
ACH-000758,0.0005450394389
ACH-000760,0.00495829443299
ACH-000763,0.174994219659
ACH-000764,-0.0224267324939
ACH-000765,-0.105530584335
ACH-000766,-0.11909911523700001
ACH-000767,-0.06432479243969999
ACH-000768,-0.057374710940399996
ACH-000769,0.075833138139
ACH-000770,0.15368282008300002
