,CCDC85B (11007)
ACH-000004,-0.259374471447
ACH-000007,-0.0333184096056
ACH-000009,-0.259091734874
ACH-000011,-0.12540065835300002
ACH-000012,-0.257035248761
ACH-000013,-0.24852644594300002
ACH-000014,0.00131516559264
ACH-000015,-0.181665361844
ACH-000017,-0.38389798708899997
ACH-000018,-0.256510826144
ACH-000019,-0.298842696931
ACH-000021,-0.257277677107
ACH-000022,-0.214081957641
ACH-000025,-0.213623857436
ACH-000028,-0.521964072399
ACH-000030,-0.313730116712
ACH-000035,-0.11377258785
ACH-000036,-0.442704345412
ACH-000037,-0.346244026234
ACH-000039,-0.40517338532200003
ACH-000040,-0.439893065633
ACH-000041,-0.589608833721
ACH-000042,-0.272693441574
ACH-000045,-0.362757651766
ACH-000047,-0.367491675457
ACH-000052,-0.0037458436246599995
ACH-000053,-0.27970034409899996
ACH-000054,-0.285608181304
ACH-000055,-0.24356916663400002
ACH-000060,-0.525814358661
ACH-000067,-0.392626232776
ACH-000070,-0.0506272214296
ACH-000075,-0.20902590024300002
ACH-000078,-0.455267672852
ACH-000082,-0.500377436843
ACH-000085,-0.6084252746100001
ACH-000086,-0.26391449528
ACH-000087,-0.391282476033
ACH-000092,-0.31466887207
ACH-000095,-0.44693751038400004
ACH-000097,-0.220177945904
ACH-000098,-0.246226899826
ACH-000099,-0.219585989688
ACH-000108,-0.36188323839599995
ACH-000113,-0.22023596298099998
ACH-000115,-0.45635385279
ACH-000116,-0.37985726118100005
ACH-000118,-0.335186392201
ACH-000120,-0.37127579397699995
ACH-000123,-0.29927376418900004
ACH-000127,-0.384070397786
ACH-000128,-0.454612152897
ACH-000132,-0.533979102649
ACH-000133,-0.15889550429000002
ACH-000137,-0.33622486480499997
ACH-000138,-0.20196382303500002
ACH-000142,-0.48812429002700003
ACH-000143,-0.32443007953499997
ACH-000146,-0.19848430714600002
ACH-000148,-0.17114916656800003
ACH-000150,-0.44354934751599995
ACH-000152,-0.283953308969
ACH-000153,-0.8594752581499999
ACH-000159,-0.185784319325
ACH-000160,-0.470794531948
ACH-000163,-0.30321254486099997
ACH-000167,-0.10767455481799999
ACH-000168,-0.360815771244
ACH-000169,-0.120078107857
ACH-000178,-0.315612385414
ACH-000182,-0.119557720461
ACH-000183,-0.260800176338
ACH-000188,-0.5698843682720001
ACH-000189,-0.0675657724577
ACH-000190,-0.210966134645
ACH-000198,-0.204202986272
ACH-000204,-0.242858118673
ACH-000206,-0.279116604373
ACH-000207,-0.530446352932
ACH-000211,-0.397119437011
ACH-000215,-0.39400257681
ACH-000221,-0.17330297399500003
ACH-000222,-0.313967939918
ACH-000223,-0.497747872726
ACH-000226,-0.41194235765500004
ACH-000227,-0.362109848814
ACH-000228,-0.145575953636
ACH-000231,-0.36285529145999995
ACH-000232,-0.21449879903299998
ACH-000233,-0.360745221548
ACH-000234,-0.39555022118199995
ACH-000235,-0.20059401177
ACH-000237,-0.281305191069
ACH-000238,-0.366024473006
ACH-000243,-0.22353966167599998
ACH-000244,-0.674625988198
ACH-000246,-0.298362486112
ACH-000248,-0.08093585733839999
ACH-000250,-0.244837394553
ACH-000251,-0.280649441892
ACH-000253,-0.24295127614700002
ACH-000255,-0.076812516958
ACH-000256,-0.617955213577
ACH-000257,0.023986036302299996
ACH-000258,-0.279832593678
ACH-000259,-0.23923529918000003
ACH-000260,-0.242999297951
ACH-000261,-0.34307150149599996
ACH-000262,-0.0659584985958
ACH-000263,-0.0668257802052
ACH-000264,-0.230118897539
ACH-000265,-0.07398911681300001
ACH-000266,-0.36025349319399996
ACH-000272,-0.359206553578
ACH-000273,-0.26937199120099997
ACH-000274,-0.12571822757099999
ACH-000277,-0.46529259091200004
ACH-000278,-0.33796182621200005
ACH-000279,-0.294216680557
ACH-000280,-0.204627703754
ACH-000281,-0.15236845467399998
ACH-000288,-0.407517117066
ACH-000291,-0.173512269571
ACH-000293,-0.326909180271
ACH-000294,-0.518123386721
ACH-000295,-0.274053484388
ACH-000296,-0.182070425722
ACH-000302,-0.26161749116599997
ACH-000304,-0.124574048734
ACH-000307,-0.284317791065
ACH-000308,-0.378266009631
ACH-000310,-0.49752607386799996
ACH-000311,-0.21427799404800002
ACH-000312,-0.428261544095
ACH-000315,-0.014528419861299999
ACH-000316,-0.39979054107199996
ACH-000317,-0.323539733136
ACH-000318,-0.6101249524819999
ACH-000319,-0.233427129198
ACH-000320,-0.255580788939
ACH-000322,-0.46482314251699997
ACH-000323,-0.335253430392
ACH-000324,-0.248105230663
ACH-000329,-0.0037463743539299997
ACH-000330,-0.27068228267
ACH-000331,-0.18396822093499998
ACH-000332,-0.40561725134300003
ACH-000334,-0.32550130570700003
ACH-000335,-0.599011943093
ACH-000336,-0.8392294579189999
ACH-000337,-0.18761665883099998
ACH-000339,-0.361430683029
ACH-000341,-0.499845990151
ACH-000348,-0.0321542433409
ACH-000350,-0.44637174141400005
ACH-000352,-0.531489464757
ACH-000356,-0.77020487089
ACH-000361,-0.33901082389700005
ACH-000362,-0.26400259886599997
ACH-000363,-0.34917736292199997
ACH-000364,-0.255738984061
ACH-000365,-0.24583601216899997
ACH-000366,-0.292305193343
ACH-000368,-0.43147496440899996
ACH-000374,-0.605440106947
ACH-000375,-0.279279944358
ACH-000376,-0.493007822307
ACH-000381,-0.254764032512
ACH-000383,-0.333504274254
ACH-000387,-0.332771593177
ACH-000389,-0.19274830086199998
ACH-000390,-0.32938261088599996
ACH-000393,-0.205432881573
ACH-000395,-0.455957046515
ACH-000397,-0.62046339353
ACH-000401,-0.436218988415
ACH-000402,-0.771124316718
ACH-000403,-0.36186451685500004
ACH-000404,-0.785123089263
ACH-000406,-0.196286469455
ACH-000407,-0.45144949375200005
ACH-000408,-0.304973743788
ACH-000410,-0.175558010105
ACH-000411,-0.233923425126
ACH-000414,-0.245800339214
ACH-000415,-0.345297538038
ACH-000416,-0.237809878444
ACH-000420,-0.22098066140099998
ACH-000421,-0.331041599347
ACH-000424,-0.0928610454095
ACH-000425,-0.22563130703200002
ACH-000426,-0.259254937066
ACH-000427,-0.39204366250699996
