,CYP2U1 (113612)
ACH-000317,-0.11150791461300001
ACH-000318,-0.335038860814
ACH-000319,-0.0426572770945
ACH-000320,-0.183707548847
ACH-000322,-0.17558886289
ACH-000323,0.149011808687
ACH-000324,0.019923048297400003
ACH-000329,-0.205754449558
ACH-000330,-0.218960014659
ACH-000331,-0.166752997155
ACH-000332,-0.0364112504511
ACH-000334,-0.070945261176
ACH-000335,-0.138867931936
ACH-000336,0.18113156775699998
ACH-000337,-0.181833756956
ACH-000339,-0.104943660027
ACH-000341,0.011937453098
ACH-000348,-0.130070431525
ACH-000350,0.03507934234230001
ACH-000352,0.0173471097611
ACH-000356,-0.00817760842684
ACH-000361,-0.08677405535089999
ACH-000362,-0.0261300334534
ACH-000363,-0.28984215118
ACH-000364,-0.142269193905
ACH-000365,-0.0655552861029
ACH-000366,-0.0839468668014
ACH-000368,-0.629933898591
ACH-000374,-0.21862911114
ACH-000375,-0.11046428936899999
ACH-000376,-0.144520183494
ACH-000381,-0.0419633343791
ACH-000383,-0.111655271891
ACH-000387,-0.016472237348
ACH-000389,-0.332960636862
ACH-000390,-0.132747202941
ACH-000393,-0.0692910269332
ACH-000395,0.05376259481890001
ACH-000397,-0.0743736284812
ACH-000401,-0.32869303334100003
ACH-000402,0.131326242802
ACH-000403,-0.20570442061900002
ACH-000404,-0.14949160024
ACH-000406,0.0115907851458
ACH-000407,-0.126300996322
ACH-000408,0.043504759596199996
ACH-000410,-0.209535614818
ACH-000411,-0.100113977257
ACH-000414,-0.014108379227100001
ACH-000415,-0.09032575898299999
ACH-000416,-0.150803081565
ACH-000420,0.0484773846247
ACH-000421,-0.11346186605900001
ACH-000424,-0.209619281188
ACH-000425,-0.176322663276
ACH-000426,0.060141962733899997
ACH-000427,-0.278929044744
ACH-000433,-0.212959895295
ACH-000436,-0.18986923409499998
ACH-000444,-0.257584563622
ACH-000445,-0.243839968009
ACH-000448,-0.25178159049000004
ACH-000450,-0.22665509373300002
ACH-000452,-0.155219748882
ACH-000454,-0.269151480017
ACH-000458,-0.12554456086899998
ACH-000459,-0.249564010196
ACH-000460,0.0205669474811
ACH-000461,-0.0317320381573
ACH-000463,0.015290179796799998
ACH-000464,-0.125462590091
ACH-000466,-0.112793783959
ACH-000467,-0.15517074033
ACH-000468,0.11645029033299999
ACH-000469,-0.21967234374000003
ACH-000470,0.0734143299187
ACH-000471,-0.291349762739
ACH-000472,-0.0680503277286
ACH-000473,-0.012148948636399998
ACH-000475,-0.21697993068000004
ACH-000476,-0.240441875468
ACH-000477,-0.148869231495
ACH-000480,-0.0201326563078
ACH-000481,-0.288259369487
ACH-000483,-0.0120053539671
ACH-000484,-0.259771684641
ACH-000485,-0.337245156743
ACH-000486,-0.142028317533
ACH-000487,-0.0915035333272
ACH-000488,-0.21312355091899998
ACH-000490,-0.13055863786
ACH-000491,0.14040794586799998
ACH-000495,-0.120519338697
ACH-000496,-0.09951833248539999
ACH-000499,-0.144490214642
ACH-000500,-0.195331603544
ACH-000502,-0.0060130548510200004
ACH-000503,-0.6356773894259999
ACH-000505,-0.0559844418212
ACH-000507,-0.224664141679
ACH-000510,-0.230916491945
ACH-000511,-0.23897486496999998
ACH-000512,-0.383553283063
ACH-000516,-0.155961542152
ACH-000517,-0.126035284818
ACH-000518,0.0947122886665
ACH-000520,-0.25537353797
ACH-000521,-0.025240767679800002
ACH-000522,-0.225055413964
ACH-000524,-0.0316187008554
ACH-000527,-0.218991462423
ACH-000528,-0.047188947390400006
ACH-000537,-0.10880880736500001
ACH-000541,-0.16051030462899998
ACH-000542,-0.223279408359
ACH-000544,-0.211649586664
ACH-000545,-0.244732959646
ACH-000547,-0.394854122222
ACH-000548,0.11766735775
ACH-000549,-0.167698889292
ACH-000550,0.11515560345300001
ACH-000552,-0.141649964167
ACH-000556,-0.313579165701
ACH-000557,-0.06843885034939999
ACH-000570,-0.214770920139
ACH-000571,-0.0551361711393
ACH-000573,-0.0935136720123
ACH-000576,-0.104164795321
ACH-000580,-0.5313648936209999
ACH-000584,-0.163091110761
ACH-000585,-0.0852527026908
ACH-000588,-0.287199293083
ACH-000589,-0.141457653795
ACH-000591,-0.282189626908
ACH-000593,-0.341315255757
ACH-000600,-0.39866980292599996
ACH-000601,-0.121127924243
ACH-000604,-0.0773821680101
ACH-000605,-0.0673822989074
ACH-000606,-0.12411223145
ACH-000608,-0.176004689149
ACH-000614,-0.048799294486400004
ACH-000616,-0.121910384937
ACH-000618,-0.318842693237
ACH-000619,-0.14296111808
ACH-000620,-0.18039644211
ACH-000621,-0.116296740198
ACH-000622,-0.0412644287011
ACH-000623,-0.22157750099800003
ACH-000624,-0.150023823422
ACH-000627,-0.140589709389
ACH-000630,-0.109266752396
ACH-000632,-0.0512192809009
ACH-000633,-0.15861835754
ACH-000637,-0.13485322283600001
ACH-000638,-0.0864334086857
ACH-000646,0.133643953884
ACH-000647,-0.13949368644500001
ACH-000648,-0.112543963458
ACH-000649,-0.13959652860400001
ACH-000651,-0.030404144859599996
ACH-000652,-0.511579505489
ACH-000653,-0.211555411893
ACH-000657,-0.0239506334565
ACH-000658,-0.0165185707504
ACH-000661,-0.120089451542
ACH-000662,-0.263060804309
ACH-000663,-0.159273315316
ACH-000665,-0.189860698523
ACH-000671,-0.0067435121586
ACH-000673,-0.196125779945
ACH-000676,-0.139423379574
ACH-000677,-0.147041495919
ACH-000681,0.153898026548
ACH-000682,-0.08408346365160002
ACH-000683,-0.119756687379
ACH-000684,-0.165411923137
ACH-000688,-0.34427369641000005
ACH-000693,-0.19049553897799998
ACH-000694,-0.14682679920299999
ACH-000695,-0.536778037367
ACH-000696,-0.22385864650600001
ACH-000697,-0.399593425329
ACH-000699,-0.052245949080800005
ACH-000701,-0.2926458549
ACH-000706,0.0734735423044
ACH-000711,-0.133411427608
ACH-000713,-0.379369575985
ACH-000714,-0.131472370414
ACH-000718,-0.2634005823
ACH-000720,-0.0672030655825
ACH-000721,-0.10889083697100001
ACH-000724,-0.349599459585
ACH-000725,-0.202968936257
ACH-000732,-0.08599183256519999
ACH-000734,-0.09887834209339999
ACH-000735,-0.16325200005100002
ACH-000736,-0.19795512427700002
ACH-000738,-0.12959347769500001
ACH-000746,-0.086127130041
ACH-000747,-0.129416228376
ACH-000748,-0.0100369829352
ACH-000753,-0.0677758804454
ACH-000756,-0.46405241069200004
ACH-000757,-0.007743295685470001
ACH-000758,-0.029568474779500004
ACH-000760,-0.11564144491900001
ACH-000763,-0.515762849357
ACH-000764,-0.13054273341800002
ACH-000765,-0.047617774849399996
ACH-000766,-0.238467348185
ACH-000767,-0.132992278862
ACH-000768,-0.163600186718
ACH-000769,-0.030099711182400003
ACH-000770,-0.174660482643
ACH-000771,-0.227045361714
ACH-000773,0.0029797081425200003
ACH-000776,-0.145683337992
ACH-000777,-0.198017778037
ACH-000778,-0.0670624495415
ACH-000781,-0.0418462163208
ACH-000782,-0.128555548355
ACH-000783,-0.237282711844
ACH-000784,-0.150038087541
ACH-000785,-0.124882216064
ACH-000787,-0.076920406868
ACH-000788,-0.09983634883739999
ACH-000791,-0.208041548096
ACH-000792,0.136590650102
ACH-000794,-0.04857844464510001
ACH-000796,-0.23837958175
ACH-000799,-0.392780868966
ACH-000800,0.0192840645155
ACH-000802,-0.0812736721182
ACH-000804,-0.215183091916
ACH-000805,-0.136837113925
ACH-000809,-0.153796788201
ACH-000810,-0.22166069629000001
ACH-000811,-0.0783804378306
ACH-000817,-0.147165994918
ACH-000819,-0.130877470376
ACH-000820,-0.177057455253
ACH-000821,-0.309137117814
ACH-000822,-0.0332535354069
ACH-000823,-0.155821027532
ACH-000824,-0.0865868798615
ACH-000827,-0.21542933813999998
ACH-000829,-0.289671806413
ACH-000831,-0.130559638067
ACH-000832,-0.0184393960706
ACH-000833,-0.0180300722444
ACH-000834,-0.0676758179023
ACH-000835,-0.140511862743
ACH-000836,-0.183212763997
ACH-000837,0.19502652456300001
ACH-000838,-0.07137957842130001
ACH-000839,-0.436525069649
ACH-000840,-0.159724645106
ACH-000841,0.124067257466
ACH-000843,-0.150831218217
ACH-000846,-0.25951839329799997
ACH-000847,-0.281544614813
ACH-000848,0.017592894166400003
ACH-000849,-0.234931657589
ACH-000851,0.0844772735918
ACH-000855,-0.37473550571500003
ACH-000856,-0.0972592309192
ACH-000858,-0.35319429694
ACH-000859,-0.347958638815
ACH-000861,-0.21286482610399998
ACH-000862,-0.153728376821
ACH-000865,-0.0585675555038
ACH-000866,-0.137048758037
ACH-000867,-0.120836001267
ACH-000869,-0.0416537803532
ACH-000872,-0.0525791078877
ACH-000873,0.142944809189
ACH-000876,-0.07509701153689999
ACH-000878,-0.142930399579
ACH-000880,-0.08564904750060001
ACH-000881,-0.09824173044130001
ACH-000882,-0.0450928610559
ACH-000884,-0.20263583269000002
ACH-000885,-0.10668110168600001
ACH-000887,-0.149129594731
ACH-000888,-0.241893466811
ACH-000889,-0.055242552997000004
ACH-000890,-0.0923152639475
ACH-000896,-0.113575830736
ACH-000898,-0.21442300562199998
ACH-000900,-0.06676482979619999
ACH-000901,-0.14187327376199999
ACH-000905,-0.0778887455148
ACH-000906,-0.199608241087
ACH-000907,-0.13130932121799999
ACH-000910,-0.250734041459
ACH-000911,-0.20397479626200002
ACH-000912,-0.010055870003299999
ACH-000913,-0.215122427748
ACH-000915,-0.077152239638
ACH-000916,-0.39703272523500005
ACH-000917,-0.274800167729
ACH-000921,-0.0882464386104
ACH-000924,-0.21642310859000002
ACH-000926,-0.117629054914
ACH-000928,-0.14247424615999998
ACH-000929,-0.0854562781713
ACH-000932,-0.232580913424
ACH-000935,-0.0770242680692
ACH-000936,-0.21968674395100002
ACH-000937,-0.33597678942000003
ACH-000938,-0.218809634109
ACH-000939,-0.167071545607
ACH-000941,-0.0902439800703
ACH-000943,-0.157387676294
ACH-000946,-0.083089681842
ACH-000947,-0.053875720492000005
ACH-000948,-0.371004614609
ACH-000950,-0.122886793901
ACH-000953,-0.288088091205
ACH-000957,-0.166813800057
ACH-000958,0.039464995908400004
ACH-000960,-0.280344225972
ACH-000963,-0.18490697525199998
ACH-000968,-0.00401497488416
ACH-000969,0.130681546111
ACH-000973,-0.0794184208347
ACH-000974,-0.111175577532
ACH-000975,-0.148963795124
ACH-000976,-0.17170838792399998
ACH-000978,-0.0651028535358
ACH-000980,-0.0428810310903
ACH-000984,-0.0326439157242
ACH-000986,-0.0387461584809
ACH-000988,-0.12176360158399999
ACH-000993,-0.289210146322
ACH-000994,-0.0372976157763
ACH-000996,-0.350824547005
ACH-001001,-0.175747801588
ACH-001020,0.012020783044
ACH-001028,-0.08075291076610001
ACH-001031,-0.109762833346
ACH-001038,-0.089138605185
ACH-001048,-0.0523763795913
ACH-001050,-0.17325985299600002
ACH-001053,-0.172566947173
ACH-001054,-0.06152442520549999
ACH-001061,-0.121944557134
ACH-001067,-0.245657616917
ACH-001075,0.133525186558
ACH-001096,-0.113120537228
ACH-001128,-0.288224588858
ACH-001134,-0.31810216263
ACH-001151,-0.290454005101
ACH-001163,0.00381502372049
ACH-001164,-0.385243835408
ACH-001173,-0.167907021886
ACH-001183,-0.05976774827359999
ACH-001184,-0.077357098328
ACH-001190,-0.145460533772
ACH-001192,0.0517073194709
ACH-001193,0.015346324695899999
ACH-001196,-0.107552680457
ACH-001197,-0.058858794086800004
ACH-001205,-0.189071699182
ACH-001211,-0.257676211496
ACH-001212,-0.136425988115
ACH-001228,-0.293893866083
ACH-001232,-0.259767139908
ACH-001239,-0.19967380177400001
ACH-001274,-0.177427078275
ACH-001275,-0.244004566974
ACH-001277,-0.335636197943
ACH-001278,-0.09388080357899999
ACH-001280,-0.11138722875399999
ACH-001283,-0.019423552961799997
ACH-001289,-0.127167792342
ACH-001295,0.0033698320706500003
ACH-001300,-0.11079617890599999
ACH-001301,-0.30215376656599996
ACH-001302,-0.200027732801
ACH-001303,-0.13636593250600001
ACH-001306,-0.10370201827299999
ACH-001318,-0.238291851081
ACH-001322,-0.199928471128
ACH-001328,0.0298001714085
ACH-001332,-0.166541080262
ACH-001333,-0.240655945768
ACH-001336,-0.18754311815900002
ACH-001340,-0.19047312740800001
ACH-001346,-0.10578251473099999
ACH-001353,-0.190633413926
ACH-001354,-0.191791417668
ACH-001367,-0.172426563099
ACH-001368,-0.185462473028
ACH-001374,-0.22422101763399999
ACH-001375,-0.330507404255
ACH-001377,-0.126018948577
ACH-001380,-0.17243803171799998
ACH-001391,0.07760143846010001
ACH-001407,-0.11050030394400001
ACH-001408,-0.107621996976
ACH-001413,-0.248037492863
ACH-001430,-0.20639765029399998
ACH-001431,-0.08414634132519999
ACH-001450,-0.189874559563
ACH-001496,-0.16293183876700001
ACH-001500,-0.250506835157
ACH-001521,-0.0399293370229
ACH-001523,-0.291869583127
ACH-001532,-0.248347276625
ACH-001536,-0.0438691848857
ACH-001550,-0.175066040832
ACH-001552,-0.24478029715100003
ACH-001554,-0.0501228549297
ACH-001645,-0.36637384950999996
ACH-001654,-0.13264876252
ACH-001715,-0.18019225093
ACH-001735,-0.0787165401827
ACH-001736,-0.19060502185699998
ACH-001737,-0.248323270117
ACH-001740,-0.19522615708000002
ACH-001745,-0.23892947887
ACH-001750,-0.19182270386199998
ACH-001765,-0.13887950255
ACH-001956,-0.205557549835
ACH-001957,-0.155619683782
