,DHPS (1725)
ACH-000259,-1.2025797948499999
ACH-000260,-1.13827389789
ACH-000261,-0.999852885599
ACH-000262,-1.11474573187
ACH-000263,-1.2661434892399999
ACH-000264,-0.622795668973
ACH-000265,-1.28635189889
ACH-000266,-0.8206422919419999
ACH-000272,-1.2250754928299998
ACH-000273,-1.16194390002
ACH-000274,-0.809935357304
ACH-000277,-1.13422616442
ACH-000278,-0.73673518312
ACH-000279,-1.08536750951
ACH-000280,-1.38126640829
ACH-000281,-1.3267406469
ACH-000288,-1.12040886452
ACH-000291,-0.931814984992
ACH-000293,-1.18830820876
ACH-000294,-1.56111391046
ACH-000295,-0.9853217337669999
ACH-000296,-1.1128645798999999
ACH-000302,-1.2470871798899998
ACH-000304,-1.2782916731
ACH-000307,-1.24970837669
ACH-000308,-0.875992586793
ACH-000310,-0.451169818621
ACH-000311,-1.67112466217
ACH-000312,-1.21935026274
ACH-000315,-1.30739114404
ACH-000316,-1.3529446837999999
ACH-000317,-1.04253039874
ACH-000318,-1.02427444074
ACH-000319,-1.22026265736
ACH-000320,-1.44599586479
ACH-000322,-0.980315417536
ACH-000323,-1.15745628967
ACH-000324,-1.32152327174
ACH-000329,-1.09484673724
ACH-000330,-1.6283574302300001
ACH-000331,-1.0782174125700001
ACH-000332,-1.15349681233
ACH-000334,-1.10174864015
ACH-000335,-1.54682493454
ACH-000336,-1.05943249022
ACH-000337,-1.61620848993
ACH-000339,-1.12651347457
ACH-000341,-1.3372684153399998
ACH-000348,-1.1006755268000001
ACH-000350,-1.50016379757
ACH-000352,-1.1871960933399999
ACH-000356,-0.993306468508
ACH-000361,-1.53949310639
ACH-000362,-1.01522555192
ACH-000363,-1.0083392058
ACH-000364,-1.1337817003100001
ACH-000365,-1.0462818552
ACH-000366,-1.4406710643
ACH-000368,-1.52541315135
ACH-000374,-1.08516433642
ACH-000375,-1.10994123558
ACH-000376,-1.08578657998
ACH-000381,-1.05753566823
ACH-000383,-1.0647525721
ACH-000387,-0.6511770039329999
ACH-000389,-1.2203940972799998
ACH-000390,-1.4009110319100002
ACH-000393,-1.19477757633
ACH-000395,-1.22581842322
ACH-000397,-1.31875881515
ACH-000401,-1.32812587778
ACH-000402,-1.03137175659
ACH-000403,-0.829674948645
ACH-000404,-1.2486460155399999
ACH-000406,-1.0997785274
ACH-000407,-1.40379388819
ACH-000408,-1.52801761497
ACH-000410,-1.19597832969
ACH-000411,-1.0004447381000001
ACH-000414,-0.940039681428
ACH-000415,-1.25216163512
ACH-000416,-0.895949714067
ACH-000420,-0.762054119824
ACH-000421,-0.874611958714
ACH-000424,-1.11601523932
ACH-000425,-0.97860136253
ACH-000426,-1.3604105938
ACH-000427,-1.0959811224299998
ACH-000433,-0.869448376082
ACH-000436,-1.03924087597
ACH-000444,-1.28895387809
ACH-000445,-1.16975071014
ACH-000448,-1.09334071969
ACH-000450,-1.2206301343100001
ACH-000452,-1.37617302274
ACH-000454,-1.4287034785400001
ACH-000458,-1.4028565194
ACH-000459,-0.908361230425
ACH-000460,-1.09809446003
ACH-000461,-1.15179456033
ACH-000463,-1.23757292821
ACH-000464,-1.4392394129700001
ACH-000466,-0.971070680418
ACH-000467,-1.1583925277200002
ACH-000468,-1.58727516947
ACH-000469,-1.11515337811
ACH-000470,-0.9093928649899999
ACH-000471,-1.15565505736
ACH-000472,-1.2151762953899998
ACH-000473,-1.61160323413
ACH-000475,-1.2441322218700002
ACH-000476,-1.0199638854000002
ACH-000477,-1.93635519504
ACH-000480,-1.34885894005
ACH-000481,-0.785182267981
ACH-000483,-0.8868083260840001
ACH-000484,-0.595010815724
ACH-000485,-0.9862584741329999
ACH-000486,-1.2167237990200002
ACH-000487,-0.8778523161249999
ACH-000488,-1.0532712303799998
ACH-000490,-1.05632960024
ACH-000491,-0.897344755055
ACH-000495,-0.747281157614
ACH-000496,-1.2799024903799998
ACH-000499,-0.929699286108
ACH-000500,-0.954507225068
ACH-000502,-1.32212121653
ACH-000503,-1.2859997902299998
ACH-000505,-1.5554952463
ACH-000507,-1.18049618571
ACH-000510,-1.31817220724
ACH-000511,-0.787150483953
ACH-000512,-0.913524285872
ACH-000516,-0.6713969668199999
ACH-000517,-0.888321075484
ACH-000518,-1.45122288447
ACH-000520,-0.998837954964
ACH-000521,-1.4145006040700001
ACH-000522,-1.30476398409
ACH-000524,-1.10941195381
ACH-000527,-0.8093039674699999
ACH-000528,-1.01963150494
ACH-000537,-1.00757792559
ACH-000541,-0.924698573601
ACH-000542,-1.11906187451
ACH-000544,-1.29091581874
ACH-000545,-1.4346838495899998
ACH-000547,-1.2216811111700001
ACH-000548,-1.14450759886
ACH-000549,-1.37303497794
ACH-000550,-1.0547694997700001
ACH-000552,-1.30191493339
ACH-000556,-1.03134402838
ACH-000557,-1.66998084399
ACH-000570,-1.41967484076
ACH-000571,-0.801468998354
ACH-000573,-0.993318813299
ACH-000576,-0.807881418784
ACH-000580,-1.09446761407
ACH-000584,-1.3791969925999998
ACH-000585,-0.636978167231
ACH-000588,-1.21783646713
ACH-000589,-1.08253444498
ACH-000591,-1.4345274847999998
ACH-000593,-1.21513769887
ACH-000600,-0.874013462456
ACH-000601,-0.9785628749680001
ACH-000604,-0.977901255541
ACH-000605,-1.0804386106200001
ACH-000606,-1.30940986476
ACH-000608,-0.672659792922
ACH-000614,-1.14828315967
ACH-000616,-1.19184761009
ACH-000618,-1.03847509323
ACH-000619,-1.43968058095
ACH-000620,-1.23783251618
ACH-000621,-0.9236254611700001
ACH-000622,-1.16224419979
ACH-000623,-1.29926950512
ACH-000624,-1.08565661549
ACH-000627,-1.50797344565
ACH-000630,-1.16562170294
ACH-000632,-1.18779673914
ACH-000633,-0.92238888581
ACH-000637,-1.18672547129
ACH-000638,-1.25245062936
ACH-000646,-0.946600043828
ACH-000647,-1.1226569320200002
ACH-000648,-1.26376369494
ACH-000649,-1.1651877764299998
ACH-000651,-1.17956182372
ACH-000652,-1.3516793027899998
ACH-000653,-0.942822943363
ACH-000657,-0.9893877464669999
ACH-000658,-1.14298925714
ACH-000661,-1.4169615253999999
ACH-000662,-1.03061655456
ACH-000663,-0.6767182896230001
ACH-000665,-1.26390153996
ACH-000671,-1.53792466196
ACH-000673,-1.13952508953
ACH-000676,-1.32645300957
ACH-000677,-0.600416464008
ACH-000681,-1.38468973373
ACH-000682,-1.1396897345299999
ACH-000683,-1.51751410747
ACH-000684,-1.18869765878
ACH-000688,-1.14923102112
ACH-000693,-1.04689664464
ACH-000694,-1.01671178626
ACH-000695,-0.691644015833
ACH-000696,-0.971270173564
ACH-000697,-0.8833972528630001
ACH-000699,-1.20126795584
ACH-000701,-1.2496235197
ACH-000706,-1.00057990289
ACH-000711,-1.0351308205399998
ACH-000713,-1.16076820528
ACH-000714,-1.1130779302299998
ACH-000718,-0.8076333258949999
ACH-000720,-1.16728434341
ACH-000721,-1.26037029499
ACH-000724,-1.0628039388
ACH-000725,-0.9858121461079999
ACH-000732,-1.28901633906
ACH-000734,-1.17591288767
ACH-000735,-1.19478277282
ACH-000736,-1.04811578929
ACH-000738,-1.1236981763
ACH-000746,-1.17559485415
ACH-000747,-1.10430317033
ACH-000748,-1.0021646223799998
ACH-000753,-1.23998035356
ACH-000756,-1.24884229426
ACH-000757,-0.732040599918
ACH-000758,-1.0105755765200002
ACH-000760,-1.29737869834
ACH-000763,-0.364736806644
ACH-000764,-1.25749044624
ACH-000765,-1.67826641287
ACH-000766,-0.907901647415
ACH-000767,-1.3801681822799998
ACH-000768,-1.162673073
ACH-000769,-1.15458573241
ACH-000770,-0.880206196645
ACH-000771,-1.25463041483
ACH-000773,-0.614260265496
ACH-000776,-1.2708388994
ACH-000777,-1.28733566569
ACH-000778,-0.7799871550849999
ACH-000781,-1.26894740186
ACH-000782,-1.3515569811800001
ACH-000783,-1.19043340969
ACH-000784,-1.318364913
ACH-000785,-0.70667801074
ACH-000787,-1.27990662052
ACH-000788,-1.04663447461
ACH-000791,-0.915500779595
ACH-000792,-1.16873397878
ACH-000794,-1.19078691437
ACH-000796,-0.997391156028
ACH-000799,-1.06377691295
ACH-000800,-0.9916801743960001
ACH-000802,-0.849863350199
ACH-000804,-1.22687652659
ACH-000805,-1.48590671904
ACH-000809,-1.3610490913100002
ACH-000810,-1.50591503155
ACH-000811,-1.29943951719
ACH-000817,-1.04005767334
ACH-000819,-1.4109420788799998
ACH-000820,-1.15915760121
ACH-000821,-1.26496922409
ACH-000822,-1.61293357968
ACH-000823,-1.2331492098299999
ACH-000824,-1.18925185519
ACH-000827,-0.918758563328
ACH-000829,-0.861676621875
ACH-000831,-1.1666294721600001
ACH-000832,-1.1784856917
ACH-000833,-1.13668913552
ACH-000834,-1.12924505662
ACH-000835,-1.2954407538400001
ACH-000836,-1.3766259165399999
ACH-000837,-1.22235274237
ACH-000838,-1.3863321200799998
ACH-000839,-1.21008394277
ACH-000840,-1.05118738782
ACH-000841,-1.4780820427
ACH-000843,-1.3839551555200003
ACH-000846,-1.20837317463
ACH-000847,-1.1594622966600001
ACH-000848,-0.997734150645
ACH-000849,-1.1515392644700002
ACH-000851,-1.38555777696
ACH-000855,-1.15199493354
ACH-000856,-0.982661142661
ACH-000858,-1.06292517422
ACH-000859,-1.6961700371700001
ACH-000861,-1.1572381281100002
ACH-000862,-0.972523125996
ACH-000865,-1.18261802737
ACH-000866,-1.0476536890700001
ACH-000867,-0.9375175097
ACH-000869,-1.19463963758
ACH-000872,-1.2775391771200002
ACH-000873,-1.25850348391
ACH-000876,-1.3251844162200002
ACH-000878,-2.07180554051
ACH-000880,-1.3578026527
ACH-000881,-1.30244866081
ACH-000882,-1.20030108071
ACH-000884,-1.2731968867299999
ACH-000885,-0.993828466023
ACH-000887,-1.07946119376
ACH-000888,-1.17913069775
ACH-000889,-1.20424096232
ACH-000890,-1.4543261708200002
ACH-000896,-1.4841126046700002
ACH-000898,-0.920471611067
ACH-000900,-1.0916919763600001
ACH-000901,-1.1081147145399999
ACH-000905,-1.05178973405
ACH-000906,-1.11947293347
ACH-000907,-0.620306308442
ACH-000910,-1.37994206297
ACH-000911,-1.11623086666
ACH-000912,-1.08741047714
ACH-000913,-1.17539302814
ACH-000915,-1.0399066352700002
ACH-000916,-1.09543385909
ACH-000917,-1.26941502282
ACH-000921,-1.03858696287
ACH-000924,-1.03926234153
ACH-000926,-1.21034908467
ACH-000928,-1.11791024586
ACH-000929,-0.937267742026
ACH-000932,-0.9844600573450001
ACH-000935,-1.03717239744
ACH-000936,-1.17299051607
ACH-000937,-1.1402613664399999
ACH-000938,-1.03080066935
ACH-000939,-1.56081642355
ACH-000941,-0.824154314125
ACH-000943,-1.12875485283
ACH-000946,-1.01979751795
ACH-000947,-1.1031182695200001
ACH-000948,-1.23375210959
ACH-000950,-1.27046403204
ACH-000953,-1.0116019864899999
ACH-000957,-1.1832800261799998
ACH-000958,-1.0117177103
ACH-000960,-1.2177121176299999
ACH-000963,-0.720815320643
ACH-000968,-1.56226765322
ACH-000969,-1.00424741598
ACH-000973,-1.18268524525
ACH-000974,-1.2458768186
ACH-000975,-0.7194595730840001
ACH-000976,-1.3781895362399998
ACH-000978,-0.818891783451
ACH-000980,-1.1295234383
ACH-000984,-0.674848079973
ACH-000986,-1.11326438392
ACH-000988,-1.23653020256
ACH-000993,-0.598549665494
ACH-000994,-0.7530145771089999
ACH-000996,-0.906094935206
ACH-001001,-1.0827570226
ACH-001020,-0.901031127641
ACH-001028,-1.0655733889899999
ACH-001031,-0.9665983506370001
ACH-001038,-0.758481755732
ACH-001048,-1.2443464966700002
ACH-001050,-1.15647012676
ACH-001053,-1.21767403008
ACH-001054,-1.12111324711
ACH-001061,-0.947891637033
ACH-001067,-0.9923146299250001
ACH-001075,-1.0743937344
ACH-001096,-0.980478934756
ACH-001128,-1.55111107125
ACH-001134,-1.13473569899
ACH-001151,-1.17441599095
ACH-001163,-1.3274123843799999
ACH-001164,-1.29854981681
ACH-001173,-1.22393931544
ACH-001183,-1.2311373248200002
ACH-001184,-1.18541611918
ACH-001190,-1.1138520700399999
ACH-001192,-1.19969886544
ACH-001193,-1.12072369228
ACH-001196,-1.01660730721
ACH-001197,-1.17184318245
ACH-001205,-1.04911014429
ACH-001211,-1.31318049335
ACH-001212,-1.53846711442
ACH-001228,-1.23716500786
ACH-001232,-1.2563345299
ACH-001239,-1.24206646274
ACH-001274,-1.2900534582799998
ACH-001275,-1.16417354532
ACH-001277,-1.29423750752
ACH-001278,-0.9334306636030001
ACH-001280,-0.634956147639
ACH-001283,-0.9785451493330001
ACH-001289,-1.0869734200299999
ACH-001295,-1.1051707425900001
ACH-001300,-0.789025774582
ACH-001301,-1.1827293961799998
ACH-001302,-0.9570844464139999
ACH-001303,-1.3560451721
ACH-001306,-1.06301437846
ACH-001318,-1.3048008495999999
ACH-001322,-1.23922376509
ACH-001328,-1.25902086803
ACH-001332,-1.19872071226
ACH-001333,-1.13950363726
ACH-001336,-1.11508728956
ACH-001340,-1.11974682612
ACH-001346,-1.26837188313
ACH-001353,-1.01596974119
ACH-001354,-1.13073151162
ACH-001367,-1.19273876431
ACH-001368,-0.971457400673
ACH-001374,-1.4500088015600001
ACH-001375,-1.4413825731299998
ACH-001377,-0.9926788542280001
ACH-001380,-1.09590600948
ACH-001391,-1.7580869525599998
ACH-001407,-1.10126271982
ACH-001408,-1.3489072065099998
ACH-001413,-0.9504284686419999
ACH-001430,-1.1241255552299998
ACH-001431,-1.00527001296
ACH-001450,-1.1075588458
ACH-001496,-1.29801880651
ACH-001500,-1.37695963514
ACH-001521,-1.15301242549
ACH-001523,-1.39371907387
ACH-001532,-0.8522405046029999
ACH-001536,-1.2337662277099999
ACH-001550,-1.03549815285
ACH-001552,-1.09889771595
ACH-001554,-0.947045933104
ACH-001645,-0.8472686681370001
ACH-001654,-1.07646918968
ACH-001715,-1.2991586845899998
ACH-001735,-0.9541995968449999
ACH-001736,-1.13585735375
ACH-001737,-1.00011301967
ACH-001740,-1.26485232665
ACH-001745,-1.47178375909
ACH-001750,-1.24528816733
ACH-001765,-1.2047764691299998
ACH-001956,-0.681093455057
ACH-001957,-0.588881217603
