,PARD6A (50855)
ACH-000004,-0.17074048538800002
ACH-000007,-0.09423932598210001
ACH-000009,0.0815176735542
ACH-000011,0.03638817897819999
ACH-000012,-0.0795145362033
ACH-000013,-0.193667552623
ACH-000014,0.0238657552972
ACH-000015,-1.81130262598e-05
ACH-000017,0.017789053179799997
ACH-000018,0.0923474240192
ACH-000019,-0.156687187891
ACH-000021,0.0745085573056
ACH-000022,-0.0171564595663
ACH-000025,0.05115356980280001
ACH-000028,0.225416585553
ACH-000030,0.0672691195441
ACH-000035,0.0173686088891
ACH-000036,-0.0440974160967
ACH-000037,-0.0280844921955
ACH-000039,0.141390519193
ACH-000040,0.09984600590369999
ACH-000041,0.031805973012299996
ACH-000042,0.131166132709
ACH-000045,0.366291481518
ACH-000047,0.09424755998230001
ACH-000052,-0.04545357284519999
ACH-000053,-0.137082126597
ACH-000054,0.104840322785
ACH-000055,0.0643578414109
ACH-000060,-0.108275865288
ACH-000067,0.137386868131
ACH-000070,0.037465290728099995
ACH-000075,-0.025966103848200004
ACH-000078,0.122520206767
ACH-000082,0.123568718005
ACH-000085,0.0035126103514299995
ACH-000086,-0.125371975682
ACH-000087,-0.0484940683098
ACH-000092,-0.077713986993
ACH-000095,0.0481306923741
ACH-000097,0.0334629500221
ACH-000098,-0.06890234077539999
ACH-000099,0.0390029803071
ACH-000108,0.11355114410999999
ACH-000113,-0.00428320097708
ACH-000115,0.239044869089
ACH-000116,0.11556469849000002
ACH-000118,0.09326187713639998
ACH-000120,0.110902042757
ACH-000123,0.10231421988500002
ACH-000127,0.00376399245171
ACH-000128,-0.0345443935113
ACH-000132,-0.239953325859
ACH-000133,-0.0613256146093
ACH-000137,0.104563833591
ACH-000138,0.06763746241179999
ACH-000142,0.0179659439412
ACH-000143,-0.0472263190219
ACH-000146,0.161562211529
ACH-000148,0.07258969197489999
ACH-000150,-0.020971920070700003
ACH-000152,0.046047590190500004
ACH-000153,0.115480596108
ACH-000159,0.007863907098140001
ACH-000160,0.116176758104
ACH-000163,0.282731328755
ACH-000167,0.272785181283
ACH-000168,-0.118035407488
ACH-000169,0.03578134169219999
ACH-000178,0.0867537862762
ACH-000182,-0.014429723004999999
ACH-000183,-0.0447116248001
ACH-000188,0.0640017107815
ACH-000189,0.015648521816
ACH-000190,0.18327332397100002
ACH-000198,0.08981662502039998
ACH-000204,-0.0578647464289
ACH-000206,0.22053128610199998
ACH-000207,-0.0546991162405
ACH-000211,-0.00282009394652
ACH-000215,0.12358173727800001
ACH-000221,-0.000976141080464
ACH-000222,0.0560735761602
ACH-000223,0.0562501770202
ACH-000226,0.07951377919989999
ACH-000227,0.115135389441
ACH-000228,0.12117905321599999
ACH-000231,0.118653934431
ACH-000232,0.060814023923800004
ACH-000233,-0.0255496560408
ACH-000234,-0.0314892637721
ACH-000235,0.0142749168415
ACH-000237,0.13104904997000003
ACH-000238,0.133641017838
ACH-000243,0.206512407861
ACH-000244,0.0163619963378
ACH-000246,0.0859865675213
ACH-000248,-0.04704488445380001
ACH-000250,-0.024773685704
ACH-000251,-0.0355586870992
ACH-000253,-0.0282444510217
ACH-000255,0.07928241102000001
ACH-000256,-0.0156325862961
ACH-000257,-0.00265480869099
ACH-000258,0.0552870369061
ACH-000259,-0.022808993349000002
ACH-000260,0.0045576801123599995
ACH-000261,-0.10115344346300001
ACH-000262,0.007604918322760001
ACH-000263,-0.0613534105736
ACH-000264,0.129883612067
ACH-000265,0.136253565241
ACH-000266,-0.05290574388169999
ACH-000272,0.0276947165176
ACH-000273,0.154131796562
ACH-000274,0.08602351560589999
ACH-000277,0.00755223279779
ACH-000278,0.014041101491100001
ACH-000279,0.0269356654028
ACH-000280,0.110390926892
ACH-000281,-0.111274317678
ACH-000288,-0.207501819852
ACH-000291,0.16940281833299997
ACH-000293,0.00713624720712
ACH-000294,0.057838936288400006
ACH-000295,-0.101238219147
ACH-000296,0.102484243969
ACH-000302,0.0721151956487
ACH-000304,0.243550788741
ACH-000307,-0.0398821205599
ACH-000308,0.0298034659702
ACH-000310,0.196609262797
ACH-000311,0.0814732781472
ACH-000312,-0.0168599126608
ACH-000315,0.234714946897
ACH-000316,0.0516637395763
ACH-000317,0.233592422229
ACH-000318,0.023263706736699998
ACH-000319,0.0639326386124
ACH-000320,0.07016599779410002
ACH-000322,0.155597990903
ACH-000323,-0.011660068495
ACH-000324,0.037414512722699994
ACH-000329,-0.0318659614801
ACH-000330,-0.112627027938
ACH-000331,0.11889970490700001
ACH-000332,0.107583173107
ACH-000334,0.0133709873029
ACH-000335,-0.145472934351
ACH-000336,-0.0062848544373
ACH-000337,-0.172742549187
ACH-000339,0.0258826577147
ACH-000341,-0.07126872967930001
ACH-000348,0.0341481639408
ACH-000350,-0.0279070125375
ACH-000352,0.011956389175700001
ACH-000356,0.0801605983185
ACH-000361,-0.19394261496800003
ACH-000362,0.152697815562
ACH-000363,-0.0635800532663
ACH-000364,0.14622826347100001
ACH-000365,0.052620285447500005
ACH-000366,-0.028664194554
ACH-000368,-0.07249583289030001
ACH-000374,0.132563079275
ACH-000375,0.0729099989864
ACH-000376,0.10082126767999999
ACH-000381,-0.011432060884200002
ACH-000383,0.0833207258504
ACH-000387,0.0707883115646
ACH-000389,0.0199465578184
ACH-000390,0.064642952967
ACH-000393,0.058585513975599995
ACH-000395,-0.267808695066
ACH-000397,0.0752151971078
ACH-000401,-0.193121331973
ACH-000402,-0.127462453061
ACH-000403,0.0846266349882
ACH-000404,0.254947357251
ACH-000406,-0.0311543691982
ACH-000407,-0.13980087214
ACH-000408,0.17508558431899998
ACH-000410,0.14878073545999998
ACH-000411,0.021577094166
ACH-000414,0.0913856327575
ACH-000415,0.137115083681
ACH-000416,-0.10811477998600001
ACH-000420,-0.15420281601
ACH-000421,0.0349322642961
ACH-000424,0.14440351480900002
ACH-000425,0.061921695603900005
ACH-000426,-0.06044307708049999
ACH-000427,-0.0470787308908
ACH-000433,-0.18704733747699998
ACH-000436,0.043567873247
ACH-000444,-0.100483428509
ACH-000445,0.00876675621395
ACH-000448,-0.0681809391244
ACH-000450,-0.16169954064300002
ACH-000452,0.0347289469157
ACH-000454,-0.0606737572196
ACH-000458,-0.027169839410099997
ACH-000459,0.10489030388599999
ACH-000460,0.047510409153000005
ACH-000461,0.021825712956599998
ACH-000463,-0.14026849061899999
ACH-000464,-0.016740679885799997
ACH-000466,-0.115238907697
ACH-000467,-0.0797620935601
ACH-000468,-0.278889417113
ACH-000469,-0.0071793446386200005
ACH-000470,0.012629786639000001
ACH-000471,-0.07204095065489999
ACH-000472,0.035800228685800004
ACH-000473,0.0919956066192
ACH-000475,-0.0157636059256
ACH-000476,-0.12104255659600001
ACH-000477,0.20417792912500002
ACH-000480,0.0564917151866
ACH-000481,0.0369744648029
ACH-000483,0.11958418106899998
ACH-000484,-0.148722161973
ACH-000485,-0.16804950186700002
ACH-000486,0.100902721637
ACH-000487,0.118692646249
ACH-000488,0.053672164004300006
ACH-000490,0.0547272399092
ACH-000491,0.00578258042104
ACH-000495,0.11564798384299999
ACH-000496,-0.0640678343527
ACH-000499,0.0366681858608
ACH-000500,0.25649804754
ACH-000502,0.0817014683719
ACH-000503,0.467035030215
ACH-000505,-0.10524835753100001
ACH-000507,0.208207269415
ACH-000510,0.059141034929200004
ACH-000511,0.00886035604583
ACH-000512,0.470641615595
ACH-000516,-0.11628226944
ACH-000517,-0.022909960342599997
ACH-000518,-0.024941747277599995
ACH-000520,-0.014711927391899998
ACH-000521,0.247515888004
ACH-000522,-0.11299397917199999
ACH-000524,0.0351932894919
ACH-000527,0.0062233947645
ACH-000528,0.0016108960572200001
ACH-000537,-0.0975229458192
ACH-000541,-0.185334813499
ACH-000542,0.120145685877
ACH-000544,0.0399047038868
ACH-000545,0.0441647832923
ACH-000547,0.163901628543
ACH-000548,0.0333522814376
ACH-000549,0.154629213764
ACH-000550,-0.206215288616
ACH-000552,-0.0723229982927
ACH-000556,-0.0159498641043
ACH-000557,0.044779014631199994
ACH-000570,0.09824607691189999
ACH-000571,0.0762855666561
ACH-000573,-0.0594831381164
ACH-000576,0.102310091484
ACH-000580,-0.0566369528448
ACH-000584,-0.0634217161598
ACH-000585,0.056043924475800005
ACH-000588,0.156807856217
ACH-000589,-0.07186183453539999
ACH-000591,0.156732720155
ACH-000593,-0.0460070782037
ACH-000600,-0.0774420466657
ACH-000601,0.05904079751730001
ACH-000604,-0.29111534768
ACH-000605,-0.0244865820302
ACH-000606,0.130834329182
ACH-000608,0.0739699628318
ACH-000614,0.0397318572744
ACH-000616,-0.08340735851360001
ACH-000618,0.046824930250300004
ACH-000619,0.0822723255687
ACH-000620,0.04560902808669999
ACH-000621,0.0757144107489
ACH-000622,-0.146636266952
ACH-000623,0.07413382409839998
ACH-000624,0.09509183689439998
ACH-000627,0.0276059971207
ACH-000630,0.05526433847030001
ACH-000632,0.00256389413719
ACH-000633,0.0380212348843
ACH-000637,-0.267809238754
ACH-000638,0.127669600492
ACH-000646,-0.193554148323
ACH-000647,0.0632517756665
ACH-000648,0.09987790589880001
ACH-000649,0.0500194298047
ACH-000651,-0.47289248810199996
ACH-000652,-0.0456356102095
ACH-000653,-0.045081546875300006
ACH-000657,0.0526447443735
ACH-000658,0.11501714820699999
ACH-000661,0.025061127979799997
ACH-000662,0.024966661270300002
ACH-000663,0.034391371725900004
ACH-000665,0.231728234274
ACH-000671,0.22669686134599998
ACH-000673,0.149571242365
ACH-000676,0.0826134509274
ACH-000677,-0.053852340803800004
ACH-000681,0.21701596689199998
ACH-000682,0.11444402601199999
ACH-000683,-0.0998889872789
ACH-000684,0.300359793459
ACH-000688,0.101415522043
ACH-000693,0.0411051926255
ACH-000694,0.086653756901
ACH-000695,-0.267159642406
ACH-000696,0.0591446825961
ACH-000697,-0.213109257109
ACH-000699,0.137223380625
ACH-000701,0.235167376384
ACH-000706,0.0892803614428
ACH-000711,0.101538621238
ACH-000713,-0.00904262159813
ACH-000714,-0.10230715385500001
ACH-000718,0.0313086559604
ACH-000720,0.039404052231800005
ACH-000721,0.10024680787999998
ACH-000724,-0.19614353532200002
ACH-000725,0.08915151791470001
ACH-000732,-0.0129060592456
ACH-000734,0.0314250342694
ACH-000735,-0.016309858413799998
ACH-000736,-0.0429473278352
ACH-000738,0.0213737847465
ACH-000746,-0.120322470412
ACH-000747,-0.042189559328199996
ACH-000748,-0.103844895576
ACH-000753,0.0316099923345
ACH-000756,0.133702780241
ACH-000757,0.0547830788162
ACH-000758,-0.211417753955
ACH-000760,-0.0176093900535
ACH-000763,0.0312953625771
ACH-000764,0.104375074902
ACH-000765,0.199666042485
ACH-000766,0.009874259652870001
ACH-000767,-0.00861561990317
ACH-000768,0.0699845983994
ACH-000769,0.044088039125
ACH-000770,-0.0520058925049
ACH-000771,0.07351214921730001
ACH-000773,-0.015373806834499999
ACH-000776,0.21238841442899997
ACH-000777,0.046647833360900004
ACH-000778,-0.00264087404499
ACH-000781,0.0772581256195
ACH-000782,0.114196860336
ACH-000783,0.0747191636878
ACH-000784,-0.117360962985
ACH-000785,0.011455613853500001
ACH-000787,0.0447345857371
ACH-000788,0.0334516106758
ACH-000791,0.132590852698
ACH-000792,0.0764605598506
ACH-000794,-0.018746314307299998
ACH-000796,0.0353018586042
ACH-000799,0.11843142748800001
ACH-000800,0.142904429909
ACH-000802,0.00243133196454
ACH-000804,0.0478737725641
ACH-000805,0.0718156195676
ACH-000809,0.0806963169718
ACH-000810,0.034642834315900005
ACH-000811,0.129386350385
ACH-000817,0.00261283709737
ACH-000819,0.14604572394
ACH-000820,-0.07183169141210001
ACH-000821,0.0920264150942
ACH-000822,0.14685846417099999
ACH-000823,0.0716127702263
ACH-000824,0.0946726369897
ACH-000827,0.05881335450619999
ACH-000829,0.0989943399041
ACH-000831,-0.09557285360449999
ACH-000832,0.19797916680999997
ACH-000833,-0.0745029189243
ACH-000834,0.051243663271199995
