,GSTT2 (2953)
ACH-000004,0.518319822222
ACH-000007,0.30569743637200003
ACH-000009,0.367425812809
ACH-000011,0.5191558636420001
ACH-000012,0.45543522768999994
ACH-000013,0.39793896001100004
ACH-000014,0.584170379032
ACH-000015,0.259045783156
ACH-000017,0.465520335133
ACH-000018,0.47170435349
ACH-000019,0.459219255907
ACH-000021,0.483803892067
ACH-000022,0.49404686904399997
ACH-000025,0.26983261614799997
ACH-000028,0.525498715318
ACH-000030,0.4790230221399999
ACH-000035,0.467578370432
ACH-000036,0.613992634709
ACH-000037,0.515746128988
ACH-000039,0.502312941207
ACH-000040,0.531729744053
ACH-000041,0.321055861101
ACH-000042,0.37128251863399997
ACH-000045,0.46929118304300005
ACH-000047,0.417915094983
ACH-000052,0.421073481659
ACH-000053,0.53172924071
ACH-000054,0.514248983741
ACH-000055,0.49765327481000005
ACH-000060,0.409499594992
ACH-000067,0.544433289264
ACH-000070,0.44238673605800005
ACH-000075,0.487647174645
ACH-000078,0.367262514784
ACH-000082,0.554509378706
ACH-000085,0.37040130645400005
ACH-000086,0.66435930303
ACH-000087,0.40566932448200005
ACH-000092,0.36256926396
ACH-000095,0.643664088398
ACH-000097,0.47987452158
ACH-000098,0.400388370933
ACH-000099,0.549578011162
ACH-000108,0.525564015993
ACH-000113,0.390859971514
ACH-000115,0.515344778271
ACH-000116,0.365588516373
ACH-000118,0.40432383488000007
ACH-000120,0.534655781624
ACH-000123,0.514848038088
ACH-000127,0.635939768046
ACH-000128,0.534334316784
ACH-000132,0.6162378070800001
ACH-000133,0.386548775675
ACH-000137,0.299530529485
ACH-000138,0.63804746107
ACH-000142,0.558739909293
ACH-000143,0.539436939938
ACH-000146,0.440694392143
ACH-000148,0.584329100968
ACH-000150,0.544484095805
ACH-000152,0.347055089841
ACH-000153,0.764989194543
ACH-000159,0.765010710741
ACH-000160,0.657609676401
ACH-000163,0.424620482627
ACH-000167,0.381397454766
ACH-000168,0.48720767443
ACH-000169,0.40073425517300004
ACH-000178,0.45001236849799997
ACH-000182,0.510389681357
ACH-000183,0.542917160709
ACH-000188,0.43299428643
ACH-000189,0.702406154412
ACH-000190,0.5109072011119999
ACH-000198,0.48407404162900003
ACH-000204,0.564091367916
ACH-000206,0.574935887736
ACH-000207,0.40566958620399995
ACH-000211,0.490738183987
ACH-000215,0.5359120529420001
ACH-000221,0.457278292069
ACH-000222,0.57889851635
ACH-000223,0.542423841772
ACH-000226,0.457817517274
ACH-000227,0.37668882827699995
ACH-000228,0.489587486345
ACH-000231,0.307230203235
ACH-000232,0.42680819574600004
ACH-000233,0.379989450531
ACH-000234,0.424700203268
ACH-000235,0.578106248183
ACH-000237,0.382244483487
ACH-000238,0.48931729704
ACH-000243,0.488669191032
ACH-000244,0.451692212539
ACH-000246,0.5009560229760001
ACH-000248,0.46318822315200003
ACH-000250,0.47442863615599995
ACH-000251,0.534210078164
ACH-000253,0.541162839645
ACH-000255,0.318185956877
ACH-000256,0.36064040281599996
ACH-000257,0.6952275432580001
ACH-000258,0.557234665885
ACH-000259,0.500582467157
ACH-000260,0.443167358786
ACH-000261,0.362820764312
ACH-000262,0.445140842015
ACH-000263,0.72197329483
ACH-000264,0.37699882076499996
ACH-000265,0.422698658875
ACH-000266,0.557242175225
ACH-000272,0.460587210244
ACH-000273,0.489726630773
ACH-000274,0.36280860556100003
ACH-000277,0.473965973024
ACH-000278,0.36694730079800003
ACH-000279,0.445298942716
ACH-000280,0.340576869967
ACH-000281,0.6181395641699999
ACH-000288,0.5738610249080001
ACH-000291,0.485843338003
ACH-000293,0.265477717254
ACH-000294,0.639861134503
ACH-000295,0.503552212621
ACH-000296,0.486745236002
ACH-000302,0.23744712509100002
ACH-000304,0.209349718873
ACH-000307,0.6154611862129999
ACH-000308,0.42631237123599997
ACH-000310,0.558218321001
ACH-000311,0.391625301593
ACH-000312,0.513243327385
ACH-000315,0.460082275147
ACH-000316,0.663031020905
ACH-000317,0.589958065904
ACH-000318,0.570403087131
ACH-000319,0.252910728852
ACH-000320,0.755184397257
ACH-000322,0.352908030525
ACH-000323,0.479516048165
ACH-000324,0.63658135984
ACH-000329,0.406923407073
ACH-000330,0.19900493237300002
ACH-000331,0.53059131951
ACH-000332,0.508545954555
ACH-000334,0.40612998814199996
ACH-000335,0.527502743887
ACH-000336,0.42549603967
ACH-000337,0.590335611033
ACH-000339,0.497181927072
ACH-000341,0.48345015614799997
ACH-000348,0.432929990564
ACH-000350,0.32791236465
ACH-000352,0.34548844991899996
ACH-000356,0.328477559332
ACH-000361,0.531973309118
ACH-000362,0.5788856866250001
ACH-000363,0.49759727552599997
ACH-000364,0.486175783785
ACH-000365,0.570430056074
ACH-000366,0.424647748199
ACH-000368,0.548570223443
ACH-000374,0.7073798487890001
ACH-000375,0.35632137223099997
ACH-000376,0.48124613212800005
ACH-000381,0.419606477752
ACH-000383,0.567073348311
ACH-000387,0.6784226267560001
ACH-000389,0.430187249543
ACH-000390,0.488022317846
ACH-000393,0.483291373177
ACH-000395,0.347956026188
ACH-000397,0.42442476134900003
ACH-000401,0.454351209975
ACH-000402,0.479078885981
ACH-000403,0.240887372981
ACH-000404,0.469152134163
ACH-000406,0.44618285294200005
ACH-000407,0.48286781571500004
ACH-000408,0.479964360806
ACH-000410,0.48933900861
ACH-000411,0.515128386452
ACH-000414,0.612354397689
ACH-000415,0.527006360965
ACH-000416,0.43948882269199996
ACH-000420,0.279830135908
ACH-000421,0.421412204026
ACH-000424,0.27437665048500004
ACH-000425,0.50488318176
ACH-000426,0.49587628660599997
ACH-000427,0.425599725958
ACH-000433,0.372559682853
ACH-000436,0.233402834308
ACH-000444,0.449063230095
ACH-000445,0.489301395904
ACH-000448,0.352794323894
ACH-000450,0.49473572580799996
ACH-000452,0.467059387916
ACH-000454,0.500996228066
ACH-000458,0.297829737362
ACH-000459,0.420537572038
ACH-000460,0.48920002692000003
ACH-000461,0.450134328291
ACH-000463,0.5031600830740001
ACH-000464,0.53167120295
ACH-000466,0.356782069194
ACH-000467,0.43430705185
ACH-000468,0.610777742353
ACH-000469,0.42400323112099997
ACH-000470,0.452093999623
ACH-000471,0.547102079708
ACH-000472,0.48063334733999996
ACH-000473,0.439607910612
ACH-000475,0.424196132335
ACH-000476,0.5872641308340001
ACH-000477,0.611638742955
ACH-000480,0.585926778279
ACH-000481,0.5534898497649999
ACH-000483,0.285885490376
ACH-000484,0.48653499753300006
ACH-000485,0.664144353797
ACH-000486,0.332831732005
ACH-000487,0.588019398119
ACH-000488,0.387733600628
ACH-000490,0.471840731112
ACH-000491,0.539706891506
ACH-000495,0.39484744800800003
ACH-000496,0.5899728441759999
ACH-000499,0.578449616115
ACH-000500,0.787424991194
ACH-000502,0.46943349229099995
ACH-000503,0.560424653104
ACH-000505,0.416335391943
ACH-000507,0.494479057129
ACH-000510,0.42372915342699996
ACH-000511,0.410641347152
ACH-000512,0.462213410928
ACH-000516,0.431047426553
ACH-000517,0.312663654054
ACH-000518,0.2583278836
ACH-000520,0.477981339648
ACH-000521,0.5267233153540001
ACH-000522,0.585032282358
ACH-000524,0.558564785312
ACH-000527,0.412711558908
ACH-000528,0.446703177917
ACH-000537,0.48653327044600003
ACH-000541,0.5449836617230001
ACH-000542,0.585619633556
ACH-000544,0.5207163732060001
ACH-000545,0.467961832328
ACH-000547,0.538545376999
ACH-000548,0.469855798428
ACH-000549,0.631916275437
ACH-000550,0.549523417138
ACH-000552,0.552688046363
ACH-000556,0.417138013377
ACH-000557,0.46340964353299996
ACH-000570,0.491009377917
ACH-000571,0.520442668514
ACH-000573,0.53773267008
ACH-000576,0.37925463189400005
ACH-000580,0.589287267841
ACH-000584,0.54583756349
ACH-000585,0.609654182727
ACH-000588,0.588869715955
ACH-000589,0.47776258052299997
ACH-000591,0.5187914829070001
ACH-000593,0.533906931299
ACH-000600,0.542218765131
ACH-000601,0.318579884689
ACH-000604,0.735579851057
ACH-000605,0.282732960496
ACH-000606,0.37460288674500003
ACH-000608,0.425881760106
ACH-000614,0.660897909124
ACH-000616,0.38288915821900005
ACH-000618,0.285310863122
ACH-000619,0.588681997562
ACH-000620,0.551450766444
ACH-000621,0.393912867522
ACH-000622,0.323240341594
ACH-000623,0.39495195974200004
ACH-000624,0.42997545204099996
ACH-000627,0.442581815801
ACH-000630,0.38259986746299995
ACH-000632,0.32811452906
ACH-000633,0.49683046825099997
ACH-000637,0.5038072813669999
ACH-000638,0.5225899838
ACH-000646,0.485018128683
ACH-000647,0.478501438835
ACH-000648,0.40951513795100003
ACH-000649,0.5530122945229999
ACH-000651,0.459089493405
ACH-000652,0.5981426987780001
ACH-000653,0.592575584646
ACH-000657,0.273755983288
ACH-000658,0.289396593611
ACH-000661,0.701513938184
ACH-000662,0.574070353537
ACH-000663,0.547704333323
ACH-000665,0.301313522777
ACH-000671,0.28040314575999997
ACH-000673,0.509801198746
ACH-000676,0.48480705914800004
ACH-000677,0.368008741254
ACH-000681,0.589686409557
ACH-000682,0.484684722184
ACH-000683,0.687060733514
ACH-000684,0.710423498338
ACH-000688,0.641083699812
ACH-000693,0.39609851478200003
ACH-000694,0.387279425028
ACH-000695,0.511285556841
ACH-000696,0.43648601981000007
ACH-000697,0.349409962013
ACH-000699,0.50544771578
ACH-000701,0.606037727544
ACH-000706,0.5063028247770001
ACH-000711,0.35232762426799996
ACH-000713,0.5200828962240001
ACH-000714,0.292295939487
ACH-000718,0.7224362163789999
ACH-000720,0.425698320887
ACH-000721,0.432080217808
ACH-000724,0.39406534180200004
ACH-000725,0.294914694124
ACH-000732,0.346293652455
