,DCTN1 (1639)
ACH-000004,-0.324171933044
ACH-000007,-0.534790670796
ACH-000009,-0.44012793673199996
ACH-000011,-0.75032922162
ACH-000012,-0.47858693648199996
ACH-000013,-0.811646208073
ACH-000014,-0.628978942561
ACH-000015,-0.511798105662
ACH-000017,-0.529779953236
ACH-000018,-0.388308755858
ACH-000019,-0.6990729356380001
ACH-000021,-0.469034577997
ACH-000022,-0.586019405037
ACH-000025,-0.558377728473
ACH-000028,-0.440498463712
ACH-000030,-0.577476324568
ACH-000035,-0.542089011489
ACH-000036,-0.487873367329
ACH-000037,-0.300054624006
ACH-000039,-0.604918037719
ACH-000040,-0.56266499106
ACH-000041,-0.683758010518
ACH-000042,-0.514122658676
ACH-000045,-0.411191252179
ACH-000047,-0.748730311503
ACH-000052,-0.625530156164
ACH-000053,-0.480368129282
ACH-000054,-0.482582873979
ACH-000055,-0.72022679645
ACH-000060,-0.54202283038
ACH-000067,-0.5489909001519999
ACH-000070,-0.377424126016
ACH-000075,-0.781399810102
ACH-000078,-0.710905996593
ACH-000082,-0.9041380422700002
ACH-000085,-0.8304258878899999
ACH-000086,-0.613899763102
ACH-000087,-0.630134226364
ACH-000092,-0.743462291988
ACH-000095,-0.56742901145
ACH-000097,-0.7555757680149999
ACH-000098,-0.659696828987
ACH-000099,-0.513286270477
ACH-000108,-0.523534340798
ACH-000113,-0.42490168043399995
ACH-000115,-0.6900051745110001
ACH-000116,-0.699390571599
ACH-000118,-0.37958361265199997
ACH-000120,-0.435179550164
ACH-000123,-0.614556193566
ACH-000127,-0.378628079135
ACH-000128,-0.392377134319
ACH-000132,-0.412851754085
ACH-000133,-0.580867937654
ACH-000137,-0.704656911558
ACH-000138,-0.37168914654299995
ACH-000142,-0.5086946079219999
ACH-000143,-0.509720023587
ACH-000146,-0.6751009226450001
ACH-000148,-0.650170838433
ACH-000150,-0.478768298596
ACH-000152,-0.641389442139
ACH-000153,-0.627889605265
ACH-000159,-0.578897748583
ACH-000160,-0.7143602313680001
ACH-000163,-0.32110360880100003
ACH-000167,-0.850189413108
ACH-000168,-0.445557637742
ACH-000169,-0.609293754375
ACH-000178,-0.642314988247
ACH-000182,-0.7508496810899999
ACH-000183,-0.618111307906
ACH-000188,-0.637122671417
ACH-000189,-0.5522985486159999
ACH-000190,-0.251525391222
ACH-000198,-0.4787541234
ACH-000204,-0.560494735397
ACH-000206,-0.45973439247500003
ACH-000207,-0.7387486150079999
ACH-000211,-0.48501302796499995
ACH-000215,-0.461186045791
ACH-000221,-0.298534775552
ACH-000222,-0.23140450810199997
ACH-000223,-0.696088696599
ACH-000226,-0.61585648849
ACH-000227,-0.732858311962
ACH-000228,-0.589079237817
ACH-000231,-0.7658715888709999
ACH-000232,-0.480203205005
ACH-000233,-0.448627380905
ACH-000234,-0.47489739753700005
ACH-000235,-0.530134278037
ACH-000237,-0.658252937196
ACH-000238,-0.80842194701
ACH-000243,-0.44363512253799997
ACH-000244,-0.747078353007
ACH-000246,-0.46260385670299997
ACH-000248,-0.464067672744
ACH-000250,-0.644608984562
ACH-000251,-0.449851953136
ACH-000253,-0.43352668524899995
ACH-000255,-0.5040757376089999
ACH-000256,-0.6975455528
ACH-000257,-0.45832111756399996
ACH-000258,-0.47212757540399997
ACH-000259,-0.554977399164
ACH-000260,-0.749099867089
ACH-000261,-0.684960867322
ACH-000262,-0.6734957555750001
ACH-000263,-0.43760680773599997
ACH-000264,-0.6876497282140001
ACH-000265,-0.37158392319899997
ACH-000266,-0.647375899955
ACH-000272,-0.576296258191
ACH-000273,-0.49245592121299997
ACH-000274,-0.530762311699
ACH-000277,-0.3886803544
ACH-000278,-0.660781468711
ACH-000279,-0.436432584143
ACH-000280,-0.485427705682
ACH-000281,-0.5380828140739999
ACH-000288,-0.67248659863
ACH-000291,-0.686764625564
ACH-000293,-0.485512925669
ACH-000294,-0.776742179024
ACH-000295,-0.35220094745700004
ACH-000296,-0.41690788968599996
ACH-000302,-0.41564200801
ACH-000304,-0.426421881939
ACH-000307,-0.582672116993
ACH-000308,-0.7119296913359999
ACH-000310,-0.749552042463
