,PFN2 (5217)
ACH-000004,-0.358050812601
ACH-000007,0.12409458535
ACH-000009,-0.0778112881001
ACH-000011,-0.242492791985
ACH-000012,-0.133332035309
ACH-000013,-0.08644702359449999
ACH-000014,-0.22179303371
ACH-000015,-0.223473199095
ACH-000017,-0.0646670858141
ACH-000018,-0.235556458459
ACH-000019,-0.124882614432
ACH-000021,-0.0372573107253
ACH-000022,-0.18387022896400002
ACH-000025,-0.104938188725
ACH-000028,-0.23022764639600002
ACH-000030,-0.132332398987
ACH-000035,-0.0895132372442
ACH-000036,-0.21830554054
ACH-000037,-0.28353564250700003
ACH-000039,-0.200018727731
ACH-000040,-0.0818434243239
ACH-000041,-0.0811214686182
ACH-000042,-0.104009017597
ACH-000045,-0.12450255970799999
ACH-000047,-0.109469316825
ACH-000052,0.058914705723
ACH-000053,-0.0610580060917
ACH-000054,-0.120017968991
ACH-000055,0.0206983074662
ACH-000060,-0.389791921162
ACH-000067,-0.130855753529
ACH-000070,-0.19133861447500003
ACH-000075,-0.153375802229
ACH-000078,0.023584613952900003
ACH-000082,0.038059690777099996
ACH-000085,-0.144451083929
ACH-000086,-0.11214299019099999
ACH-000087,-0.148254044585
ACH-000092,-0.18135901089099998
ACH-000095,-0.0634577586315
ACH-000097,-0.030371578881000002
ACH-000098,-0.28217252943300003
ACH-000099,-0.0888443284833
ACH-000108,-0.243491111585
ACH-000113,-0.268993334797
ACH-000115,-0.18254108380800002
ACH-000116,-0.15265559713
ACH-000118,-0.10543576466099999
ACH-000120,0.0242865146663
ACH-000123,0.0538057338466
ACH-000127,-0.137110225642
ACH-000128,-0.105347889646
ACH-000132,-0.136619101517
ACH-000133,-0.149025192501
ACH-000137,-0.0776552973901
ACH-000138,-0.117817800708
ACH-000142,-0.200445107465
ACH-000143,-0.11048119972
ACH-000146,0.007505925019659999
ACH-000148,-0.025504226209
ACH-000150,-0.07569517338389999
ACH-000152,-0.256900330205
ACH-000153,0.028533189155099996
ACH-000159,-0.196504820167
ACH-000160,-0.34374267996200003
ACH-000163,-0.392457359899
ACH-000167,-0.457498507578
ACH-000168,0.14877169779000002
ACH-000169,-0.305176846889
ACH-000178,-0.00236475474875
ACH-000182,-0.20706872848000002
ACH-000183,-0.262491160611
ACH-000188,-0.102145771284
ACH-000189,-0.295240258769
ACH-000190,-0.13516752377
ACH-000198,-0.11090032023299999
ACH-000204,-0.44291268747100004
ACH-000206,0.16451535156199998
ACH-000207,-0.109847039231
ACH-000211,-0.16374498243
ACH-000215,-0.013644986952799998
ACH-000221,-0.08791749340780002
ACH-000222,-0.12077736125800001
ACH-000223,0.00503764504597
ACH-000226,-0.113262591895
ACH-000227,-0.23939508295899997
ACH-000228,-0.113127676976
ACH-000231,-0.111280454658
ACH-000232,-0.188496004085
ACH-000233,0.156065617031
ACH-000234,-0.158909812904
ACH-000235,-0.07078625988869999
ACH-000237,-0.0917475512857
ACH-000238,-0.0071342063815
ACH-000243,-0.017777272334099998
ACH-000244,-0.629375914673
ACH-000246,-0.015147242566700001
ACH-000248,-0.0665610999826
ACH-000250,-0.206844863121
ACH-000251,-0.180614590988
ACH-000253,-0.181651914394
ACH-000255,-0.0945564788246
ACH-000256,0.0539509532949
ACH-000257,-0.313792514192
ACH-000258,0.0769182567182
ACH-000259,0.0431199720586
ACH-000260,-0.133781194666
ACH-000261,-0.120309489127
ACH-000262,-0.304569754155
ACH-000263,-0.144640351256
ACH-000264,-0.20328532474
ACH-000265,-0.164071090907
ACH-000266,-0.12433223504
ACH-000272,-0.151076977559
ACH-000273,0.06585794862739999
ACH-000274,-0.255758189503
ACH-000277,-0.209410180494
ACH-000278,-0.0505045796251
ACH-000279,-0.163509114013
ACH-000280,-0.17177728453899999
ACH-000281,-0.32879097601199997
ACH-000288,-0.141656781577
ACH-000291,-0.156287188624
ACH-000293,-0.21264778625999997
ACH-000294,-0.161727231764
ACH-000295,-0.0498689572707
ACH-000296,-0.108063395328
ACH-000302,-0.136935069272
ACH-000304,-0.105958656621
ACH-000307,0.00960562488425
ACH-000308,-0.036452405426099996
ACH-000310,-0.116452219128
ACH-000311,-0.252216473908
ACH-000312,-0.045058204184699996
ACH-000315,-0.159950708969
ACH-000316,0.00227307405562
ACH-000317,-0.229455951468
ACH-000318,-0.27252435913600004
ACH-000319,-0.220012863962
ACH-000320,0.0457668359058
ACH-000322,-0.150267818734
ACH-000323,-0.220132564312
ACH-000324,0.024290920916
ACH-000329,0.013411496850399999
ACH-000330,-0.27416528407900004
ACH-000331,-0.30973222502799996
ACH-000332,-0.134830268659
ACH-000334,-0.321298383549
ACH-000335,-0.131035224461
ACH-000336,0.0499468278446
ACH-000337,-0.0345418583442
ACH-000339,-0.105212832083
ACH-000341,-0.043916238575300005
ACH-000348,-0.130239109304
ACH-000350,-0.0478020767727
ACH-000352,-0.305817025046
ACH-000356,-0.33838608283
ACH-000361,-0.20488845836800001
ACH-000362,-0.00287838942694
ACH-000363,-0.0492112383111
ACH-000364,-0.09886029552650001
ACH-000365,-0.15176307017899998
ACH-000366,-0.0669830471749
ACH-000368,-0.25255473171500004
ACH-000374,0.0285941983595
ACH-000375,-0.0884729707419
ACH-000376,-0.058973467433699994
ACH-000381,-0.05693132694419999
ACH-000383,-0.13206445604800002
ACH-000387,-0.028536600759799996
ACH-000389,-0.16934520340599998
ACH-000390,-0.262413842271
ACH-000393,-0.24610393354600002
ACH-000395,0.168122327195
ACH-000397,-0.250302540696
ACH-000401,-0.322419670076
ACH-000402,0.0499020618062
ACH-000403,-0.21913595278499998
ACH-000404,-0.10101871765
ACH-000406,-0.08302815931680001
ACH-000407,-0.11810277507099999
ACH-000408,-0.413462874023
ACH-000410,-0.181852806292
ACH-000411,-0.21068986786200003
ACH-000414,-0.09386850176819998
ACH-000415,-0.25560367448800003
ACH-000416,-0.068144892655
ACH-000420,-0.251074968352
ACH-000421,-0.0331383510678
ACH-000424,0.216745544433
ACH-000425,-0.06213457516530001
ACH-000426,-0.27189333295699997
ACH-000427,-0.305377715615
ACH-000433,0.0251936865363
ACH-000436,-0.07321820724480001
ACH-000444,-0.18331897524799998
ACH-000445,-0.157855845195
ACH-000448,-0.118479525155
ACH-000450,0.192685861988
ACH-000452,-0.165446721233
ACH-000454,-0.215521477229
ACH-000458,-0.022292505391599996
ACH-000459,0.109275230483
ACH-000460,-0.149816714936
ACH-000461,-0.09116418392650001
ACH-000463,0.0259128197192
ACH-000464,-0.029660610746299998
ACH-000466,-0.23324862437
ACH-000467,-0.266750462726
ACH-000468,-0.0686627015079
ACH-000469,-0.182698648436
ACH-000470,-0.210034469349
ACH-000471,-0.203283080847
ACH-000472,-0.22266992420200002
ACH-000473,-0.06461567638469999
ACH-000475,-0.0344100669603
ACH-000476,-0.126909552568
ACH-000477,0.024083339427400003
ACH-000480,-0.263029168797
ACH-000481,-0.0155413425417
ACH-000483,0.121093008288
ACH-000484,-0.160512036809
ACH-000485,-0.222037332778
ACH-000486,-0.0203921294173
ACH-000487,-0.111434096316
ACH-000488,-0.101324211905
ACH-000490,-0.11033812080399999
ACH-000491,0.136197035446
ACH-000495,-0.232657110526
ACH-000496,-0.130872165379
ACH-000499,-0.465048776447
ACH-000500,0.06634329756799999
ACH-000502,-0.0827237663027
ACH-000503,-0.313526249163
ACH-000505,-0.206223905754
ACH-000507,-0.0356512619536
ACH-000510,-0.13516713460000002
ACH-000511,-0.306298138244
ACH-000512,-0.00457772888556
ACH-000516,-0.111349731304
ACH-000517,-0.18385397678100002
ACH-000518,-0.21422968557
ACH-000520,-0.0496799666632
ACH-000521,-0.299380807033
ACH-000522,-0.141612295691
ACH-000524,0.000225056293605
ACH-000527,-0.0465421580571
ACH-000528,-0.113290934729
ACH-000537,-0.070304565655
ACH-000541,-0.136160728259
ACH-000542,-0.21043594374400001
ACH-000544,-0.18293163817699998
ACH-000545,-0.41371795533699995
ACH-000547,0.0126577252346
ACH-000548,-0.171660074286
ACH-000549,-0.189187132996
ACH-000550,-0.152865542527
ACH-000552,-0.187929166859
ACH-000556,-0.119546347469
ACH-000557,-0.0028263174848299996
ACH-000570,-0.17559497701699997
ACH-000571,-0.10201453231
ACH-000573,0.00184016004307
ACH-000576,-0.03651274586890001
ACH-000580,0.025093204615700002
ACH-000584,-0.07143070075130001
ACH-000585,-0.210114626341
ACH-000588,-0.289933858105
ACH-000589,-0.0233061423808
ACH-000591,-0.238497117747
ACH-000593,-0.27940772545299997
ACH-000600,-0.18563140547
ACH-000601,-0.035862315152199994
ACH-000604,-0.07649431384260001
ACH-000605,-0.203467758006
ACH-000606,-0.0737502110078
ACH-000608,-0.16828993849100002
ACH-000614,0.106076609873
ACH-000616,-0.09400556833280001
ACH-000618,-0.216180851406
ACH-000619,-0.12353626850600001
ACH-000620,-0.22627046391300001
ACH-000621,-0.101962441337
ACH-000622,-0.33554322809099996
ACH-000623,-0.181103978809
ACH-000624,0.0203234260633
ACH-000627,-0.0301566950054
ACH-000630,-0.148801905957
ACH-000632,-0.307578347126
ACH-000633,-0.126254487045
ACH-000637,-0.119869823189
ACH-000638,0.00802798700703
ACH-000646,0.0180529046599
ACH-000647,-0.0185894640628
ACH-000648,0.00316273827208
ACH-000649,-0.0755559642971
ACH-000651,-0.0699067908697
ACH-000652,0.0969965694303
ACH-000653,0.0273086429176
ACH-000657,-0.0736082486338
ACH-000658,-0.338919960079
ACH-000661,-0.0207356332622
ACH-000662,-0.462044725283
ACH-000663,-0.0690473472473
ACH-000665,-0.10886097912699999
ACH-000671,-0.16318317028100002
ACH-000673,-0.111145125296
ACH-000676,-0.18352223778700003
ACH-000677,-0.0261191490288
