,PRKCA (5578)
ACH-000255,-0.23522341310400002
ACH-000256,-0.2599008672
ACH-000257,-0.221833389962
ACH-000258,-0.44674661178900005
ACH-000259,-0.203640651605
ACH-000260,-0.22423942913400002
ACH-000261,-0.262028701421
ACH-000262,-0.25795372057599997
ACH-000263,-0.365486662698
ACH-000264,-0.167221148116
ACH-000265,-0.262243976657
ACH-000266,-0.24060810121999998
ACH-000272,-0.10233192532
ACH-000273,-0.107067724134
ACH-000274,-0.222187583031
ACH-000277,-0.25416089618
ACH-000278,-0.298688617803
ACH-000279,0.014334501893
ACH-000280,-0.0723286948154
ACH-000281,-0.302540491024
ACH-000288,-0.23016309658000003
ACH-000291,-0.139795538311
ACH-000293,-0.345443098543
ACH-000294,-0.15388976694
ACH-000295,-0.116274385077
ACH-000296,-0.162708138453
ACH-000302,-0.10452002994
ACH-000304,-0.0507091105214
ACH-000307,-0.231648902262
ACH-000308,-0.10912789494899999
ACH-000310,-0.801378521933
ACH-000311,-0.10152940158500001
ACH-000312,-0.320991419183
ACH-000315,-0.0419122549747
ACH-000316,-0.190970865452
ACH-000317,0.025799370406800002
ACH-000318,-0.0266049911429
ACH-000319,-0.0515796110425
ACH-000320,-0.17351681077199999
ACH-000322,0.0408833366957
ACH-000323,-0.13947258197999998
ACH-000324,-0.147444874476
ACH-000329,-0.115413721993
ACH-000330,0.014318133274600001
ACH-000331,-0.31853590679
ACH-000332,-0.275977125244
ACH-000334,-0.307355755347
ACH-000335,-0.030190565266599998
ACH-000336,-0.09384950117730001
ACH-000337,-0.43862601993100003
ACH-000339,-0.19982941223499998
ACH-000341,-0.157262595718
ACH-000348,-0.169015654095
ACH-000350,-0.365617350213
ACH-000352,-0.20246888524099999
ACH-000356,-0.267725043937
ACH-000361,-0.0111832325764
ACH-000362,-0.114282810823
ACH-000363,-0.13657359214700002
ACH-000364,-0.0491176778208
ACH-000365,-0.1473039448
ACH-000366,-0.172295614329
ACH-000368,-0.165815648284
ACH-000374,-0.0781802434246
ACH-000375,-0.148430224941
ACH-000376,-0.163175133645
ACH-000381,-0.0790153630018
ACH-000383,-0.12643122089000003
ACH-000387,-0.13147020066
ACH-000389,-0.25274570253
ACH-000390,-0.199740287869
ACH-000393,-0.080178911492
ACH-000395,-0.168415159926
ACH-000397,-0.120024298282
ACH-000401,-0.371417160854
ACH-000402,0.0195369406979
ACH-000403,-0.153274507437
ACH-000404,-0.314385740619
ACH-000406,-0.103708498227
ACH-000407,-0.38094989929300005
ACH-000408,-0.130761801453
ACH-000410,-0.232592596628
ACH-000411,-0.269727890773
ACH-000414,-0.147036427384
ACH-000415,-0.187450340002
ACH-000416,-0.26894008282
ACH-000420,-0.0218205974986
ACH-000421,0.0422686021832
ACH-000424,-0.12074519725600001
ACH-000425,-0.14397581874600002
ACH-000426,0.158684214721
ACH-000427,-0.328754755542
ACH-000433,-0.209660184876
ACH-000436,-0.230505694963
ACH-000444,-0.30546644897799996
ACH-000445,-0.28149427979499997
ACH-000448,-0.19960443055399998
ACH-000450,-0.0262275814524
ACH-000452,-0.063275015754
ACH-000454,-0.049780505425399996
ACH-000458,-0.08249839049260001
ACH-000459,0.267377262903
ACH-000460,-0.23804939489500002
ACH-000461,-0.039480523115
ACH-000463,-0.0517774556336
ACH-000464,-0.449416545155
ACH-000466,-0.181528084246
ACH-000467,-0.18230944834499999
ACH-000468,-0.197182323266
ACH-000469,-0.23943790437600002
ACH-000470,-0.19070829877099998
ACH-000471,-0.0397688107839
ACH-000472,-0.163522302284
ACH-000473,-0.281942879888
ACH-000475,-0.171624908939
ACH-000476,-0.207097294214
ACH-000477,-0.13728014422
ACH-000480,-0.194350023747
ACH-000481,0.123457179461
ACH-000483,-0.0135800521869
ACH-000484,-0.22424240217799998
ACH-000485,-0.168530115106
ACH-000486,-0.15396112631
ACH-000487,0.0821338052337
ACH-000488,-0.305253076675
ACH-000490,-0.0142407492619
ACH-000491,-0.14744111239399998
ACH-000495,-0.172400898197
ACH-000496,-0.09725398112
ACH-000499,-0.30715739383699997
ACH-000500,0.222419921906
ACH-000502,-0.302542038132
ACH-000503,-0.0664700927561
ACH-000505,-0.276121564245
ACH-000507,-0.16949842620900002
ACH-000510,-0.0520394427939
ACH-000511,-0.36742059779200004
ACH-000512,0.251318975211
ACH-000516,-0.128230752236
ACH-000517,-0.138537544854
ACH-000518,-0.0123759243549
ACH-000520,-0.289774675333
ACH-000521,-0.206607582075
ACH-000522,-0.103749037485
ACH-000524,-0.09182901070260001
ACH-000527,-0.144796030383
ACH-000528,-0.0406102811311
ACH-000537,0.0882295393461
ACH-000541,-0.0847377050588
ACH-000542,-0.194399619193
ACH-000544,-0.249823730258
ACH-000545,-0.0727649028533
ACH-000547,-0.0556806135764
ACH-000548,-0.22085908348400002
ACH-000549,-0.042586099314199995
ACH-000550,-0.081593462707
ACH-000552,-0.226394547057
ACH-000556,-0.272844269779
ACH-000557,-0.0019490141288800002
ACH-000570,-0.209509981747
ACH-000571,-0.129425209432
ACH-000573,-0.139423738454
ACH-000576,-0.148292800486
ACH-000580,-0.245164512639
ACH-000584,-0.147411562641
ACH-000585,-0.07563635580969999
ACH-000588,-0.006366123259890001
ACH-000589,-0.21243652321400003
ACH-000591,-0.23836245552299998
ACH-000593,-0.124161281432
ACH-000600,-0.13674981485999999
ACH-000601,-0.25492402619000004
ACH-000604,0.20896842617199998
ACH-000605,-0.06831376984519999
ACH-000606,-0.217806343578
ACH-000608,-0.100357937537
ACH-000614,-0.0267657262103
ACH-000616,-0.383320780239
ACH-000618,-0.056023630913699995
ACH-000619,-0.0277498865088
ACH-000620,0.0304353201009
ACH-000621,-0.48072982168000006
ACH-000622,-0.08392277802510001
ACH-000623,-0.295639435083
ACH-000624,-0.293207847985
ACH-000627,-0.168513192904
ACH-000630,-0.213187170616
ACH-000632,-0.301621959188
ACH-000633,-0.20935504872900002
ACH-000637,-0.313770585391
ACH-000638,-0.149120740628
ACH-000646,-0.5867629451199999
ACH-000647,-0.208740541395
ACH-000648,0.0126354101599
ACH-000649,-0.189668302859
ACH-000651,-0.289600413015
ACH-000652,-0.151695076672
ACH-000653,-0.0988931040902
ACH-000657,-0.24653528526000001
ACH-000658,-0.0758472197145
ACH-000661,-0.0598049430519
ACH-000662,-0.32452483302499996
ACH-000663,-0.22482693957199998
ACH-000665,-0.12542746837500002
ACH-000671,0.00815505011109
ACH-000673,-0.24260618397300002
ACH-000676,-0.27813546161499997
ACH-000677,-0.12363570397399999
ACH-000681,-0.140602229494
ACH-000682,-0.220250740486
ACH-000683,0.028395894804700002
ACH-000684,-0.46124391986599994
ACH-000688,-0.0593314531205
ACH-000693,-0.167860579301
ACH-000694,-0.08021595969260001
ACH-000695,-0.17818772531399998
ACH-000696,-0.205768285838
ACH-000697,-0.118144437164
ACH-000699,-0.165236785667
ACH-000701,0.046315484327300004
ACH-000706,-0.133042698086
ACH-000711,-0.138589692
ACH-000713,-0.191952622885
ACH-000714,-0.10679972087200001
ACH-000718,-0.20621308178599998
ACH-000720,-0.185045237857
ACH-000721,-0.200100484241
ACH-000724,0.0881763107735
ACH-000725,-0.09471246715260001
ACH-000732,0.07309046586889999
ACH-000734,0.028079187190400003
ACH-000735,-0.097714081173
ACH-000736,-0.08537499712639998
ACH-000738,-0.09121355911699999
ACH-000746,-0.121950532154
ACH-000747,-0.132938772982
ACH-000748,-0.104361652865
ACH-000753,-0.197760391799
ACH-000756,-0.239960500139
ACH-000757,-0.12028755244200001
ACH-000758,-0.207398099018
ACH-000760,-0.212587011716
ACH-000763,-0.13879037441199998
ACH-000764,-0.0640240506156
ACH-000765,-0.22782854667599997
ACH-000766,-0.470545607044
ACH-000767,-0.18046110092
ACH-000768,-0.17460740528299998
ACH-000769,-0.16795621081300002
ACH-000770,-0.138783671202
ACH-000771,-0.103695068362
ACH-000773,-0.0832528090086
ACH-000776,0.0579236107448
ACH-000777,-0.252175258285
ACH-000778,-0.0131933333905
ACH-000781,-0.195848636629
ACH-000782,-0.09877539131169999
ACH-000783,-0.136188964016
ACH-000784,-0.08837915039719998
ACH-000785,-0.20636790328
ACH-000787,-0.0742023038825
ACH-000788,-0.16939922346099998
ACH-000791,-0.26426336657
ACH-000792,-0.119314485821
ACH-000794,-0.0812848000593
ACH-000796,-0.176332449395
ACH-000799,-0.340930043412
ACH-000800,0.083166615943
ACH-000802,-0.165556259069
ACH-000804,-0.27847678442400003
ACH-000805,0.0185809035623
ACH-000809,-0.141931781441
ACH-000810,0.298613701762
ACH-000811,-0.116729075235
ACH-000817,-0.397703755024
ACH-000819,-0.140402789809
ACH-000820,-0.22858619246999998
ACH-000821,0.012698179228700002
ACH-000822,-0.19850102384399998
ACH-000823,-0.145546952039
ACH-000824,-0.16307804814500002
ACH-000827,-0.129562240281
ACH-000829,-0.166805924134
ACH-000831,-0.127551719076
ACH-000832,-0.353752345892
ACH-000833,-0.08364945111330001
ACH-000834,-0.0346621822949
ACH-000835,-0.215508216447
ACH-000836,0.123835424671
ACH-000837,-0.288476983668
ACH-000838,-0.259998670603
ACH-000839,-0.17962249610999997
ACH-000840,0.101531955
ACH-000841,-0.180666048316
ACH-000843,-0.145834246425
ACH-000846,-0.1456647412
ACH-000847,-0.10372270928999999
ACH-000848,-0.319484250888
ACH-000849,-0.130487596188
ACH-000851,-0.20908167873
ACH-000855,-0.213617769457
ACH-000856,-0.07972152253119999
ACH-000858,-0.18523039540199998
ACH-000859,-0.28539303676100003
ACH-000861,-0.164442272822
ACH-000862,-0.022283967955
ACH-000865,-0.159833657368
ACH-000866,-0.0946942918465
ACH-000867,-0.151108056623
ACH-000869,-0.116574250539
ACH-000872,-0.17281669199900002
ACH-000873,-0.217784010592
ACH-000876,-0.136663401577
ACH-000878,-0.19388852831599998
ACH-000880,-0.0155544593802
ACH-000881,-0.41507236185999996
ACH-000882,-0.147835451909
ACH-000884,-0.09737402340639999
ACH-000885,-0.28290317809099996
ACH-000887,-0.17678313026099998
ACH-000888,-0.17304032211599998
ACH-000889,-0.010351143553200002
ACH-000890,-0.162367831477
ACH-000896,-0.131013873594
ACH-000898,-0.208863893388
ACH-000900,-0.340723636867
ACH-000901,-0.313207809142
ACH-000905,-0.163259006037
ACH-000906,-0.127044760013
ACH-000907,-0.19983992748100002
ACH-000910,-0.419639524425
ACH-000911,-0.247146794844
ACH-000912,-0.150433736807
ACH-000913,-0.24346177772100003
ACH-000915,-0.28391537249800003
ACH-000916,-0.0595183527099
ACH-000917,-0.21401401583299998
ACH-000921,-0.19609525245999998
ACH-000924,-0.123801800417
ACH-000926,0.0306085304115
ACH-000928,0.0209986182365
ACH-000929,-0.124237525525
ACH-000932,-0.0668120423545
ACH-000935,-0.255715699666
ACH-000936,-0.045271163966
ACH-000937,-0.11179806348200001
ACH-000938,-0.0281467978576
ACH-000939,0.224119721738
ACH-000941,-0.0362228332546
ACH-000943,0.016215667891200002
ACH-000946,-0.0592485167897
ACH-000947,-0.050600187705899996
ACH-000948,-0.201670117278
ACH-000950,-0.133945789546
ACH-000953,-0.14832645158500002
ACH-000957,-0.319853320114
ACH-000958,-0.137325549964
ACH-000960,-0.17163864482500002
ACH-000963,-0.201974239145
ACH-000968,-0.152786311955
ACH-000969,-0.09870701731249999
ACH-000973,-0.028103461612999998
ACH-000974,-0.165435196613
ACH-000975,-0.153213670283
ACH-000976,-0.170003569784
ACH-000978,0.10824158080299999
ACH-000980,-0.0190782417315
ACH-000984,-0.215581914698
ACH-000986,-0.242033460262
ACH-000988,-0.237172372273
ACH-000993,-0.436801730537
ACH-000994,-0.298764334636
ACH-000996,-0.304903957966
ACH-001001,-0.29692935511199997
ACH-001020,-0.0699464981704
ACH-001028,-0.163102261014
ACH-001031,-0.248337596686
ACH-001038,-0.18024651365
ACH-001048,-0.189941221157
ACH-001050,-0.500285019536
ACH-001053,-0.303656879861
ACH-001054,-0.165814125503
ACH-001061,-0.07873081097160001
ACH-001067,-0.23183826169
ACH-001075,-0.121612050151
ACH-001096,-0.16013924767
ACH-001128,0.716049647868
ACH-001134,-0.23304121098799999
ACH-001151,-0.212280084688
ACH-001163,-0.263069609815
ACH-001164,0.414616830423
ACH-001173,-0.194628434892
ACH-001183,-0.134831164398
ACH-001184,-0.438402144662
ACH-001190,-0.179322686712
ACH-001192,-0.166019931969
ACH-001193,-0.0735190910935
ACH-001196,-0.315921349985
ACH-001197,0.132905512702
ACH-001205,-0.149287334884
ACH-001211,0.0093525767019
ACH-001212,0.194546117668
ACH-001228,-0.296312798189
ACH-001232,-0.259905066344
ACH-001239,-0.35839060573700005
ACH-001274,-0.199417925278
ACH-001275,-0.012814613708399999
ACH-001277,-0.20225628955
ACH-001278,-0.184277632819
ACH-001280,-0.430958578463
ACH-001283,-0.269404786091
ACH-001289,-0.175488385271
ACH-001295,-0.315513571836
ACH-001300,-0.144023896889
ACH-001301,-0.571427447469
ACH-001302,-0.293521559618
ACH-001303,-0.300310680511
ACH-001306,-0.0399093251077
ACH-001318,-0.051902096808900004
ACH-001322,-0.37797095384499996
ACH-001328,-0.118993847593
ACH-001332,-0.115707426096
ACH-001333,-0.18167836995099998
ACH-001336,-0.184753467666
ACH-001340,-0.265783121623
ACH-001346,-0.08639667525839999
ACH-001353,-0.238140925447
ACH-001354,-0.298645379036
ACH-001367,-0.08127038997160001
ACH-001368,-0.13084909969900002
ACH-001374,-0.24794216775
ACH-001375,-0.26970501199499997
ACH-001377,-0.295793803299
ACH-001380,-0.269484290451
ACH-001391,-0.25193430998599997
ACH-001407,-0.241748557205
ACH-001408,-0.08879528832460001
ACH-001413,-0.48442376511299995
ACH-001430,-0.39569988458099997
ACH-001431,-0.17799347952199998
ACH-001450,-0.27238213514000004
ACH-001496,0.0053658435380699995
ACH-001500,0.0552615872986
ACH-001521,-0.07509068216510001
ACH-001523,-0.393902655123
ACH-001532,-0.170049607282
ACH-001536,-0.360988761393
ACH-001550,0.197123840369
ACH-001552,-0.20386486191199998
ACH-001554,-0.17375546386100002
ACH-001645,-0.237201698929
ACH-001654,-0.209431175852
ACH-001715,-0.40810186027500006
ACH-001735,-0.0677919080025
ACH-001736,-0.111472999309
ACH-001737,-0.643818169239
ACH-001740,-0.329581862482
ACH-001745,-0.133382425928
ACH-001750,-0.34474448486000003
ACH-001765,-0.0504330929473
ACH-001956,-0.310413575137
ACH-001957,-0.19555287876
