,TRAM1 (23471)
ACH-000004,0.221972793295
ACH-000007,0.018980750717499998
ACH-000009,0.255338610885
ACH-000011,0.17404819519200002
ACH-000012,0.169849374359
ACH-000013,0.25494867957
ACH-000014,-0.10952143838600001
ACH-000015,0.139319656492
ACH-000017,-0.147441642403
ACH-000018,0.321758526351
ACH-000019,0.24304876795000002
ACH-000021,0.19150586439599998
ACH-000022,0.14057558170099999
ACH-000025,0.108184853487
ACH-000028,0.41275146596600004
ACH-000030,0.0547909632993
ACH-000035,0.08996419876329999
ACH-000036,0.157564117533
ACH-000037,0.141577269555
ACH-000039,0.11617085116699999
ACH-000040,0.232183791417
ACH-000041,0.110740488531
ACH-000042,0.122113119764
ACH-000045,0.193445728334
ACH-000047,0.040375328541000004
ACH-000052,0.32334436288400004
ACH-000053,0.28399493463500003
ACH-000054,0.0046291868526999996
ACH-000055,0.31606403612100004
ACH-000060,0.19229715077
ACH-000067,0.11782945783099999
ACH-000070,0.0804170758727
ACH-000075,0.054209652129100006
ACH-000078,0.161497753614
ACH-000082,0.16570363997
ACH-000085,0.142653241415
ACH-000086,0.20865107747900002
ACH-000087,0.0773801324588
ACH-000092,0.112730058656
ACH-000095,0.19622602097
ACH-000097,0.18336442555100002
ACH-000098,0.127605150888
ACH-000099,0.11743441311899999
ACH-000108,0.20783627880600003
ACH-000113,0.202454832445
ACH-000115,-0.205753889775
ACH-000116,0.26367779833599997
ACH-000118,0.256519270449
ACH-000120,0.249757726327
ACH-000123,-0.016122968852
ACH-000127,0.272574649216
ACH-000128,0.033815339355599994
ACH-000132,0.291188195624
ACH-000133,0.11717111685699999
ACH-000137,0.261108548313
ACH-000138,0.196867254075
ACH-000142,0.351985885044
ACH-000143,0.19087232014400002
ACH-000146,0.12807603460300002
ACH-000148,0.191852992515
ACH-000150,-0.0407810344055
ACH-000152,0.180436479926
ACH-000153,-0.37135932980999997
ACH-000159,0.255315028292
ACH-000160,0.320110944555
ACH-000163,-0.124580732116
ACH-000167,0.0748181444852
ACH-000168,0.362340290947
ACH-000169,0.255080513969
ACH-000178,0.159196972223
ACH-000182,0.106580148763
ACH-000183,0.117989045077
ACH-000188,0.234631131408
ACH-000189,0.18052658357
ACH-000190,0.142011439081
ACH-000198,0.21584145374299998
ACH-000204,0.189702553126
ACH-000206,0.273426784168
ACH-000207,0.0462653785518
ACH-000211,0.153392455107
ACH-000215,0.186330812854
ACH-000221,0.376698470805
ACH-000222,-0.0117814610454
ACH-000223,0.11441433968699999
ACH-000226,0.030050792455700002
ACH-000227,0.268582768317
ACH-000228,0.37249862214699997
ACH-000231,0.198494813619
ACH-000232,0.13514148369999998
ACH-000233,0.423342310153
ACH-000234,0.231027966063
