,JAK2 (3717)
ACH-000004,-0.8724819625779999
ACH-000007,0.17514103187600003
ACH-000009,0.0188244306717
ACH-000011,0.11846602312799999
ACH-000012,0.289821360064
ACH-000013,0.25128966643100004
ACH-000014,0.151968144024
ACH-000015,0.0909127298942
ACH-000017,0.204166660386
ACH-000018,0.293001840869
ACH-000019,0.122399419618
ACH-000021,0.08584205933389999
ACH-000022,0.168665449428
ACH-000025,0.312598293428
ACH-000028,0.199414987773
ACH-000030,0.156250104009
ACH-000035,0.0983286232529
ACH-000036,0.20133567189100002
ACH-000037,0.13862869931299998
ACH-000039,0.115865066444
ACH-000040,0.12150215285299999
ACH-000041,0.241756630536
ACH-000042,0.140396810154
ACH-000045,0.192722885745
ACH-000047,0.158180258078
ACH-000052,0.492414963639
ACH-000053,0.176651977929
ACH-000054,0.0917235165422
ACH-000055,0.32592993323
ACH-000060,0.337794824924
ACH-000067,0.335343941921
ACH-000070,0.0813642222829
ACH-000075,0.0984480576977
ACH-000078,-0.011235940777200002
ACH-000082,0.138548114757
ACH-000085,0.357468468695
ACH-000086,0.11320920394799999
ACH-000087,0.264805497191
ACH-000092,0.255344897632
ACH-000095,0.0686284752323
ACH-000097,0.19936362279599998
ACH-000098,0.207630052938
ACH-000099,0.0759961150667
ACH-000108,0.17211331083700002
ACH-000113,0.023522787645099998
ACH-000115,0.23453688445300003
ACH-000116,0.354671133498
ACH-000118,0.162920739234
ACH-000120,0.196332243915
ACH-000123,0.111089294231
ACH-000127,0.222475795229
ACH-000128,0.0624425336665
ACH-000132,0.22536790271899998
ACH-000133,0.155263172737
ACH-000137,0.21634144358899998
ACH-000138,0.0746240164531
ACH-000142,0.42788718432800005
ACH-000143,0.11351559477499999
ACH-000146,0.154350457302
ACH-000148,0.147282384893
ACH-000150,0.0669821404032
ACH-000152,0.285775343481
ACH-000153,0.226193325131
ACH-000159,0.126794340621
ACH-000160,0.561493539917
ACH-000163,0.287606946604
ACH-000167,0.537005085939
ACH-000168,0.0691219685456
ACH-000169,0.284933671958
ACH-000178,0.24163512713000004
ACH-000182,0.21872544979000003
ACH-000183,0.264415057505
ACH-000188,0.20658718042500002
ACH-000189,0.276149598239
ACH-000190,0.570052371129
ACH-000198,0.124993186753
ACH-000204,0.195243631919
ACH-000206,0.223434631243
ACH-000207,0.034529187298199995
ACH-000211,0.027472305833299997
ACH-000215,0.175491002841
ACH-000221,0.31249713459199996
ACH-000222,0.145341064445
ACH-000223,0.23371945668699998
ACH-000226,0.159132548846
ACH-000227,0.157897568511
ACH-000228,0.040316681021800006
ACH-000231,0.201910942528
ACH-000232,0.243299616563
ACH-000233,0.15767754203099998
ACH-000234,0.246930625603
ACH-000235,0.138511143213
ACH-000237,0.17440845056600002
ACH-000238,0.154507482035
ACH-000243,0.126300143082
ACH-000244,0.207635766635
ACH-000246,0.22867743723700001
ACH-000248,0.035935383957300004
ACH-000250,0.207931440991
ACH-000251,-0.0410873907697
ACH-000253,0.22141988137899998
ACH-000255,0.140375249206
ACH-000256,0.286474796081
ACH-000257,-0.165212436614
ACH-000258,0.197298050099
ACH-000259,0.20087632767000002
ACH-000260,0.125726884191
ACH-000261,0.189096274406
ACH-000262,-0.0582273355365
ACH-000263,0.225887724425
ACH-000264,0.23709131259799998
ACH-000265,0.026049343223700002
ACH-000266,0.196916665318
ACH-000272,0.0836464360184
ACH-000273,0.24907179725200002
ACH-000274,0.179529097852
ACH-000277,0.1059932433
ACH-000278,0.19933379149
ACH-000279,0.188982404208
ACH-000280,0.0767162451092
ACH-000281,0.125906085658
ACH-000288,0.283781401734
ACH-000291,0.0828686636682
ACH-000293,0.310722922101
ACH-000294,0.11881855024499999
ACH-000295,0.056685300199800004
ACH-000296,0.0873707484492
ACH-000302,0.192990778686
ACH-000304,0.236943370225
ACH-000307,0.201941505318
ACH-000308,0.123594632265
ACH-000310,0.0489195653217
ACH-000311,0.0381059955108
ACH-000312,0.07083122987210001
ACH-000315,0.254403982955
ACH-000316,0.303431235458
ACH-000317,0.144452385883
ACH-000318,0.0941500521417
ACH-000319,0.195659233613
ACH-000320,0.195875276418
ACH-000322,0.39459885534
ACH-000323,0.0290014379377
ACH-000324,0.133391519386
ACH-000329,0.267515677229
ACH-000330,0.169313939272
ACH-000331,0.302268337045
ACH-000332,0.141553619815
ACH-000334,0.11549672820599999
ACH-000335,0.00286253970789
ACH-000336,0.180682152743
ACH-000337,0.264528270337
ACH-000339,0.17410211122699998
ACH-000341,0.16424829732000001
ACH-000348,0.211054566873
ACH-000350,0.047197096003599996
ACH-000352,0.13515930909600002
ACH-000356,0.284162000343
ACH-000361,0.27225532975600003
ACH-000362,0.0801924650995
ACH-000363,0.265627285795
ACH-000364,0.235996400047
ACH-000365,0.09930846541060001
ACH-000366,0.22441430495499998
ACH-000368,0.164083284232
ACH-000374,0.009381172759120001
ACH-000375,0.253030081606
ACH-000376,0.20621467229899998
ACH-000381,0.0577027005212
ACH-000383,0.304885326916
ACH-000387,-1.14741182323
ACH-000389,0.043865266153300005
ACH-000390,0.14449174651799998
ACH-000393,0.26168069894699997
ACH-000395,0.444143305836
ACH-000397,0.132329034545
ACH-000401,0.247206942269
ACH-000402,0.18420396363699998
ACH-000403,0.134271899897
ACH-000404,0.13314456719
ACH-000406,0.166797908379
ACH-000407,0.25591445735999996
ACH-000408,0.229101466699
ACH-000410,0.122215922621
ACH-000411,0.083368015785
ACH-000414,0.047418868236699996
ACH-000415,0.24548971800900002
ACH-000416,0.194782956887
ACH-000420,0.050388973083800005
ACH-000421,0.17623662121300002
ACH-000424,0.111898436753
ACH-000425,0.256839530903
ACH-000426,0.0484621526719
ACH-000427,0.22186016569800002
ACH-000433,0.0397927070136
ACH-000436,0.155211811176
ACH-000444,0.183153018374
ACH-000445,0.142173255928
ACH-000448,0.127367625146
ACH-000450,0.226757560377
ACH-000452,0.141367788025
ACH-000454,0.20533286677
ACH-000458,0.211289849375
ACH-000459,0.28649210641399997
ACH-000460,0.128358561046
ACH-000461,0.277711727077
ACH-000463,0.138152192205
ACH-000464,0.169197621025
ACH-000466,0.0450517048107
ACH-000467,0.25202870168499997
ACH-000468,0.183635287985
ACH-000469,0.23391338626400002
ACH-000470,0.101543213054
ACH-000471,0.227862412406
ACH-000472,0.12835259731100002
ACH-000473,0.305932218928
ACH-000475,0.141721918926
ACH-000476,0.202047932382
ACH-000477,0.0731819494355
ACH-000480,0.28663496808600003
ACH-000481,0.16736775775999999
ACH-000483,0.0655668154527
ACH-000484,0.060764406405800005
ACH-000485,0.305989491853
ACH-000486,0.266296379758
ACH-000487,-0.0942309179312
ACH-000488,0.231806081204
ACH-000490,0.152225173524
ACH-000491,0.133119648618
ACH-000495,0.0789549989323
ACH-000496,0.185829791362
ACH-000499,0.25763420815099997
ACH-000500,0.244457618834
ACH-000502,0.197656558785
ACH-000503,0.33686188579899995
ACH-000505,0.231054795744
ACH-000507,0.182458589169
ACH-000510,0.153580829758
ACH-000511,0.17238540503400002
ACH-000512,0.07833566776539999
ACH-000516,0.269735150566
ACH-000517,0.17267447398
ACH-000518,0.156352651185
ACH-000520,0.256498183114
ACH-000521,0.0956996514847
ACH-000522,0.275549319742
ACH-000524,0.0933580487189
ACH-000527,0.226629062047
ACH-000528,0.15156091887
ACH-000537,0.0680294884501
ACH-000541,-0.0503816786376
ACH-000542,0.165415444923
ACH-000544,0.262275632757
ACH-000545,0.391361563569
ACH-000547,0.19785897688200002
ACH-000548,0.26364158748100003
ACH-000549,0.12213512967800001
ACH-000550,0.13112880416
ACH-000552,0.28332885473499997
ACH-000556,0.325640805646
ACH-000557,-0.203100895902
ACH-000570,0.154535807663
ACH-000571,0.263588531952
ACH-000573,0.222241592121
ACH-000576,-0.0162877048316
ACH-000580,-0.110501098442
ACH-000584,0.0681010121595
ACH-000585,0.244989833845
ACH-000588,0.131192518442
ACH-000589,0.0616757610585
ACH-000591,0.160156101586
ACH-000593,0.135825122046
ACH-000600,0.307385607128
ACH-000601,0.157486894019
ACH-000604,0.249483749057
ACH-000605,0.246801791923
ACH-000606,0.28124126444200004
ACH-000608,0.105782580881
ACH-000614,0.0996367851826
ACH-000616,0.202700232747
ACH-000618,0.162697521836
ACH-000619,0.22155365611800001
ACH-000620,0.30185703251699997
ACH-000621,0.284509888406
ACH-000622,-0.10688699272399999
ACH-000623,0.190310917532
ACH-000624,0.076494349585
ACH-000627,0.255029760046
ACH-000630,0.35865258896799995
ACH-000632,0.206796954006
ACH-000633,0.11638373323899999
ACH-000637,0.10746632297
ACH-000638,0.214650775934
ACH-000646,0.027259800296999998
ACH-000647,0.17020095368299998
ACH-000648,0.0950789516573
ACH-000649,0.14029358543
ACH-000651,0.184660709266
ACH-000652,0.251580858837
ACH-000653,0.2544790245
ACH-000657,0.29591079598299996
ACH-000658,0.026080826978299998
ACH-000661,0.128407076172
ACH-000662,0.191731739965
ACH-000663,0.181583042427
ACH-000665,0.27304328372299996
ACH-000671,0.253174311665
ACH-000673,0.24343997919399998
ACH-000676,0.173068665872
ACH-000677,0.225950665576
ACH-000681,0.0539318480046
ACH-000682,0.0763047133659
ACH-000683,0.154468820783
ACH-000684,0.394830117996
ACH-000688,0.262076116937
ACH-000693,0.158670425372
ACH-000694,0.240297575568
ACH-000695,0.07182629786280001
ACH-000696,0.195848446373
ACH-000697,0.0940874644478
ACH-000699,0.20323401939
ACH-000701,0.137705310326
ACH-000706,0.33707930223800003
ACH-000711,0.175282395387
ACH-000713,0.306650897577
ACH-000714,0.135486994541
ACH-000718,0.223440993981
ACH-000720,0.289532200717
ACH-000721,0.24454181524000002
ACH-000724,0.35611884843
ACH-000725,0.290809266897
ACH-000732,0.413532515268
ACH-000734,0.107981778714
ACH-000735,0.303233852611
ACH-000736,0.18289751988699998
ACH-000738,0.105788041685
ACH-000746,0.172877088438
ACH-000747,0.00314549639547
ACH-000748,0.0748490126898
ACH-000753,0.235280885198
ACH-000756,0.29832733346
ACH-000757,0.117722824827
ACH-000758,0.12945495856
ACH-000760,0.256523727681
ACH-000763,0.025626451586000003
ACH-000764,0.19197474327999997
ACH-000765,0.017515039789900003
ACH-000766,0.104999873724
ACH-000767,0.278888854982
ACH-000768,0.193597191024
ACH-000769,0.07629720512289999
ACH-000770,0.17679617707400003
ACH-000771,0.271929580061
ACH-000773,0.282127458975
ACH-000776,0.147091673689
ACH-000777,0.20202451659
ACH-000778,0.115627881478
ACH-000781,0.121912575761
ACH-000782,0.023134872243
ACH-000783,0.258450824758
ACH-000784,0.259677375654
ACH-000785,0.0296603703052
ACH-000787,0.30231489217199997
ACH-000788,0.162919383003
ACH-000791,0.261295318508
ACH-000792,0.020318335947
ACH-000794,0.27678728791499996
ACH-000796,0.064413833337
ACH-000799,0.207483237412
ACH-000800,0.356943179775
ACH-000802,0.227317598295
ACH-000804,0.21584648028900003
ACH-000805,0.209149824476
ACH-000809,0.10452441627699999
ACH-000810,0.566803249056
ACH-000811,0.166469993456
ACH-000817,0.143379486518
ACH-000819,0.191881802658
ACH-000820,0.323760634178
ACH-000821,0.124668724516
ACH-000822,0.113514449132
ACH-000823,0.250685892238
ACH-000824,0.263907747058
ACH-000827,0.148538811468
ACH-000829,0.43940767317900004
ACH-000831,0.258068080153
ACH-000832,0.384888746181
ACH-000833,0.27247530636
ACH-000834,0.178709119801
ACH-000835,0.061943788171699994
ACH-000836,0.42702340357100005
ACH-000837,0.196004437251
ACH-000838,0.126237799836
ACH-000839,0.332451984928
ACH-000840,0.12257961931099999
ACH-000841,0.061832644922
ACH-000843,0.36900964025
ACH-000846,0.0016798327591099997
ACH-000847,0.22155643361299998
ACH-000848,0.251088893638
ACH-000849,0.193925718235
ACH-000851,0.238490890689
ACH-000855,0.20258301359099998
ACH-000856,0.05183160829319999
ACH-000858,0.118490119474
ACH-000859,0.147581136616
ACH-000861,0.0235198994788
ACH-000862,0.13723426419399998
ACH-000865,0.23164479842900002
ACH-000866,0.288116926359
ACH-000867,0.09645787253660001
ACH-000869,0.251983586137
ACH-000872,0.128612916515
ACH-000873,0.293864706076
ACH-000876,0.296842159258
ACH-000878,0.367410979649
ACH-000880,0.147660000854
ACH-000881,0.193507844393
ACH-000882,0.284796445856
ACH-000884,0.13548622612800001
ACH-000885,-0.056583759409
ACH-000887,0.148460020044
ACH-000888,0.22201570147100003
ACH-000889,0.25035542325
ACH-000890,0.088357507819
ACH-000896,0.155757767025
ACH-000898,0.137184690658
ACH-000900,0.05957234661040001
ACH-000901,0.18166079480500003
ACH-000905,0.219653014153
ACH-000906,0.161006848348
ACH-000907,0.18543026441100002
ACH-000910,0.17383351379999998
ACH-000911,0.13519959549000002
ACH-000912,0.2688189431
ACH-000913,0.17702990677900002
ACH-000915,0.17532259385600002
ACH-000916,0.0946671293721
ACH-000917,0.0719318356755
ACH-000921,0.16581922225600002
ACH-000924,0.265303665793
ACH-000926,0.0765143869413
ACH-000928,0.21745415014699998
ACH-000929,0.15722323203500002
ACH-000932,0.16767477257000002
ACH-000935,0.07061983488950001
ACH-000936,0.00843049670695
ACH-000937,0.24957046072500003
ACH-000938,0.24209052798500003
ACH-000939,0.610271655432
ACH-000941,0.16394654865900002
ACH-000943,0.0808316912293
ACH-000946,0.107422374059
ACH-000947,0.161739031876
ACH-000948,0.253453986294
ACH-000950,0.07976908715560001
ACH-000953,0.34777630881399996
ACH-000957,0.250838374815
ACH-000958,0.19370860920299998
ACH-000960,0.215168830339
ACH-000963,0.402727101022
ACH-000968,0.23185817057500002
ACH-000969,0.12295342039799999
ACH-000973,0.135940145895
ACH-000974,0.175268246705
ACH-000975,0.26487595841899997
ACH-000976,0.20806582582699998
ACH-000978,0.34436588077299995
ACH-000980,0.155266388825
ACH-000984,0.189162902243
ACH-000986,0.164351717251
ACH-000988,0.206920728112
ACH-000993,0.135145687053
ACH-000994,0.457220663524
ACH-000996,0.259276748198
ACH-001001,0.17075112589699998
ACH-001020,0.330530594064
ACH-001028,0.14388856348600002
ACH-001031,0.00306171924192
ACH-001038,0.262675344547
ACH-001048,0.3060327787
ACH-001050,0.210509600841
ACH-001053,-0.0455569673317
ACH-001054,0.186177367089
ACH-001061,0.268710715478
ACH-001067,0.08273344821619999
ACH-001075,-0.05198862413380001
ACH-001096,0.251658799489
ACH-001128,1.07519947317
ACH-001134,0.346948976796
