,F5 (2153)
ACH-000004,0.10490867829299999
ACH-000007,-0.13493764967900002
ACH-000009,0.07609996290789998
ACH-000011,-0.04319922456
ACH-000012,-0.020972541439
ACH-000013,0.06446224012849999
ACH-000014,0.168616879709
ACH-000015,0.00989959574394
ACH-000017,0.102592350878
ACH-000018,0.18770364137899997
ACH-000019,0.296188780297
ACH-000021,-0.0253876915604
ACH-000022,0.20893295428599998
ACH-000025,0.0790594374663
ACH-000028,0.17690592266199998
ACH-000030,0.049463983996199994
ACH-000035,-0.0538570110424
ACH-000036,0.115382743849
ACH-000037,0.22996611801300001
ACH-000039,-0.07716964082200001
ACH-000040,0.384759782425
ACH-000041,0.0429109102764
ACH-000042,0.295146049433
ACH-000045,0.07772618022410001
ACH-000047,0.127548247265
ACH-000052,-0.0763608494446
ACH-000053,-0.0385708503438
ACH-000054,0.045850035970700004
ACH-000055,0.16840720046799998
ACH-000060,0.197989265918
ACH-000067,-0.028969860972099998
ACH-000070,0.0551335250969
ACH-000075,0.255321514429
ACH-000078,0.0317127116366
ACH-000082,0.125297098437
ACH-000085,0.481471873209
ACH-000086,-0.19057561596500003
ACH-000087,0.308334711078
ACH-000092,0.124275494384
ACH-000095,-0.053052517321
ACH-000097,0.156870663528
ACH-000098,0.118638363235
ACH-000099,0.0625294436208
ACH-000108,0.103519319116
ACH-000113,0.161259893808
ACH-000115,0.132841083443
ACH-000116,0.14614382772099999
ACH-000118,0.16656507054300002
ACH-000120,0.0684698745867
ACH-000123,0.106637586143
ACH-000127,0.146252941542
ACH-000128,0.150220983564
ACH-000132,0.14671275940099998
ACH-000133,0.224901159274
ACH-000137,0.0698502583534
ACH-000138,0.0909434265367
ACH-000142,-0.052303552156300004
ACH-000143,0.20476829801899998
ACH-000146,0.0680741101876
ACH-000148,0.0763271487457
ACH-000150,0.400128093751
ACH-000152,-0.0849725742476
ACH-000153,0.12142417014799999
ACH-000159,-0.157156486381
ACH-000160,0.236793487181
ACH-000163,0.0274492506921
ACH-000167,-0.178166003476
ACH-000168,0.431732096545
ACH-000169,0.17016199382599997
ACH-000178,0.137814132007
ACH-000182,-0.029284084959700002
ACH-000183,0.155014091859
ACH-000188,0.11865805927999999
ACH-000189,-0.0861845612194
ACH-000190,0.194985550294
ACH-000198,0.136019886162
ACH-000204,-0.418427085492
ACH-000206,0.12133551691299999
ACH-000207,-0.0188133592141
ACH-000211,0.07502549730880001
ACH-000215,0.00119652418127
ACH-000221,0.318672690249
ACH-000222,0.043568445400599995
ACH-000223,0.06947069721360001
ACH-000226,0.0385149648136
ACH-000227,0.431846265569
ACH-000228,0.101631013358
ACH-000231,0.0986254573349
ACH-000232,0.0810809758808
ACH-000233,-0.0341241061808
ACH-000234,0.0204391422527
ACH-000235,0.011748509465399999
ACH-000237,0.0541462823514
ACH-000238,0.209620330834
ACH-000243,-0.105341200457
ACH-000244,0.258190738946
ACH-000246,0.348034981585
ACH-000248,-0.148559975178
ACH-000250,0.17448831416700003
ACH-000251,0.107980477337
ACH-000253,0.104043858847
ACH-000255,0.23173268111099998
ACH-000256,0.233557081844
ACH-000257,-0.260578355711
ACH-000258,-0.152675037033
ACH-000259,0.056457854666800006
ACH-000260,0.0777095777261
ACH-000261,0.164280137442
ACH-000262,0.222542477755
ACH-000263,0.22219571448000003
ACH-000264,-0.13238085822999998
ACH-000265,0.106037708261
ACH-000266,0.0549590762244
ACH-000272,0.09822232370100001
ACH-000273,-0.0567838135751
ACH-000274,0.210464444917
ACH-000277,0.00172804205365
ACH-000278,0.289806289166
ACH-000279,0.0340414880528
ACH-000280,0.06426391294419999
ACH-000281,0.183367383933
ACH-000288,0.0401861059666
ACH-000291,0.061335969896300004
ACH-000293,0.285907363627
ACH-000294,0.08838439541510001
ACH-000295,0.345740517674
ACH-000296,-0.039834838307800005
ACH-000302,0.123391598816
ACH-000304,0.143675302534
ACH-000307,0.187272136381
ACH-000308,-0.109326649831
ACH-000310,-0.0294569071857
ACH-000311,-0.130112180592
ACH-000312,0.0674785342021
ACH-000315,0.32683752879
ACH-000316,0.36801148265
ACH-000317,0.18194243685400002
ACH-000318,0.267206955116
ACH-000319,0.142078892881
ACH-000320,-0.20163208697299997
ACH-000322,0.0780351515604
ACH-000323,0.221306315903
ACH-000324,0.05291261813630001
ACH-000329,0.153001451412
ACH-000330,0.10468928720000001
ACH-000331,0.0272624425897
ACH-000332,0.030444632189400002
ACH-000334,-0.0342825194051
ACH-000335,0.26165394591200003
ACH-000336,0.255530825498
ACH-000337,-0.250246370226
ACH-000339,0.0865259899207
ACH-000341,-0.08902091529660001
ACH-000348,0.20358696786400002
ACH-000350,-0.049656421194599995
ACH-000352,-0.011278217057299998
ACH-000356,-0.0042630949058899996
ACH-000361,0.0162271288162
ACH-000362,0.155566731752
ACH-000363,0.023162663261700002
ACH-000364,0.375553361753
ACH-000365,0.153289111678
ACH-000366,-0.00990631931188
ACH-000368,0.165556126025
ACH-000374,0.18127573030900002
ACH-000375,0.169869460444
ACH-000376,0.00543314425839
ACH-000381,-0.0391515630334
ACH-000383,-0.042380967833500004
ACH-000387,0.06127576259380001
ACH-000389,0.114240286271
ACH-000390,-0.14843530843299999
ACH-000393,-0.11736972539799999
ACH-000395,0.166448502779
ACH-000397,0.16901957694400002
ACH-000401,0.222155115384
ACH-000402,0.110115817361
ACH-000403,-0.038979678067
ACH-000404,0.273701160321
ACH-000406,0.0259887572786
ACH-000407,0.108395232798
ACH-000408,0.06568422313439999
ACH-000410,-0.08979771082879999
ACH-000411,-0.12103398626800001
ACH-000414,-0.00870499211262
ACH-000415,0.070114278536
ACH-000416,-0.007994493227819999
ACH-000420,0.115116761758
ACH-000421,0.169035645963
ACH-000424,0.122592405354
ACH-000425,0.10970414900900001
