,NELFA (7469)
ACH-000278,-0.800112417085
ACH-000279,-0.80769955717
ACH-000280,-1.00714182627
ACH-000281,-0.873236039776
ACH-000288,-1.04924873895
ACH-000291,-1.00715526256
ACH-000293,-1.03485203016
ACH-000294,-0.7866833661399999
ACH-000295,-0.9385195693639999
ACH-000296,-0.7848484171879999
ACH-000302,-1.17529437192
ACH-000304,-1.1549027342799998
ACH-000307,-0.868044165112
ACH-000308,-1.1490960131
ACH-000310,-0.747889767765
ACH-000311,-0.883200045422
ACH-000312,-1.04566321463
ACH-000315,-1.45980306912
ACH-000316,-1.02250024405
ACH-000317,-1.07169846551
ACH-000318,-0.977080730941
ACH-000319,-0.8754481173499999
ACH-000320,-0.7480609134039999
ACH-000322,-1.13495950895
ACH-000323,-0.8123532498430001
ACH-000324,-0.8939164554469999
ACH-000329,-0.896430700496
ACH-000330,-1.05124107389
ACH-000331,-1.08901471994
ACH-000332,-0.9745867207250001
ACH-000334,-1.06462369364
ACH-000335,-0.853116359166
ACH-000336,-1.0193902878
ACH-000337,-0.932848842989
ACH-000339,-1.15076740002
ACH-000341,-0.5728840788740001
ACH-000348,-0.970269434717
ACH-000350,-0.968287791559
ACH-000352,-1.34499919128
ACH-000356,-0.8317559041060001
ACH-000361,-1.02433091951
ACH-000362,-0.799537664089
ACH-000363,-0.8559506647859999
ACH-000364,-0.93213005796
ACH-000365,-1.0346318110600001
ACH-000366,-1.1145375187100002
ACH-000368,-1.1525154976799998
ACH-000374,-0.837756568084
ACH-000375,-0.798828947529
ACH-000376,-1.10891987339
ACH-000381,-0.855520744785
ACH-000383,-0.367610167627
ACH-000387,-1.27561012364
ACH-000389,-0.964500723349
ACH-000390,-0.923017921839
ACH-000393,-1.1017254964799998
ACH-000395,-0.860836642856
ACH-000397,-0.831105069287
ACH-000401,-1.01927164825
ACH-000402,-1.52639302741
ACH-000403,-0.5697708742300001
ACH-000404,-1.14437817324
ACH-000406,-0.975281596138
ACH-000407,-0.694287756773
ACH-000408,-1.21314042537
ACH-000410,-1.11039723651
ACH-000411,-0.9669136564299999
ACH-000414,-0.942318840201
ACH-000415,-1.00159039177
ACH-000416,-1.05804748937
ACH-000420,-0.9342193358040001
ACH-000421,-1.07815302174
ACH-000424,-0.9093162259119999
ACH-000425,-1.2120328121600001
ACH-000426,-1.1687897001799998
ACH-000427,-0.8881225169660001
ACH-000433,-0.531806084898
ACH-000436,-1.2662693144
ACH-000444,-1.0771772792299998
ACH-000445,-0.843696633236
ACH-000448,-0.9375697375409999
ACH-000450,-0.908431675224
ACH-000452,-1.25153325317
ACH-000454,-0.747887378005
ACH-000458,-0.840197508066
ACH-000459,-1.07912681875
ACH-000460,-0.8566822722669999
ACH-000461,-0.6900179036669999
ACH-000463,-1.07862219639
ACH-000464,-1.15333049706
ACH-000466,-1.2625687528
ACH-000467,-0.5566677096930001
ACH-000468,-0.89907485467
ACH-000469,-1.07759447237
ACH-000470,-0.82832380982
ACH-000471,-0.7834901362109999
ACH-000472,-1.21178490188
ACH-000473,-0.728520092727
ACH-000475,-0.948706548874
ACH-000476,-1.1454647787
ACH-000477,-0.997397627638
ACH-000480,-0.772949558949
ACH-000481,-0.919156770271
ACH-000483,-1.11794657072
ACH-000484,-0.558821023209
ACH-000485,-0.734681538241
ACH-000486,-0.809013690876
ACH-000487,-0.548138744288
ACH-000488,-0.849450715451
ACH-000490,-1.0522473908
ACH-000491,-1.0376130255299998
ACH-000495,-0.949317420757
ACH-000496,-0.785042749032
ACH-000499,-0.686805807512
ACH-000500,-0.722325917955
ACH-000502,-1.1947126100799998
ACH-000503,-1.28827649356
ACH-000505,-1.01235397115
ACH-000507,-0.785805148283
ACH-000510,-0.7561402101289999
ACH-000511,-0.849436747761
ACH-000512,-0.497250150797
ACH-000516,-1.1512069677299999
ACH-000517,-1.0948827824299998
ACH-000518,-1.10990482567
ACH-000520,-0.745628495986
ACH-000521,-1.1993332079999999
ACH-000522,-0.916428199535
ACH-000524,-1.2543932577899999
ACH-000527,-1.13041761785
ACH-000528,-1.1356090906999998
ACH-000537,-0.9093678505230001
ACH-000541,-1.25046562935
ACH-000542,-0.86004010077
ACH-000544,-0.99477044472
ACH-000545,-1.02605112912
ACH-000547,-0.12057901765000001
ACH-000548,-1.0616782845200001
ACH-000549,-0.91382304531
ACH-000550,-0.944108993309
ACH-000552,-0.8526174115240001
ACH-000556,-1.1875968067899998
ACH-000557,-0.854621400078
ACH-000570,-1.0923743414700002
ACH-000571,-1.41400132637
ACH-000573,-0.691495146523
ACH-000576,-0.936157665837
ACH-000580,-1.29791593673
ACH-000584,-1.1980567756799998
ACH-000585,-1.0159256184299998
ACH-000588,-0.860370940898
ACH-000589,-0.847298413409
ACH-000591,-1.08521165372
ACH-000593,-0.9965156869059999
ACH-000600,-1.2645410912700001
ACH-000601,-1.15423275067
ACH-000604,-1.13610615452
ACH-000605,-0.554417570465
ACH-000606,-0.916728424297
ACH-000608,-1.14677793721
ACH-000614,-1.02425902043
ACH-000616,-0.799411925212
ACH-000618,-1.16305929516
ACH-000619,-1.35204080244
ACH-000620,-1.11128602734
ACH-000621,-1.33058906199
ACH-000622,-1.1759503147700001
ACH-000623,-1.00786000087
ACH-000624,-0.972664668594
ACH-000627,-0.995312408445
ACH-000630,-1.0483914909899998
ACH-000632,-0.935136690747
ACH-000633,-0.690582512429
ACH-000637,-0.7633652776309999
ACH-000638,-0.42576929452600004
ACH-000646,-1.22351982281
ACH-000647,-0.999924203895
ACH-000648,-0.905406599731
ACH-000649,-0.852058621975
ACH-000651,-0.535700673985
ACH-000652,-0.932007837685
ACH-000653,-1.04134980251
ACH-000657,-0.947849431003
ACH-000658,-0.622890095363
ACH-000661,-0.883309784432
ACH-000662,-0.562832869065
ACH-000663,-1.3270958878599999
ACH-000665,-1.06559081376
ACH-000671,-1.1231822118299999
ACH-000673,-0.9755398108419999
ACH-000676,-0.947542306644
ACH-000677,-1.0
ACH-000681,-1.1394053910700002
ACH-000682,-0.84667765624
ACH-000683,-0.9823868727299999
ACH-000684,-1.04666910197
ACH-000688,-1.0680955323899999
ACH-000693,-1.0874669963099999
ACH-000694,-1.0557913527200002
ACH-000695,-0.923070918203
ACH-000696,-1.0460096292299998
ACH-000697,-1.1267203718899998
ACH-000699,-1.0304982698799998
ACH-000701,-1.13782772347
ACH-000706,-1.2262689873100001
ACH-000711,-0.739433683494
ACH-000713,-0.646842676897
ACH-000714,-1.11089658677
ACH-000718,-0.9275255311139999
ACH-000720,-1.22787912579
ACH-000721,-0.40916592024899995
ACH-000724,-0.660011241413
ACH-000725,-1.62416236963
ACH-000732,-1.04704572614
ACH-000734,-0.946611795734
ACH-000735,-0.8802938684180001
ACH-000736,-0.9966359309270001
ACH-000738,-0.876841203603
ACH-000746,-0.133974936985
ACH-000747,-1.0499008539499999
ACH-000748,-0.977418945227
ACH-000753,-0.904677037499
ACH-000756,-0.910654661356
ACH-000757,-1.0975149148999999
ACH-000758,-0.651034053546
ACH-000760,-0.878291917361
ACH-000763,-0.907273682739
ACH-000764,-1.10095568993
ACH-000765,-0.9533512954369999
ACH-000766,-0.34745905752800005
ACH-000767,-0.847381927976
ACH-000768,-1.1613255574299999
ACH-000769,-0.8644342720170001
ACH-000770,-0.896136592419
ACH-000771,-1.04011872536
ACH-000773,-1.0780751870999998
ACH-000776,-0.9147272684960001
ACH-000777,-0.7462744074950001
ACH-000778,-1.56162778475
ACH-000781,-1.07977812237
ACH-000782,-1.0780654761200001
ACH-000783,-0.9391585838680001
ACH-000784,-1.0605355569
ACH-000785,-1.01404949813
ACH-000787,-0.860163702106
ACH-000788,-1.07544019085
ACH-000791,-0.540961898271
ACH-000792,-0.8370311522499999
ACH-000794,-1.1659391906
ACH-000796,-0.873415191633
ACH-000799,-1.35109553257
ACH-000800,-1.1973390933499999
ACH-000802,-0.7946937387809999
ACH-000804,-0.854907125397
ACH-000805,-1.2901738725799998
ACH-000809,-0.8394106485709999
ACH-000810,-1.26791048133
ACH-000811,-0.769953741092
ACH-000817,-0.956225592373
ACH-000819,-1.10635225359
ACH-000820,-1.38815732368
ACH-000821,-1.10415568251
ACH-000822,-1.22517251932
ACH-000823,-0.824290210923
ACH-000824,-1.2652055642
ACH-000827,-1.13936429459
ACH-000829,-1.09291009088
ACH-000831,-0.988565009674
ACH-000832,-1.07047977701
ACH-000833,-1.04339979903
ACH-000834,-0.775224024753
ACH-000835,-1.30587621233
ACH-000836,-0.660910056098
ACH-000837,-0.808042455077
ACH-000838,-1.4095363490200001
ACH-000839,-0.794044296334
ACH-000840,-1.25437921787
ACH-000841,-0.789335145087
ACH-000843,-0.982486261935
ACH-000846,-1.19448822877
ACH-000847,-0.8137456045929999
ACH-000848,-1.0319145803799998
ACH-000849,-1.1928174248299999
ACH-000851,-1.03306323817
ACH-000855,-0.658723730319
ACH-000856,-1.10832775906
ACH-000858,-1.26326525982
ACH-000859,-0.685907898758
ACH-000861,-0.49694194582400003
ACH-000862,-0.800411351232
ACH-000865,-0.968582411021
ACH-000866,-0.871690696328
ACH-000867,-0.83482120465
ACH-000869,-0.8715281215430001
ACH-000872,-1.1175876748
ACH-000873,-1.02428751825
ACH-000876,-0.7876822448549999
ACH-000878,-0.856827456064
ACH-000880,-0.752263744683
ACH-000881,-1.04602707457
ACH-000882,-1.36782866938
ACH-000884,-1.1497673125399999
ACH-000885,-0.9222256627969999
ACH-000887,-0.8537262559569999
ACH-000888,-0.885732453654
ACH-000889,-0.6059780713130001
ACH-000890,-1.03885063382
ACH-000896,-0.8016532391660001
ACH-000898,-1.04605443719
ACH-000900,-0.7391798768269999
ACH-000901,-1.07294175876
ACH-000905,-0.9367489615989999
ACH-000906,-0.933343033723
ACH-000907,-0.929168708505
ACH-000910,-0.931114200372
ACH-000911,-0.917704863549
ACH-000912,-1.0750625939700003
ACH-000913,-0.750113291118
ACH-000915,-0.8825489166570001
ACH-000916,-0.28976298799899997
ACH-000917,-1.06973595332
ACH-000921,-0.7948786624959999
ACH-000924,-0.810938359982
ACH-000926,-0.7091858698989999
ACH-000928,-1.13233966836
ACH-000929,-0.70826102548
ACH-000932,-0.817450277403
ACH-000935,-0.941267684796
ACH-000936,-0.873457952851
ACH-000937,-0.8265635035510001
ACH-000938,-1.2638956800399999
ACH-000939,-1.16291216123
ACH-000941,-1.04878112616
ACH-000943,-1.01139226011
ACH-000946,-0.821065772508
ACH-000947,-1.13547690647
ACH-000948,-0.737498570957
ACH-000950,-1.17391940355
ACH-000953,-0.885968993154
ACH-000957,-1.16286147499
ACH-000958,-1.04257169639
ACH-000960,-0.949098059315
ACH-000963,-0.600492767055
ACH-000968,-1.17669009662
ACH-000969,-0.762038365298
ACH-000973,-0.9890534553479999
ACH-000974,-0.8171241983419999
ACH-000975,-0.681908487327
ACH-000976,-1.21060790256
ACH-000978,-1.75267631777
ACH-000980,-0.885997204802
ACH-000984,-1.2300437855700002
ACH-000986,-0.8036602699250001
ACH-000988,-1.16592039644
ACH-000993,-1.3043824473899999
ACH-000994,-0.8885481730660001
ACH-000996,-0.891815159927
ACH-001001,-1.05076937465
ACH-001020,-1.0607988528399999
ACH-001028,-0.667802291217
ACH-001031,-0.997448835509
ACH-001038,-1.00202985589
ACH-001048,-0.8341975768209999
ACH-001050,-1.32565684339
ACH-001053,-0.839622840281
ACH-001054,-0.9629548013789999
ACH-001061,-1.000471313
ACH-001067,-1.03769910771
ACH-001075,-0.9179981359970001
ACH-001096,-1.03077120317
ACH-001128,-0.414461746209
ACH-001134,-1.1003539675799998
ACH-001151,-1.04432360277
ACH-001163,-0.82855056942
ACH-001164,-1.2395093795999998
ACH-001173,-1.03365392338
ACH-001183,-1.2075134339700002
ACH-001184,-1.1029819758200001
ACH-001190,-1.25938658986
ACH-001192,-1.19975300529
ACH-001193,-0.641393171475
ACH-001196,-1.03254193669
ACH-001197,-0.967638034806
ACH-001205,-0.884500396366
ACH-001211,-0.759944490994
ACH-001212,-0.725390962905
ACH-001228,-0.986281265426
ACH-001232,-1.18146048536
ACH-001239,-1.15692202955
ACH-001274,-0.783153629653
ACH-001275,-1.3915514032799998
ACH-001277,-1.06448099646
ACH-001278,-1.3208593641700002
ACH-001280,-0.965769186403
ACH-001283,-0.9903919456170001
ACH-001289,-0.894992487555
ACH-001295,-0.90993136369
ACH-001300,-1.0411875392299998
ACH-001301,-0.762420679365
ACH-001302,-1.02178309096
ACH-001303,-1.21933799213
ACH-001306,-0.702636110516
ACH-001318,-0.8410439908699999
ACH-001322,-0.9719735670999999
ACH-001328,-1.0408601005299998
ACH-001332,-0.5985726324840001
ACH-001333,-0.9342158233490001
ACH-001336,-0.933433148546
ACH-001340,-0.938996073623
ACH-001346,-0.834658720212
ACH-001353,-0.7862062612340001
ACH-001354,-1.1887963066299998
ACH-001367,-1.32149547046
ACH-001368,-0.8079181062630001
ACH-001374,-0.9016640140109999
ACH-001375,-0.8056436638850001
ACH-001377,-0.9491365938070001
ACH-001380,-0.930218343395
ACH-001391,-1.02159131856
ACH-001407,-0.9847114660969999
ACH-001408,-0.9335000419670001
ACH-001413,-0.763445931656
ACH-001430,-0.87397304113
ACH-001431,-0.899153825596
ACH-001450,-0.9739313728389999
ACH-001496,-0.7608037293340001
ACH-001500,-1.0257663646700002
ACH-001521,-1.1261031609999999
ACH-001523,-0.8294783650480001
ACH-001532,-0.967845394974
ACH-001536,-0.891455628886
ACH-001550,-0.791383636872
ACH-001552,-0.8643345270389999
ACH-001554,-1.20251685509
ACH-001645,-0.9134496266959999
ACH-001654,-1.04288075846
ACH-001715,-0.9818307533930001
ACH-001735,-1.0409065010299998
ACH-001736,-0.905720463952
ACH-001737,-0.28677255761799997
ACH-001740,-1.27278411116
ACH-001745,-1.1827173022700002
ACH-001750,-1.03212246466
ACH-001765,-0.9359028037520001
ACH-001956,-1.0214720795899999
ACH-001957,-1.04599550677
