,RBM48 (84060)
ACH-000004,-1.05051444653
ACH-000007,-0.850522324636
ACH-000009,-0.8949123883650001
ACH-000011,-1.21408991831
ACH-000012,-0.998893589138
ACH-000013,-0.9886735412890001
ACH-000014,-1.0379937006
ACH-000015,-1.01145053959
ACH-000017,-0.8006145650319999
ACH-000018,-1.1701190686299998
ACH-000019,-1.26138048767
ACH-000021,-0.9394700493970001
ACH-000022,-0.763183160301
ACH-000025,-0.984086931873
ACH-000028,-1.16589802021
ACH-000030,-0.963935953494
ACH-000035,-1.0102517825
ACH-000036,-1.0
ACH-000037,-1.02771978346
ACH-000039,-1.19874589881
ACH-000040,-1.27980915859
ACH-000041,-1.5364037074099999
ACH-000042,-1.2797142963600001
ACH-000045,-1.10132777844
ACH-000047,-1.03217940513
ACH-000052,-1.2010539306899999
ACH-000053,-1.05341214935
ACH-000054,-1.0397177923899998
ACH-000055,-1.50387325632
ACH-000060,-1.0743579055299999
ACH-000067,-1.07032372328
ACH-000070,-0.7518044000849999
ACH-000075,-1.03431908318
ACH-000078,-0.8543934844959999
ACH-000082,-1.40710002375
ACH-000085,-1.14943351437
ACH-000086,-0.7602661873909999
ACH-000087,-1.01758162848
ACH-000092,-1.04970397675
ACH-000095,-0.939738880657
ACH-000097,-1.2293740815799998
ACH-000098,-1.0976452481
ACH-000099,-0.806578317649
ACH-000108,-1.26381708698
ACH-000113,-0.925519793891
ACH-000115,-0.976421833082
ACH-000116,-1.26530832377
ACH-000118,-0.9685179058560001
ACH-000120,-0.827055355116
ACH-000123,-0.9900786795819999
ACH-000127,-0.9907784909720001
ACH-000128,-1.3512875019400001
ACH-000132,-0.8340687263359999
ACH-000133,-1.3536330517500001
ACH-000137,-1.5557998809600002
ACH-000138,-0.832173624771
ACH-000142,-1.1113903710700002
ACH-000143,-1.02276029871
ACH-000146,-1.40430800323
ACH-000148,-1.38715567727
ACH-000150,-0.879831883186
ACH-000152,-1.30843468711
ACH-000153,-1.48233396243
ACH-000159,-1.23821942363
ACH-000160,-1.11392217346
ACH-000163,-1.28221435426
ACH-000167,-1.7009943769
ACH-000168,-1.10917219473
ACH-000169,-1.04512887752
ACH-000178,-1.01918082853
