,SIX4 (51804)
ACH-000004,0.0794547811058
ACH-000007,-0.224852741773
ACH-000009,0.0835839792617
ACH-000011,0.08928141499150001
ACH-000012,-0.144585421581
ACH-000013,-0.142559588676
ACH-000014,-0.20200834786200003
ACH-000015,-0.0666374258415
ACH-000017,-0.0916417188882
ACH-000018,-0.280860099146
ACH-000019,-0.12275665667000002
ACH-000021,-0.016484863401500002
ACH-000022,-0.09216015116489999
ACH-000025,-0.50204957539
ACH-000028,-0.18885097189800001
ACH-000030,-0.11084551877599999
ACH-000035,0.025038251891900003
ACH-000036,-0.0237754656684
ACH-000037,0.08992866068620001
ACH-000039,0.050710965370699995
ACH-000040,-0.259146852865
ACH-000041,-0.0464130918415
ACH-000042,-0.0194607787631
ACH-000045,-0.22257142557300003
ACH-000047,-0.13605353215399998
ACH-000052,-0.24643962253499999
ACH-000053,0.125877693828
ACH-000054,-0.261493528499
ACH-000055,-0.123142464038
ACH-000060,-0.312223410417
ACH-000067,0.0339757441747
ACH-000070,-0.339647081203
ACH-000075,-0.118489941354
ACH-000078,-0.0062269518536800005
ACH-000082,0.0896548164232
ACH-000085,-0.20512452891199998
ACH-000086,-0.08730885747960002
ACH-000087,-0.156203279286
ACH-000092,-0.025242715718299998
ACH-000095,-0.140418265568
ACH-000097,-0.09998195123919999
ACH-000098,-0.0384030519165
ACH-000099,0.0258313657315
ACH-000108,0.0275791446943
ACH-000113,-0.063086727522
ACH-000115,-0.20560478625999998
ACH-000116,-0.014076494451899998
ACH-000118,-0.11829845003900001
ACH-000120,0.234579700927
ACH-000123,-0.025219054393700004
ACH-000127,-0.182167473935
ACH-000128,-0.130204874024
ACH-000132,-0.042477703927999995
ACH-000133,-0.061663014452599994
ACH-000137,-0.19925910441199998
ACH-000138,-0.058368560356800006
ACH-000142,0.17183150128
ACH-000143,-0.07734559527610001
ACH-000146,0.0180342788021
ACH-000148,0.0821568475237
ACH-000150,-0.0229961389702
ACH-000152,-0.181038868745
ACH-000153,-0.43652618921999997
ACH-000159,-0.0255656467803
ACH-000160,-0.18362385052000002
ACH-000163,-0.21813949435899999
ACH-000167,-0.22643655704799998
ACH-000168,0.139029205158
ACH-000169,-0.0817107430028
ACH-000178,-0.0678279170986
ACH-000182,-0.194246472116
ACH-000183,-0.161358485837
ACH-000188,-0.09362564133439999
ACH-000189,0.0537649232945
ACH-000190,-0.0899485609881
ACH-000198,-0.0029391080878800003
ACH-000204,0.0229115464524
ACH-000206,-0.307834312522
ACH-000207,0.0217515052958
ACH-000211,-0.08558212753939999
ACH-000215,-0.160000242807
ACH-000221,-0.135533674296
ACH-000222,0.06932387642519999
ACH-000223,-0.118926188454
ACH-000226,-0.07281807794760001
ACH-000227,-0.14413681677200002
ACH-000228,-0.278187140293
ACH-000231,-0.036761520391
ACH-000232,-0.0962758820792
ACH-000233,0.0009222761682839999
ACH-000234,0.11780187349400001
ACH-000235,-0.153796938803
ACH-000237,0.104225996143
ACH-000238,-0.043441519942500006
ACH-000243,-0.074354337087
ACH-000244,-0.09892321609060001
ACH-000246,-0.188805137548
ACH-000248,-0.21317488245900001
ACH-000250,-0.108856230262
ACH-000251,-0.21948047686299998
ACH-000253,-0.134224107737
ACH-000255,-0.21870227206300002
ACH-000256,0.24980142293699997
ACH-000257,-0.213464009899
ACH-000258,0.102743792401
ACH-000259,0.0885923262747
ACH-000260,0.0790432265812
ACH-000261,-0.215609044109
ACH-000262,-0.125980411032
ACH-000263,-0.169767169577
ACH-000264,-0.14004981042300002
ACH-000265,0.07261724960589999
ACH-000266,-0.23526124654599997
ACH-000272,-0.100103756126
ACH-000273,-0.07271182952489999
ACH-000274,-0.10117171649399999
ACH-000277,-0.403430941475
ACH-000278,0.1024949786
ACH-000279,-0.194517478001
ACH-000280,-0.207307375114
ACH-000281,0.0675038166899
ACH-000288,-0.012300737378200002
ACH-000291,-0.043271766219300005
ACH-000293,-0.0836428956514
ACH-000294,0.09568352704250001
ACH-000295,0.078327940885
ACH-000296,0.144916931884
ACH-000302,-0.113299335634
ACH-000304,0.07775903250289999
ACH-000307,0.07154649892860002
ACH-000308,-0.023763855954299997
ACH-000310,-0.023865659483
ACH-000311,0.0241656336534
ACH-000312,0.06524680464680001
ACH-000315,0.07543770950619999
ACH-000316,0.00808360976028
ACH-000317,-0.139989258733
ACH-000318,-0.07597737163410001
ACH-000319,-0.08545968532619999
ACH-000320,0.032248796995599995
ACH-000322,-0.0036401628094500003
ACH-000323,-0.16917457065699998
ACH-000324,0.06961217861010001
ACH-000329,-0.038314040616300005
ACH-000330,-0.13975977015799998
ACH-000331,0.0684945490112
ACH-000332,-0.0380656416576
ACH-000334,-0.360406405352
ACH-000335,-0.503830002447
ACH-000336,-0.513468492151
ACH-000337,0.132855778353
ACH-000339,-0.219165604534
ACH-000341,-0.360893003576
ACH-000348,-0.216607400963
