,HSPA9 (3313)
ACH-000004,-1.49253979808
ACH-000007,-1.4121413715
ACH-000009,-1.5193228525799998
ACH-000011,-1.5649917871899999
ACH-000012,-1.5136457142
ACH-000013,-1.60328728921
ACH-000014,-1.54571071149
ACH-000015,-1.6016661527399998
ACH-000017,-1.53965902106
ACH-000018,-1.43430268714
ACH-000019,-1.4193280663999999
ACH-000021,-1.40718320803
ACH-000022,-1.6527187447
ACH-000025,-1.4327696085400001
ACH-000028,-1.55591345378
ACH-000030,-1.57600212472
ACH-000035,-1.41000641389
ACH-000036,-1.4855992555000002
ACH-000037,-2.18634241974
ACH-000039,-1.708875617
ACH-000040,-1.69211276275
ACH-000041,-1.54722068093
ACH-000042,-1.34902563385
ACH-000045,-1.72125108979
ACH-000047,-1.4945812162399998
ACH-000052,-1.5149417462
ACH-000053,-1.63471061788
ACH-000054,-1.7468419005400002
ACH-000055,-1.34298700123
ACH-000060,-1.34018413198
ACH-000067,-1.44039152287
ACH-000070,-1.7560148664
ACH-000075,-1.42557571951
ACH-000078,-1.6891360319600002
ACH-000082,-1.8632950425099999
ACH-000085,-1.0743369235200002
ACH-000086,-1.55496443912
ACH-000087,-1.48154949477
ACH-000092,-1.49082023661
ACH-000095,-1.70464413764
ACH-000097,-1.62561817919
ACH-000098,-1.36967460788
ACH-000099,-1.5783409758899998
ACH-000108,-1.47103965942
ACH-000113,-1.69337859419
ACH-000115,-1.30276324509
ACH-000116,-1.5324141037999999
ACH-000118,-1.45051342674
ACH-000120,-1.42384781945
ACH-000123,-1.49906401543
ACH-000127,-1.5220443392700003
ACH-000128,-1.8376675546
ACH-000132,-1.69558708072
ACH-000133,-1.5167131542299999
ACH-000137,-1.62984693324
ACH-000138,-1.3935709424399998
ACH-000142,-1.21273319718
ACH-000143,-1.55169282881
ACH-000146,-1.53420507431
ACH-000148,-1.6347830700400001
ACH-000150,-1.70461486558
ACH-000152,-1.6275979400799998
ACH-000153,-1.5818848248700002
ACH-000159,-1.63625426864
ACH-000160,-1.58623449958
ACH-000163,-1.40971552312
ACH-000167,-1.9489823122799999
ACH-000168,-1.49666856881
ACH-000169,-1.7303716423099997
ACH-000178,-1.5389629696200002
ACH-000182,-1.66704960471
ACH-000183,-1.3045180858299998
ACH-000188,-1.56979169155
ACH-000189,-1.60292077559
ACH-000190,-1.3132993382
ACH-000198,-1.5799253662000001
