,TMC5 (79838)
ACH-000004,0.00572845728905
ACH-000007,-0.236295230326
ACH-000009,-0.21463218911899998
ACH-000011,-0.1465672765
ACH-000012,-0.14394727596100002
ACH-000013,-0.235908523327
ACH-000014,-0.196373372168
ACH-000015,-0.268254265572
ACH-000017,-0.190512456066
ACH-000018,-0.0908540154146
ACH-000019,0.024356959288400003
ACH-000021,0.004380034083270001
ACH-000022,-0.166086218796
ACH-000025,-0.30052752663000004
ACH-000028,-0.00102359882171
ACH-000030,-0.056548900563699996
ACH-000035,-0.19891394362999998
ACH-000036,-0.279895165447
ACH-000037,-0.17611749573899999
ACH-000039,-0.22904508008000002
ACH-000040,-0.275996897703
ACH-000041,-0.0600984822914
ACH-000042,-0.190200847065
ACH-000045,-0.0653526769914
ACH-000047,-0.22167357237399998
ACH-000052,-0.00840654281713
ACH-000053,-0.059200762138400004
ACH-000054,-0.283376435694
ACH-000055,-0.142210730903
ACH-000060,0.18887433925799998
ACH-000067,-0.18308791266600002
ACH-000070,-0.272732900126
ACH-000075,-0.319880939643
ACH-000078,-0.240636821358
ACH-000082,-0.12190736983200001
ACH-000085,-0.125261092286
ACH-000086,0.0169412493394
ACH-000087,-0.156032138308
ACH-000092,-0.141965242022
ACH-000095,-0.235514471949
ACH-000097,-0.10497037300100001
ACH-000098,-0.19281002118299997
ACH-000099,-0.16223476433800002
ACH-000108,0.160281173685
ACH-000113,-0.03667915529119999
ACH-000115,-0.19804498917
ACH-000116,-0.115615900319
ACH-000118,-0.0458333565657
ACH-000120,-0.23616652671500002
ACH-000123,-0.428834495632
ACH-000127,-0.308609850252
ACH-000128,0.0805168187229
ACH-000132,-0.17843263397
ACH-000133,-0.101629243531
ACH-000137,-0.012121885265
ACH-000138,-0.121002593095
ACH-000142,-0.24904063761700002
ACH-000143,-0.14362690638599998
ACH-000146,-0.08691667250849999
ACH-000148,-0.204727085275
ACH-000150,-0.34563341020300004
ACH-000152,0.028717719106099996
ACH-000153,-0.147020692315
ACH-000159,-0.24067743202300002
ACH-000160,-0.17878078225000002
ACH-000163,-0.325372793123
ACH-000167,-0.17036616402399998
ACH-000168,-0.132703154021
ACH-000169,-0.10671947940099999
ACH-000178,-0.126957715515
ACH-000182,-0.14077150685599998
ACH-000183,-0.292321033054
ACH-000188,-0.0785751784559
ACH-000189,-0.21842064507
ACH-000190,0.0864372108947
ACH-000198,-0.12298056268200001
ACH-000204,-0.464292193724
ACH-000206,-0.07395540909810001
ACH-000207,-0.0330567496111
ACH-000211,-0.11403799617999999
ACH-000215,-0.171538919054
ACH-000221,-0.132260557688
ACH-000222,0.235289713768
ACH-000223,-0.13522379763
ACH-000226,-0.194762446354
ACH-000227,-0.279145130523
ACH-000228,-0.0600561906298
ACH-000231,-0.200676956092
ACH-000232,-0.17010239103
ACH-000233,-0.060156974106199995
ACH-000234,-0.0246635086284
ACH-000235,-0.0675517783742
ACH-000237,-0.252541996111
ACH-000238,0.0783226256191
ACH-000243,-0.16934375019
ACH-000244,-0.0338643279815
ACH-000246,-0.046927670778599995
ACH-000248,-0.111470575463
ACH-000250,-0.08516219568669998
ACH-000251,-0.014390006575499999
ACH-000253,-0.0391594026218
ACH-000255,-0.27724669466400004
ACH-000256,-0.20375407553199998
ACH-000257,-0.09800969609020001
ACH-000258,0.123859454864
ACH-000259,-0.19249541733800002
ACH-000260,-0.21203217777
ACH-000261,-0.191642546412
