,POLR3G (10622)
ACH-000004,-0.0566285416034
ACH-000007,0.0908367475825
ACH-000009,-0.161349769049
ACH-000011,0.172544168788
ACH-000012,-0.056035080256699996
ACH-000013,-0.044422457718000005
ACH-000014,-0.0396662413425
ACH-000015,-0.11816235213199999
ACH-000017,-0.175691488431
ACH-000018,-0.09794564210619999
ACH-000019,-0.27282749383099997
ACH-000021,-0.23141181077700002
ACH-000022,0.00333819323783
ACH-000025,0.0734692344945
ACH-000028,-0.165743449899
ACH-000030,-0.110524263872
ACH-000035,-0.0845053653995
ACH-000036,-0.00680978984342
ACH-000037,0.0922464990544
ACH-000039,-0.20776195721299998
ACH-000040,0.049244628378
ACH-000041,-0.185395991235
ACH-000042,-0.313706676143
ACH-000045,-0.0301914114018
ACH-000047,0.0065073320893
ACH-000052,0.027590053029099997
ACH-000053,-0.0616572341638
ACH-000054,-0.141835231166
ACH-000055,0.18620032268300002
ACH-000060,0.042182312098599996
ACH-000067,-0.0146060835268
ACH-000070,0.250512783522
ACH-000075,0.10860360696100001
ACH-000078,-0.213326586196
ACH-000082,-0.013047545002500001
ACH-000085,-0.11741492864900001
ACH-000086,-0.0718534271007
ACH-000087,0.0439800113337
ACH-000092,-0.0673169970173
ACH-000095,-0.205804140216
ACH-000097,-0.0639497221027
ACH-000098,-0.0348636874556
ACH-000099,-0.052204116638599994
ACH-000108,-0.218022670271
ACH-000113,-0.061693536394
ACH-000115,0.022099358517299997
ACH-000116,-0.100131349233
ACH-000118,-0.06253769802619999
ACH-000120,-0.206286113262
ACH-000123,-0.15074778628799998
ACH-000127,-0.00721278218387
ACH-000128,0.118394716009
ACH-000132,-0.34430158583000003
ACH-000133,0.200572838983
ACH-000137,0.0208669902348
ACH-000138,-0.131100010385
ACH-000142,0.031625498279400005
ACH-000143,-0.228444470944
ACH-000146,-0.0345186978855
ACH-000148,-0.0772184616562
ACH-000150,-0.064682780026
ACH-000152,0.18366327119000003
ACH-000153,0.258244546092
ACH-000159,0.0571731017416
ACH-000160,0.0995264149141
ACH-000163,0.122138825375
ACH-000167,0.256738655475
ACH-000168,-0.26337402016999995
ACH-000169,0.031282874016
ACH-000178,-0.115046177621
ACH-000182,0.00890628606115
ACH-000183,-0.176594783788
ACH-000188,0.09472754020850001
ACH-000189,0.160919667878
ACH-000190,0.205616078196
ACH-000198,-0.198734705589
ACH-000204,-0.25153516358100003
ACH-000206,-0.195110524287
ACH-000207,-0.0922251438155
ACH-000211,-0.0635335031059
ACH-000215,-0.027377428798099998
ACH-000221,0.029966533133799995
ACH-000222,-0.224558397476
ACH-000223,-0.195642150361
ACH-000226,-0.191915137747
ACH-000227,-0.199371671167
ACH-000228,-0.203400523222
ACH-000231,-0.0485399407442
ACH-000232,-0.0562544448281
ACH-000233,0.05526987979069999
ACH-000234,-0.0550046197626
ACH-000235,-0.108290481885
ACH-000237,0.05679674084419999
ACH-000238,-0.28761310571800003
ACH-000243,-0.21360415276900002
ACH-000244,0.0508822359514
ACH-000246,-0.07833023758589999
ACH-000248,-0.0710126163356
ACH-000250,-0.079409402721
ACH-000251,-0.0756483074038
ACH-000253,-0.0813076222001
ACH-000255,-0.07466813388889999
ACH-000256,-0.0390481419505
ACH-000257,-0.155619133952
ACH-000258,-0.0244769744717
ACH-000259,-0.133678801798
ACH-000260,-0.0638226158614
ACH-000261,-0.00941535033885
ACH-000262,0.04182128615630001
ACH-000263,-0.37637597054099997
ACH-000264,-0.0964597202114
ACH-000265,-0.21723230154399997
ACH-000266,-0.182264567887
ACH-000272,-0.08742548748189999
ACH-000273,-0.035838760998699995
ACH-000274,-0.0427767435649
ACH-000277,0.132229287393
ACH-000278,-0.14424788196799998
ACH-000279,-0.063020746831
ACH-000280,-0.15170150812799998
ACH-000281,-0.26434841439
ACH-000288,0.109019654902
ACH-000291,0.0329926760959
ACH-000293,-0.102690402693
