,HDGFL1 (154150)
ACH-000374,-0.223488894562
ACH-000375,-0.0308754665418
ACH-000376,-0.15688359837000002
ACH-000381,-0.0612428879193
ACH-000383,-0.176403389245
ACH-000387,-0.18575143011599998
ACH-000389,-0.296746813219
ACH-000390,-0.118010229114
ACH-000393,-0.0375217789429
ACH-000395,0.073431498756
ACH-000397,-0.124043821124
ACH-000401,-0.0610446552238
ACH-000402,-0.28709516352
ACH-000403,-0.232000178994
ACH-000404,-0.0397512511887
ACH-000406,-0.0918678653772
ACH-000407,-0.134169399967
ACH-000408,0.121750404058
ACH-000410,-0.13367131029100002
ACH-000411,-0.141356705074
ACH-000414,-0.261714320647
ACH-000415,-0.09629475494459999
ACH-000416,-0.031561832251
ACH-000420,0.0536543357911
ACH-000421,-0.160918292504
ACH-000424,-0.227554687454
ACH-000425,-0.138024515573
ACH-000426,-0.056252225007
ACH-000427,0.0832304131057
ACH-000433,-0.050988782542900006
ACH-000436,-0.08929384673289999
ACH-000444,-0.0946943981895
ACH-000445,0.256947884821
ACH-000448,-0.09600220574380001
ACH-000450,-0.23909637068599998
ACH-000452,-0.15072311986300002
ACH-000454,-0.17562649601
ACH-000458,-0.0385323261702
ACH-000459,-0.21403473958500002
ACH-000460,-0.0322690132953
ACH-000461,-0.029149862546
ACH-000463,-0.0990878570073
ACH-000464,-0.34407389244000003
ACH-000466,-0.11374208355799999
ACH-000467,-0.207599982775
ACH-000468,0.158620576513
ACH-000469,-0.261708130792
ACH-000470,0.027737584457400002
ACH-000471,0.024506148402900003
ACH-000472,-0.142868614361
ACH-000473,0.14115126790899998
ACH-000475,-0.148018784253
ACH-000476,-0.13265682087000003
ACH-000477,-0.0966355584746
ACH-000480,-0.23889737220899998
ACH-000481,-0.30190751175299996
ACH-000483,-0.267546093202
ACH-000484,0.068819325919
ACH-000485,-0.16311653195
ACH-000486,-0.17554324074900002
ACH-000487,-0.041441009738199995
ACH-000488,-0.12674220692399998
ACH-000490,-0.0913180732162
ACH-000491,-0.268487862618
ACH-000495,-0.166704410538
ACH-000496,-0.188073086041
ACH-000499,-0.107350205432
ACH-000500,-0.40446434783
ACH-000502,-0.160700008252
ACH-000503,-0.24104570061
ACH-000505,-0.09936436090160002
ACH-000507,-0.205174662126
ACH-000510,-0.11958707412799999
ACH-000511,-0.195547720663
ACH-000512,-0.42627494762199997
ACH-000516,-0.299274150638
ACH-000517,-0.21147107015500002
ACH-000518,-0.147620179415
ACH-000520,-0.346390817089
ACH-000521,-0.138921201041
ACH-000522,-0.123792274082
ACH-000524,-0.454880854579
ACH-000527,-0.15373271732899998
ACH-000528,-0.166827920503
ACH-000537,-0.162555277626
ACH-000541,0.0673372250145
ACH-000542,-0.11686163684800001
ACH-000544,0.0401171615125
ACH-000545,-0.119637022112
ACH-000547,-0.157075184
ACH-000548,-0.155594213632
ACH-000549,-0.0728393673488
ACH-000550,-0.0719096056498
ACH-000552,-0.166327249736
ACH-000556,-0.156161169996
ACH-000557,0.0792300751078
ACH-000570,0.057351023292199994
ACH-000571,-0.0322964651595
ACH-000573,-0.164620128385
ACH-000576,-0.239518908926
ACH-000580,-0.151668484073
ACH-000584,-0.06934531045219999
ACH-000585,-0.136085480751
ACH-000588,-0.21175937464699998
ACH-000589,-0.318719233027
ACH-000591,-0.311355010525
ACH-000593,0.03865861459830001
ACH-000600,-0.198290789319
ACH-000601,-0.09034583262039998
ACH-000604,-0.118685696731
ACH-000605,-0.167553636703
ACH-000606,-0.122418250469
ACH-000608,-0.34105702782700004
ACH-000614,-0.0693651037837
ACH-000616,0.134806887371
ACH-000618,-0.194395376166
ACH-000619,-0.162968615696
ACH-000620,-0.181910151954
ACH-000621,-0.27058219575599995
ACH-000622,-0.33843242635399995
ACH-000623,-0.20399345383
ACH-000624,-0.18566165456599998
ACH-000627,-0.0789184613364
ACH-000630,-0.168588002712
ACH-000632,-0.008088043788619999
ACH-000633,-0.0634920227136
ACH-000637,-0.393069022031
ACH-000638,0.019192965939799998
ACH-000646,-0.0260380394115
ACH-000647,-0.0452895940108
ACH-000648,0.08577319180510001
ACH-000649,-0.167049914436
ACH-000651,-0.108571330651
ACH-000652,-0.037330934028300004
ACH-000653,-0.116302145636
ACH-000657,-0.132476475833
ACH-000658,-0.26165216992699997
ACH-000661,-0.09419483478980001
ACH-000662,-0.8094860523190001
ACH-000663,-0.165073260158
ACH-000665,-0.135706753515
ACH-000671,-0.354625680719
ACH-000673,-0.143416761743
ACH-000676,-0.0212619254615
ACH-000677,-0.173495697328
ACH-000681,-0.10436788884199999
ACH-000682,-0.121506806584
ACH-000683,-0.226495215577
ACH-000684,0.023311745959600002
ACH-000688,-0.44008002129600005
ACH-000693,-0.0892049426616
ACH-000694,0.0038120657880999997
ACH-000695,0.0514907584402
ACH-000696,-0.217083065386
ACH-000697,-0.0111983319866
ACH-000699,0.0800791146177
ACH-000701,-0.12193066677400001
ACH-000706,-0.148672835744
ACH-000711,-0.125416309914
ACH-000713,-0.15430130187000002
ACH-000714,0.009864211911549998
ACH-000718,-0.195842196534
ACH-000720,-0.24770205883699997
ACH-000721,0.042265784788
ACH-000724,-0.35856814892800004
ACH-000725,0.0317264303982
ACH-000732,0.032616476603799995
ACH-000734,-0.036028151492
ACH-000735,-0.298057058353
ACH-000736,-0.26806373679400003
ACH-000738,-0.19337229078499998
ACH-000746,-0.185299671397
ACH-000747,-0.0114221335435
ACH-000748,-0.138128152493
ACH-000753,-0.20694453027399998
ACH-000756,-0.131594887731
ACH-000757,0.161955256929
ACH-000758,0.0282091239349
ACH-000760,-0.21721030315
ACH-000763,-0.0300087932907
ACH-000764,-0.5928008299009999
ACH-000765,-0.258380722509
ACH-000766,-0.162279526181
ACH-000767,-0.11100803337899999
ACH-000768,-0.163770338748
ACH-000769,0.007148951231859999
ACH-000770,-0.193390346855
ACH-000771,-0.01987696246
ACH-000773,-0.0525951528819
ACH-000776,-0.120056748372
ACH-000777,-0.153691493284
ACH-000778,-0.0578395304919
ACH-000781,-0.09969137792919999
ACH-000782,-0.177065623028
ACH-000783,-0.0596504738409
ACH-000784,-0.039240224527599996
ACH-000785,-0.12768141579700001
ACH-000787,-0.07888845294260001
ACH-000788,-0.129472478387
ACH-000791,0.127655239942
ACH-000792,-0.0495314141209
ACH-000794,-0.018848032347
ACH-000796,0.0219633647332
ACH-000799,-0.0147542126376
ACH-000800,-0.30010096414500004
ACH-000802,-0.0356114012761
ACH-000804,0.0132939326073
ACH-000805,-0.0439737849373
ACH-000809,-0.26431742208799996
ACH-000810,-0.00884079744783
ACH-000811,-0.24888656288000002
ACH-000817,-0.0037693906961499997
ACH-000819,-0.13656565437
ACH-000820,0.00413168929512
ACH-000821,-0.460902542719
ACH-000822,-0.101418241141
ACH-000823,0.0485569078971
ACH-000824,-0.248654271584
ACH-000827,-0.19411402539500003
ACH-000829,-0.0348990598956
ACH-000831,-0.19229985245099998
ACH-000832,-0.0034253322785600003
ACH-000833,-0.370667299921
ACH-000834,-0.0735122355023
ACH-000835,-0.0386244088559
ACH-000836,-0.0386921130183
ACH-000837,-0.019765303112700004
ACH-000838,-0.034598564513300005
ACH-000839,-0.28489387728599996
ACH-000840,-0.113660500988
ACH-000841,-0.133742390766
ACH-000843,-0.0643726424907
ACH-000846,-0.233806062249
ACH-000847,-0.10235056973300001
ACH-000848,-0.123490535701
ACH-000849,-0.250199505574
ACH-000851,-0.09898404641789998
ACH-000855,-0.152546099554
ACH-000856,-0.06506806367859999
ACH-000858,-0.34342358631700004
ACH-000859,-0.160983144704
ACH-000861,-0.102886209698
ACH-000862,-0.093243879929
ACH-000865,-0.133114407734
ACH-000866,-0.0709182207102
ACH-000867,-0.307582746524
ACH-000869,0.0109974194388
ACH-000872,-0.0492106371519
ACH-000873,-0.274687197251
ACH-000876,-0.393953954865
ACH-000878,-0.0804123703542
ACH-000880,-0.00341243902166
ACH-000881,-0.0959418587542
ACH-000882,-0.07999767510910001
ACH-000884,-0.0868078298954
ACH-000885,-0.0651805686746
ACH-000887,-0.11253011712899999
ACH-000888,-0.11634147170499999
ACH-000889,-0.100346946675
ACH-000890,0.048153465995800004
ACH-000896,0.0031136083743200003
ACH-000898,-0.0484156580473
ACH-000900,-0.0364925494387
ACH-000901,-0.0772213361757
ACH-000905,-0.247778452482
ACH-000906,-0.172800647803
ACH-000907,-0.0640312676051
ACH-000910,-0.0740982810845
ACH-000911,-0.286510451073
ACH-000912,-0.13897170467
ACH-000913,-0.165345421264
ACH-000915,-0.07580830203819999
ACH-000916,-0.20298628055799997
ACH-000917,0.0612148211924
ACH-000921,0.109005679031
ACH-000924,0.00206597885921
ACH-000926,-0.200058714765
ACH-000928,-0.316847463033
ACH-000929,-0.419650602437
ACH-000932,-0.0827082326233
ACH-000935,-0.184036919709
ACH-000936,0.0334679892372
ACH-000937,-0.227340375225
ACH-000938,-0.139717474121
ACH-000939,0.206903665027
ACH-000941,-0.0484194003423
ACH-000943,-0.14153632130899998
ACH-000946,-0.10896243587400001
ACH-000947,-0.30859596182
ACH-000948,-0.10235376361099999
ACH-000950,0.21563045049000001
ACH-000953,-0.261950056968
ACH-000957,0.0281038735606
ACH-000958,-0.17277023800299998
ACH-000960,-0.21949951684500002
ACH-000963,-0.161598199202
ACH-000968,-0.137061680262
ACH-000969,-0.296191270414
ACH-000973,-0.31704670229000004
ACH-000974,-0.207139986569
ACH-000975,-0.107422934331
ACH-000976,-0.131932116528
ACH-000978,0.20724393353300002
ACH-000980,-0.13148495569
ACH-000984,-0.160098100104
ACH-000986,-0.0660122383417
ACH-000988,-0.0601065501158
ACH-000993,-0.057308328753
ACH-000994,-0.271192833925
ACH-000996,0.016015601084399998
ACH-001001,-0.127423267669
ACH-001020,0.006139118416180001
ACH-001028,-0.12488662840399999
ACH-001031,-0.155159403904
ACH-001038,-0.104455838419
ACH-001048,-0.08931596950860002
ACH-001050,-0.184888361914
ACH-001053,-0.18798189382599997
ACH-001054,-0.06581221755559999
ACH-001061,-0.08123469030939999
ACH-001067,-0.06469900945719999
ACH-001075,-0.22471901664299998
ACH-001096,-0.108377114433
ACH-001128,-0.37272555002999996
ACH-001134,-0.115092918248
ACH-001151,-0.020826877118400002
ACH-001163,-0.102077316952
ACH-001164,-0.12963531066700001
ACH-001173,-0.281060291247
ACH-001183,-0.0719265148378
ACH-001184,-0.232021903265
ACH-001190,-0.313926682663
ACH-001192,-0.05678879025780001
ACH-001193,-0.544825035261
ACH-001196,-0.0634429245735
ACH-001197,-0.17943071830200003
ACH-001205,-0.17817809677000002
ACH-001211,-0.0105226478261
ACH-001212,-0.266128597612
ACH-001228,0.165187120265
ACH-001232,-0.134779297736
ACH-001239,-0.17830182455899998
ACH-001274,-0.106789885517
ACH-001275,-0.297766734872
ACH-001277,-0.0790804384448
ACH-001278,-0.0867225845855
ACH-001280,-0.16234107770700001
ACH-001283,0.0818448242847
ACH-001289,-0.149121261048
ACH-001295,-0.208600315432
ACH-001300,-0.09739678335539999
ACH-001301,-0.419510101668
ACH-001302,-0.0033631455333200003
ACH-001303,0.095501846741
ACH-001306,-0.233279696435
ACH-001318,-0.115959185222
ACH-001322,-0.26928607619600003
ACH-001328,-0.0236162798568
ACH-001332,0.030150336966599998
ACH-001333,-0.0985142776173
ACH-001336,-0.15669334623
ACH-001340,-0.20652275641800003
ACH-001346,0.0492086496344
ACH-001353,-0.0996020760128
ACH-001354,-0.026094186200599997
ACH-001367,-0.169361806449
ACH-001368,-0.16579709496
ACH-001374,-0.039048406507800004
ACH-001375,-0.26952890527199996
ACH-001377,-0.199817238497
ACH-001380,0.0965835080346
ACH-001391,-0.430436001614
ACH-001407,-0.152789197353
ACH-001408,-0.0175233857458
ACH-001413,-0.060879505544499994
ACH-001430,-0.354304236862
ACH-001431,-0.292575031779
ACH-001450,0.109192022063
ACH-001496,-0.058462835205899996
ACH-001500,-0.08536513152689999
ACH-001521,-0.019243218180099997
ACH-001523,-0.134824416719
ACH-001532,-0.286098477934
ACH-001536,-0.12008676401599999
ACH-001550,0.309353325129
ACH-001552,-0.0384641631531
ACH-001554,-0.249713395955
ACH-001645,-0.110646983112
ACH-001654,-0.165428084834
ACH-001715,-0.010273636961
ACH-001735,-0.082336147151
ACH-001736,-0.14001396776900002
ACH-001737,-0.483587864839
ACH-001740,-0.129320786326
ACH-001745,0.0485607985427
ACH-001750,-0.396827011863
ACH-001765,-0.19915758290999996
ACH-001956,-0.0551307372651
ACH-001957,-0.13010292603700002
