,LCE1D (353134)
ACH-000004,0.11819990805299999
ACH-000007,0.231437546766
ACH-000009,0.0737007260362
ACH-000011,-0.0413607344644
ACH-000012,0.0594758016591
ACH-000013,0.124504673521
ACH-000014,-0.0195835381578
ACH-000015,0.0917144466048
ACH-000017,-0.0456439023238
ACH-000018,0.130107322224
ACH-000019,-0.149336651067
ACH-000021,0.056044590115300004
ACH-000022,0.173900109483
ACH-000025,-0.0353685363936
ACH-000028,-0.0241017041213
ACH-000030,0.05723495060790001
ACH-000035,0.0786753731398
ACH-000036,-0.0472283845158
ACH-000037,-0.0396501977985
ACH-000039,0.143812296072
ACH-000040,-0.046891806768
ACH-000041,0.17813969924800002
ACH-000042,0.196785459812
ACH-000045,0.0423516264822
ACH-000047,0.258484239487
ACH-000052,0.022137167595900002
ACH-000053,0.0348414985109
ACH-000054,-0.0867466498517
ACH-000055,0.0418305582564
ACH-000060,0.061953514602800006
ACH-000067,0.157192691205
ACH-000070,0.054303608414799996
ACH-000075,0.296537509683
ACH-000078,0.238850853601
ACH-000082,0.233127577917
ACH-000085,-0.10051471038999998
ACH-000086,0.09355659202849999
ACH-000087,-0.192144354826
ACH-000092,0.029969801628
ACH-000095,0.221495275461
ACH-000097,0.04886337092069999
ACH-000098,0.0720588834342
ACH-000099,-0.103506978566
ACH-000108,0.0115112813648
ACH-000113,-0.021322017098
ACH-000115,0.0447407896441
ACH-000116,0.023393595234500002
ACH-000118,0.000658177259371
ACH-000120,-0.0369140986712
ACH-000123,0.0913064865532
ACH-000127,-0.0220519167337
ACH-000128,0.114795152156
ACH-000132,-0.10569292745999999
ACH-000133,0.0876775674717
ACH-000137,-0.08508647204889999
ACH-000138,-0.055286783120300005
ACH-000142,0.0495077632278
ACH-000143,0.0987270387353
ACH-000146,0.0630606449336
ACH-000148,0.0147097029477
ACH-000150,0.0619048535635
ACH-000152,-0.14132464142999998
ACH-000153,-0.165502841164
ACH-000159,-0.0706834660275
ACH-000160,0.19969510121300002
ACH-000163,-0.0817813497062
ACH-000167,-0.565986835488
ACH-000168,-0.112698858011
ACH-000169,0.132325033246
ACH-000178,0.09642468503860001
ACH-000182,0.105520373037
ACH-000183,0.126814177411
ACH-000188,0.06864576072669999
ACH-000189,-0.0266992270046
ACH-000190,-0.0372194105131
ACH-000198,0.0885989426258
ACH-000204,0.022093116841799997
ACH-000206,0.0409427113295
ACH-000207,0.380704606998
ACH-000211,0.0613198006775
ACH-000215,0.0631570185796
ACH-000221,0.0474897393141
ACH-000222,-0.124233199394
ACH-000223,0.042585348055099996
ACH-000226,-0.0762614301184
ACH-000227,0.0305957031223
ACH-000228,0.11034302126399999
ACH-000231,0.12190714019000001
ACH-000232,0.12394500320999999
ACH-000233,0.25424139528
ACH-000234,0.0339927744443
ACH-000235,0.0399672760696
ACH-000237,-0.19444679135499998
ACH-000238,0.162153542317
ACH-000243,0.0457606292266
ACH-000244,-0.120934232091
ACH-000246,-0.0551453452452
ACH-000248,0.158952944143
ACH-000250,0.0649752849412
ACH-000251,-0.11904095065999999
ACH-000253,0.0323226525084
ACH-000255,-0.0307935364989
ACH-000256,0.26624826905
ACH-000257,0.210885840782
ACH-000258,0.0902406752424
ACH-000259,0.0048736793658
ACH-000260,0.0169785454733
ACH-000261,-0.010761310771899998
ACH-000262,0.063233254971
ACH-000263,-0.09270045776529999
ACH-000264,-0.0296353228786
ACH-000265,0.10304933089299999
ACH-000266,0.037366260435
ACH-000272,-0.0766286386333
ACH-000273,-0.0507979566865
ACH-000274,0.0870367188974
ACH-000277,-0.08049107463550001
ACH-000278,0.103884666857
ACH-000279,0.0999595180002
ACH-000280,-0.090460903583
ACH-000281,-0.0191523078339
ACH-000288,0.10924948617699999
ACH-000291,0.109764805141
ACH-000293,0.0273550031891
ACH-000294,0.082262447781
ACH-000295,-0.00289515906565
ACH-000296,0.061516382808300005
ACH-000302,0.125292695369
ACH-000304,0.07697112188860002
ACH-000307,0.0917498513611
ACH-000308,-0.022813203835900003
ACH-000310,-0.143462005821
ACH-000311,0.20608261070099998
ACH-000312,-0.110276482839
ACH-000315,-0.0587640945342
ACH-000316,-0.059265499697000006
ACH-000317,0.121552551052
ACH-000318,0.113234661257
ACH-000319,-0.0276172608742
ACH-000320,0.028486512664099996
ACH-000322,-0.111316863005
ACH-000323,-0.061903524928999996
ACH-000324,0.0774571016187
ACH-000329,-0.06445138312769999
ACH-000330,0.011759802384
