,SGMS1 (259230)
ACH-000004,0.010175565817
ACH-000007,-0.175009027236
ACH-000009,-0.09913338277270001
ACH-000011,0.0665023640945
ACH-000012,0.044178572588300005
ACH-000013,0.0696914177908
ACH-000014,-0.106325262313
ACH-000015,0.06858798523830001
ACH-000017,0.0819429620305
ACH-000018,0.0392731201043
ACH-000019,-0.033178581363599996
ACH-000021,0.0266369775971
ACH-000022,0.015222623053
ACH-000025,-0.316132870214
ACH-000028,-0.18932689650899998
ACH-000030,-0.240451606437
ACH-000035,0.0598707604131
ACH-000036,0.0009001733915469999
ACH-000037,0.0605361742088
ACH-000039,0.173017405647
ACH-000040,-0.0680314907549
ACH-000041,0.181711206168
ACH-000042,-0.0953732045731
ACH-000045,0.0276429406996
ACH-000047,0.14213333153899999
ACH-000052,0.0326580847342
ACH-000053,-0.0596630480753
ACH-000054,0.076718076416
ACH-000055,0.476106486017
ACH-000060,0.0106981600952
ACH-000067,-0.378966157232
ACH-000070,-0.118388308976
ACH-000075,-0.165914690352
ACH-000078,-0.068294147763
ACH-000082,0.00607380614766
ACH-000085,-0.000191534808031
ACH-000086,-0.163134208028
ACH-000087,0.09333436113839999
ACH-000092,-0.0244137799163
ACH-000095,0.06787722930369999
ACH-000097,-0.10024049422800001
ACH-000098,-0.0271171323741
ACH-000099,0.07544495680039999
ACH-000108,-0.0721123853156
ACH-000113,-0.113554086124
ACH-000115,0.12138955970200001
ACH-000116,0.0555497287648
ACH-000118,-0.0427813309116
ACH-000120,0.108721432493
ACH-000123,-0.1083891572
ACH-000127,-0.119228177499
ACH-000128,0.026659736313099997
ACH-000132,-0.0951289014105
ACH-000133,0.0147343583237
ACH-000137,-0.08359775949300001
ACH-000138,0.09428172583069999
ACH-000142,0.112024857398
ACH-000143,-0.264684102177
ACH-000146,-0.14241894463500002
ACH-000148,-0.09201120212950001
ACH-000150,0.00541456787036
ACH-000152,0.0798003365345
ACH-000153,0.20482287223999998
ACH-000159,-0.030323698720800003
ACH-000160,0.101018436906
ACH-000163,-0.0743973210381
ACH-000167,0.082551922563
ACH-000168,-0.024459699410200004
ACH-000169,-0.0690868291246
ACH-000178,-0.0378276623355
ACH-000182,0.100309575572
ACH-000183,0.0217242004
ACH-000188,0.0210312145126
ACH-000189,0.427714838641
ACH-000190,0.23610458784699997
ACH-000198,0.17684576132399998
ACH-000204,0.300033942397
ACH-000206,0.0707109448505
ACH-000207,-0.0939070081108
ACH-000211,-0.059109355998099994
ACH-000215,0.09083883924210001
ACH-000221,0.0250803134983
ACH-000222,0.031249154659700004
ACH-000223,0.0207020360398
ACH-000226,0.100761732767
ACH-000227,-0.11789300966800001
ACH-000228,-0.237955014291
ACH-000231,0.0163168584556
ACH-000232,0.10034751787599999
ACH-000233,0.122177827633
ACH-000234,0.116870580018
ACH-000235,-0.0650749107881
ACH-000237,0.10282452762199999
ACH-000238,0.27436693497299997
ACH-000243,-0.0271107063319
ACH-000244,0.068756791257
ACH-000246,0.120946758738
ACH-000248,-0.047755395168500005
ACH-000250,0.017163323443
ACH-000251,-0.144265777619
ACH-000253,0.16656323530099998
ACH-000255,-0.100272764532
ACH-000256,0.239495229817
ACH-000257,-0.141525089343
ACH-000258,-0.097688813888
ACH-000259,0.137163794673
ACH-000260,0.0648933110609
ACH-000261,0.134887685772
ACH-000262,-0.408866039071
ACH-000263,-0.0621747605652
ACH-000264,0.0702081639274
ACH-000265,0.00295340829143
ACH-000266,0.0357388300795
ACH-000272,0.0454741587729
ACH-000273,0.08400390827089999
ACH-000274,0.191409474096
ACH-000277,0.23551905883000002
ACH-000278,0.056150366140400004
ACH-000279,0.010683897094100002
ACH-000280,0.0840447736079
ACH-000281,0.040892290627699994
ACH-000288,-0.0755036390483
ACH-000291,0.0666557493903
ACH-000293,0.0672123023949
ACH-000294,-0.400347478716
ACH-000295,0.008666976433370001
ACH-000296,-0.314146863416
ACH-000302,0.0302224263543
ACH-000304,0.23330731357099999
ACH-000307,-0.180313328365
ACH-000308,-0.006812141696500001
ACH-000310,0.025838015403900003
ACH-000311,0.0328011637935
ACH-000312,-0.0229516285139
ACH-000315,-0.236506188418
ACH-000316,-0.0701930751437
ACH-000317,0.0864640301214
ACH-000318,0.12993270066600002
ACH-000319,0.037292916345300006
ACH-000320,-0.325909742943
ACH-000322,0.237884440641
ACH-000323,-0.126908599577
ACH-000324,-0.0684098801706
ACH-000329,0.0821963207034
ACH-000330,-0.162743882241
ACH-000331,0.00549217256684
ACH-000332,0.023708037650200003
ACH-000334,-0.0653792752888
ACH-000335,-0.10869623473
ACH-000336,0.258058975843
ACH-000337,0.021076141868599997
ACH-000339,-0.0284718962071
ACH-000341,0.0694417385821
ACH-000348,0.0613471306774
ACH-000350,0.0302133408367
ACH-000352,0.073271960503
ACH-000356,-0.07859142232800001
ACH-000361,-0.034583980975999996
ACH-000362,-0.191804545353
ACH-000363,0.016227165159
ACH-000364,-0.054937535985699996
ACH-000365,-0.0154196039011
ACH-000366,0.052546437178800004
ACH-000368,-0.00454377274859
ACH-000374,-0.010587030697999999
ACH-000375,0.0807015709315
ACH-000376,0.07876113093489999
ACH-000381,-0.043496952190699996
ACH-000383,-0.0488639108509
ACH-000387,0.035788511712
ACH-000389,0.0117877113378
ACH-000390,0.0982197794144
ACH-000393,-0.0155933080865
ACH-000395,0.107949935769
