,HPGDS (27306)
ACH-000223,-0.11979181951199999
ACH-000226,-0.07936165892710001
ACH-000227,-0.29689475821999994
ACH-000228,-0.122684175196
ACH-000231,-0.0783450660468
ACH-000232,-0.102912972851
ACH-000233,-0.0416317632276
ACH-000234,0.0111590483712
ACH-000235,0.005703519427630001
ACH-000237,-0.11109665171399999
ACH-000238,-0.141124703162
ACH-000243,-0.0732652251215
ACH-000244,0.199934082874
ACH-000246,-0.036420287350599996
ACH-000248,-0.0447500392785
ACH-000250,-0.013709241979300001
ACH-000251,0.09209523066849999
ACH-000253,-0.021599962444599996
ACH-000255,-0.05190568355169999
ACH-000256,-0.0795268391513
ACH-000257,0.0182034611858
ACH-000258,0.0974247609691
ACH-000259,-0.151288102445
ACH-000260,-0.034521257291599994
ACH-000261,-0.061973537488000004
ACH-000262,-0.0832186398749
ACH-000263,-0.32306974388799997
ACH-000264,-0.146841365126
ACH-000265,-0.101049375222
ACH-000266,-0.029945478725799998
ACH-000272,-0.0591534884748
ACH-000273,-0.163929801932
ACH-000274,-0.09504549521950001
ACH-000277,-0.162563412727
ACH-000278,-0.116440134409
ACH-000279,-0.149460848273
ACH-000280,-0.0495297579036
ACH-000281,0.0178356754973
ACH-000288,-0.116678884517
ACH-000291,0.0538613395831
ACH-000293,-0.12488280980999998
ACH-000294,0.0105126927938
ACH-000295,-0.132547620397
ACH-000296,0.0358020880631
ACH-000302,-0.130771339057
ACH-000304,-0.12771973906
ACH-000307,-0.04630963265790001
ACH-000308,-0.14439263286100001
ACH-000310,-0.10064865332999999
ACH-000311,-0.0334791454301
ACH-000312,-0.09133596431180001
ACH-000315,-0.149940899682
ACH-000316,0.102721449679
ACH-000317,-0.035197048996
ACH-000318,-0.06869675454390001
ACH-000319,-0.0621385827064
ACH-000320,-0.007319524247289999
ACH-000322,-0.212151345231
ACH-000323,0.0700058400385
ACH-000324,-0.19086995186
ACH-000329,-0.16950056166400002
ACH-000330,-0.045308559395900005
ACH-000331,0.0450324909186
ACH-000332,0.00992510130648
ACH-000334,-0.0682016088861
ACH-000335,-0.0790373524518
ACH-000336,0.05771921204199999
ACH-000337,-0.202347111816
ACH-000339,-0.0809808123281
ACH-000341,0.125560375755
ACH-000348,-0.12864673816400002
ACH-000350,-0.027148981500599998
ACH-000352,-0.12870909308700001
ACH-000356,-0.009921620448120002
ACH-000361,-0.050039689162999994
ACH-000362,0.015375559792799998
ACH-000363,-0.127431279811
ACH-000364,-0.043158033181099995
ACH-000365,-0.04852080625130001
ACH-000366,-0.0666948134425
ACH-000368,-0.315539026096
ACH-000374,-0.319631964551
ACH-000375,0.0646061771414
ACH-000376,-0.0450450711352
ACH-000381,0.121828526425
ACH-000383,-0.0439204515394
ACH-000387,-0.120567424084
ACH-000389,-0.13664387191299998
ACH-000390,-0.0197575800443
ACH-000393,-0.0556403815716
ACH-000395,-0.032532354426099995
ACH-000397,-0.07478197656439999
ACH-000401,-0.055096414580199995
ACH-000402,-0.048073929456900005
ACH-000403,-0.142392366167
ACH-000404,-0.10739716963300001
ACH-000406,-0.10179014773299999
ACH-000407,0.04304901873980001
ACH-000408,0.0304124470616
ACH-000410,-0.133236516642
ACH-000411,0.07922620340560001
ACH-000414,-0.101572575286
ACH-000415,-0.12461934101399999
ACH-000416,-0.12961849725
ACH-000420,-0.050824278481
ACH-000421,-0.0302687965491
ACH-000424,-0.207939948975
ACH-000425,-0.149979629921
ACH-000426,0.05632415176519999
ACH-000427,-0.260591083158
ACH-000433,-0.179094319281
ACH-000436,-0.232283197469
ACH-000444,0.0344044614164
ACH-000445,0.0773349217146
ACH-000448,-0.08408103111860002
ACH-000450,0.11126414240100001
ACH-000452,-0.0462050580163
ACH-000454,-0.20460675779100002
ACH-000458,-0.0481052530781
ACH-000459,-0.09424060210989998
ACH-000460,-0.05141725204559999
ACH-000461,-0.268442926537
ACH-000463,-0.00682600192024
ACH-000464,-0.156761469915
ACH-000466,-0.0911089923565
ACH-000467,-0.0210812778896
ACH-000468,-0.043522784842099996
ACH-000469,0.0473761933665
ACH-000470,-0.22027460239500002
ACH-000471,-0.029384655226400002
ACH-000472,-0.103432927654
ACH-000473,-0.0129051452667
ACH-000475,-0.078440194006
ACH-000476,-0.11386712669000001
ACH-000477,-0.0890154048303
ACH-000480,0.00867333533375
ACH-000481,-0.0377762528923
ACH-000483,0.007092638463720001
ACH-000484,0.00644570429021
ACH-000485,-0.0595995826636
ACH-000486,-0.0218262336962
ACH-000487,-0.0324199027853
ACH-000488,-0.15609583300000002
ACH-000490,-0.0713085836314
ACH-000491,-0.275210359873
ACH-000495,-0.06412016701039999
ACH-000496,-0.123092031067
ACH-000499,-0.0570286800681
ACH-000500,-0.162552141098
ACH-000502,0.0236427533709
ACH-000503,-0.026054579459799998
ACH-000505,-0.118912844911
ACH-000507,-0.052003698318300005
ACH-000510,-0.175115688575
ACH-000511,-0.0807874819012
ACH-000512,-0.220605895362
ACH-000516,-0.00301723999554
ACH-000517,-0.12876895196
ACH-000518,-0.00629003692125
ACH-000520,-0.11233349724300001
ACH-000521,0.0648931617363
ACH-000522,-0.030018995449900002
ACH-000524,-0.08555941803020001
ACH-000527,-0.046328556419500004
ACH-000528,0.021385244568799998
ACH-000537,0.15425123757099998
ACH-000541,-0.211287324058
ACH-000542,0.0115190839485
ACH-000544,-0.162136417873
ACH-000545,-0.050068498538300005
ACH-000547,-0.0538631785255
ACH-000548,0.0034844906292300004
ACH-000549,-0.153079814336
ACH-000550,0.0527450124345
ACH-000552,-0.07791779574789999
ACH-000556,-0.142180627962
ACH-000557,-0.138203837871
ACH-000570,-0.10628463928500001
ACH-000571,-0.100418777502
ACH-000573,0.00546366956748
ACH-000576,-0.0908577869264
ACH-000580,0.039154182135099996
ACH-000584,-0.0219747120064
ACH-000585,-0.07986084531510002
ACH-000588,-0.0475201267241
ACH-000589,-0.030334003542599998
ACH-000591,0.0784674130383
ACH-000593,-0.0484276338193
ACH-000600,-0.009063563261540002
ACH-000601,-0.12577127378699998
ACH-000604,-0.0913049169748
ACH-000605,0.0358554969924
ACH-000606,-0.14166834596300001
ACH-000608,-0.06726005845329999
ACH-000614,0.0885995365379
ACH-000616,-0.114541830186
ACH-000618,-0.05171473830130001
ACH-000619,-0.0813358324928
ACH-000620,-0.00792155852609
ACH-000621,-0.0580780589934
ACH-000622,-0.20146291837400002
ACH-000623,-0.0024218979732
ACH-000624,-0.115343281452
ACH-000627,-0.08736231947999999
ACH-000630,-0.13213504133
ACH-000632,-0.0816651491671
ACH-000633,-0.112060612059
ACH-000637,-0.118539519506
ACH-000638,-0.0064087499658699995
ACH-000646,0.0824214182006
ACH-000647,-0.0923263279453
ACH-000648,-0.0275961368308
ACH-000649,-0.118679221845
ACH-000651,0.013953807035299998
ACH-000652,0.0090987508766
ACH-000653,-0.09659992694700001
ACH-000657,-0.0314736124211
ACH-000658,-0.122183247139
ACH-000661,-0.24286565369899998
ACH-000662,-0.0764608234747
ACH-000663,-0.04808362118009999
ACH-000665,-0.0434650718067
ACH-000671,-0.053434747935
ACH-000673,-0.175914195553
ACH-000676,-0.036262443930099995
ACH-000677,-0.0581356614202
ACH-000681,0.105300102172
ACH-000682,-0.07910177760460001
ACH-000683,-0.0546074073701
ACH-000684,-0.17203443102899998
ACH-000688,-0.040247894192
ACH-000693,-0.209638623387
ACH-000694,-0.0912519219208
ACH-000695,-0.196090781649
ACH-000696,-0.122391480496
ACH-000697,-0.240250751663
ACH-000699,-0.10298261930199999
ACH-000701,-0.23676926512899998
ACH-000706,0.00550201573281
ACH-000711,-0.0993383963081
ACH-000713,-0.16752184992
ACH-000714,-0.08102509767260001
ACH-000718,0.0655382983346
ACH-000720,-0.15874326870799998
ACH-000721,-0.0111580539673
ACH-000724,-0.0750451970638
ACH-000725,0.0859804559306
ACH-000732,0.0481964471865
ACH-000734,-0.120913818059
ACH-000735,-0.057174871276199996
ACH-000736,-0.0011032960123599999
ACH-000738,-0.0662977954032
ACH-000746,-0.104852309742
ACH-000747,-0.11472105438300001
ACH-000748,-0.11364222259000001
ACH-000753,-0.0618650686169
ACH-000756,-0.0708021906899
ACH-000757,-0.0144079045543
ACH-000758,0.08086961788930001
ACH-000760,-0.0908454991228
ACH-000763,-0.10766208359099999
ACH-000764,-0.154162572281
ACH-000765,-0.0680679541796
ACH-000766,-0.13122514084
ACH-000767,-0.0687164452453
ACH-000768,-0.17811530625900002
ACH-000769,-0.298380086381
ACH-000770,-0.0892690835059
ACH-000771,-0.122225838731
ACH-000773,0.0704823847134
ACH-000776,-0.12295711577400001
ACH-000777,-0.102786165809
ACH-000778,-0.0101880072971
ACH-000781,-0.071910616672
ACH-000782,-0.0835435343684
ACH-000783,-0.14236918505499999
ACH-000784,-0.10048607819599999
ACH-000785,-0.0333459970152
ACH-000787,-0.07552811148019999
ACH-000788,-0.106754843699
ACH-000791,-0.121793140536
ACH-000792,-0.134455840538
ACH-000794,-0.155412188011
ACH-000796,-0.0560329632677
ACH-000799,-0.204076812097
ACH-000800,-0.0114515435006
ACH-000802,-0.072746931383
ACH-000804,-0.0627727837242
ACH-000805,-0.119679982491
ACH-000809,-0.0369612960419
ACH-000810,-0.07462016125289998
ACH-000811,0.002153442571
ACH-000817,0.015011170134299999
ACH-000819,-0.122598933974
ACH-000820,0.12307918235300001
ACH-000821,-0.00588015354029
ACH-000822,0.050030404166800005
ACH-000823,-0.116498276107
ACH-000824,-0.16731479252999998
ACH-000827,-0.169166691692
ACH-000829,-0.0715823141623
ACH-000831,-0.056037850893800006
ACH-000832,-0.0955948919611
ACH-000833,-0.08979653269210001
ACH-000834,0.0239275959286
ACH-000835,-0.05662147508169999
ACH-000836,-0.150718376939
ACH-000837,-0.018237434782900002
ACH-000838,-0.053714336605900005
ACH-000839,-0.20152581209800002
ACH-000840,-0.00429809708345
ACH-000841,-0.045988370798899995
ACH-000843,0.048752828907199994
ACH-000846,-0.17909536078699997
ACH-000847,-0.0401473979172
ACH-000848,-0.058954315759300005
ACH-000849,-0.06624607082140001
ACH-000851,0.07812165905889999
ACH-000855,-0.144885018792
ACH-000856,-0.125752223933
ACH-000858,0.0266045720896
ACH-000859,-0.0171416398531
ACH-000861,0.0152952152609
ACH-000862,0.0198336419027
ACH-000865,-0.006298165893189999
ACH-000866,-0.11185687289999999
ACH-000867,-0.092591437012
ACH-000869,-0.0978522770115
ACH-000872,0.0787792483161
ACH-000873,-0.13454243939000002
ACH-000876,-0.0168003707736
ACH-000878,0.018439673962
ACH-000880,-0.133019510553
ACH-000881,-0.0659750730775
ACH-000882,0.00590037011172
ACH-000884,-0.09165145175060001
ACH-000885,-0.223974367606
ACH-000887,-0.07837266567310001
ACH-000888,-0.0583733307132
ACH-000889,-0.118975511053
ACH-000890,-0.118293677442
ACH-000896,-0.117455991339
ACH-000898,-0.129869184012
ACH-000900,-0.13562263429000002
ACH-000901,-0.04093335979
ACH-000905,0.034583848927800004
ACH-000906,-0.052684523659
ACH-000907,-0.0330627650174
ACH-000910,-0.147930403564
ACH-000911,-0.166593376783
ACH-000912,0.020142849349900002
ACH-000913,-0.13400793579
ACH-000915,-0.0941411812612
ACH-000916,0.266134236758
ACH-000917,-0.11706784785999999
ACH-000921,-0.0480791400885
ACH-000924,-0.0322952757034
ACH-000926,-0.028678174804400002
ACH-000928,-0.0942066193516
ACH-000929,-0.08440794710480001
ACH-000932,0.0225419456852
ACH-000935,0.0160456025431
ACH-000936,0.00883512717532
ACH-000937,-0.10517288376700001
ACH-000938,0.00893900290961
ACH-000939,-0.0954663153476
ACH-000941,-0.10586205605900001
ACH-000943,-0.050660081245300005
ACH-000946,-0.013784366759
ACH-000947,-0.0323411010755
ACH-000948,-0.126533097766
ACH-000950,-0.258405017905
ACH-000953,-0.148130378729
ACH-000957,0.118666449012
ACH-000958,-0.008335063791209999
ACH-000960,0.101041443011
ACH-000963,-0.09132698975089999
ACH-000968,0.08055363080900001
ACH-000969,-0.012972648880799999
ACH-000973,-0.0643178960478
ACH-000974,-0.105927920302
ACH-000975,-0.046170008964999995
ACH-000976,-0.0947349791243
ACH-000978,-0.164158483558
ACH-000980,-0.028523070098799997
ACH-000984,-0.060119048864400004
ACH-000986,-0.118199476779
ACH-000988,-0.201261226048
ACH-000993,-0.10698980787699999
ACH-000994,0.142512940166
ACH-000996,-0.141093676237
ACH-001001,0.0059272028704
ACH-001020,-0.235829504143
ACH-001028,-0.114516924933
ACH-001031,-0.10176902341
ACH-001038,0.00691676672934
ACH-001048,-0.0782235504782
ACH-001050,-0.0765711559863
ACH-001053,-0.0926690179699
ACH-001054,-0.0583865379505
ACH-001061,-0.10607307560599999
ACH-001067,-0.0621884032744
ACH-001075,-0.052212733450499996
ACH-001096,-0.16765314979
ACH-001128,-0.0628862412387
ACH-001134,-0.08849201488530001
ACH-001151,-0.0637526967856
ACH-001163,-0.00141220621292
ACH-001164,-0.009030650028940001
ACH-001173,-0.100178634171
ACH-001183,-0.05525632859730001
ACH-001184,-0.162213641574
ACH-001190,-0.210672021247
ACH-001192,-0.249696212241
ACH-001193,-0.16823134091400002
ACH-001196,0.0956378288414
ACH-001197,-0.0803916468631
ACH-001205,0.00764913859411
ACH-001211,0.08838655005979999
ACH-001212,-0.00881510394758
ACH-001228,-0.079673954161
ACH-001232,-0.117651849773
ACH-001239,-0.0657050178501
ACH-001274,0.0573436891791
ACH-001275,-0.035406872901199996
ACH-001277,0.129093430684
ACH-001278,0.203842924338
ACH-001280,-0.0233980118659
ACH-001283,-0.0675826382407
ACH-001289,-0.0205622816438
ACH-001295,-0.0770495851258
ACH-001300,-0.105686981609
ACH-001301,-0.06476367025430001
ACH-001302,-0.221797060614
ACH-001303,0.16921194397
ACH-001306,0.039244977007400005
ACH-001318,-0.0556072904809
ACH-001322,-0.170276027361
ACH-001328,-0.054560771252499994
ACH-001332,-0.12223696638800001
ACH-001333,0.138293692369
ACH-001336,-0.0551361694005
ACH-001340,-0.04579173023080001
ACH-001346,-0.0209312870368
ACH-001353,-0.0212977510923
ACH-001354,0.029380683768
ACH-001367,-0.299760543257
ACH-001368,-0.105435731514
ACH-001374,-0.0552427516436
ACH-001375,-0.0679648400557
ACH-001377,-0.07393503389660001
ACH-001380,-0.035331128824000003
ACH-001391,-0.08920621757120001
ACH-001407,-0.0175055447564
ACH-001408,-0.041319577442199995
ACH-001413,-0.0390119199306
ACH-001430,-0.21502939421599998
ACH-001431,-0.219260776109
ACH-001450,-0.031019232516099997
ACH-001496,-0.08650575404920001
ACH-001500,-0.228868471974
ACH-001521,0.0740684090411
ACH-001523,-0.103295879458
ACH-001532,-0.0449321166074
ACH-001536,-0.063395504689
ACH-001550,-0.00262067929376
ACH-001552,-0.198517728421
ACH-001554,-0.0420199503551
ACH-001645,0.0427411082333
ACH-001654,-0.0441078169703
ACH-001715,-0.09286598252310001
ACH-001735,-0.10696859018999999
ACH-001736,-0.0700342426255
ACH-001737,0.0936167051565
ACH-001740,0.021695936150099997
ACH-001745,-0.178881639984
ACH-001750,-0.0603836383447
ACH-001765,-0.144930267768
ACH-001956,-0.09660054923049999
ACH-001957,-0.06111060626519999
