,HCFC2 (29915)
ACH-000004,0.161465416151
ACH-000007,0.209061026978
ACH-000009,0.283047718042
ACH-000011,0.38505977739
ACH-000012,0.152083982892
ACH-000013,0.10624675481799999
ACH-000014,-0.073547063737
ACH-000015,0.20603161434599998
ACH-000017,0.0586834096965
ACH-000018,0.186083304459
ACH-000019,0.21579227454999997
ACH-000021,0.0312544528545
ACH-000022,-0.006076930548779999
ACH-000025,0.13047971789
ACH-000028,0.26306369178399996
ACH-000030,0.150737415758
ACH-000035,0.108027823402
ACH-000036,-0.232034689505
ACH-000037,0.184947635958
ACH-000039,0.380839909735
ACH-000040,-0.0914680760915
ACH-000041,0.272068781511
ACH-000042,0.08480698816
ACH-000045,0.132987602062
ACH-000047,0.0810008027658
ACH-000052,0.454296520297
ACH-000053,0.113478048086
ACH-000054,0.126389973805
ACH-000055,0.0396902717
ACH-000060,0.10467376044
ACH-000067,-0.13065667052000002
ACH-000070,-0.08539109036129999
ACH-000075,0.020322534772099998
ACH-000078,0.07261073386769999
ACH-000082,0.0749575758642
ACH-000085,0.24465707316
ACH-000086,0.13654939128
ACH-000087,0.11436294819199999
ACH-000092,0.19141406519200002
ACH-000095,0.0640947544627
ACH-000097,0.197982251237
ACH-000098,0.11253599431
ACH-000099,0.186909347581
ACH-000108,0.17811708914299998
ACH-000113,0.41335631277199997
ACH-000115,0.10186251816
ACH-000116,0.037033656659400005
ACH-000118,0.138050502269
ACH-000120,0.38219918957099996
ACH-000123,0.0385586637362
ACH-000127,0.232191451346
ACH-000128,0.34268179582900005
ACH-000132,0.243070637062
ACH-000133,0.07477367627510001
ACH-000137,0.22570179588300002
ACH-000138,0.43144990567100006
ACH-000142,-0.010045947554500001
ACH-000143,0.09033594690189999
ACH-000146,0.107671139377
ACH-000148,-0.0922572388487
ACH-000150,0.033391278218799995
ACH-000152,0.124653062979
ACH-000153,0.216467555819
ACH-000159,0.0809914003723
ACH-000160,0.517449201371
ACH-000163,0.11429827017699999
ACH-000167,0.7489116893960001
ACH-000168,0.12265761920999999
ACH-000169,0.072089658891
ACH-000178,0.20370654956099998
ACH-000182,-0.015822477569799997
ACH-000183,0.19992629440600002
ACH-000188,0.19185472616799998
ACH-000189,-0.290916452431
ACH-000190,0.322560409549
ACH-000198,0.15259271277699998
ACH-000204,0.11446108530600001
ACH-000206,0.190591503063
ACH-000207,0.404227379563
ACH-000211,0.281905437592
ACH-000215,0.0717531219768
ACH-000221,0.13120512723400002
ACH-000222,0.18498732503100002
ACH-000223,0.20921478898899998
ACH-000226,0.0710987882208
ACH-000227,0.035634056107199996
ACH-000228,-0.0477978657629
ACH-000231,0.12092789911699998
ACH-000232,0.106598772545
ACH-000233,0.28275839185400004
ACH-000234,0.0952126540222
ACH-000235,0.16749697431299998
ACH-000237,0.198238572264
ACH-000238,0.0499953527298
ACH-000243,0.192777548827
ACH-000244,-0.25117195577
ACH-000246,0.21153558396299998
ACH-000248,0.28893366374
ACH-000250,0.0298157943873
ACH-000251,0.424918357032
ACH-000253,0.0605802574964
ACH-000255,0.108266608858
ACH-000256,0.220487664014
ACH-000257,0.08764937557399999
ACH-000258,-0.040825498229
ACH-000259,0.0651342581728
ACH-000260,0.23920654449700002
ACH-000261,0.118856932061
ACH-000262,0.19429469408599997
ACH-000263,-0.253218262285
ACH-000264,0.145331220378
ACH-000265,0.20458224715
ACH-000266,0.220616568041
ACH-000272,0.273437366332
ACH-000273,0.13611787570599998
ACH-000274,0.047444951077500006
ACH-000277,0.35047124447899997
ACH-000278,0.248353271938
ACH-000279,0.161508425633
ACH-000280,-0.027150739215
ACH-000281,0.194599157971
ACH-000288,0.115970596251
ACH-000291,0.345516439362
ACH-000293,0.363269036501
ACH-000294,0.27204408676999997
ACH-000295,0.148883088885
ACH-000296,0.287872196127
ACH-000302,0.150513569118
ACH-000304,-0.17519988343899998
ACH-000307,0.0702932235464
ACH-000308,0.13160755832999999
ACH-000310,0.312136877535
ACH-000311,0.09148722147129999
ACH-000312,0.030829077225200004
ACH-000315,0.0070811819352
ACH-000316,0.223494124469
ACH-000317,0.164017125662
ACH-000318,0.16766955774599998
ACH-000319,0.309039107351
ACH-000320,0.14160788095899998
ACH-000322,0.341587952143
ACH-000323,0.114950961164
ACH-000324,-0.012897952213299998
ACH-000329,0.11802249490800001
ACH-000330,0.226581126665
ACH-000331,0.277980160435
ACH-000332,0.0914595524852
ACH-000334,0.141652540749
ACH-000335,-0.10039958637900001
ACH-000336,0.309320031696
ACH-000337,-0.05587878362819999
ACH-000339,0.293023063184
ACH-000341,0.0554621037043
ACH-000348,0.302441582263
ACH-000350,-0.0337996571361
ACH-000352,0.08650948243909999
ACH-000356,0.387966084485
ACH-000361,0.14195029106100002
ACH-000362,0.144484363525
ACH-000363,0.0683643077586
ACH-000364,0.0826419449516
ACH-000365,0.161790840993
ACH-000366,0.110888846845
ACH-000368,-0.10298221401100001
ACH-000374,0.200852335555
ACH-000375,0.25222673473499996
ACH-000376,-0.0444673157199
ACH-000381,0.274315613435
ACH-000383,0.0665887156263
ACH-000387,-0.0012015817952
ACH-000389,0.0955040146699
ACH-000390,-0.0153131410549
ACH-000393,0.283074976348
ACH-000395,0.140151112636
ACH-000397,0.158412266592
ACH-000401,0.138577347112
ACH-000402,0.38898757496799996
ACH-000403,0.06718395945740001
ACH-000404,0.6884567560609999
ACH-000406,0.07086479366439999
ACH-000407,0.17974917662300002
ACH-000408,0.20630958422600001
ACH-000410,0.23050615097600002
ACH-000411,-0.0237965583978
ACH-000414,0.0562947983212
ACH-000415,0.030147961116999997
ACH-000416,0.128899964181
ACH-000420,-0.0179217770067
ACH-000421,0.208948840607
ACH-000424,0.0386174544983
ACH-000425,0.164917260841
ACH-000426,0.0379281661525
ACH-000427,-0.19869914667
ACH-000433,0.261330951416
ACH-000436,0.017740047346599997
ACH-000444,0.118176414213
ACH-000445,-0.036894003607699996
ACH-000448,0.0115807085497
ACH-000450,0.032803446757999996
ACH-000452,0.0889785701717
ACH-000454,0.12411174249500001
ACH-000458,0.14698125069499998
ACH-000459,0.204783331871
ACH-000460,0.11900486799599999
ACH-000461,0.117032575971
ACH-000463,0.227764222647
ACH-000464,-0.27171634438700004
ACH-000466,0.24739380836999997
ACH-000467,0.053039881766
ACH-000468,0.168994502274
ACH-000469,-0.00534399298512
ACH-000470,0.06894604768519999
ACH-000471,0.336233273661
ACH-000472,0.207707852544
ACH-000473,0.11520437269200001
ACH-000475,0.0523431887625
ACH-000476,0.166689577625
ACH-000477,-0.0278348946348
ACH-000480,0.278818585121
ACH-000481,0.012407420063799999
ACH-000483,0.054352089056
ACH-000484,0.101110074759
ACH-000485,0.12989824147
ACH-000486,0.316056816159
ACH-000487,0.14428560631200002
ACH-000488,0.0271130420362
ACH-000490,0.007056343392029999
ACH-000491,0.159125709571
ACH-000495,0.09839085795250001
ACH-000496,0.13163811355
ACH-000499,0.18482128274
ACH-000500,0.332870871513
ACH-000502,0.286807178939
ACH-000503,0.113020650611
ACH-000505,0.172373157951
ACH-000507,0.10868648654100001
ACH-000510,0.17380157606
ACH-000511,0.325768221603
ACH-000512,0.0773265816687
ACH-000516,0.154363919151
ACH-000517,0.184156146483
ACH-000518,0.133207021749
ACH-000520,-0.09733192440300001
ACH-000521,0.0448870351185
ACH-000522,0.313106717825
ACH-000524,0.11450347756899999
ACH-000527,0.140380395942
ACH-000528,0.16605683533399998
ACH-000537,0.120734059376
ACH-000541,0.157352855465
ACH-000542,0.125453406397
ACH-000544,0.10158601172000001
ACH-000545,0.13447080449100002
ACH-000547,0.23811442984700001
ACH-000548,0.24806388678599997
ACH-000549,0.104592230295
ACH-000550,0.316888588269
ACH-000552,0.11456815882200001
ACH-000556,-0.00152442962516
ACH-000557,0.23328082359299998
ACH-000570,0.0398221615319
ACH-000571,0.35171798574600005
ACH-000573,0.159663902138
ACH-000576,-0.0121132560711
ACH-000580,0.208154500013
ACH-000584,0.22020710116599998
ACH-000585,0.26309244894699996
ACH-000588,0.0057944605267299994
ACH-000589,-0.10060030956700002
ACH-000591,0.205050479536
ACH-000593,0.014162241573900001
ACH-000600,0.18989776606800002
ACH-000601,0.08160757368339999
ACH-000604,0.17432544872699998
ACH-000605,-0.014337785774600001
ACH-000606,0.238890623906
ACH-000608,0.07400055732130001
ACH-000614,-0.00172051408383
ACH-000616,0.015222488121
ACH-000618,0.0677995609421
ACH-000619,-0.0133494788066
ACH-000620,0.181020294076
ACH-000621,0.18769457723900002
ACH-000622,0.0612259223826
ACH-000623,0.0367706460615
ACH-000624,0.21921718443100002
ACH-000627,0.205236922847
ACH-000630,0.18192404529599998
ACH-000632,0.07083139678849999
ACH-000633,0.104828786131
ACH-000637,0.375252227085
ACH-000638,0.16109411553
ACH-000646,0.157918661031
ACH-000647,0.162944369923
ACH-000648,0.11290986878499999
ACH-000649,0.234385246563
ACH-000651,0.0561254975753
ACH-000652,0.09977575532050001
ACH-000653,0.14363975572899998
ACH-000657,0.10468161946799999
ACH-000658,0.338057905454
ACH-000661,0.14708269495100001
ACH-000662,0.138802333343
ACH-000663,0.161040704913
ACH-000665,0.19222014382199998
ACH-000671,0.0686362058867
