,WNT2B (7482)
ACH-000004,-0.19385651202999998
ACH-000007,-0.0358708488834
ACH-000009,-0.23138254505
ACH-000011,0.211956119053
ACH-000012,-0.103549053369
ACH-000013,0.000264080755971
ACH-000014,-0.105724428949
ACH-000015,-0.035511532001
ACH-000017,0.125489266057
ACH-000018,0.19872211320799998
ACH-000019,0.018578047593200003
ACH-000021,-0.0819174304863
ACH-000022,0.0327166400335
ACH-000025,-0.18979373421100001
ACH-000028,-0.195776091626
ACH-000030,0.028691869934299997
ACH-000035,-0.261293073446
ACH-000036,0.040948291624199995
ACH-000037,0.36186592863300004
ACH-000039,0.135256254095
ACH-000040,0.187768565831
ACH-000041,0.176208468072
ACH-000042,-0.160186618904
ACH-000045,-0.0799490298773
ACH-000047,0.101576973291
ACH-000052,0.0503017993517
ACH-000053,-0.120980167676
ACH-000054,0.06541318035709999
ACH-000055,-0.08553454546849999
ACH-000060,-0.0797264625225
ACH-000067,0.101758326161
ACH-000070,0.207426494242
ACH-000075,-0.0300645857247
ACH-000078,-0.198680557961
ACH-000082,0.0371597103346
ACH-000085,-0.19532816729699998
ACH-000086,0.09411522750630001
ACH-000087,0.0962195650467
ACH-000092,-0.053125562372399994
ACH-000095,0.0270825746657
ACH-000097,0.035638769037
ACH-000098,-0.15471228864
ACH-000099,-0.0247568562456
ACH-000108,-0.18545427724
ACH-000113,0.18991651722199998
ACH-000115,0.0663409483984
ACH-000116,0.106904165743
ACH-000118,-0.0703665782242
ACH-000120,-0.06948400434839999
ACH-000123,-0.026594774762400002
ACH-000127,0.017622363579400002
ACH-000128,0.00110728892562
ACH-000132,0.0856162737947
ACH-000133,0.0670896966013
ACH-000137,-0.0107216292445
ACH-000138,0.0181614787777
ACH-000142,-0.08287153711619999
ACH-000143,0.10902632270300001
ACH-000146,-0.0681615686441
ACH-000148,0.05337301822959999
ACH-000150,-0.111661070814
ACH-000152,0.034733516818499996
ACH-000153,-0.31013817296
ACH-000159,0.0117409641577
ACH-000160,0.115283073383
ACH-000163,-0.150800618753
ACH-000167,0.166838954772
ACH-000168,0.0305327894174
ACH-000169,-0.0421076762921
ACH-000178,0.19383098608600002
ACH-000182,-0.0504525267201
ACH-000183,0.0708632828791
ACH-000188,0.0201097765379
ACH-000189,0.0500459660546
ACH-000190,-0.22717305341400001
ACH-000198,0.00964832795586
ACH-000204,0.172558630254
ACH-000206,-0.0621048907002
ACH-000207,-0.028906702061400003
ACH-000211,0.00367458537914
ACH-000215,0.08285624953410001
ACH-000221,0.114352560034
ACH-000222,-0.11129851180400001
ACH-000223,-0.0154625132163
ACH-000226,-0.045909790310000004
ACH-000227,-0.224548190518
ACH-000228,0.193445520928
ACH-000231,0.0563312583125
ACH-000232,0.07177449676560001
ACH-000233,0.277499959352
ACH-000234,0.26912163996800004
ACH-000235,-0.052058132670800006
ACH-000237,-0.183347947974
ACH-000238,-0.165537661521
ACH-000243,-0.030199306281
ACH-000244,0.00488158559718
ACH-000246,0.150707549649
ACH-000248,0.059261796596099994
ACH-000250,0.0485321106097
ACH-000251,-0.11334761047
ACH-000253,0.0506274566519
ACH-000255,0.0738247745801
ACH-000256,0.257722724844
ACH-000257,-0.0152510285562
ACH-000258,-0.021698802795700002
ACH-000259,-0.049670102649699996
ACH-000260,0.08502999086009999
ACH-000261,0.0406099508055
ACH-000262,0.14391001611600002
ACH-000263,0.16881077655
ACH-000264,0.0143086167299
ACH-000265,-0.024157412633799998
ACH-000266,0.0138040428566
ACH-000272,-0.00530619507584
ACH-000273,0.139907909586
ACH-000274,-0.0894640702461
ACH-000277,0.042831949075100004
ACH-000278,0.0100978522764
ACH-000279,0.053880760763300006
ACH-000280,0.0533612347159
ACH-000281,-0.0889477727421
ACH-000288,0.081625824124
ACH-000291,-0.116550334058
ACH-000293,0.19801952457400002
ACH-000294,-0.183487974113
ACH-000295,-0.42376073115900004
ACH-000296,-0.366737309066
ACH-000302,0.0371587627971
ACH-000304,-0.0016372601272900001
ACH-000307,0.061172553927100005
ACH-000308,0.0648018817138
ACH-000310,-0.141668319041
ACH-000311,-0.23246852447299998
ACH-000312,-0.31980146422
ACH-000315,-0.398895907269
ACH-000316,0.0169399779957
ACH-000317,-0.0780940250887
ACH-000318,0.143948566271
ACH-000319,0.0017680692643699998
ACH-000320,-0.230227317695
ACH-000322,-0.39244654165200005
ACH-000323,-0.0124138524954
ACH-000324,-0.016865104893100002
ACH-000329,0.0600947665384
ACH-000330,-0.0186175259847
ACH-000331,0.00416192380757
ACH-000332,-0.0541645426892
ACH-000334,0.33974320866499996
ACH-000335,-0.27208601402399996
ACH-000336,0.33666174080399996
ACH-000337,0.246765929239
ACH-000339,0.045344819928400004
ACH-000341,-0.17956363318799998
ACH-000348,0.016319538486899998
ACH-000350,0.0472619592999
ACH-000352,0.133456112736
ACH-000356,0.09732167587780001
ACH-000361,0.160646431981
ACH-000362,-0.153326030358
ACH-000363,0.020295708043799997
ACH-000364,0.0342890013331
ACH-000365,-0.023111682411700002
ACH-000366,0.235788080452
ACH-000368,0.13034225428500001
ACH-000374,0.0471970176301
ACH-000375,0.051479041085599996
ACH-000376,-0.0268372355541
ACH-000381,0.0479784493149
ACH-000383,0.00045495028392300005
ACH-000387,0.06794527601559999
ACH-000389,0.05836211010819999
ACH-000390,0.00614939915806
ACH-000393,-0.115172921757
ACH-000395,-0.236200683272
ACH-000397,-0.0548101133043
ACH-000401,0.0304546883147
ACH-000402,0.046929522661
ACH-000403,0.016874810801
ACH-000404,0.053282866487300004
ACH-000406,-0.013734945618100002
ACH-000407,-0.044153855891
ACH-000408,-0.0684878346955
ACH-000410,-0.0245884257353
ACH-000411,0.15659349989399998
ACH-000414,0.0240010550189
ACH-000415,-0.0764803585865
ACH-000416,-0.0109532932659
ACH-000420,0.239697688853
ACH-000421,0.0568799072468
ACH-000424,0.193392200766
ACH-000425,0.00783405737978
ACH-000426,0.174806343009
ACH-000427,0.0207509708059
ACH-000433,-0.019490078692700002
ACH-000436,-0.0695898504271
ACH-000444,-0.0683012234924
ACH-000445,-0.0189548365556
ACH-000448,0.0924239025838
ACH-000450,0.00660151887079
ACH-000452,-0.0509087899195
ACH-000454,-0.47899447902900005
ACH-000458,-0.080072264457
ACH-000459,0.11659707570999998
ACH-000460,0.0330946314199
ACH-000461,-0.349000346524
ACH-000463,-0.00712867081535
ACH-000464,0.0619568766646
ACH-000466,-0.12224985538699999
ACH-000467,0.140299158839
ACH-000468,0.0223186701491
ACH-000469,-0.037538273029199994
ACH-000470,0.0071847248737400005
ACH-000471,0.07375507257830001
ACH-000472,0.0570756332908
ACH-000473,0.152941738837
ACH-000475,-0.0275545860087
ACH-000476,0.052686556847299996
ACH-000477,-0.09648188369619999
ACH-000480,0.00487266002529
ACH-000481,0.0523312442148
ACH-000483,-0.000277114185626
ACH-000484,0.054230615656699996
ACH-000485,0.20157818715700002
ACH-000486,0.192627616368
ACH-000487,-0.0677024230357
ACH-000488,0.10842540782
ACH-000490,-0.0579964886625
ACH-000491,0.10675045779799999
ACH-000495,0.15397330455
ACH-000496,-0.288058383498
ACH-000499,-0.11717528494400001
ACH-000500,-0.110026070098
ACH-000502,-0.014646282757299999
ACH-000503,0.11119184339400001
ACH-000505,0.0849479784096
ACH-000507,-0.21690056380199998
ACH-000510,-0.06260839442980001
ACH-000511,-0.018948381783599998
ACH-000512,-0.494857273873
ACH-000516,-0.0145518713115
ACH-000517,0.057793747352
ACH-000518,0.024796890331900003
ACH-000520,-0.046310179172099994
ACH-000521,-0.10341647664899999
ACH-000522,0.028320488784699997
ACH-000524,0.0702392804572
ACH-000527,0.055875055426699995
ACH-000528,0.007610369355989999
ACH-000537,0.279640002135
ACH-000541,0.148298747929
ACH-000542,-0.10505804179
ACH-000544,0.199285674681
ACH-000545,-0.0287382442674
ACH-000547,0.185231278604
ACH-000548,-0.037710155761300004
ACH-000549,-0.011550066046799999
ACH-000550,-0.033094666374
ACH-000552,-0.123783599733
ACH-000556,-0.0752293659845
ACH-000557,0.0566465762851
ACH-000570,-0.08063063930980001
ACH-000571,0.0878397904203
ACH-000573,0.019137394263599998
ACH-000576,-0.0430592375775
ACH-000580,0.154880428164
ACH-000584,0.17151091386300002
ACH-000585,0.0317271672058
ACH-000588,0.05096059197240001
ACH-000589,-0.12378954417400001
ACH-000591,-0.0466531686635
ACH-000593,0.0166412593663
ACH-000600,0.028281078056900003
ACH-000601,0.0781392751141
ACH-000604,0.257041713814
ACH-000605,-0.47213950554
ACH-000606,-0.0127405090228
ACH-000608,0.019675790531900002
ACH-000614,0.30251268689399996
ACH-000616,0.0196635771848
ACH-000618,-0.0291097820893
ACH-000619,0.033750774179
ACH-000620,-0.00768636052385
ACH-000621,-0.0426560767286
ACH-000622,-0.0710788830271
ACH-000623,0.159234954068
ACH-000624,-0.0137108649999
ACH-000627,-0.05646432918330001
ACH-000630,0.0734393581938
ACH-000632,-0.048095710442699995
ACH-000633,0.181542707815
ACH-000637,-0.00720690358097
ACH-000638,0.0937083159747
ACH-000646,0.044484106101
ACH-000647,0.185314242535
ACH-000648,-0.193110315028
ACH-000649,-0.0397857720474
ACH-000651,0.0850267208678
ACH-000652,-0.262988892774
ACH-000653,0.08648860474030001
ACH-000657,0.0616773469718
ACH-000658,0.10629363105699999
ACH-000661,-0.07486539047139999
ACH-000662,-0.454279012336
ACH-000663,0.18397266395300002
ACH-000665,-0.04879873751950001
ACH-000671,0.0451396959394
ACH-000673,-0.0521287711222
ACH-000676,-0.10156195407600001
ACH-000677,0.11881986513599999
ACH-000681,0.060238872462800006
ACH-000682,-0.009890115998940002
ACH-000683,0.0249924532289
ACH-000684,0.237056964067
ACH-000688,-0.0286536603908
ACH-000693,0.0522495229247
ACH-000694,0.0679859869667
ACH-000695,0.0257504821572
ACH-000696,0.029961667499599998
ACH-000697,-0.00128396768323
ACH-000699,0.185913343631
ACH-000701,-0.0208001317075
ACH-000706,0.0308741747823
ACH-000711,0.058979430754699996
ACH-000713,-0.12078519414000001
ACH-000714,0.011713219792799998
ACH-000718,-0.015460449129700002
ACH-000720,-0.126621613047
ACH-000721,-0.037025555364099995
ACH-000724,0.604804515386
ACH-000725,0.143336751468
ACH-000732,-0.0152452242894
ACH-000734,-0.0408713070214
ACH-000735,-0.154627035824
ACH-000736,0.0495517683017
ACH-000738,-0.050928958502699996
ACH-000746,-0.115245823631
ACH-000747,0.11392420948200001
ACH-000748,-0.026713060171400002
ACH-000753,-0.058490261121399996
ACH-000756,0.103219863319
ACH-000757,-0.31175465290300003
ACH-000758,-0.0923674164387
ACH-000760,-0.00437241827768
ACH-000763,-0.0232812452532
ACH-000764,-0.006839994091619999
ACH-000765,-0.24456977153099999
ACH-000766,-0.136084369155
ACH-000767,-0.106295190899
ACH-000768,0.052102887655499995
ACH-000769,-0.005628802877
ACH-000770,-0.0982664136831
ACH-000771,0.0354424178176
ACH-000773,-0.026034103752900002
ACH-000776,0.0807453342799
ACH-000777,-0.0058115984169700005
ACH-000778,-0.0871114711135
ACH-000781,-0.0935275628101
ACH-000782,-0.03532338580719999
ACH-000783,0.0142503294979
ACH-000784,0.145615771687
ACH-000785,-0.07774185348610001
ACH-000787,-0.20076090744000002
ACH-000788,0.049357018380699995
ACH-000791,-0.17191061116700002
ACH-000792,-0.0559519416285
ACH-000794,-0.0641095113177
ACH-000796,-0.056861079549400007
ACH-000799,-0.0705167313456
ACH-000800,0.041181201194000004
ACH-000802,0.106499962482
ACH-000804,-0.119410076582
ACH-000805,0.055704910811800006
ACH-000809,-0.059752022807300006
ACH-000810,0.26799145260699997
ACH-000811,-0.0165634237767
ACH-000817,-0.0377858574005
ACH-000819,0.0642178382271
ACH-000820,-0.12163268402899999
ACH-000821,-0.286939523112
ACH-000822,0.136760645532
ACH-000823,-0.000210013149431
ACH-000824,-0.20682199061999998
ACH-000827,0.17338953066100002
ACH-000829,-0.0792070462849
ACH-000831,-0.15078697499500002
ACH-000832,-0.088372746554
ACH-000833,0.14851285430299999
ACH-000834,-0.046479485266500004
ACH-000835,-0.0850662446065
ACH-000836,0.00268423902887
ACH-000837,-0.046122002901800005
ACH-000838,-0.07201574775830001
ACH-000839,0.00421201399107
ACH-000840,0.389435953592
ACH-000841,-0.0519292734953
ACH-000843,0.21965082008099998
ACH-000846,-0.31299566242
ACH-000847,-0.0043679178126299996
ACH-000848,0.0931388610722
ACH-000849,-0.0138066206651
ACH-000851,-0.309109872867
ACH-000855,-0.0237385845143
ACH-000856,0.25749417321400003
ACH-000858,-0.11000987327299999
ACH-000859,-0.179144227165
ACH-000861,-0.12320737488900001
ACH-000862,-0.00947813705532
ACH-000865,0.0542564966353
ACH-000866,0.0118133326847
ACH-000867,-0.044105535915
ACH-000869,0.00902972048243
ACH-000872,-0.008073853161819999
ACH-000873,0.0414020029311
ACH-000876,0.0255082333057
ACH-000878,0.135530209903
ACH-000880,-0.00377321491631
ACH-000881,-0.155570589249
ACH-000882,0.0793919082412
ACH-000884,0.163154055737
ACH-000885,0.09587778844249999
ACH-000887,0.0149386660623
ACH-000888,0.0457719161336
ACH-000889,0.125074058168
ACH-000890,0.0742615970639
ACH-000896,0.0154480559233
ACH-000898,-0.146187856354
ACH-000900,0.112160781236
