,TMED1 (11018)
ACH-000004,-0.121220549629
ACH-000007,-0.143723112494
ACH-000009,-0.0485235025976
ACH-000011,-0.22534084671100002
ACH-000012,-0.22839495131700002
ACH-000013,-0.322784591324
ACH-000014,-0.159829810357
ACH-000015,-0.128915892886
ACH-000017,-0.0304637985256
ACH-000018,-0.45717591139200003
ACH-000019,-0.39564895889
ACH-000021,-0.21672586838100003
ACH-000022,-0.156896966202
ACH-000025,-0.13049574168199998
ACH-000028,-0.376384698192
ACH-000030,-0.106027373545
ACH-000035,-0.148476621198
ACH-000036,-0.300122816493
ACH-000037,-0.24465634566999997
ACH-000039,-0.106065535712
ACH-000040,-0.167470624127
ACH-000041,-0.052199402353300006
ACH-000042,-0.0570197664171
ACH-000045,-0.187129803149
ACH-000047,-0.06573294887
ACH-000052,0.02819824155
ACH-000053,-0.19488143482
ACH-000054,-0.123911603641
ACH-000055,-0.135144486432
ACH-000060,-0.0506701042177
ACH-000067,-0.103695703747
ACH-000070,0.10317293553099999
ACH-000075,0.069402079883
ACH-000078,0.00705097452095
ACH-000082,-0.012704741972100001
ACH-000085,-0.201860907007
ACH-000086,-0.335513000372
ACH-000087,-0.09057053990450001
ACH-000092,-0.04164726361169999
ACH-000095,-0.122919397236
ACH-000097,-0.17642411532699998
ACH-000098,-0.23797260465599998
ACH-000099,-0.17812708846099998
ACH-000108,-0.24735018393599997
ACH-000113,-0.13900243284299998
ACH-000115,-0.359060923935
ACH-000116,-0.239226089714
ACH-000118,-0.302409866891
ACH-000120,-0.306510391254
ACH-000123,-0.0843437543055
ACH-000127,-0.40015832401199997
ACH-000128,-0.34074123744199997
ACH-000132,-0.292966587547
ACH-000133,-0.07335803137189999
ACH-000137,-0.08089231010689998
ACH-000138,-0.185291916476
ACH-000142,-0.171506466981
ACH-000143,-0.06579015914030001
ACH-000146,-0.22193218542399998
ACH-000148,-0.0023057294067099997
ACH-000150,-0.141930372492
ACH-000152,-0.146710299304
ACH-000153,0.0007643759682110002
ACH-000159,-0.11346753289999999
ACH-000160,-0.057613970326699994
ACH-000163,-0.263495440448
ACH-000167,0.038824349164199995
ACH-000168,-0.197277558935
ACH-000169,-0.06940679490780001
ACH-000178,-0.042247252479400005
ACH-000182,-0.128945875337
ACH-000183,0.08434238426210001
ACH-000188,-0.599212476584
ACH-000189,-0.263192586403
ACH-000190,-0.09502406483869999
ACH-000198,-0.056794322266300004
ACH-000204,-0.46119276314999996
ACH-000206,0.0971476696326
ACH-000207,-0.0338165372602
ACH-000211,-0.339540525871
ACH-000215,-0.0348071604764
ACH-000221,-0.302622650749
ACH-000222,-0.120862929647
ACH-000223,-0.151718213592
ACH-000226,-0.228864549272
ACH-000227,-0.243915158288
ACH-000228,-0.16987377670499998
ACH-000231,-0.0326430766954
ACH-000232,-0.0263009485896
ACH-000233,-0.314163722017
ACH-000234,-0.22207685304699998
ACH-000235,-0.135969454726
ACH-000237,-0.327629675809
ACH-000238,0.129868079016
ACH-000243,-0.277012523257
ACH-000244,-0.152413109036
ACH-000246,-0.182093397875
ACH-000248,-0.20428109764000002
ACH-000250,-0.13005290468699998
ACH-000251,-0.227829171884
ACH-000253,-0.235405228762
ACH-000255,-0.23237150528900002
ACH-000256,-0.04541754659530001
ACH-000257,0.337600508763
ACH-000258,-0.244108640007
ACH-000259,-0.07514607266619999
ACH-000260,-0.0458460555902
ACH-000261,-0.227085366152
ACH-000262,0.06302785101069999
ACH-000263,-0.0887082732837
ACH-000264,-0.242451007266
ACH-000265,-0.0642664713203
ACH-000266,-0.0482213037769
ACH-000272,-0.0906321699579
ACH-000273,-0.0517918769768
ACH-000274,0.017178694436299997
ACH-000277,0.110175847617
ACH-000278,-0.128257498167
ACH-000279,0.0722582786003
ACH-000280,-0.0647902383295
ACH-000281,-0.222064954874
ACH-000288,0.010704255077200001
ACH-000291,-0.12325188706599999
ACH-000293,-0.33909463213299995
ACH-000294,-0.23612220931699998
ACH-000295,-0.310905092252
ACH-000296,-0.0684256305029
ACH-000302,-0.489097071404
ACH-000304,-0.193725495172
ACH-000307,-0.214944936684
ACH-000308,-0.188917766151
ACH-000310,-0.219035402322
ACH-000311,-0.0737422216136
ACH-000312,-0.09744373645580001
ACH-000315,-0.198389325757
ACH-000316,0.0519114240849
ACH-000317,-0.0912270053029
ACH-000318,-0.34608701019500004
ACH-000319,-0.169157166276
ACH-000320,-0.265898301366
ACH-000322,-0.286014770084
ACH-000323,-0.0198839847434
ACH-000324,0.056827538243699995
ACH-000329,0.0749085183812
ACH-000330,-0.047733977738
ACH-000331,-0.199114627409
ACH-000332,-0.17364125806400002
ACH-000334,-0.36457041615999997
ACH-000335,-0.22314970481899998
ACH-000336,-0.128512460824
ACH-000337,-0.157566552257
ACH-000339,-0.223308104284
ACH-000341,-0.433105429213
ACH-000348,-0.058198517443399995
ACH-000350,0.0730206093793
ACH-000352,-0.273320674724
ACH-000356,-0.18529342830200002
ACH-000361,-0.0421568879837
ACH-000362,-0.0199316713293
ACH-000363,-0.29884086693000006
ACH-000364,-0.07407836566760001
ACH-000365,-0.134376504731
ACH-000366,-0.235971679139
ACH-000368,-0.014096065041100002
ACH-000374,-0.294941928601
ACH-000375,-0.100214945606
ACH-000376,0.143285346263
ACH-000381,0.168524159622
ACH-000383,-0.12671582761800002
ACH-000387,-0.056472984999400004
ACH-000389,-0.16997187665
ACH-000390,-0.09669239402930001
ACH-000393,-0.19534186995299999
ACH-000395,-0.07559289956660001
ACH-000397,-0.0652986916952
ACH-000401,-0.19449477045699998
ACH-000402,-0.0846726784842
ACH-000403,-0.09902751096760001
ACH-000404,0.134036306655
ACH-000406,-0.013012834216799999
ACH-000407,-0.239657278895
ACH-000408,-0.404869540405
ACH-000410,-0.174558985454
ACH-000411,-0.270276796255
ACH-000414,-0.0189075201838
ACH-000415,-0.15236126402699998
ACH-000416,-0.30519538132
ACH-000420,0.0355155091137
ACH-000421,-0.151952364445
ACH-000424,-0.127865486379
ACH-000425,-0.0821960498874
ACH-000426,-0.36877509658299995
ACH-000427,-0.265427197524
ACH-000433,-0.429547371909
ACH-000436,-0.08600408818260001
ACH-000444,-0.159175828369
ACH-000445,-0.138466963764
ACH-000448,-0.117257188763
ACH-000450,0.049149941322800005
ACH-000452,-0.161142464481
ACH-000454,-0.24827009045600001
ACH-000458,-0.09368148199349999
ACH-000459,-0.33783967327200004
ACH-000460,-0.22789929173700002
ACH-000461,-0.495636716628
ACH-000463,-0.08560532003419999
ACH-000464,-0.109522110192
ACH-000466,-0.368863442315
ACH-000467,-0.0213487315381
ACH-000468,-0.0381284850296
ACH-000469,-0.191042351476
ACH-000470,-0.171129181919
ACH-000471,-0.150871810221
ACH-000472,-0.17187899312
ACH-000473,-0.0608906344238
ACH-000475,-0.08189345651339999
ACH-000476,-0.11959459596899999
ACH-000477,-0.332903154225
ACH-000480,-0.03467823557
ACH-000481,0.021331913826900004
ACH-000483,-0.295832931463
ACH-000484,-0.156621157604
ACH-000485,-0.00517057795724
ACH-000486,-0.0711351000621
ACH-000487,-0.18946882030099998
ACH-000488,-0.16953757610999998
ACH-000490,-0.263023089718
ACH-000491,0.0745230477355
ACH-000495,-0.162946849254
ACH-000496,-0.228163685412
ACH-000499,-0.532374109754
ACH-000500,0.332217448689
ACH-000502,-0.24932803452500002
ACH-000503,-0.400886925909
ACH-000505,-0.272167779306
ACH-000507,-0.0510581031197
ACH-000510,-0.170571436227
ACH-000511,-0.23112219961599997
ACH-000512,-0.28991747312399996
ACH-000516,-0.14034560617900002
ACH-000517,0.0171474797053
ACH-000518,-0.07683809980550001
ACH-000520,-0.128424999189
ACH-000521,-0.124802116856
