,RTBDN (83546)
ACH-000004,-0.12180308476299999
ACH-000007,-0.187740194531
ACH-000009,-0.14322505132899999
ACH-000011,0.058783924802
ACH-000012,-0.147421394352
ACH-000013,-0.299196702436
ACH-000014,0.041694345263600004
ACH-000015,-0.304544959036
ACH-000017,-0.11658266644000001
ACH-000018,-0.18377835406800003
ACH-000019,-0.37717484135799995
ACH-000021,-0.192932564482
ACH-000022,-0.138312733807
ACH-000025,-0.274625500602
ACH-000028,-0.327778517124
ACH-000030,-0.11468475509199999
ACH-000035,-0.240027457302
ACH-000036,-0.284185716095
ACH-000037,-0.191873693219
ACH-000039,-0.111818233751
ACH-000040,-0.0032760929576199998
ACH-000041,-0.06407746164230001
ACH-000042,-0.0922672810732
ACH-000045,0.0372762828102
ACH-000047,-0.05654139654680001
ACH-000052,0.016582177083600002
ACH-000053,-0.136600627725
ACH-000054,-0.112607557193
ACH-000055,-0.036401539085
ACH-000060,-0.259629931311
ACH-000067,-0.38821452041999993
ACH-000070,-0.192799496927
ACH-000075,-0.0433375952154
ACH-000078,-0.233558449193
ACH-000082,-0.0605102770775
ACH-000085,-0.177324207754
ACH-000086,-0.158744438744
ACH-000087,0.000452006527009
ACH-000092,-0.09786356740039999
ACH-000095,-0.300862339331
ACH-000097,-0.155059936472
ACH-000098,-0.150355957841
ACH-000099,-0.0218995104104
ACH-000108,-0.205189373998
ACH-000113,-0.07549842902210001
ACH-000115,-0.415316998349
ACH-000116,-0.259512324861
ACH-000118,-0.181600768089
ACH-000120,-0.050429924285900006
ACH-000123,-0.352696994596
ACH-000127,-0.18937394626600002
ACH-000128,-0.234985733653
ACH-000132,-0.158507552358
ACH-000133,-0.139709459476
ACH-000137,-0.073257881548
ACH-000138,-0.17768223967799998
ACH-000142,-0.33764732405599995
ACH-000143,-0.0683816808018
ACH-000146,-0.0400549732783
ACH-000148,-0.105385245656
ACH-000150,-0.32696158324200003
ACH-000152,-0.22356265174800002
ACH-000153,-0.188998583309
ACH-000159,-0.105678657456
ACH-000160,-0.078081451196
ACH-000163,-0.488893860181
ACH-000167,-0.039974536788599996
ACH-000168,-0.0592449683447
ACH-000169,-0.179660553461
ACH-000178,-0.33589801115999995
ACH-000182,-0.127786677859
ACH-000183,-0.207227020009
ACH-000188,-0.347416186277
ACH-000189,-0.172332012208
