,IL15RA (3601)
ACH-000004,-0.0943643466325
ACH-000007,0.0124828032181
ACH-000009,0.049313921393099994
ACH-000011,0.048010313056500005
ACH-000012,-0.07309775594
ACH-000013,-0.0445404267253
ACH-000014,-0.174294329199
ACH-000015,-0.170168608028
ACH-000017,-0.044455206363399995
ACH-000018,0.0735533499261
ACH-000019,0.220807893684
ACH-000021,-0.200874838927
ACH-000022,-0.20841434575800002
ACH-000025,0.111709912052
ACH-000028,-0.032065315191000004
ACH-000030,0.010868773009299998
ACH-000035,0.0568172545216
ACH-000036,-0.0042508204660500004
ACH-000037,-0.151239503411
ACH-000039,0.21586273194800001
ACH-000040,0.0416139510941
ACH-000041,0.0195771858634
ACH-000042,-0.058009147309300006
ACH-000045,-0.15051391701
ACH-000047,0.100135684885
ACH-000052,-0.29880215343600003
ACH-000053,-0.0594734755514
ACH-000054,-0.199145810096
ACH-000055,-0.0879896052541
ACH-000060,0.045076255062499994
ACH-000067,0.0586615594056
ACH-000070,0.128752759232
ACH-000075,-0.356936871874
ACH-000078,0.061670056259199996
ACH-000082,-0.186386651179
ACH-000085,0.149768145475
ACH-000086,-0.185903884966
ACH-000087,0.0274922573129
ACH-000092,-0.108714007774
ACH-000095,0.0170524710717
ACH-000097,-0.040472187501
ACH-000098,-0.149478366142
ACH-000099,0.0499254016099
ACH-000108,-0.022715827083900002
ACH-000113,-0.149627426888
ACH-000115,-0.165783410117
ACH-000116,0.0197977500868
ACH-000118,-0.126417676491
ACH-000120,-0.0395961622794
ACH-000123,0.052298827365100005
ACH-000127,-0.115161600249
ACH-000128,0.024893397476499997
ACH-000132,0.105707842056
ACH-000133,-0.0260231739996
ACH-000137,-0.028514924153200002
ACH-000138,-0.045380259051599994
ACH-000142,-0.103832421871
ACH-000143,-0.206957413275
ACH-000146,-0.09813259876739999
ACH-000148,-0.007491072327060001
ACH-000150,-0.170884484327
ACH-000152,-0.019446058948099997
ACH-000153,-0.247558224523
ACH-000159,0.0533199379928
ACH-000160,-0.0432052046315
ACH-000163,-0.0193757982913
ACH-000167,-0.17759157276999998
ACH-000168,-0.057118739189099994
ACH-000169,0.08852096181800001
ACH-000178,-0.0724646200387
ACH-000182,-0.00543681163947
ACH-000183,0.192265055753
ACH-000188,-0.21705295850099998
ACH-000189,-0.656367505903
ACH-000190,-0.136281487363
ACH-000198,0.0720722938435
ACH-000204,-0.110384179691
ACH-000206,-0.21177552670000002
ACH-000207,-0.18159843729400002
ACH-000211,-0.06435247348140001
ACH-000215,-0.0522064721655
ACH-000221,0.0957243993057
ACH-000222,-0.257367948479
ACH-000223,0.0715592686553
ACH-000226,-0.190476528146
ACH-000227,-0.141670611035
ACH-000228,-0.04370268991830001
ACH-000231,0.059466097467999995
ACH-000232,-0.11897027272600001
ACH-000233,-0.243992768466
ACH-000234,0.00705255553143
ACH-000235,-0.0698929436113
ACH-000237,-0.241347359613
ACH-000238,-0.0739219364168
ACH-000243,0.0987409020049
ACH-000244,0.0190839050997
ACH-000246,0.0805758978025
ACH-000248,-0.121567078379
ACH-000250,-0.15487766529400002
ACH-000251,0.15614856784199999
ACH-000253,-0.140939416156
ACH-000255,0.114988668612
ACH-000256,-0.019808502480099997
ACH-000257,-0.132011322159
ACH-000258,-0.30228334631299997
ACH-000259,0.0016791566705
ACH-000260,0.017247513100299997
ACH-000261,-0.0241721919474
ACH-000262,0.216533905895
ACH-000263,-0.07532476585249999
ACH-000264,-0.17415822876200002
ACH-000265,0.0644629527026
ACH-000266,-0.0813497977522
ACH-000272,-0.162329411923
ACH-000273,0.05394162684790001
ACH-000274,-0.19750279936299997
ACH-000277,0.161478720125
ACH-000278,0.139585714949
ACH-000279,-0.0203868018756
ACH-000280,0.046871660495100005
ACH-000281,-0.063547881011
ACH-000288,-0.118504398203
ACH-000291,-0.07022878891630001
ACH-000293,0.00650480326755
ACH-000294,0.0868388456912
ACH-000295,0.0219063420621
ACH-000296,0.154224206543
ACH-000302,-0.118530964173
ACH-000304,0.11733986609500001
ACH-000307,-0.0631571407152
ACH-000308,-0.135741494548
ACH-000310,0.0380126772275
ACH-000311,-0.263920574197
ACH-000312,0.0495372337699
ACH-000315,-0.248906396211
ACH-000316,0.10866169670600001
ACH-000317,0.24199850302099998
ACH-000318,-0.107727902421
ACH-000319,-0.210718302756
ACH-000320,-0.0675165504818
ACH-000322,-0.143763712221
ACH-000323,-0.06961298200360001
ACH-000324,-0.0880176607051
ACH-000329,0.09005000539489999
ACH-000330,0.0105303408475
ACH-000331,0.0169446985163
ACH-000332,-0.09282844976919999
ACH-000334,-0.47710584545100004
ACH-000335,0.0608941287211
ACH-000336,-0.245406275499
ACH-000337,-0.38036918330200004
ACH-000339,0.101985310838
ACH-000341,0.276629908805
ACH-000348,-0.079930176528
ACH-000350,-0.0367940078524
ACH-000352,-0.119550033505
ACH-000356,-0.155646705739
ACH-000361,0.0561619094382
ACH-000362,-0.0546124981914
ACH-000363,-0.126807464357
ACH-000364,-0.0779992182703
ACH-000365,-0.2582887784
ACH-000366,-0.08279815610550001
ACH-000368,0.0262311760737
ACH-000374,0.0843145221808
ACH-000375,-0.0743616132538
ACH-000376,-0.0785568014702
ACH-000381,0.0030304749549899994
ACH-000383,-0.0738357535849
ACH-000387,-0.157860590941
ACH-000389,0.0160237201596
ACH-000390,-0.14575382466700001
ACH-000393,0.06158038418930001
ACH-000395,-0.14079679599
ACH-000397,0.0633525748592
ACH-000401,-0.116016066758
ACH-000402,0.0711567659473
ACH-000403,-0.123302518039
ACH-000404,0.055598434877
ACH-000406,0.008224113099529999
ACH-000407,-0.0137784439806
ACH-000408,0.0471121495532
ACH-000410,-0.04859976974230001
ACH-000411,-0.0160592155663
ACH-000414,0.0132299300351
ACH-000415,-0.146833266824
ACH-000416,-0.118835718787
ACH-000420,0.115193240907
ACH-000421,0.005793059299
ACH-000424,-0.196528760508
ACH-000425,-0.012768064915
ACH-000426,-0.10390905258500001
ACH-000427,-0.049023641947499995
ACH-000433,-0.054162491920800006
ACH-000436,-0.202808728515
ACH-000444,-0.263717583534
ACH-000445,0.0505395187203
ACH-000448,0.0174403122143
ACH-000450,0.010124366967
ACH-000452,-0.21802619940499998
ACH-000454,-0.124355353747
ACH-000458,-0.013457086802999998
ACH-000459,0.21964812982700002
