,FOSB (2354)
ACH-000260,-0.18939741904399998
ACH-000261,-0.270905994527
ACH-000262,-0.313527075736
ACH-000263,-0.18264869325199998
ACH-000264,-0.164570088496
ACH-000265,-0.36071216937899997
ACH-000266,-0.31541996708500003
ACH-000272,-0.208896859003
ACH-000273,-0.301586066694
ACH-000274,-0.40402775790600004
ACH-000277,-0.195771875176
ACH-000278,-0.28453423821400003
ACH-000279,-0.034827187587800006
ACH-000280,-0.433467524178
ACH-000281,-0.0978057309661
ACH-000288,-0.0581382171605
ACH-000291,-0.17228767797800001
ACH-000293,-0.320542473365
ACH-000294,-0.363554502241
ACH-000295,-0.305613550004
ACH-000296,-0.204766403983
ACH-000302,-0.460949388813
ACH-000304,-0.143315689835
ACH-000307,-0.09714352702069999
ACH-000308,-0.34137911769199997
ACH-000310,-0.16861340863200003
ACH-000311,-0.138555177533
ACH-000312,-0.250519581895
ACH-000315,-0.276710632954
ACH-000316,-0.0689071544505
ACH-000317,-0.058212822628
ACH-000318,-0.280743152703
ACH-000319,-0.22271076843499998
ACH-000320,-0.380292338023
ACH-000322,-0.141295798069
ACH-000323,-0.445989520612
ACH-000324,-0.194753455421
ACH-000329,-0.24377889139000003
ACH-000330,-0.217604871584
ACH-000331,-0.20925827061900001
ACH-000332,-0.276444642888
ACH-000334,-0.201319778778
ACH-000335,-0.127684727644
ACH-000336,-0.319102124312
ACH-000337,-0.373810930399
ACH-000339,-0.23754413554900003
ACH-000341,-0.429759055425
ACH-000348,-0.176666998364
ACH-000350,-0.17254210710999998
ACH-000352,-0.219847837484
ACH-000356,-0.343559761609
ACH-000361,0.13936297807
ACH-000362,-0.149481892299
ACH-000363,-0.207927309149
ACH-000364,-0.15918907767999999
ACH-000365,-0.148453856596
ACH-000366,-0.226698800184
ACH-000368,-0.103860965914
ACH-000374,-0.0753722442012
ACH-000375,-0.448537896298
ACH-000376,-0.15796462303300002
ACH-000381,-0.09334902335039999
ACH-000383,-0.217935248724
ACH-000387,-0.216021425209
ACH-000389,-0.204008917982
ACH-000390,-0.344601227147
ACH-000393,-0.0174915428711
ACH-000395,-0.476893631694
ACH-000397,-0.28155006909
ACH-000401,-0.08836861929030002
ACH-000402,-0.146756542701
ACH-000403,-0.218851106909
ACH-000404,-0.141127750015
ACH-000406,-0.14074338227299998
ACH-000407,-0.231902732637
ACH-000408,-0.34192440055600004
ACH-000410,-0.190449997608
ACH-000411,-0.249811734906
ACH-000414,-0.182502171933
ACH-000415,-0.269930945173
ACH-000416,-0.237576112693
ACH-000420,-0.206135173676
ACH-000421,-0.292551865848
ACH-000424,-0.41841567315
ACH-000425,-0.268841066144
ACH-000426,-0.231869217251
ACH-000427,-0.35998279093099994
ACH-000433,-0.104251787937
ACH-000436,-0.293433072187
ACH-000444,-0.04846722339909999
ACH-000445,-0.260153444852
ACH-000448,-0.32572794339899996
ACH-000450,-0.200745413816
ACH-000452,-0.608742419392
ACH-000454,-0.41393083668200004
ACH-000458,-0.142179648139
ACH-000459,0.0933979898396
ACH-000460,-0.214438155231
ACH-000461,-0.256161466008
ACH-000463,-0.178657410371
ACH-000464,-0.40539996893200003
ACH-000466,-0.19085785928399998
ACH-000467,-0.249987328284
ACH-000468,-0.36738253654200004
ACH-000469,-0.34017756645400005
ACH-000470,-0.22511544955600002
ACH-000471,-0.328851913963
ACH-000472,-0.38586161327299995
ACH-000473,-0.335734674102
ACH-000475,-0.224112018496
ACH-000476,-0.280552973314
ACH-000477,-0.267603344464
ACH-000480,-0.288186930655
ACH-000481,-0.344301188398
ACH-000483,-0.19308184766699998
ACH-000484,-0.425456540527
ACH-000485,-0.200016143545
ACH-000486,-0.283749857601
ACH-000487,-0.306467862867
ACH-000488,-0.211630633039
ACH-000490,-0.254483639986
ACH-000491,-0.292794916928
ACH-000495,-0.0265142614494
ACH-000496,-0.197500908978
ACH-000499,-0.473985078808
ACH-000500,0.028155511093599997
ACH-000502,-0.313208497743
ACH-000503,-0.434561741338
ACH-000505,-0.148708970221
ACH-000507,-0.369214535157
ACH-000510,-0.44538133334799995
ACH-000511,-0.309626997585
ACH-000512,-0.270054819262
ACH-000516,-0.241155922864
ACH-000517,-0.320973148462
ACH-000518,-0.265160279293
ACH-000520,-0.327964290582
ACH-000521,-0.188494672749
ACH-000522,-0.22817984927499999
ACH-000524,-0.347417311501
ACH-000527,-0.240543410312
ACH-000528,-0.114830381105
ACH-000537,-0.203651678291
ACH-000541,-0.290556275033
ACH-000542,-0.33745984437
ACH-000544,-0.294966352413
ACH-000545,-0.172886944965
ACH-000547,-0.20222657985800002
ACH-000548,-0.237332006803
ACH-000549,-0.169936786894
ACH-000550,-0.107185496059
ACH-000552,-0.46543430076399994
ACH-000556,-0.35854560535700003
ACH-000557,-0.145047111865
ACH-000570,-0.16079489038
ACH-000571,-0.36322213964100003
ACH-000573,-0.13469319944
ACH-000576,-0.236359368415
ACH-000580,-0.188212856215
ACH-000584,-0.386954797697
ACH-000585,-0.40846959262800003
ACH-000588,-0.242077762348
ACH-000589,-0.217624277036
ACH-000591,-0.330539541202
ACH-000593,-0.330178831374
ACH-000600,-0.262848349618
ACH-000601,-0.19705503737100002
ACH-000604,-0.139183461677
ACH-000605,-0.013619692291000001
ACH-000606,-0.164772935106
ACH-000608,-0.289545687025
ACH-000614,-0.200421899062
ACH-000616,-0.379981620033
ACH-000618,-0.250675067285
ACH-000619,-0.0287532159852
ACH-000620,-0.36895069032899996
ACH-000621,-0.320545678634
ACH-000622,-0.162803972125
ACH-000623,-0.115170394381
ACH-000624,-0.317360380933
ACH-000627,-0.45310229075099995
ACH-000630,-0.103811715334
ACH-000632,-0.174408477357
ACH-000633,-0.241686189551
ACH-000637,-0.389127847131
ACH-000638,-0.298645720806
ACH-000646,-0.0175021200728
ACH-000647,-0.08806850947660001
ACH-000648,-0.22389515300299997
ACH-000649,-0.212583885966
ACH-000651,-0.362626976026
ACH-000652,-0.265736075957
ACH-000653,-0.38602125447200003
ACH-000657,-0.273863092195
ACH-000658,-0.181527151902
ACH-000661,-0.165444848921
ACH-000662,-0.0752131003491
ACH-000663,-0.292582270859
ACH-000665,-0.290970222261
ACH-000671,-0.0319186474166
ACH-000673,-0.21084539899000002
ACH-000676,-0.261543305901
ACH-000677,-0.44086536314400004
ACH-000681,-0.22788862824099998
ACH-000682,-0.20677606567499998
ACH-000683,-0.222970140275
ACH-000684,-0.0102380102761
ACH-000688,-0.20768006990600002
ACH-000693,-0.26364167112
ACH-000694,-0.383567290031
ACH-000695,-0.316084644553
ACH-000696,-0.302725041124
ACH-000697,-0.247086210232
ACH-000699,-0.284013586253
ACH-000701,-0.45029550643399996
ACH-000706,-0.204517388789
ACH-000711,-0.3156355141
ACH-000713,-0.315347552285
ACH-000714,-0.409166367568
ACH-000718,-0.205505842895
ACH-000720,-0.20613277988499998
ACH-000721,-0.253418458362
ACH-000724,-0.35114815236599994
ACH-000725,-0.307273940038
ACH-000732,-0.312893568628
ACH-000734,-0.257401355425
ACH-000735,-0.324983094769
ACH-000736,-0.320306775729
ACH-000738,-0.18385385260200002
ACH-000746,-0.0713486353036
ACH-000747,-0.24297737130999997
ACH-000748,-0.214730953994
ACH-000753,-0.127094186493
ACH-000756,-0.300818415432
ACH-000757,-0.422182289357
ACH-000758,-0.405166450747
ACH-000760,-0.137452344685
ACH-000763,-0.33658570287699996
ACH-000764,-0.20755115221200002
ACH-000765,-0.189921026521
ACH-000766,-0.22607119634700001
ACH-000767,-0.262978994671
ACH-000768,-0.0705836859442
ACH-000769,-0.258137214177
ACH-000770,-0.29207909529
ACH-000771,-0.0707946805814
ACH-000773,-0.055037786472699995
ACH-000776,-0.39278057213
ACH-000777,-0.403682565577
ACH-000778,-0.158429388948
ACH-000781,-0.253801691468
ACH-000782,-0.31447594537900003
ACH-000783,-0.212958602497
ACH-000784,-0.268130104076
ACH-000785,-0.224162944538
ACH-000787,-0.355165878296
ACH-000788,-0.20961893660999997
ACH-000791,-0.338894834121
ACH-000792,-0.286652778607
ACH-000794,-0.1792609503
ACH-000796,-0.31764416213
ACH-000799,-0.144177571642
ACH-000800,-0.324403248181
ACH-000802,-0.217352412995
ACH-000804,-0.179241230022
ACH-000805,-0.309079598105
ACH-000809,-0.16035725319
ACH-000810,-0.0542249730236
ACH-000811,-0.265264612715
ACH-000817,-0.213195177022
ACH-000819,-0.410969692079
ACH-000820,-0.109927907509
ACH-000821,-0.299142717446
ACH-000822,-0.495114351246
ACH-000823,-0.232851737249
ACH-000824,-0.550176205276
ACH-000827,-0.311677194166
ACH-000829,-0.17318637661800002
ACH-000831,-0.302179280948
ACH-000832,-0.198998211524
ACH-000833,-0.230617648125
ACH-000834,-0.39911626043799997
ACH-000835,-0.330631515481
ACH-000836,-0.261902352643
ACH-000837,-0.235871170806
ACH-000838,-0.17159858094099997
ACH-000839,-0.168381009237
ACH-000840,-0.47155627782
ACH-000841,-0.20536960960499998
ACH-000843,-0.20500032621
ACH-000846,-0.266742174487
ACH-000847,-0.31594298224899997
ACH-000848,-0.208213323191
ACH-000849,-0.0299859278944
ACH-000851,-0.21579119515
ACH-000855,-0.381752229475
ACH-000856,-0.29597909169
ACH-000858,-0.276637094504
ACH-000859,-0.219174835969
ACH-000861,-0.636933415801
ACH-000862,-0.248658928805
ACH-000865,-0.246783179313
ACH-000866,-0.33681145975599996
ACH-000867,-0.15079122550899998
ACH-000869,-0.231956927092
ACH-000872,-0.249684949604
ACH-000873,-0.35416444368699995
ACH-000876,-0.22779400030900002
ACH-000878,-0.298133988156
ACH-000880,-0.22114021835900002
ACH-000881,-0.177394399334
ACH-000882,-0.126445161522
ACH-000884,-0.164432558385
ACH-000885,-0.297903083595
ACH-000887,-0.213899580058
ACH-000888,-0.19395892856
ACH-000889,-0.30295025085
ACH-000890,-0.148379400609
ACH-000896,-0.219886428109
ACH-000898,-0.316943555709
ACH-000900,-0.247773967813
ACH-000901,-0.37083582236400003
ACH-000905,-0.222488380625
ACH-000906,-0.220364254345
ACH-000907,0.0169902041533
ACH-000910,-0.138806645152
ACH-000911,-0.226472556649
ACH-000912,-0.211418349186
ACH-000913,-0.18627866899999998
ACH-000915,-0.23747396498599999
ACH-000916,-0.055341223771900004
ACH-000917,-0.36578705505000003
ACH-000921,-0.319692380614
ACH-000924,-0.201367534725
ACH-000926,-0.14903503456800002
ACH-000928,-0.270309433207
ACH-000929,-0.0339735562725
ACH-000932,-0.277983549428
ACH-000935,-0.113828547908
ACH-000936,-0.242846426829
ACH-000937,-0.0973206305434
ACH-000938,-0.09619391297939998
ACH-000939,-0.357735245754
ACH-000941,-0.4730650236300001
ACH-000943,-0.24169714524500002
ACH-000946,-0.36574462825900006
ACH-000947,-0.289889284682
ACH-000948,-0.23418275354499998
ACH-000950,-0.048832963080099996
ACH-000953,-0.304059914845
ACH-000957,-0.386114694158
ACH-000958,-0.445567185656
ACH-000960,-0.151495630647
ACH-000963,-0.331862936727
ACH-000968,-0.335831655316
ACH-000969,-0.328003411433
ACH-000973,-0.277672094202
ACH-000974,-0.39973808354699997
ACH-000975,-0.218939381128
ACH-000976,-0.259627869611
ACH-000978,-0.5260862877179999
ACH-000980,-0.20876055468
ACH-000984,-0.471102999228
ACH-000986,-0.055933283909499996
ACH-000988,-0.220544984014
ACH-000993,-0.328066221596
ACH-000994,-0.486971233229
ACH-000996,-0.305816118623
ACH-001001,-0.231497345174
ACH-001020,-0.35560042099699996
ACH-001028,-0.189263983433
ACH-001031,-0.22229522545699998
ACH-001038,-0.302089692296
ACH-001048,-0.147844809923
ACH-001050,-0.203790199607
ACH-001053,-0.331184149079
ACH-001054,-0.242930246856
ACH-001061,-0.155736707197
ACH-001067,-0.121044878472
ACH-001075,-0.114959793289
ACH-001096,-0.38513094128799996
ACH-001128,-0.334799092239
ACH-001134,-0.141706336851
ACH-001151,-0.295467080843
ACH-001163,-0.295935623583
ACH-001164,-0.435013863344
ACH-001173,-0.6274216778630001
ACH-001183,-0.05617732766919999
ACH-001184,-0.284445590199
ACH-001190,-0.313389957762
ACH-001192,-0.24516386936700002
ACH-001193,-0.0832794762484
ACH-001196,-0.194635121358
ACH-001197,-0.326937251707
ACH-001205,-0.221796244353
ACH-001211,-0.448334718871
ACH-001212,-0.20423829081099998
ACH-001228,-0.295492581355
ACH-001232,-0.09601433661520001
ACH-001239,-0.140121195188
ACH-001274,-0.377773853063
ACH-001275,-0.340551250234
ACH-001277,-0.325766065072
ACH-001278,-0.20698666892499998
ACH-001280,-0.41565721362400004
ACH-001283,-0.164110962046
ACH-001289,-0.207656005735
ACH-001295,-0.240368418183
ACH-001300,-0.338692578931
ACH-001301,-0.389956586775
ACH-001302,0.052052780948800004
ACH-001303,0.12259312860999999
ACH-001306,-0.14399556201199998
ACH-001318,-0.183934538336
ACH-001322,-0.386753913957
ACH-001328,-0.30914275199200003
ACH-001332,-0.502682436218
ACH-001333,-0.294392742742
ACH-001336,-0.241477042813
ACH-001340,-0.17478222354400003
ACH-001346,-0.15513627646
ACH-001353,-0.184360492886
ACH-001354,-0.280765923517
ACH-001367,-0.0545754171289
ACH-001368,-0.170157165705
ACH-001374,-0.31955070389699997
ACH-001375,-0.309383017856
ACH-001377,-0.29589954960799997
ACH-001380,-0.16203842860200002
ACH-001391,-0.298172338589
ACH-001407,-0.289800845696
ACH-001408,-0.27871599181999995
ACH-001413,-0.475787367438
ACH-001430,-0.40376328665
ACH-001431,-0.378138004711
ACH-001450,-0.000123789883216
ACH-001496,-0.203839163955
ACH-001500,-0.189634866609
ACH-001521,-0.218263461913
ACH-001523,-0.209532135046
ACH-001532,-0.30649024813700004
ACH-001536,-0.332426063794
ACH-001550,-0.401267786039
ACH-001552,-0.23878029191300001
ACH-001554,-0.25794517504000003
ACH-001645,-0.247608484815
ACH-001654,-0.354279547094
ACH-001715,-0.301774066556
ACH-001735,-0.273651788217
ACH-001736,-0.0530058536256
ACH-001737,0.163902435223
ACH-001740,-0.5560613778410001
ACH-001745,-0.311012288856
ACH-001750,-0.359876614385
ACH-001765,-0.229018856165
ACH-001956,-0.292689882533
ACH-001957,-0.231036480961
