,HMGA1 (3159)
ACH-000248,-0.574262661372
ACH-000250,-0.611539623791
ACH-000251,-0.275862195264
ACH-000253,-0.768242315621
ACH-000255,-0.661813390026
ACH-000256,-0.5123225839850001
ACH-000257,-0.587902992601
ACH-000258,-0.365652248126
ACH-000259,-0.492203914963
ACH-000260,-0.710313800576
ACH-000261,-0.560210706602
ACH-000262,-0.54264017195
ACH-000263,-0.966716664314
ACH-000264,-0.7997622100120001
ACH-000265,-0.47596022631800006
ACH-000266,-0.628318182822
ACH-000272,-0.535615362225
ACH-000273,-0.693539322769
ACH-000274,-0.800420375549
ACH-000277,-0.525050068078
ACH-000278,-0.641571038257
ACH-000279,-0.655536135506
ACH-000280,-0.794070403714
ACH-000281,-0.44747469961
ACH-000288,-0.606147801917
ACH-000291,-0.552301731313
ACH-000293,-0.556659050403
ACH-000294,-0.541354789179
ACH-000295,-0.5327466483950001
ACH-000296,-0.750377742032
ACH-000302,-0.530479417251
ACH-000304,-0.50154705885
ACH-000307,-0.606477071851
ACH-000308,-0.551906062465
ACH-000310,-0.570192627679
ACH-000311,-0.628450642481
ACH-000312,-0.39785372394900004
ACH-000315,-0.775738920667
ACH-000316,-0.704857793415
ACH-000317,-0.7388316030600001
ACH-000318,-0.8954381704279999
ACH-000319,-0.5643496147739999
ACH-000320,-0.150544265019
ACH-000322,-0.824264722322
ACH-000323,-0.534934436845
ACH-000324,-0.408040816953
ACH-000329,-0.692901907319
ACH-000330,-0.581110137367
ACH-000331,-0.785533366364
ACH-000332,-0.512967868096
ACH-000334,-0.861013954606
ACH-000335,-0.85787221866
ACH-000336,-0.518791871598
ACH-000337,-0.707714954648
ACH-000339,-0.552635213719
ACH-000341,-0.471375457939
ACH-000348,-0.6890459699950001
ACH-000350,-0.7023522649289999
ACH-000352,-0.607916995481
ACH-000356,-0.588229809945
ACH-000361,-0.459879716299
ACH-000362,-0.824185326788
ACH-000363,-0.681271148237
ACH-000364,-0.601100367101
ACH-000365,-0.681777784138
ACH-000366,-0.6919348778990001
ACH-000368,-0.7560648270829999
ACH-000374,-0.812858475805
ACH-000375,-0.34129985994
ACH-000376,-0.5064661080430001
ACH-000381,-0.621381274818
ACH-000383,-0.378923730838
ACH-000387,-0.540220114766
ACH-000389,-0.700752337719
ACH-000390,-0.421523791258
ACH-000393,-0.6832637405140001
ACH-000395,-0.945583534732
ACH-000397,-0.682092743345
ACH-000401,-0.8871121180700001
ACH-000402,-0.20997687446199997
ACH-000403,-0.657205716537
ACH-000404,-0.9985219030060001
ACH-000406,-0.49227149333400005
ACH-000407,-0.8042022983949999
ACH-000408,-0.710273716564
ACH-000410,-0.658333895871
ACH-000411,-0.468753507775
ACH-000414,-0.560815036849
ACH-000415,-0.872689444063
ACH-000416,-0.8096235684559999
ACH-000420,-0.766825128075
ACH-000421,-0.6061858335329999
ACH-000424,-0.493509489938
ACH-000425,-0.62633975436
ACH-000426,-0.695107377863
ACH-000427,-0.852184823398
ACH-000433,-0.5519525879689999
ACH-000436,-0.620314862875
ACH-000444,-0.6362586342800001
ACH-000445,-0.61544836786
ACH-000448,-0.488423215764
ACH-000450,-0.739547209093
ACH-000452,-0.824501221402
ACH-000454,-0.5951169702579999
ACH-000458,-0.639295063239
ACH-000459,-0.638007125973
ACH-000460,-0.485457153654
ACH-000461,-0.724694695108
ACH-000463,-0.559090722407
ACH-000464,-0.790857556122
ACH-000466,-0.675542817884
ACH-000467,-0.532682459116
ACH-000468,-0.44510596094099997
ACH-000469,-0.7135919048780001
ACH-000470,-0.656601357517
ACH-000471,-0.43290391435000003
ACH-000472,-0.543638508662
ACH-000473,-0.750761153819
ACH-000475,-0.5686929810679999
ACH-000476,-0.526555676808
ACH-000477,-0.209670545816
ACH-000480,-0.393411219997
ACH-000481,-0.7715854153309999
ACH-000483,-0.444954181208
ACH-000484,-0.487928049781
ACH-000485,-0.799826253698
ACH-000486,-0.6149951846899999
ACH-000487,-0.641382832481
ACH-000488,-0.503762067588
ACH-000490,-0.846135411468
ACH-000491,-0.8995243811310001
ACH-000495,-0.233055126018
ACH-000496,-0.703389661536
ACH-000499,-0.879323611688
ACH-000500,-1.01541285575
ACH-000502,-0.39670006094899996
ACH-000503,-0.678368570084
ACH-000505,-0.7256878414560001
ACH-000507,-0.631508006336
ACH-000510,-0.36896928984899996
ACH-000511,-0.632585068308
ACH-000512,-0.9403467002310001
ACH-000516,-0.7283166494509999
ACH-000517,-0.531807022951
ACH-000518,-0.760960645554
ACH-000520,-0.695352209106
ACH-000521,-0.54660935552
ACH-000522,-0.578256890447
ACH-000524,-0.632603722196
ACH-000527,-0.44601768256700003
ACH-000528,-0.594480761471
ACH-000537,-0.5998536291219999
ACH-000541,-0.942636031426
ACH-000542,-0.851116125752
ACH-000544,-0.7408860401970001
ACH-000545,-0.651387744618
ACH-000547,-0.48208873978999994
ACH-000548,-0.830842219756
ACH-000549,-0.638502571551
ACH-000550,-0.471410204024
ACH-000552,-0.784736991058
ACH-000556,-0.656970913465
ACH-000557,-0.5005925924660001
ACH-000570,-0.8012625397300001
ACH-000571,-0.730265801389
ACH-000573,-0.5015766723399999
ACH-000576,-0.471353933358
ACH-000580,-0.778925180534
ACH-000584,-0.5693744288970001
ACH-000585,-0.659735103072
ACH-000588,-0.493338445101
ACH-000589,-0.543173119071
ACH-000591,-0.621816275981
ACH-000593,-0.761034965557
ACH-000600,-0.562244606312
ACH-000601,-0.496450834585
ACH-000604,-0.53865042738
ACH-000605,-0.662542074332
ACH-000606,-0.7052586243529999
ACH-000608,-0.741673425752
ACH-000614,-0.40267190676299996
ACH-000616,-0.619134786734
ACH-000618,-0.6452454658510001
ACH-000619,-0.726910650538
ACH-000620,-0.711570143502
ACH-000621,-0.7918136432690001
ACH-000622,-0.697607254182
ACH-000623,-0.66297809735
ACH-000624,-0.420201291871
ACH-000627,-0.559914353538
ACH-000630,-0.596900191218
ACH-000632,-0.874862070288
ACH-000633,-0.522283057573
ACH-000637,-0.6588527427390001
ACH-000638,-0.6455735184220001
ACH-000646,-0.383047209254
ACH-000647,-0.595572914561
ACH-000648,-0.492473849767
ACH-000649,-0.565997058685
ACH-000651,-0.73457568862
ACH-000652,-0.913567959082
ACH-000653,-0.626973550389
ACH-000657,-0.624057757305
ACH-000658,-0.760214815728
ACH-000661,-0.55261334315
ACH-000662,-0.594737579062
ACH-000663,-0.38709500626500004
ACH-000665,-0.780347503546
ACH-000671,-0.520458764701
ACH-000673,-0.737963836731
ACH-000676,-0.38724662975100005
ACH-000677,-0.5892007570750001
ACH-000681,-0.656276691389
ACH-000682,-0.723618036006
ACH-000683,-0.7021568982299999
ACH-000684,-0.562140426961
ACH-000688,-0.560867055666
ACH-000693,-0.673694732143
ACH-000694,-0.533130102483
ACH-000695,-0.81689739597
ACH-000696,-0.661867725327
ACH-000697,-0.9046870128200001
ACH-000699,-0.591210923735
ACH-000701,-0.701452414157
ACH-000706,-0.6648736442450001
ACH-000711,-0.5740119688199999
ACH-000713,-0.632716433071
ACH-000714,-0.568245859642
ACH-000718,-0.821179961421
ACH-000720,-0.646820929447
ACH-000721,-0.750850691505
ACH-000724,-0.801302586764
ACH-000725,-0.669745332892
ACH-000732,-0.20414134263099998
ACH-000734,-0.47308105500200004
ACH-000735,-0.7374044296019999
ACH-000736,-0.6598607049580001
ACH-000738,-0.622879593548
ACH-000746,-0.527882862546
ACH-000747,-0.631038040643
ACH-000748,-0.322215791912
ACH-000753,-0.578117397891
ACH-000756,-0.724193501519
ACH-000757,-0.496166008534
ACH-000758,-0.6895450380320001
ACH-000760,-0.501540505648
ACH-000763,-0.43831403997100005
ACH-000764,-0.928396397077
ACH-000765,-0.608197602013
ACH-000766,-0.740552569976
ACH-000767,-0.56493120242
ACH-000768,-0.738240817834
ACH-000769,-0.665031999993
ACH-000770,-0.620623676346
ACH-000771,-0.650135738614
ACH-000773,-0.539221245256
ACH-000776,-0.645344948537
ACH-000777,-0.874281795462
ACH-000778,-0.506504810334
ACH-000781,-0.698231116798
ACH-000782,-0.7968363075560001
ACH-000783,-0.752090848172
ACH-000784,-0.653920395598
ACH-000785,-0.7370002157969999
ACH-000787,-0.596434034108
ACH-000788,-0.5831382994550001
ACH-000791,-0.507204664838
ACH-000792,-0.6539941232590001
ACH-000794,-0.879857995345
ACH-000796,-0.592260430742
ACH-000799,-0.544144261328
ACH-000800,-0.786698651092
ACH-000802,-0.516834092866
ACH-000804,-0.689907750764
ACH-000805,-0.6867953123909999
ACH-000809,-0.619620265638
ACH-000810,-0.740885582207
ACH-000811,-0.691298854505
ACH-000817,-0.649225142112
ACH-000819,-0.686097637688
ACH-000820,-1.18917413263
ACH-000821,-0.672175280028
ACH-000822,-0.430885067543
ACH-000823,-0.522541356965
ACH-000824,-0.586840610888
ACH-000827,-0.45146542763
ACH-000829,-0.499175420439
ACH-000831,-0.762835811211
ACH-000832,-0.522310820317
ACH-000833,-0.496834126286
ACH-000834,-0.526433621124
ACH-000835,-0.49363921003600003
ACH-000836,-0.193470625979
ACH-000837,-0.561390275985
ACH-000838,-0.705048378571
ACH-000839,-1.00303682141
ACH-000840,-0.621589242998
ACH-000841,-0.45332977227300003
ACH-000843,-0.567709292681
ACH-000846,-0.5801804612789999
ACH-000847,-0.48854998701499996
ACH-000848,-0.5748367164720001
ACH-000849,-0.588294467192
ACH-000851,-0.578031682367
ACH-000855,-0.6556814834579999
ACH-000856,-0.37552855458499995
ACH-000858,-0.561146703281
ACH-000859,-0.5603945508079999
ACH-000861,-0.524844295029
ACH-000862,-0.6057514822519999
ACH-000865,-0.563636319773
ACH-000866,-0.717677509357
ACH-000867,-0.572276683783
ACH-000869,-0.662923391098
ACH-000872,-0.3397371594
ACH-000873,-0.730896466695
ACH-000876,-0.638500867663
ACH-000878,-0.531175352154
ACH-000880,-0.555382691237
ACH-000881,-0.442186241424
ACH-000882,-0.52635034411
ACH-000884,-0.643277972182
ACH-000885,-0.6971399604430001
ACH-000887,-0.508299661493
ACH-000888,-0.611827956063
ACH-000889,-0.9698543716299999
ACH-000890,-0.35947184548100003
ACH-000896,-0.607139000696
ACH-000898,-0.44553440796599997
ACH-000900,-0.638914268734
ACH-000901,-0.6962175384029999
ACH-000905,-0.6491852493779999
ACH-000906,-0.604252829961
ACH-000907,-0.667211662739
ACH-000910,-0.47542901633100004
ACH-000911,-0.618137785645
ACH-000912,-0.634240093835
ACH-000913,-0.7263677481749999
ACH-000915,-0.601998656909
ACH-000916,-0.40117884803599996
ACH-000917,-0.530048839519
ACH-000921,-0.758106804499
ACH-000924,-0.448883975938
ACH-000926,-0.834781667582
ACH-000928,-0.481377974276
ACH-000929,-0.703662737196
ACH-000932,-0.385286879596
ACH-000935,-0.633730136981
ACH-000936,-0.790250661953
ACH-000937,-0.789845698648
ACH-000938,-0.631561738235
ACH-000939,-0.231636803361
ACH-000941,-0.793319367973
ACH-000943,-0.7178195344939999
ACH-000946,-0.570880324718
ACH-000947,-0.612857162915
ACH-000948,-0.7398249139659999
ACH-000950,-0.616444250914
ACH-000953,-0.842920652246
ACH-000957,-0.698237738253
ACH-000958,-0.566548853806
ACH-000960,-0.600831513677
ACH-000963,-0.40373582825000004
ACH-000968,-0.466942646221
ACH-000969,-0.685928738891
ACH-000973,-0.506682977214
ACH-000974,-0.638788822194
ACH-000975,-0.587354199148
ACH-000976,-0.51576978828
ACH-000978,-0.283054197423
ACH-000980,-0.43589081362599996
ACH-000984,-0.664225481042
ACH-000986,-0.678063505182
ACH-000988,-0.548590941168
ACH-000993,-0.495347663608
ACH-000994,-0.614220329362
ACH-000996,-0.531060193096
ACH-001001,-0.681345544211
ACH-001020,-0.18923586529300002
ACH-001028,-0.534755560147
ACH-001031,-0.716535347907
ACH-001038,-0.685547955754
ACH-001048,-0.653025357367
ACH-001050,-0.788862501154
ACH-001053,-0.6827443871500001
ACH-001054,-0.726628978143
ACH-001061,-0.5296605582230001
ACH-001067,-0.7657726674009999
ACH-001075,-0.615417602374
ACH-001096,-0.797988434455
ACH-001128,0.215186505735
ACH-001134,-0.610864357333
ACH-001151,-0.816886040155
ACH-001163,-0.653498387276
ACH-001164,-0.9331189181799999
ACH-001173,-0.512831798088
ACH-001183,-0.6389810571360001
ACH-001184,-0.7726319405580001
ACH-001190,-0.507842315983
ACH-001192,-0.695798265441
ACH-001193,-0.43595754833899997
ACH-001196,-0.492122228966
ACH-001197,-0.6051967699140001
ACH-001205,-0.760662653587
ACH-001211,-0.534970344669
ACH-001212,-0.868659189929
ACH-001228,-0.616967068372
ACH-001232,-0.606938246687
ACH-001239,-0.7169967529510001
ACH-001274,-0.276845635115
ACH-001275,-0.461040170843
ACH-001277,-0.777239947332
ACH-001278,-0.6726226027140001
ACH-001280,-0.571751133935
ACH-001283,-0.736977005284
ACH-001289,-0.538568133381
ACH-001295,-0.63207000589
ACH-001300,-0.756237288262
ACH-001301,-0.549148490909
ACH-001302,-1.1605797045100001
ACH-001303,-0.38095043293200004
ACH-001306,-0.546479826763
ACH-001318,-0.791942009762
ACH-001322,-0.762928786216
ACH-001328,-0.6350598209130001
ACH-001332,-1.07380779582
ACH-001333,-0.69804508215
ACH-001336,-0.622593490696
ACH-001340,-0.637039869537
ACH-001346,-0.550118013346
ACH-001353,-0.730579633002
ACH-001354,-0.576260255352
ACH-001367,-0.379597312562
ACH-001368,-0.657179161996
ACH-001374,-0.8874108838779999
ACH-001375,-0.8890723974160001
ACH-001377,-0.589903846031
ACH-001380,-0.5565411246549999
ACH-001391,-0.567666912531
ACH-001407,-0.522255623337
ACH-001408,-0.8046618373729999
ACH-001413,-0.675978902623
ACH-001430,-0.911323248168
ACH-001431,-0.745525992474
ACH-001450,-0.864892844124
ACH-001496,-0.507175621639
ACH-001500,-0.36996037450999997
ACH-001521,-0.636147125569
ACH-001523,-0.814819723137
ACH-001532,-0.596346385679
ACH-001536,-0.87618396814
ACH-001550,-0.252635022601
ACH-001552,-0.649603768984
ACH-001554,-0.478935655782
ACH-001645,-0.520713383744
ACH-001654,-0.633431598632
ACH-001715,-0.526933625242
ACH-001735,-0.506624119353
ACH-001736,-0.45301671071099997
ACH-001737,-0.717286439984
ACH-001740,-0.932562042097
ACH-001745,-0.842648943453
ACH-001750,-0.6054808432450001
ACH-001765,-0.819197590069
ACH-001956,-0.599272523043
ACH-001957,-0.49225895178199996
