,ZFR2 (23217)
ACH-000259,-0.180240718269
ACH-000260,-0.17743901908799997
ACH-000261,-0.19902069906300002
ACH-000262,-0.397755412187
ACH-000263,-0.573710546658
ACH-000264,-0.192527330818
ACH-000265,-0.15986332317500002
ACH-000266,-0.23391107684
ACH-000272,-0.20393800575399998
ACH-000273,-0.258119297221
ACH-000274,-0.31465496562
ACH-000277,-0.334001571247
ACH-000278,-0.370058085012
ACH-000279,-0.0443603784578
ACH-000280,-0.18201936180199998
ACH-000281,-0.210804903121
ACH-000288,-0.0743485002982
ACH-000291,-0.17760936868299998
ACH-000293,-0.32121106984299996
ACH-000294,-0.171607678517
ACH-000295,-0.11530082222200001
ACH-000296,-0.292424026748
ACH-000302,-0.203799825353
ACH-000304,-0.239853705492
ACH-000307,-0.11803131269099999
ACH-000308,-0.24800738594500002
ACH-000310,-0.332059312387
ACH-000311,-0.23207348576200001
ACH-000312,-0.153804153573
ACH-000315,-0.0725829003591
ACH-000316,-0.282289125846
ACH-000317,-0.0668329706475
ACH-000318,-0.310817916605
ACH-000319,-0.31621203559300004
ACH-000320,-0.05458712212169999
ACH-000322,0.026373788978300002
ACH-000323,-0.280662920414
ACH-000324,-0.0335770420549
ACH-000329,-0.136087652809
ACH-000330,-0.29564153510499996
ACH-000331,-0.206686281827
ACH-000332,-0.132475783465
ACH-000334,0.0408165764828
ACH-000335,-0.261503565697
ACH-000336,0.0617465465761
ACH-000337,-0.09446258958130001
ACH-000339,-0.338429719113
ACH-000341,-0.495898424042
ACH-000348,-0.152652330118
ACH-000350,-0.165281082557
ACH-000352,-0.0937534776873
ACH-000356,-0.279732469059
ACH-000361,-0.120015664939
ACH-000362,0.08924982660289998
ACH-000363,-0.204217339955
ACH-000364,-0.178148428587
ACH-000365,-0.23343708164500002
ACH-000366,-0.34586185397200003
ACH-000368,-0.0961057345343
ACH-000374,-0.0262248291487
ACH-000375,-0.26118401553000004
ACH-000376,-0.040931788794199994
ACH-000381,-0.126070626488
ACH-000383,-0.238266502496
ACH-000387,-0.257605819105
ACH-000389,-0.37139227075000003
ACH-000390,-0.141799548967
ACH-000393,0.005067069978890001
ACH-000395,-0.225746601831
ACH-000397,-0.06524354931059999
ACH-000401,-0.351704547354
ACH-000402,-0.151385174677
ACH-000403,-0.259859099098
ACH-000404,-0.321494108735
ACH-000406,-0.13744470873700002
ACH-000407,-0.398062774491
ACH-000408,-0.19846101627
ACH-000410,-0.20401735730300002
ACH-000411,-0.37656338133100004
ACH-000414,-0.132990867619
ACH-000415,-0.027893780227200002
ACH-000416,-0.235735660185
ACH-000420,-0.36359797783
ACH-000421,-0.110252685917
ACH-000424,-0.133521061945
ACH-000425,-0.365037841635
ACH-000426,-0.030121188341599995
ACH-000427,-0.260439522436
ACH-000433,-0.45563065838
ACH-000436,-0.294287135765
ACH-000444,-0.061008060436399995
ACH-000445,-0.385636980916
ACH-000448,-0.197143672867
ACH-000450,-0.317382109478
ACH-000452,-0.06906467152700001
ACH-000454,-0.26353899863499997
ACH-000458,-0.21864868253199998
ACH-000459,-0.0749454292733
ACH-000460,-0.0391304133383
ACH-000461,-0.0224620264504
ACH-000463,-0.184055538101
ACH-000464,-0.0977042679514
ACH-000466,-0.10167792514599999
ACH-000467,-0.160005824636
ACH-000468,-0.25057385933000004
ACH-000469,-0.30449109703899996
ACH-000470,0.108410172245
ACH-000471,-0.14806520300599998
ACH-000472,-0.230701042669
ACH-000473,-0.20189032696400003
ACH-000475,-0.0971390841773
ACH-000476,-0.0191781302238
ACH-000477,-0.202100973216
ACH-000480,-0.11824331399499999
ACH-000481,-0.129747768197
ACH-000483,-0.27831754562
ACH-000484,-0.3079007338
ACH-000485,-0.0031148385951899997
ACH-000486,-0.12104312298
ACH-000487,-0.178619408281
ACH-000488,-0.24120014259300002
ACH-000490,-0.227256273047
ACH-000491,-0.20508276332800002
ACH-000495,-0.400913081091
ACH-000496,-0.040681025361900006
ACH-000499,-0.29558767094599997
ACH-000500,-0.626179010516
ACH-000502,-0.25562714675799997
ACH-000503,-0.228209266272
ACH-000505,-0.197373098282
ACH-000507,-0.052234328792900006
ACH-000510,-0.253614052117
ACH-000511,-0.39312088048199995
ACH-000512,-0.14602453823699998
ACH-000516,-0.242128094749
ACH-000517,-0.220707714251
ACH-000518,-0.170229721338
ACH-000520,-0.390237836933
ACH-000521,-0.156651811305
ACH-000522,-0.259566859706
ACH-000524,-0.24446946267900002
ACH-000527,-0.306527235909
ACH-000528,-0.23311483816599998
ACH-000537,0.0023504468814000003
ACH-000541,-0.164752369318
ACH-000542,-0.239528520353
ACH-000544,-0.0135592683477
ACH-000545,-0.201438038924
ACH-000547,0.060311439103800005
ACH-000548,-0.017130140898500002
ACH-000549,-0.236045950824
ACH-000550,-0.18727698393800002
ACH-000552,-0.10847029037799999
ACH-000556,-0.43371123228999997
ACH-000557,0.0176631803538
ACH-000570,-0.13781354261
ACH-000571,-0.334334976417
ACH-000573,-0.06477308988160001
ACH-000576,-0.18034642974
ACH-000580,0.021493409848099998
ACH-000584,-0.23152416092300002
ACH-000585,-0.361518107004
ACH-000588,-0.054969553842599994
ACH-000589,-0.06873466191060001
ACH-000591,-0.236906151524
ACH-000593,-0.160881149132
ACH-000600,-0.14848832327199998
ACH-000601,-0.417081728619
ACH-000604,-0.26037223143599997
ACH-000605,-0.09637494289989998
ACH-000606,-0.0943113252748
ACH-000608,-0.264966373566
ACH-000614,-0.00390215015367
ACH-000616,-0.235856198793
ACH-000618,-0.0554481800476
ACH-000619,-0.10291398273800001
ACH-000620,-0.328590240104
ACH-000621,-0.41198868111599996
ACH-000622,-0.0922544760619
ACH-000623,-0.380022548363
ACH-000624,-0.331431921831
ACH-000627,-0.257997694997
ACH-000630,-0.25851385475
ACH-000632,-0.274526797366
ACH-000633,-0.237602710839
ACH-000637,-0.146951534004
ACH-000638,-0.233153425866
ACH-000646,-0.166375161285
ACH-000647,-0.263400830767
ACH-000648,-0.21725473839200002
ACH-000649,-0.0802435695877
ACH-000651,-0.14969490677
ACH-000652,-0.216065670984
ACH-000653,-0.190551568587
ACH-000657,-0.249280671758
ACH-000658,-0.043433189744600004
ACH-000661,-0.226591813462
ACH-000662,-0.115634526746
ACH-000663,-0.270539179297
ACH-000665,-0.284021630069
ACH-000671,-0.32235677384100003
ACH-000673,-0.108421975762
ACH-000676,-0.239664753094
ACH-000677,-0.24650903737399998
ACH-000681,-0.18142276697700002
ACH-000682,-0.277056960378
ACH-000683,-0.33498777003
ACH-000684,-0.266018260207
ACH-000688,-0.23490368213799998
ACH-000693,-0.244884993538
ACH-000694,-0.1587049435
ACH-000695,-0.300300979544
ACH-000696,-0.242299470053
ACH-000697,-0.202205571175
ACH-000699,-0.6504044577839999
ACH-000701,-0.31597630733800003
ACH-000706,-0.20473329209000002
ACH-000711,-0.225003992416
ACH-000713,-0.313689731278
ACH-000714,-0.42658857058300004
ACH-000718,-0.0276956945702
ACH-000720,-0.175577838204
ACH-000721,-0.232301624269
ACH-000724,-0.226910303019
ACH-000725,-0.384795500729
ACH-000732,-0.149649211599
ACH-000734,-0.316842495361
ACH-000735,-0.230308913409
ACH-000736,-0.326224544375
ACH-000738,-0.30723659431999994
ACH-000746,-0.24165609003600003
ACH-000747,-0.160808299973
ACH-000748,-0.273604901818
ACH-000753,0.00778316911405
ACH-000756,-0.8698040889640001
ACH-000757,-0.07964272832439999
ACH-000758,-0.116713124843
ACH-000760,-0.274968936983
ACH-000763,0.0705484847482
ACH-000764,-0.298082989975
ACH-000765,-0.14754503247700002
ACH-000766,-0.279256633904
ACH-000767,0.006051824108760001
ACH-000768,-0.190579142168
ACH-000769,-0.26049745547200004
ACH-000770,-0.0392728511595
ACH-000771,-0.10794449608
ACH-000773,-0.11138665589600001
ACH-000776,-0.280508193318
ACH-000777,-0.0614324602223
ACH-000778,-0.046862106003900006
ACH-000781,-0.166565993108
ACH-000782,-0.24109897323499999
ACH-000783,-0.14014352986300002
ACH-000784,-0.126106548678
ACH-000785,-0.255216012074
ACH-000787,-0.173236165107
ACH-000788,-0.29447507694499997
ACH-000791,-0.0213596818488
ACH-000792,-0.354362165806
ACH-000794,-0.194372240429
ACH-000796,-0.119235241383
ACH-000799,-0.420872297936
ACH-000800,-0.21533979256900002
ACH-000802,-0.274928249432
ACH-000804,-0.276175301032
ACH-000805,-0.30954501160500003
ACH-000809,-0.0836862859364
ACH-000810,-0.349894112707
ACH-000811,-0.0885116789955
ACH-000817,-0.08614709481
ACH-000819,-0.31251662562800003
ACH-000820,0.373977912345
ACH-000821,-0.216109960883
ACH-000822,-0.249046403925
ACH-000823,-0.236722025807
ACH-000824,0.033046520396099996
ACH-000827,-0.156194863993
ACH-000829,-0.410764566876
ACH-000831,-0.168270678896
ACH-000832,-0.235547215195
ACH-000833,-0.0856424141931
ACH-000834,0.0315267117641
ACH-000835,-0.130684083462
ACH-000836,-0.28168084157699996
ACH-000837,-0.101190909257
ACH-000838,-0.204115124695
ACH-000839,-0.0459735703239
ACH-000840,-0.27724660661999995
ACH-000841,0.0128488639937
ACH-000843,-0.19220327667599998
ACH-000846,-0.0717834873128
ACH-000847,-0.011377287732500001
ACH-000848,-0.21243637793900003
ACH-000849,-0.39197400693000006
ACH-000851,-0.278523597244
ACH-000855,-0.275548184402
ACH-000856,-0.241324219095
ACH-000858,-0.261155177073
ACH-000859,-0.101448455219
ACH-000861,-0.28426241464
ACH-000862,-0.221149124552
ACH-000865,-0.149031478095
ACH-000866,-0.220491108013
ACH-000867,-0.206134759782
ACH-000869,-0.187760173752
ACH-000872,-0.151531174298
ACH-000873,-0.256492120034
ACH-000876,-0.109228777699
ACH-000878,-0.10732166842499999
ACH-000880,-0.19202415193599998
ACH-000881,-0.378133364533
ACH-000882,-0.154703667091
ACH-000884,0.041792696591300006
ACH-000885,-0.34519015987400004
ACH-000887,-0.126048913373
ACH-000888,-0.16511084058599998
ACH-000889,-0.08913725117360001
ACH-000890,0.00596460509264
ACH-000896,-0.018294828866
ACH-000898,-0.0787503500919
ACH-000900,-0.292300605569
ACH-000901,-0.24202544530499998
ACH-000905,-0.0927340522007
ACH-000906,-0.249485500939
ACH-000907,-0.0589219738913
ACH-000910,-0.150825150163
ACH-000911,-0.208719508928
ACH-000912,-0.116556326523
ACH-000913,-0.147183344844
ACH-000915,-0.264007937877
ACH-000916,-0.550447808808
ACH-000917,-0.150057272425
ACH-000921,-0.11353101993100001
ACH-000924,-0.0388914988837
ACH-000926,0.11137326954500001
ACH-000928,0.025913311921099996
ACH-000929,-0.283194506105
ACH-000932,-0.311043828585
ACH-000935,-0.12812823428
ACH-000936,-0.304123247381
ACH-000937,-0.197025782845
ACH-000938,-0.11307624314000002
ACH-000939,-0.114127073297
ACH-000941,-0.534231072984
ACH-000943,-0.24803030447799998
ACH-000946,-0.296707210246
ACH-000947,-0.294880441768
ACH-000948,-0.0348819133881
ACH-000950,-0.302057549642
ACH-000953,-0.144086640926
ACH-000957,-0.242746137062
ACH-000958,-0.257194906944
ACH-000960,-0.13458374196599998
ACH-000963,-0.0526133652563
ACH-000968,0.009181489082469999
ACH-000969,-0.0692444480773
ACH-000973,-0.231612704086
ACH-000974,-0.20373709042899998
ACH-000975,-0.200813748017
ACH-000976,-0.032830336266700004
ACH-000978,-0.35726769316699997
ACH-000980,-0.205565762671
ACH-000984,-0.466839298527
ACH-000986,-0.21108297748399998
ACH-000988,-0.354777702795
ACH-000993,-0.557660210145
ACH-000994,-0.280259491224
ACH-000996,-0.273834661882
ACH-001001,0.005228858050409999
ACH-001020,-0.16975884766199997
ACH-001028,-0.235919482509
ACH-001031,-0.10559412720200001
ACH-001038,-0.176468425724
ACH-001048,-0.157829771944
ACH-001050,-0.228089791144
ACH-001053,-0.11479474073200001
ACH-001054,-0.0757791484205
ACH-001061,-0.23622467191500002
ACH-001067,-0.26278378394
ACH-001075,-0.307432952188
ACH-001096,-0.26757303945
ACH-001128,-0.272189054572
ACH-001134,-0.323719706409
ACH-001151,-0.275027940981
ACH-001163,0.00304822986995
ACH-001164,-0.026845137358300002
ACH-001173,-0.31736302589000004
ACH-001183,-0.138906110172
ACH-001184,-0.28188974946
ACH-001190,-0.293622441323
ACH-001192,0.054186427598400005
ACH-001193,-0.151018199596
ACH-001196,-0.251739406067
ACH-001197,-0.142555015659
ACH-001205,-0.104322248927
ACH-001211,-0.106797883001
ACH-001212,-0.32558701192
ACH-001228,-0.221129662848
ACH-001232,-0.17608223015299998
ACH-001239,-0.102948869968
ACH-001274,-0.162883401729
ACH-001275,-0.0774082395414
ACH-001277,-0.127734445852
ACH-001278,-0.187251342584
ACH-001280,0.0280129302959
ACH-001283,-0.273641879589
ACH-001289,-0.145425831873
ACH-001295,-0.27354905425299997
ACH-001300,-0.39625381917900004
ACH-001301,-0.126657980803
ACH-001302,-0.403443386548
ACH-001303,-0.18743657087299997
ACH-001306,-0.262797676278
ACH-001318,-0.142536974436
ACH-001322,-0.206493473389
ACH-001328,-0.13272223143
ACH-001332,-0.142467989275
ACH-001333,-0.25791392248399997
ACH-001336,-0.066747077297
ACH-001340,-0.15573502097
ACH-001346,-0.210897266102
ACH-001353,-0.155120703826
ACH-001354,0.122655094631
ACH-001367,0.135043497982
ACH-001368,-0.265167364502
ACH-001374,-0.413173863593
ACH-001375,-0.303582078283
ACH-001377,-0.0903963409378
ACH-001380,-0.29529881882
ACH-001391,-0.368995636259
ACH-001407,-0.0957630522234
ACH-001408,-0.220662812556
ACH-001413,-0.346789701149
ACH-001430,-0.41808668615199995
ACH-001431,-0.30781407803399996
ACH-001450,0.012136383265200001
ACH-001496,-0.17105455875
ACH-001500,-0.0122221851143
ACH-001521,-0.34018287099399996
ACH-001523,-0.13324654681700002
ACH-001532,-0.284559263829
ACH-001536,-0.221269121741
ACH-001550,-0.07863725700360001
ACH-001552,-0.2279666591
ACH-001554,-0.156326506055
ACH-001645,-0.285652738612
ACH-001654,-0.0515762449737
ACH-001715,-0.00741754054534
ACH-001735,-0.27501281239
ACH-001736,-0.149857427925
ACH-001737,0.083051874486
ACH-001740,-0.07299701731060002
ACH-001745,-0.286070464467
ACH-001750,-0.47720728426700004
ACH-001765,-0.284776418776
ACH-001956,-0.217369219345
ACH-001957,-0.165961972169
