,PSG8 (440533)
ACH-000004,-0.215322698004
ACH-000007,-0.5965917432
ACH-000009,-0.255175389775
ACH-000011,-0.358590789685
ACH-000012,-0.156547214126
ACH-000013,-0.356598507959
ACH-000014,-0.255695166948
ACH-000015,-0.481457782252
ACH-000017,-0.429081895134
ACH-000018,-0.291440089913
ACH-000019,-0.533723317583
ACH-000021,-0.5199469848080001
ACH-000022,-0.276426663791
ACH-000025,-0.17901927718400001
ACH-000028,-0.293725463744
ACH-000030,-0.328876176897
ACH-000035,-0.054705339579
ACH-000036,-0.411416296641
ACH-000037,-0.23034269801100002
ACH-000039,-0.28091453563
ACH-000040,-0.14491897521299998
ACH-000041,-0.214451365093
ACH-000042,-0.321770115657
ACH-000045,-0.242276525785
ACH-000047,-0.209680756547
ACH-000052,-0.258297753472
ACH-000053,-0.51354430596
ACH-000054,-0.509513481187
ACH-000055,-0.14368329897600002
ACH-000060,-0.06683327491119999
ACH-000067,-0.23423046660799998
ACH-000070,-0.399377553557
ACH-000075,-0.20481290933899998
ACH-000078,-0.515535617279
ACH-000082,-0.22664387993500001
ACH-000085,-0.360224658376
ACH-000086,-0.30570519673
ACH-000087,-0.333156465629
ACH-000092,-0.211153053335
ACH-000095,-0.50027535542
ACH-000097,-0.48652455096600006
ACH-000098,-0.350172178659
ACH-000099,-0.408194950259
ACH-000108,-0.123944067193
ACH-000113,-0.47327118033999993
ACH-000115,-0.6793396836360001
ACH-000116,-0.23347670404800003
ACH-000118,-0.0534004315572
ACH-000120,-0.278625913424
ACH-000123,-0.291778072205
ACH-000127,-0.37101655285499996
ACH-000128,-0.136024224622
ACH-000132,-0.111919244877
ACH-000133,-0.305189258464
ACH-000137,-0.46366337214599995
ACH-000138,-0.455934893582
ACH-000142,-0.531822860946
ACH-000143,-0.402086443832
ACH-000146,-0.57305657706
ACH-000148,-0.281388897206
ACH-000150,-0.312493266936
ACH-000152,-0.332062284579
ACH-000153,-0.8697117908319999
ACH-000159,-0.562514321278
ACH-000160,-0.504784849326
ACH-000163,-0.286157301478
ACH-000167,-0.636911682703
ACH-000168,-0.405451321001
ACH-000169,-0.385089956133
ACH-000178,-0.487549998607
ACH-000182,-0.25637240919599996
ACH-000183,-0.146348206168
ACH-000188,-0.319211500814
ACH-000189,-0.487454458988
ACH-000190,-0.16722108411800002
ACH-000198,-0.419824702845
ACH-000204,-0.478139552658
ACH-000206,-0.488832856471
ACH-000207,-0.160538665058
ACH-000211,-0.24479006295400002
ACH-000215,-0.309072465766
ACH-000221,-0.38173136063600005
ACH-000222,-0.17194897264800002
ACH-000223,-0.225306879711
ACH-000226,-0.27172696099599997
ACH-000227,-0.402686900406
ACH-000228,-0.377543481059
ACH-000231,-0.099154021807
ACH-000232,-0.270379352521
ACH-000233,-0.629322512788
ACH-000234,-0.328613136054
ACH-000235,-0.35965307808200003
ACH-000237,-0.40093887050399996
ACH-000238,-0.09033665178210001
ACH-000243,-0.254278836158
ACH-000244,-0.34279418774099996
ACH-000246,-0.509812170659
ACH-000248,-0.304414753657
ACH-000250,-0.291658604469
ACH-000251,-0.10574129886099999
ACH-000253,-0.583435204739
ACH-000255,-0.304205893847
ACH-000256,0.038019718113699995
ACH-000257,-0.260262990777
ACH-000258,-0.27873458867199996
ACH-000259,-0.376695271299
ACH-000260,-0.21679109184999998
ACH-000261,-0.406371162626
ACH-000262,-0.44426735666699996
ACH-000263,-0.673867438425
ACH-000264,-0.09620893116019999
ACH-000265,-0.287213548145
ACH-000266,-0.405824001531
ACH-000272,-0.42940023975999997
ACH-000273,-0.36336595409999994
ACH-000274,-0.301232287494
ACH-000277,-0.292363432217
ACH-000278,-0.21621960857099998
ACH-000279,-0.150305834651
ACH-000280,-0.514468378169
ACH-000281,-0.206733845889
ACH-000288,-0.449587128958
ACH-000291,-0.453080008097
ACH-000293,-0.14858044355900002
ACH-000294,-0.545178328296
ACH-000295,-0.637875253799
ACH-000296,-0.244215668758
ACH-000302,-0.565954307438
ACH-000304,-0.235869113053
ACH-000307,-0.14890678892
ACH-000308,-0.493681356163
ACH-000310,-0.37479790751900005
ACH-000311,-0.35201842733800004
ACH-000312,-0.285511379954
ACH-000315,-0.286832902495
ACH-000316,-0.0479574780985
ACH-000317,-0.200663965875
ACH-000318,-0.508398967194
ACH-000319,-0.580046969782
ACH-000320,-0.247685705518
ACH-000322,-0.0425378419367
