,P2RX4 (5025)
ACH-000004,-0.263947761695
ACH-000007,0.0710924904499
ACH-000009,-0.105641911093
ACH-000011,-0.36492324259099995
ACH-000012,-0.125126823441
ACH-000013,-0.224763223063
ACH-000014,-0.47227196784500003
ACH-000015,-0.379601848359
ACH-000017,-0.207083305735
ACH-000018,-0.34976260529700004
ACH-000019,-0.41749687946
ACH-000021,-0.343460505549
ACH-000022,-0.536516360251
ACH-000025,-0.141016884363
ACH-000028,-0.12900725068
ACH-000030,-0.190490220231
ACH-000035,-0.10025517030600001
ACH-000036,-0.146615480611
ACH-000037,-0.472644600176
ACH-000039,-0.259247195059
ACH-000040,-0.288706712393
ACH-000041,-0.513961151072
ACH-000042,-0.14454868470999999
ACH-000045,-0.246816393721
ACH-000047,-0.28066309322599997
ACH-000052,-0.417639682368
ACH-000053,-0.117564969261
ACH-000054,-0.27643757534
ACH-000055,-0.37308589703
ACH-000060,-0.342136292926
ACH-000067,-0.430381332578
ACH-000070,-0.128062316425
ACH-000075,-0.171053851899
ACH-000078,-0.252333188568
ACH-000082,-0.260196277142
ACH-000085,-0.470566269471
ACH-000086,-0.21641751721299998
ACH-000087,0.0202354731797
ACH-000092,-0.17782650363400002
ACH-000095,-0.18914759701499997
ACH-000097,-0.300186062664
ACH-000098,-0.0764111925287
ACH-000099,-0.268479720182
ACH-000108,0.0265810015927
ACH-000113,-0.0334203884787
ACH-000115,-0.323625307543
ACH-000116,-0.247977159932
ACH-000118,-0.309539472749
ACH-000120,0.013067426545200002
ACH-000123,-0.10956102605000001
ACH-000127,-0.19185512432
ACH-000128,-0.0602034627716
ACH-000132,-0.21593549418699998
ACH-000133,-0.197404041769
ACH-000137,-0.371983873626
ACH-000138,-0.007644234182729999
ACH-000142,-0.195255712605
ACH-000143,-0.368968876022
ACH-000146,-0.23217824888
ACH-000148,-0.373761490004
ACH-000150,-0.487581609045
ACH-000152,-0.39942831440300003
ACH-000153,-0.129687283443
ACH-000159,-0.166149927865
ACH-000160,-0.177124979788
ACH-000163,-0.370850229289
ACH-000167,0.0938185708978
ACH-000168,-0.00955922151454
ACH-000169,-0.405561529502
ACH-000178,-0.226853520478
ACH-000182,-0.149310191076
ACH-000183,-0.318959189505
ACH-000188,-0.17086830487399998
ACH-000189,-0.623314405085
ACH-000190,-0.0701873165614
ACH-000198,-0.266561757073
ACH-000204,-0.0874600645249
ACH-000206,-0.481417634508
ACH-000207,0.262852465634
ACH-000211,-0.278272935348
ACH-000215,-0.24211098851399998
ACH-000221,-0.137519036599
ACH-000222,0.027644185030900003
ACH-000223,-0.257401295088
ACH-000226,-0.29552204008
ACH-000227,-0.44438267782799995
ACH-000228,-0.10205690935799999
ACH-000231,-0.40384957383299996
ACH-000232,-0.233002850163
ACH-000233,-0.0902682192144
ACH-000234,-0.334315109978
ACH-000235,-0.116732400989
ACH-000237,-0.31000566006499997
ACH-000238,-0.25563738255699997
ACH-000243,-0.06249017848090001
ACH-000244,-0.313938619932
ACH-000246,-0.239021852581
ACH-000248,-0.298439058616
ACH-000250,-0.318236067869
ACH-000251,-0.48628089398999996
ACH-000253,-0.282718720321
ACH-000255,-0.152471653332
ACH-000256,-0.328039986138
ACH-000257,0.035029471318699996
ACH-000258,0.0203945112313
ACH-000259,-0.32968073986900004
ACH-000260,-0.315344104048
ACH-000261,-0.218799244321
ACH-000262,-0.322343018472
ACH-000263,-0.21209772500399998
ACH-000264,-0.175750681087
ACH-000265,-0.118903009341
ACH-000266,-0.255537901804
ACH-000272,-0.157812021947
ACH-000273,-0.305707141999
ACH-000274,-0.25236765667800004
ACH-000277,-0.270068460529
ACH-000278,-0.301554849719
ACH-000279,-0.161680095022
ACH-000280,-0.138570631311
ACH-000281,-0.381914567194
ACH-000288,-0.396699377281
ACH-000291,-0.356562628235
ACH-000293,-0.281977124142
ACH-000294,-0.171148831837
ACH-000295,-0.0626551997919
ACH-000296,-0.25933649702
ACH-000302,-0.254914578063
ACH-000304,-0.45288203070699995
ACH-000307,-0.175459503416
ACH-000308,-0.230549124537
ACH-000310,-0.185815137515
ACH-000311,-0.0382601706695
ACH-000312,-0.314429457142
ACH-000315,-0.36981507425399995
ACH-000316,-0.273208215341
ACH-000317,-0.17032499380999996
ACH-000318,-0.17272302302700002
ACH-000319,-0.224319378768
ACH-000320,-0.139309385418
ACH-000322,-0.228549892634
ACH-000323,-0.21634839241300002
ACH-000324,-0.113745654664
ACH-000329,-0.346637719203
ACH-000330,0.0345500400759
ACH-000331,-0.43923945992799995
ACH-000332,-0.165111697552
ACH-000334,-0.280321414829
ACH-000335,-0.0330393725379
ACH-000336,-0.014775303194600001
ACH-000337,-0.65086863321
ACH-000339,-0.273845128219
ACH-000341,-0.283554536912
ACH-000348,-0.271336820784
ACH-000350,-0.19414028061
ACH-000352,-0.16284386651
ACH-000356,-0.262247910279
ACH-000361,0.00069845045876
ACH-000362,-0.14687930860200002
ACH-000363,-0.171954804575
ACH-000364,-0.0736307828294
ACH-000365,-0.245436286548
ACH-000366,-0.32778974544
ACH-000368,-0.26977654066999995
ACH-000374,-0.310949488487
ACH-000375,-0.301936484315
ACH-000376,-0.238054824815
ACH-000381,-0.0104843825766
ACH-000383,-0.130438118682
ACH-000387,-0.24281026320799998
ACH-000389,-0.06740213611330001
ACH-000390,-0.049118968004199993
ACH-000393,-0.256085845923
ACH-000395,-0.016429822347
ACH-000397,-0.328850778957
ACH-000401,-0.351881326073
ACH-000402,-0.27930173641399997
ACH-000403,-0.231404702199
ACH-000404,-0.138784912787
ACH-000406,-0.0937526997326
ACH-000407,-0.258553236491
ACH-000408,-0.088498915551
ACH-000410,-0.268320654175
ACH-000411,-0.35289257397600005
ACH-000414,-0.143529302507
ACH-000415,-0.023432949437599996
ACH-000416,-0.260679424746
ACH-000420,-0.179833776142
ACH-000421,-0.295580267128
ACH-000424,-0.214121451893
ACH-000425,-0.345120325323
ACH-000426,-0.224559157145
ACH-000427,-0.393310298333
ACH-000433,-0.285791419909
ACH-000436,0.0229947235808
ACH-000444,-0.352804579507
ACH-000445,-0.412043390817
ACH-000448,-0.342341063247
ACH-000450,-0.167423074177
ACH-000452,-0.276581005174
ACH-000454,-0.283537387764
ACH-000458,-0.313103240977
ACH-000459,-0.150106637198
ACH-000460,-0.149042562303
ACH-000461,-0.08109222689869999
ACH-000463,-0.142725285393
ACH-000464,-0.535923528998
ACH-000466,-0.222672883151
ACH-000467,-0.228184544012
ACH-000468,-0.229452252585
ACH-000469,-0.416430792933
ACH-000470,-0.217222804243
ACH-000471,-0.253788416957
ACH-000472,-0.155964856502
ACH-000473,-0.172027449908
ACH-000475,-0.318777348078
ACH-000476,-0.061746982246599996
ACH-000477,-0.499871267183
ACH-000480,-0.0826358501459
ACH-000481,-0.331221399933
ACH-000483,-0.213904908112
ACH-000484,-0.25819033336999997
ACH-000485,-0.615125315172
ACH-000486,-0.120453425844
ACH-000487,-0.18520339033799998
ACH-000488,-0.226648576482
ACH-000490,-0.281356687783
ACH-000491,-0.138880841622
ACH-000495,-0.131186413263
ACH-000496,-0.15856329892
ACH-000499,-0.224471667608
ACH-000500,-0.665537515099
ACH-000502,-0.229199980493
ACH-000503,-0.299861881354
ACH-000505,-0.172118465907
ACH-000507,-0.135995746322
ACH-000510,-0.240078858665
ACH-000511,-0.233292796369
ACH-000512,0.157934622973
ACH-000516,-0.153306893068
ACH-000517,-0.313729258259
ACH-000518,0.0361145151862
ACH-000520,-0.542753319564
ACH-000521,-0.17384968056800001
ACH-000522,-0.123369462498
ACH-000524,-0.300486941555
ACH-000527,-0.314438480953
ACH-000528,-0.15859789980900002
ACH-000537,-0.45658596938199997
ACH-000541,-0.6791073807410001
ACH-000542,-0.211654596734
ACH-000544,-0.09518539153069999
ACH-000545,-0.311862390344
ACH-000547,-0.32275331956500003
ACH-000548,-0.331864697926
ACH-000549,-0.253931330442
ACH-000550,-0.262619725267
ACH-000552,-0.256776568497
ACH-000556,-0.362965317006
ACH-000557,-0.19375867731899998
ACH-000570,-0.179547640134
ACH-000571,-0.343706446047
ACH-000573,-0.243422521914
ACH-000576,-0.263751526514
ACH-000580,-0.135829715759
ACH-000584,-0.359345617204
ACH-000585,-0.31483525368799997
ACH-000588,-0.241432335195
ACH-000589,-0.117973802706
ACH-000591,-0.29271615999899997
ACH-000593,-0.257553406489
ACH-000600,-0.28976198001
ACH-000601,-0.224511943125
ACH-000604,-0.0615276561443
ACH-000605,-0.206299019275
ACH-000606,-0.171209279318
ACH-000608,-0.2998524991
ACH-000614,-0.145827444206
ACH-000616,-0.260444654053
ACH-000618,-0.197124318039
ACH-000619,-0.0721827948239
ACH-000620,-0.322916842106
ACH-000621,-0.33560741083400003
ACH-000622,-0.167116926287
ACH-000623,-0.284909599456
ACH-000624,-0.20269140319099999
ACH-000627,-0.0566449314461
ACH-000630,-0.16208445622099998
ACH-000632,-0.377601287986
ACH-000633,-0.367976449198
ACH-000637,-0.18992055965100002
ACH-000638,-0.0738968509908
ACH-000646,-0.436223223715
ACH-000647,-0.12199139235999999
ACH-000648,-0.113520026274
ACH-000649,-0.243509589129
ACH-000651,-0.28415333991999997
ACH-000652,-0.181221845616
ACH-000653,-0.233620083358
ACH-000657,-0.313675406499
ACH-000658,0.0576365055932
ACH-000661,-0.106526487663
ACH-000662,0.0192482178211
ACH-000663,-0.09456114017969999
ACH-000665,-0.252970589131
ACH-000671,-0.021461324210900003
ACH-000673,-0.176143731638
ACH-000676,-0.339412383822
ACH-000677,-0.159417638398
ACH-000681,-0.20060859936099998
ACH-000682,-0.301355809657
ACH-000683,-0.294920558402
ACH-000684,-0.20620218103500002
ACH-000688,-0.129988706768
ACH-000693,-0.289247802858
ACH-000694,-0.197373076547
ACH-000695,-0.284852607376
ACH-000696,-0.21764570841800002
ACH-000697,-0.389857627534
ACH-000699,-0.36668956766500005
ACH-000701,-0.46599669093199997
ACH-000706,-0.239296708183
ACH-000711,-0.20896587135699998
ACH-000713,-0.25015038899500003
ACH-000714,-0.37533173884599996
ACH-000718,-0.307397370264
ACH-000720,-0.22844517172200002
ACH-000721,-0.254450654764
ACH-000724,-0.250206195426
ACH-000725,-0.208951920522
ACH-000732,-0.283110602797
ACH-000734,-0.25446001827500003
ACH-000735,-0.386286606148
ACH-000736,-0.36887341769500004
ACH-000738,-0.22394100636999997
ACH-000746,-0.389844418015
ACH-000747,-0.232954435636
ACH-000748,-0.412494435331
ACH-000753,-0.377141395482
ACH-000756,-0.5036816390950001
ACH-000757,0.17269622510000002
ACH-000758,-0.177206797175
ACH-000760,-0.16247697272
ACH-000763,0.0195805043265
ACH-000764,-0.407213419684
ACH-000765,-0.497390789558
ACH-000766,-0.272659572539
ACH-000767,-0.355014261592
ACH-000768,-0.282243668614
ACH-000769,-0.204203150314
ACH-000770,-0.128194146909
ACH-000771,-0.301045599036
ACH-000773,0.017763045363
ACH-000776,-0.40635607459
ACH-000777,-0.242297200865
ACH-000778,0.10275192417199999
ACH-000781,-0.22971077670200002
ACH-000782,-0.44301203335100003
ACH-000783,-0.30947436229200004
ACH-000784,-0.24267239228700002
ACH-000785,-0.41973348883
ACH-000787,-0.315858139966
ACH-000788,-0.16215820735
ACH-000791,-0.0720928901775
ACH-000792,-0.310447714632
ACH-000794,-0.21568865556699998
ACH-000796,-0.0972761932948
ACH-000799,-0.255223941226
ACH-000800,-0.35214830977600003
ACH-000802,-0.362890419878
ACH-000804,-0.137896072703
ACH-000805,-0.18419533945900002
ACH-000809,-0.341301478117
ACH-000810,-0.0248432659885
ACH-000811,-0.22966705749400002
ACH-000817,-0.36872412016999995
ACH-000819,-0.259125674305
ACH-000820,-0.454212096981
ACH-000821,-0.540853730754
ACH-000822,-0.113916934167
ACH-000823,-0.244757002641
ACH-000824,-0.263024933221
ACH-000827,-0.336643378627
ACH-000829,-0.0837267163561
ACH-000831,-0.274543535507
ACH-000832,-0.0199526772297
ACH-000833,-0.386975628685
ACH-000834,-0.256150435969
ACH-000835,-0.174501235002
ACH-000836,-0.10183526491599999
ACH-000837,-0.0849349218089
ACH-000838,0.0958792088899
ACH-000839,-0.188633303981
ACH-000840,-0.22896838906
ACH-000841,0.013419227991599999
ACH-000843,-0.308956403674
ACH-000846,-0.44345749316000005
ACH-000847,-0.339666535147
ACH-000848,-0.166567777187
ACH-000849,-0.232471253307
ACH-000851,-0.145461972876
ACH-000855,-0.039828420503099995
ACH-000856,-0.159847920098
ACH-000858,-0.14189189549
ACH-000859,-0.0390491364152
ACH-000861,0.00179114348684
ACH-000862,-0.304241638701
ACH-000865,-0.153867757295
ACH-000866,-0.40440757498
ACH-000867,-0.322721663402
ACH-000869,-0.18023448625799998
ACH-000872,-0.148166854398
ACH-000873,-0.188326783772
ACH-000876,-0.261025619275
ACH-000878,-0.949923321876
ACH-000880,-0.08731769468049999
ACH-000881,-0.316068112374
ACH-000882,-0.224192340014
ACH-000884,0.050134650972999996
ACH-000885,-0.0408809012677
ACH-000887,-0.270917606423
ACH-000888,-0.375597744886
