,CHPT1 (56994)
ACH-000004,0.254476249397
ACH-000007,0.159429009734
ACH-000009,0.225563170154
ACH-000011,-0.0486093555281
ACH-000012,0.20154738323
ACH-000013,0.114898372774
ACH-000014,0.100321321888
ACH-000015,0.041187576612900005
ACH-000017,0.0712497769327
ACH-000018,-0.33496367660500004
ACH-000019,0.278327659987
ACH-000021,0.082679727811
ACH-000022,0.19727724914099998
ACH-000025,0.08585650404210002
ACH-000028,0.20331596481
ACH-000030,0.119240901517
ACH-000035,0.164858736512
ACH-000036,0.185388218749
ACH-000037,0.12345015689200001
ACH-000039,0.257888072804
ACH-000040,0.0830971832505
ACH-000041,0.102502795848
ACH-000042,0.242060413502
ACH-000045,0.09382343949500001
ACH-000047,0.171333363877
ACH-000052,-0.0156845540674
ACH-000053,0.104579066734
ACH-000054,-0.00925247223933
ACH-000055,0.31848482501200004
ACH-000060,0.047290264771800004
ACH-000067,-0.279106157071
ACH-000070,0.272229741616
ACH-000075,0.138440114556
ACH-000078,0.09388454655220001
ACH-000082,0.025232494747299997
ACH-000085,0.181369650788
ACH-000086,0.121411587756
ACH-000087,0.156896223201
ACH-000092,0.0262609805692
ACH-000095,0.111068001096
ACH-000097,0.0130717105183
ACH-000098,0.0684643436807
ACH-000099,0.143680598871
ACH-000108,0.21238105912099997
ACH-000113,0.129897480762
ACH-000115,0.180498343856
ACH-000116,0.133756999962
ACH-000118,0.0399789374359
ACH-000120,0.0377691632043
ACH-000123,0.22721606255100002
ACH-000127,0.0612234098076
ACH-000128,0.018667600536900003
ACH-000132,0.15232924914100002
ACH-000133,-0.0267795185017
ACH-000137,-0.00633721767963
ACH-000138,0.00618823613467
ACH-000142,0.18910575945799998
ACH-000143,0.167814740809
ACH-000146,0.0116232728762
ACH-000148,0.112639589996
ACH-000150,0.08878138379650001
ACH-000152,0.0217026945242
ACH-000153,0.039343547361800006
ACH-000159,-0.078886884188
ACH-000160,-0.09958045346139999
ACH-000163,0.159586302024
ACH-000167,-0.00755445035764
ACH-000168,-0.031227370764599995
ACH-000169,0.12380879577
ACH-000178,0.144885018985
ACH-000182,0.181335000306
ACH-000183,0.125616830736
ACH-000188,0.14612949207599998
ACH-000189,-0.293909614571
ACH-000190,0.07082697679269999
ACH-000198,0.109271299436
ACH-000204,-0.08743176151979999
ACH-000206,0.15283844306
ACH-000207,0.208002203472
ACH-000211,0.0554022052046
ACH-000215,-0.0901734000082
ACH-000221,0.24032527033000003
ACH-000222,-0.05787424001130001
ACH-000223,0.118611524552
ACH-000226,-0.0363429333821
ACH-000227,-0.026753330114799998
ACH-000228,0.169721308756
ACH-000231,0.071106949199
ACH-000232,0.07876161464110001
ACH-000233,0.09730604587639999
ACH-000234,0.32389662319699997
ACH-000235,-0.00793387567415
ACH-000237,0.0135781891344
ACH-000238,-0.00224524146638
ACH-000243,0.103219158575
ACH-000244,0.157518232305
ACH-000246,0.09842269437550001
ACH-000248,0.062419093935
ACH-000250,0.049790315239500005
ACH-000251,0.280243287067
ACH-000253,0.08755683571350001
ACH-000255,0.294358514229
ACH-000256,-0.00138169736401
ACH-000257,0.24223412931999996
ACH-000258,-0.0476171894327
ACH-000259,0.11042176039000001
ACH-000260,0.105453487141
ACH-000261,0.10895574800699999
ACH-000262,-0.040272888670800006
ACH-000263,-0.19431861092500002
ACH-000264,0.18092382712900001
ACH-000265,0.14365114143899999
ACH-000266,0.146053457384
ACH-000272,-0.10297190213
ACH-000273,0.116618279531
ACH-000274,0.0501003396914
ACH-000277,-0.018079770540900004
ACH-000278,0.013219371829799998
ACH-000279,0.123791895528
ACH-000280,0.18820579056899997
ACH-000281,0.0472555421546
ACH-000288,0.013180621952799999
ACH-000291,0.0341817114764
ACH-000293,0.31136834341999997
ACH-000294,0.101438959619
ACH-000295,0.00811144228124
ACH-000296,0.438059345254
ACH-000302,0.056358282981
ACH-000304,0.0208894595229
ACH-000307,0.115844452434
ACH-000308,0.0800090733223
ACH-000310,-0.00590791068888
ACH-000311,0.12854544509500002
ACH-000312,0.266928777008
ACH-000315,-0.0772441370338
ACH-000316,0.09251655517410001
ACH-000317,0.165122587154
ACH-000318,-0.0771292727761
ACH-000319,0.19997584778000002
ACH-000320,0.253217095082
ACH-000322,-0.102022049861
ACH-000323,-0.0664188664085
ACH-000324,0.10377107360200001
ACH-000329,-0.0446617719536
ACH-000330,0.204642446525
ACH-000331,0.05986800754319999
ACH-000332,0.168071201712
ACH-000334,0.18651388240400002
ACH-000335,-0.296026021362
ACH-000336,0.133390776484
ACH-000337,0.164110847393
ACH-000339,-0.0268340677929
ACH-000341,-0.00611490570249
ACH-000348,0.034752454511500004
ACH-000350,0.10384771412999999
ACH-000352,0.12182569773299999
ACH-000356,0.0904107311986
ACH-000361,0.25121720434
ACH-000362,0.217359298557
ACH-000363,0.147013131627
ACH-000364,0.0342587298392
ACH-000365,0.233846876962
ACH-000366,0.0647356844888
ACH-000368,0.0396865789819
ACH-000374,0.0979764333031
ACH-000375,0.17291109810400002
ACH-000376,0.11854676044000001
ACH-000381,0.0363726267556
ACH-000383,0.17500337266399998
ACH-000387,0.0375965135643
ACH-000389,0.07655231734950001
ACH-000390,0.017543436773400003
ACH-000393,0.251259006003
ACH-000395,0.07741457679889999
ACH-000397,0.0167301555681
ACH-000401,-0.180554320266
ACH-000402,0.30534716387899996
ACH-000403,0.0729783301347
ACH-000404,-0.138145121844
ACH-000406,0.117934109747
ACH-000407,0.08406569140360001
ACH-000408,0.133695419931
ACH-000410,0.027805943192400002
ACH-000411,0.15986055379300002
ACH-000414,0.061896260718
ACH-000415,0.193883104595
ACH-000416,0.07837538898289999
ACH-000420,0.014502449381200001
ACH-000421,0.146496095231
ACH-000424,0.0820653653276
ACH-000425,0.161924175666
ACH-000426,0.154442050216
ACH-000427,0.203439341281
ACH-000433,0.10250541490000001
ACH-000436,0.055651425837900004
ACH-000444,0.0666893613117
ACH-000445,0.220504269604
ACH-000448,0.0526718459171
ACH-000450,0.255512580028
ACH-000452,0.102757401921
ACH-000454,-0.04328283767
ACH-000458,0.104855919943
ACH-000459,0.10181766313200001
ACH-000460,0.239808268992
ACH-000461,0.0434008330932
ACH-000463,0.0028319740040400002
ACH-000464,0.126960892013
ACH-000466,0.348224381784
ACH-000467,0.061685878290599995
ACH-000468,0.228939484448
ACH-000469,0.183139577334
ACH-000470,0.283767952142
ACH-000471,0.0202184711316
ACH-000472,0.06404668636300001
ACH-000473,0.276896968943
ACH-000475,-0.03572326880630001
ACH-000476,0.048966894178300004
ACH-000477,0.121284868451
ACH-000480,-0.0237896594414
ACH-000481,0.0695534030243
ACH-000483,0.230943224462
ACH-000484,0.196491583656
ACH-000485,0.0682017677723
ACH-000486,0.150623347515
ACH-000487,-0.0645973456714
ACH-000488,0.108488464193
ACH-000490,0.0539338607867
ACH-000491,-0.0211864827375
ACH-000495,0.19869352030999998
ACH-000496,0.009151275870389998
ACH-000499,-0.0527203998864
ACH-000500,0.591081048129
ACH-000502,0.117031490165
ACH-000503,-0.06289283754200001
ACH-000505,-0.008184539616609999
ACH-000507,0.0228228070427
ACH-000510,0.021536313230900002
ACH-000511,0.0865303484441
ACH-000512,-0.164304869083
ACH-000516,0.0217386848569
ACH-000517,0.0746675053454
ACH-000518,0.040113136223300004
ACH-000520,0.0938607319589
ACH-000521,0.264465391715
ACH-000522,-0.04559201307440001
ACH-000524,0.18168095178500002
ACH-000527,0.107599375866
ACH-000528,0.107029581925
ACH-000537,0.229301748703
ACH-000541,0.159186813088
ACH-000542,0.186680718341
ACH-000544,0.117003405378
ACH-000545,0.00923183769766
ACH-000547,0.08014791223119999
ACH-000548,0.147601503101
ACH-000549,-0.051761023637600004
ACH-000550,-0.040098298550300004
