,PNMT (5409)
ACH-000004,0.033128264415000004
ACH-000007,-0.140241155071
ACH-000009,0.00391284712944
ACH-000011,-0.108952712058
ACH-000012,-0.20365410624000002
ACH-000013,-0.122565210214
ACH-000014,-0.07712591247179999
ACH-000015,0.061376439869
ACH-000017,0.0235255406827
ACH-000018,-0.015981923167600002
ACH-000019,-0.47538491913099995
ACH-000021,0.040916009167
ACH-000022,-0.221729197078
ACH-000025,0.0414536410213
ACH-000028,0.0322645612875
ACH-000030,-0.202403504341
ACH-000035,-0.0365094395451
ACH-000036,-0.12652947734300002
ACH-000037,0.09541536327030001
ACH-000039,-0.063536645418
ACH-000040,-0.176111654777
ACH-000041,-0.212868399997
ACH-000042,0.09733583537830001
ACH-000045,-0.23272082116700002
ACH-000047,-0.121152643485
ACH-000052,0.259385545524
ACH-000053,-0.11615691393300001
ACH-000054,0.0290372840383
ACH-000055,0.0268383058019
ACH-000060,-0.0776795589807
ACH-000067,-0.00844595000367
ACH-000070,-0.295333899132
ACH-000075,-0.0431890040021
ACH-000078,0.08672008693660001
ACH-000082,-0.201667529226
ACH-000085,-0.257923262944
ACH-000086,-0.117181702156
ACH-000087,0.0380409496529
ACH-000092,-0.0637389639431
ACH-000095,-0.20501498335999999
ACH-000097,0.15813660208900002
ACH-000098,-0.070078589477
ACH-000099,0.0126340454324
ACH-000108,0.18294555042999996
ACH-000113,-0.012060806957100002
ACH-000115,-0.152670543398
ACH-000116,0.018145442943599998
ACH-000118,0.044414716808299996
ACH-000120,0.18973067975299998
ACH-000123,-0.17081753565699997
ACH-000127,0.0420183813105
ACH-000128,-0.147668203814
ACH-000132,-0.120243814889
ACH-000133,-0.132292519031
ACH-000137,-0.192217212311
ACH-000138,-0.138780924955
ACH-000142,-0.239985775988
ACH-000143,-0.056583794824800006
ACH-000146,-0.0391271722692
ACH-000148,-0.0254295782061
ACH-000150,0.100695634526
ACH-000152,-0.042553149093300005
ACH-000153,0.136243338227
ACH-000159,0.053968757593599995
ACH-000160,-0.118076835573
ACH-000163,-0.0119031674102
ACH-000167,-0.07410036285739999
ACH-000168,0.11606258137
ACH-000169,-0.142828616905
ACH-000178,0.0995374103135
ACH-000182,-0.023463375731799997
ACH-000183,-0.221319991367
ACH-000188,-0.14844789053
ACH-000189,-0.0749452563225
ACH-000190,-0.146385890121
ACH-000198,0.121285239035
ACH-000204,-0.09125231196860001
ACH-000206,0.000660386848849
ACH-000207,-0.206666511248
ACH-000211,-0.0315050212666
ACH-000215,0.015562629419
ACH-000221,-0.112152091903
ACH-000222,0.238890502846
ACH-000223,-0.0748945244254
ACH-000226,-0.006564204966140001
ACH-000227,-0.173122897344
ACH-000228,-0.22422580376600001
ACH-000231,-0.0262199043096
ACH-000232,-0.09496800296319999
ACH-000233,0.0224898406646
ACH-000234,-0.156728587627
ACH-000235,-0.049835281711
ACH-000237,0.0491170473395
ACH-000238,-0.407336467133
ACH-000243,-0.0454972811067
ACH-000244,-0.09054669947930001
ACH-000246,-0.0007815737615469999
ACH-000248,-0.34246388602
ACH-000250,-0.0997178062909
ACH-000251,0.208937203766
ACH-000253,-0.23395859052499998
ACH-000255,-0.150622326482
ACH-000256,-0.0946138651407
ACH-000257,0.205309525505
ACH-000258,0.170159754173
ACH-000259,0.0424817641484
ACH-000260,-0.0336773813677
ACH-000261,-0.0655714434421
ACH-000262,-0.07213871562030001
ACH-000263,-0.5931960465470001
ACH-000264,-0.0794298679581
ACH-000265,-0.00657883130191
ACH-000266,0.113240364496
ACH-000272,-0.142415280888
ACH-000273,-0.13239923320699998
ACH-000274,-0.15761942205
ACH-000277,0.24745356824099998
ACH-000278,0.0334078180744
ACH-000279,0.00156818334951
ACH-000280,-0.165855171415
ACH-000281,0.302529146538
ACH-000288,-0.0631178335056
ACH-000291,0.0199542415719
ACH-000293,-0.152766510325
ACH-000294,-0.00395907665294
ACH-000295,-0.225578244153
ACH-000296,0.064005562318
ACH-000302,-0.100985781953
ACH-000304,-0.239139209597
ACH-000307,-0.134279163364
ACH-000308,-0.0136395552305
ACH-000310,0.06365558690880001
ACH-000311,-0.022324367470100002
ACH-000312,0.00382832698159
ACH-000315,-0.08747859489
ACH-000316,-0.12605070527599999
ACH-000317,0.0383265329694
ACH-000318,0.209969642197
ACH-000319,0.153944888078
ACH-000320,0.219867134359
ACH-000322,0.0666379724596
ACH-000323,-0.49136029493199995
ACH-000324,-0.187634395195
ACH-000329,-0.0180779224494
ACH-000330,-0.202568052658
ACH-000331,0.000241677003274
ACH-000332,0.0360036432571
ACH-000334,-0.0058624365024
ACH-000335,-0.105976925282
ACH-000336,-0.0339658881587
ACH-000337,-0.197867029014
ACH-000339,-0.0782594775264
ACH-000341,0.226418257906
ACH-000348,-0.146413503406
ACH-000350,-0.0537240015442
ACH-000352,-0.0343250185875
ACH-000356,-0.00652509567144
ACH-000361,-0.341736605422
ACH-000362,0.028414584288599998
ACH-000363,-0.08992265731219999
ACH-000364,-0.059349308770000005
ACH-000365,-0.0511123007874
ACH-000366,-0.124310997247
ACH-000368,0.00568658373256
ACH-000374,-0.312281657287
ACH-000375,0.29823036390700003
ACH-000376,-0.00339184811463
ACH-000381,-0.0822708637018
ACH-000383,-0.167129612029
ACH-000387,-0.140445731657
ACH-000389,-0.0741345582103
ACH-000390,-0.253276479524
ACH-000393,-0.148451361748
ACH-000395,-0.127939713979
ACH-000397,-0.39739180374099997
ACH-000401,-0.159916271037
ACH-000402,-0.567732995371
ACH-000403,-0.11058870281300001
ACH-000404,-7.73582668596e-05
ACH-000406,-0.07947151106860001
ACH-000407,-0.0697321215604
ACH-000408,-0.233601293354
ACH-000410,-0.0157709113368
ACH-000411,0.154722764234
ACH-000414,0.138684217571
ACH-000415,-0.259777684852
ACH-000416,-0.039141942618999996
ACH-000420,-0.25130158893000004
ACH-000421,-0.139463179045
ACH-000424,-0.167371638192
ACH-000425,-0.0514987378548
ACH-000426,-0.312619360304
ACH-000427,-0.45587136340499995
ACH-000433,-0.237686384558
ACH-000436,-0.219591404206
ACH-000444,0.07823474372660001
ACH-000445,0.06435302316290001
ACH-000448,0.0609495729711
ACH-000450,-0.144260386495
ACH-000452,-0.15108321136
ACH-000454,0.172666437888
ACH-000458,-0.0787194234095
ACH-000459,-0.0295391273418
ACH-000460,0.0692482414888
ACH-000461,-0.19648113353500002
ACH-000463,-0.00703713598715
ACH-000464,-0.214992689677
ACH-000466,-1.0048609458700002
ACH-000467,0.0295150504974
ACH-000468,0.0994492769958
ACH-000469,-0.030537654875500003
ACH-000470,0.028850918257299997
ACH-000471,0.0036014194612800005
ACH-000472,-0.030706114138700003
ACH-000473,-0.054408894176699994
ACH-000475,-0.222817706062
ACH-000476,-0.0412111777148
ACH-000477,0.0606799295245
ACH-000480,-0.0935264523707
ACH-000481,-0.124958530426
ACH-000483,0.0472873487839
ACH-000484,-0.034529669056599994
ACH-000485,-0.0694803244025
ACH-000486,-0.0321994319386
ACH-000487,-0.0350691721184
ACH-000488,-0.020213975867
ACH-000490,0.00191425124401
ACH-000491,-0.247787033351
ACH-000495,0.049446369200800006
ACH-000496,-0.11741203513699999
ACH-000499,0.168353397794
ACH-000500,0.111850260373
ACH-000502,0.0629556129651
ACH-000503,-1.13008451202
ACH-000505,-0.0349273316809
ACH-000507,-0.07220772729019999
ACH-000510,-0.0529028053434
ACH-000511,0.129248408428
ACH-000512,-0.0589759785511
ACH-000516,-0.223285652042
ACH-000517,-0.161378918445
ACH-000518,-0.17285192440000002
ACH-000520,-0.10168947682
ACH-000521,-0.264304312463
ACH-000522,-0.0200539314434
ACH-000524,-0.252792334355
ACH-000527,0.052931602023099995
ACH-000528,-0.12488457633
ACH-000537,-0.0386252306815
ACH-000541,0.006573161737899999
ACH-000542,0.0316101213246
ACH-000544,-0.193522214765
ACH-000545,-0.029927050806200003
ACH-000547,-0.119277775545
ACH-000548,-0.10182933657700001
ACH-000549,-0.191101284826
ACH-000550,-0.155200545789
ACH-000552,-0.286529465135
ACH-000556,-0.147557361571
ACH-000557,-0.0217290346367
ACH-000570,-0.0806843407323
ACH-000571,-0.037799491977499995
ACH-000573,-0.0897689056453
ACH-000576,-0.205758568202
ACH-000580,0.0686719411372
ACH-000584,0.0047261924119199996
ACH-000585,0.00504925128175
ACH-000588,-0.08465068328400001
ACH-000589,0.0548941038282
ACH-000591,-0.061955926694
ACH-000593,-0.161118538556
ACH-000600,-0.163843103472
ACH-000601,0.022893971231200003
ACH-000604,-0.06593411697689999
ACH-000605,0.030500359145800002
ACH-000606,-0.058032690558400005
ACH-000608,-0.0908543557377
ACH-000614,-0.08070006205889999
ACH-000616,-0.0103438417704
ACH-000618,-0.12877690241800002
ACH-000619,-0.15776000306399998
ACH-000620,0.05476980929769999
ACH-000621,-0.061809496065
ACH-000622,0.129735846077
ACH-000623,-0.282060303081
ACH-000624,-0.0610126338989
ACH-000627,-0.155248341283
ACH-000630,-0.09000084027069999
ACH-000632,-0.206248125117
ACH-000633,-0.15074970505899998
ACH-000637,-0.0897608501588
ACH-000638,0.150317819948
ACH-000646,0.0214140598281
ACH-000647,-0.12369723750600001
ACH-000648,-0.00752698969132
ACH-000649,-0.0662402401115
ACH-000651,-0.00032356333865499995
ACH-000652,-0.05930653871949999
ACH-000653,-0.125692876822
ACH-000657,-0.0970177335987
ACH-000658,-0.026187604989700002
ACH-000661,0.0612920285228
ACH-000662,0.119094261722
ACH-000663,-0.13329897962200002
ACH-000665,-0.049975187499699994
ACH-000671,-0.021119757086400005
ACH-000673,-0.141916793018
ACH-000676,0.0038705665999899997
ACH-000677,-0.0135630595683
ACH-000681,-0.0690851822034
ACH-000682,-0.156673587758
ACH-000683,-0.0819486865467
ACH-000684,-0.0606572113987
ACH-000688,-0.0741293440897
ACH-000693,-0.069603550717
ACH-000694,-0.152841230416
ACH-000695,0.022682663651999998
ACH-000696,-0.0674063653455
ACH-000697,0.434682506945
ACH-000699,0.0512174246298
ACH-000701,0.15290215809
ACH-000706,-0.142908631111
ACH-000711,-0.12779559805
ACH-000713,-0.245902391147
ACH-000714,-0.456825058544
ACH-000718,0.019430668481299998
ACH-000720,-0.038153841553300004
ACH-000721,0.061600421896400005
ACH-000724,0.032551336140099994
ACH-000725,0.0720793595208
ACH-000732,-0.418532673131
ACH-000734,0.000515328170733
ACH-000735,0.0498079255621
ACH-000736,-0.138829570085
ACH-000738,-0.0657397274197
ACH-000746,-0.18293642659
ACH-000747,-0.2930253101
ACH-000748,-0.00501607690337
ACH-000753,-0.116288349177
ACH-000756,0.0283951230331
ACH-000757,0.145887905023
ACH-000758,0.0436968447468
ACH-000760,-0.0309432578807
ACH-000763,-0.128107689925
ACH-000764,0.158236514671
ACH-000765,-0.0611667655655
ACH-000766,0.0359561077921
ACH-000767,0.0892966780214
ACH-000768,-0.134233186101
ACH-000769,0.0660654494232
ACH-000770,-0.112160540941
ACH-000771,-0.161641734842
ACH-000773,-0.23902257551
ACH-000776,-0.0642165782001
ACH-000777,-0.048410723643199996
ACH-000778,-0.18113047053599998
ACH-000781,0.0251944004165
ACH-000782,-0.192360660648
ACH-000783,0.0140523005424
ACH-000784,-0.0734999928467
ACH-000785,0.0451647673707
ACH-000787,-0.0181916805279
ACH-000788,-0.118157216772
ACH-000791,0.0140262225521
ACH-000792,0.006816893572770001
ACH-000794,-0.178681318954
ACH-000796,-0.140518296783
ACH-000799,0.0850711098835
ACH-000800,0.00140341783245
ACH-000802,-0.0190047251565
ACH-000804,-0.130904695199
ACH-000805,-0.0793156443352
ACH-000809,0.0167278720347
ACH-000810,0.261486654629
ACH-000811,-0.485643063585
ACH-000817,-0.229452122522
ACH-000819,-0.0467843063868
ACH-000820,-0.09178850500010001
ACH-000821,-0.375868080006
ACH-000822,-0.0367367747915
ACH-000823,-0.16582207547299999
ACH-000824,-0.0159873468803
ACH-000827,-0.08661249352469999
ACH-000829,-0.15149791513699998
ACH-000831,0.0373488180273
ACH-000832,-0.266715477238
ACH-000833,0.28751833062
ACH-000834,0.0126732325908
ACH-000835,-0.0308424962216
ACH-000836,-0.0550832488608
ACH-000837,0.0837644504103
ACH-000838,-0.386485975608
ACH-000839,-0.0293112306183
ACH-000840,-0.13314991820900002
ACH-000841,0.20915845575300002
ACH-000843,-0.24457952537500002
ACH-000846,-0.13619828877999998
ACH-000847,-0.220981723634
ACH-000848,0.15331132288
ACH-000849,0.0181805297075
ACH-000851,-0.00756724149568
ACH-000855,0.019389183510599997
ACH-000856,-0.13504621529799998
ACH-000858,-0.169760147506
ACH-000859,0.07072278343760001
ACH-000861,-0.09831781914660001
ACH-000862,0.155048508851
ACH-000865,-0.0554193933302
ACH-000866,0.05747515167640001
ACH-000867,-0.0816761320097
ACH-000869,-0.130055839513
ACH-000872,0.027524138028799997
ACH-000873,0.253895941741
ACH-000876,-0.011652950249100002
ACH-000878,0.066569917201
ACH-000880,-0.292692969598
ACH-000881,-0.0193549437862
ACH-000882,-0.011272260027999999
ACH-000884,-0.0859134573017
ACH-000885,-0.147603180273
ACH-000887,-0.196470540174
ACH-000888,-0.0152119087168
ACH-000889,-0.19615488396400002
ACH-000890,-0.08787927267920001
ACH-000896,-0.111746129192
ACH-000898,0.0653760214984
ACH-000900,0.0799447283853
ACH-000901,0.0219812171624
ACH-000905,-0.135607375066
ACH-000906,0.00652391326712
ACH-000907,-0.12459969634000001
ACH-000910,-0.010004635124299999
ACH-000911,-0.27444546277
ACH-000912,-0.0951568571961
ACH-000913,-0.10709291513000001
ACH-000915,-0.039702884159
ACH-000916,-0.34803241819700004
ACH-000917,-0.0704160511422
ACH-000921,-0.0618288667226
ACH-000924,-0.0352557230396
ACH-000926,-0.00951308800319
ACH-000928,-0.0999511984828
ACH-000929,-0.17024670649700002
ACH-000932,-0.0891958794182
ACH-000935,-0.053620672335700004
ACH-000936,0.047738846883100004
ACH-000937,-0.18639377866700002
ACH-000938,-0.152107596098
ACH-000939,-0.10215195009099999
ACH-000941,0.0365751165294
ACH-000943,-0.0296500452691
ACH-000946,-0.0868107478597
ACH-000947,0.0341695747875
ACH-000948,-0.0811608680424
ACH-000950,0.0807448930137
ACH-000953,-0.310294419089
ACH-000957,0.0266483655357
ACH-000958,0.00329323795666
ACH-000960,-0.07853029214660001
ACH-000963,-0.354195933778
ACH-000968,-0.00873158766177
ACH-000969,-0.18566670672000002
ACH-000973,0.00777127054937
ACH-000974,-0.061199999587
ACH-000975,-0.125959239242
ACH-000976,-0.16598366195999997
ACH-000978,-0.30648430360999995
ACH-000980,-0.09279403029239999
ACH-000984,0.014196669976500001
ACH-000986,-0.0464627562311
ACH-000988,-0.0319863229371
ACH-000993,0.110062014547
ACH-000994,-0.321429953811
ACH-000996,-0.25338560826400003
ACH-001001,-0.008205911600340001
ACH-001020,0.132011032434
ACH-001028,-0.119087764021
ACH-001031,-0.25181013966
ACH-001038,-0.0787958948997
ACH-001048,-0.217959993483
ACH-001050,-0.19301289422600001
ACH-001053,-0.121017120788
ACH-001054,0.00893486410275
ACH-001061,-0.0512659817056
ACH-001067,0.041139747441800004
ACH-001075,-0.030460147209
ACH-001096,-0.00198690269785
ACH-001128,-0.179196680196
ACH-001134,-0.0709634203973
ACH-001151,-0.0886571611448
ACH-001163,-0.0431409921882
ACH-001164,0.0273828774516
ACH-001173,-0.019773292692900003
ACH-001183,-0.183519327663
ACH-001184,-0.0111150207204
ACH-001190,-0.135628720975
ACH-001192,-0.215017102159
ACH-001193,0.234734917927
ACH-001196,0.156676032439
ACH-001197,-0.13047485165699998
ACH-001205,-0.281923845996
ACH-001211,-0.16240196814400001
ACH-001212,-0.15495421533099998
ACH-001228,-0.41786154132299996
ACH-001232,-0.0711547100356
ACH-001239,-0.038621195516599996
ACH-001274,0.0661656997384
ACH-001275,-0.147769100919
ACH-001277,-0.22781058232700002
ACH-001278,-0.139812575173
ACH-001280,-0.040131833042099996
ACH-001283,-0.028021981277
ACH-001289,-0.0489752260136
ACH-001295,0.00693132361849
ACH-001300,-0.0541228277997
ACH-001301,0.0646019654344
ACH-001302,-0.044278904106900004
