,ERO1L (30001)
ACH-000004,-0.0829665980667
ACH-000007,-0.386158067776
ACH-000009,-0.09616307832389999
ACH-000011,-0.136058163236
ACH-000012,-0.0022822279297899997
ACH-000013,-0.024887965944099998
ACH-000014,0.19012668749699999
ACH-000015,-0.0126661852336
ACH-000017,0.0702553952499
ACH-000018,-0.170127158015
ACH-000019,-0.0535640041084
ACH-000021,0.112181789511
ACH-000022,0.0261607825643
ACH-000025,-0.137179758904
ACH-000028,-0.0157483495003
ACH-000030,-0.295432839601
ACH-000035,0.0246500777453
ACH-000036,-0.06534764073
ACH-000037,0.0384400380519
ACH-000039,0.14232834590500001
ACH-000040,-0.0860534684966
ACH-000041,0.026709862569900003
ACH-000042,0.026993203069099997
ACH-000045,0.717674000564
ACH-000047,-0.00538570892358
ACH-000052,-0.08298570442910001
ACH-000053,0.08734705129239999
ACH-000054,-0.18574799113499998
ACH-000055,0.0887502661255
ACH-000060,-0.282126601664
ACH-000067,-0.0388243463864
ACH-000070,-0.200791792725
ACH-000075,-0.11160481379699999
ACH-000078,-0.0190669051865
ACH-000082,-0.291507581586
ACH-000085,0.0017880091139000002
ACH-000086,-0.05586217361219999
ACH-000087,0.0720302019796
ACH-000092,-0.0500128364573
ACH-000095,0.0159951636728
ACH-000097,-0.026541682691900003
ACH-000098,0.0011661119188800001
ACH-000099,0.10397296962300001
ACH-000108,0.312703449048
ACH-000113,0.0817253808039
ACH-000115,0.043408432506999994
ACH-000116,-0.170105406784
ACH-000118,-0.0908304416506
ACH-000120,-0.023283828552799996
ACH-000123,0.0970235875276
ACH-000127,-0.0550711193441
ACH-000128,0.0752894423418
ACH-000132,-0.10028910503900001
ACH-000133,-0.20632607548300003
ACH-000137,-0.18895824992899998
ACH-000138,0.027754133922599997
ACH-000142,-0.0673399526143
ACH-000143,-0.161553552401
ACH-000146,0.04795383181559999
ACH-000148,0.0475509848333
ACH-000150,0.059611343614300004
ACH-000152,0.0681928180246
ACH-000153,-0.119748482995
