,DPM1 (8813)
ACH-000004,-1.18341313035
ACH-000007,0.060392905394599995
ACH-000009,-0.351617324068
ACH-000011,-0.8686310053540001
ACH-000012,-0.320779323045
ACH-000013,-0.26080856790199997
ACH-000014,-0.334986233086
ACH-000015,-0.266725267809
ACH-000017,-0.347949682688
ACH-000018,-0.542558720951
ACH-000019,-0.319514663144
ACH-000021,-0.161329150013
ACH-000022,-0.28287389906300003
ACH-000025,-0.597826171035
ACH-000028,-0.46833742792099997
ACH-000030,-0.46342712545500003
ACH-000035,-0.599686189506
ACH-000036,-0.6269198961429999
ACH-000037,-0.16576139456
ACH-000039,-0.40883496815399994
ACH-000040,-0.306963454012
ACH-000041,-0.133256254515
ACH-000042,-0.34308836815899996
ACH-000045,-0.247018913242
ACH-000047,-0.640420763911
ACH-000052,-0.150491700866
ACH-000053,-0.22816438124299998
ACH-000054,-0.19030780200599998
ACH-000055,-0.324862873148
ACH-000060,-0.417055471779
ACH-000067,-0.09414341867900002
ACH-000070,-0.18359638510600002
ACH-000075,-0.33795777127099996
ACH-000078,-0.270025659673
ACH-000082,-0.564427504994
ACH-000085,-0.430964698834
ACH-000086,-0.339773231607
ACH-000087,-0.34435654246200004
ACH-000092,-0.910394615507
ACH-000095,0.0703752830588
ACH-000097,-0.451982263733
ACH-000098,-0.368795486967
ACH-000099,-0.209858849679
ACH-000108,-0.545325240855
ACH-000113,-0.359390606816
ACH-000115,-0.45096282443999997
ACH-000116,-0.5066500782100001
ACH-000118,-0.638349278836
ACH-000120,-0.48409609864500003
ACH-000123,-0.599950066009
ACH-000127,-0.31585876809700003
ACH-000128,-0.195273776278
ACH-000132,-0.543279666574
ACH-000133,-0.8240062739820001
ACH-000137,-0.110075724221
ACH-000138,-0.531463250793
ACH-000142,-0.5228392713719999
ACH-000143,-0.150048240615
ACH-000146,0.098030943687
ACH-000148,-0.276254965127
ACH-000150,-0.0201298975877
ACH-000152,-0.340213709097
ACH-000153,-0.592633800495
ACH-000159,-0.32962311103
ACH-000160,-0.056373004637699994
ACH-000163,-0.6943943717209999
ACH-000167,-0.312581552119
ACH-000168,-0.105210000151
ACH-000169,-0.255661751755
ACH-000178,-0.5394447377539999
ACH-000182,-0.0868108110947
ACH-000183,-0.932222637763
ACH-000188,-0.5588651914639999
ACH-000189,-0.41462631432700003
ACH-000190,-0.353125142967
ACH-000198,-0.021615122327400003
ACH-000204,-0.734243925311
ACH-000206,-0.310371594927
ACH-000207,-0.576786308305
ACH-000211,-0.26778938285
ACH-000215,-0.304474320732
ACH-000221,-0.306861263083
ACH-000222,-0.690253871958
ACH-000223,-0.366617541611
ACH-000226,-0.170720623617
ACH-000227,-0.123869470178
ACH-000228,-0.243481135408
ACH-000231,-0.27388933476599997
ACH-000232,-0.356916287709
ACH-000233,-0.270514087623
ACH-000234,-0.508648772508
ACH-000235,-0.234917711432
ACH-000237,-0.342160014372
ACH-000238,-0.007548847287569999
ACH-000243,-0.339943938834
ACH-000244,-0.5389382380659999
ACH-000246,-0.40682721188500004
ACH-000248,-0.486715560623
ACH-000250,-0.275642160453
ACH-000251,-0.544095452655
ACH-000253,-0.451767070671
ACH-000255,-0.57188928552
ACH-000256,-0.693337751891
ACH-000257,-0.36296019888000003
ACH-000258,-0.209414022506
ACH-000259,-0.482410688949
ACH-000260,-0.480299315587
ACH-000261,-0.324476169092
ACH-000262,-0.545894487428
ACH-000263,-0.33276925083000003
ACH-000264,-0.233559480761
ACH-000265,-0.221367393849
ACH-000266,-0.0908910521324
ACH-000272,-1.0077689002399999
ACH-000273,-0.47884174807999996
ACH-000274,-0.407154730097
ACH-000277,-0.7751997887440001
ACH-000278,-0.434367245478
ACH-000279,-0.10291220954600001
ACH-000280,-0.28938637356999997
ACH-000281,-0.203210410058
ACH-000288,-0.226914296135
ACH-000291,-0.257449103468
ACH-000293,-0.19212806473700003
ACH-000294,-0.00864631791145
ACH-000295,-0.753277948247
ACH-000296,-0.611866031946
ACH-000302,-0.159203285462
ACH-000304,-0.375877823085
ACH-000307,-0.217386559249
ACH-000308,-0.344967209743
ACH-000310,-0.373222714857
ACH-000311,-0.312911004754
ACH-000312,-0.164441810985
ACH-000315,-0.510052772496
ACH-000316,-0.487228385423
ACH-000317,-0.55117251318
ACH-000318,-0.496755707072
ACH-000319,-0.232041940924
ACH-000320,-0.35237644010200003
ACH-000322,-0.589189304272
ACH-000323,-0.43572875405
ACH-000324,-0.535268512514
ACH-000329,-0.19317044616
ACH-000330,-0.397510551091
ACH-000331,-0.877500259586
ACH-000332,-0.300832589589
ACH-000334,-0.157976918291
ACH-000335,-0.15224654819
ACH-000336,-0.112893956126
ACH-000337,-0.027242695977500002
ACH-000339,-0.262225493619
ACH-000341,-0.126733357251
ACH-000348,-0.296118720055
ACH-000350,-0.23626615318100003
ACH-000352,-0.155649724949
ACH-000356,-0.423408263568
ACH-000361,-0.446956257358
ACH-000362,-0.27755834403499996
ACH-000363,-1.2294269036399998
ACH-000364,-0.31710209043000004
ACH-000365,-0.5001685370929999
ACH-000366,0.0611348124161
ACH-000368,-0.519242534407
ACH-000374,-0.312755406437
ACH-000375,-0.407424326776
ACH-000376,-0.45600816899499996
ACH-000381,-0.548330927549
ACH-000383,-0.145782403808
ACH-000387,-0.281925874639
ACH-000389,-0.512226829798
ACH-000390,-0.36562858830399997
ACH-000393,-0.318283695022
ACH-000395,-0.658156012411
ACH-000397,-0.553391228436
ACH-000401,-0.41296635024000006
ACH-000402,-0.669975981949
ACH-000403,-0.32526505718800003
ACH-000404,-0.897752460658
ACH-000406,-0.290016754961
ACH-000407,-0.294130557596
ACH-000408,-0.463288872112
ACH-000410,-0.12149539499800001
ACH-000411,-0.277631207587
ACH-000414,-0.596165751499
ACH-000415,-0.617384516632
ACH-000416,-0.15624173914699999
ACH-000420,-0.37675116721
ACH-000421,-0.20209828839000002
ACH-000424,0.174903993449
ACH-000425,-0.327887278191
ACH-000426,-0.966549537409
ACH-000427,-0.179756166208
ACH-000433,-0.537114293719
ACH-000436,-1.03822193573
ACH-000444,-0.23354366323800002
ACH-000445,-0.568054063595
ACH-000448,-0.247566730825
ACH-000450,-0.564155614729
ACH-000452,-0.175828582516
ACH-000454,-0.0716277616725
ACH-000458,-0.41867841016699997
ACH-000459,-0.227246294776
ACH-000460,-0.559122253319
ACH-000461,-0.330027895345
ACH-000463,-0.44195507031000003
ACH-000464,-0.243479167338
ACH-000466,-0.586379130296
ACH-000467,-0.0561496515477
ACH-000468,-0.09458357415610001
ACH-000469,-0.408988530132
ACH-000470,-0.430729806829
ACH-000471,-0.56959937298
ACH-000472,-0.0517829493579
ACH-000473,-0.43630206099299995
ACH-000475,-0.265725005184
ACH-000476,-0.419372375878
