,RASGEF1B (153020)
ACH-000004,0.233539432265
ACH-000007,0.017799459170400003
ACH-000009,0.0349094752017
ACH-000011,0.19648757607
ACH-000012,-0.0837234605716
ACH-000013,0.111274953737
ACH-000014,0.0708490990101
ACH-000015,0.019985528375200002
ACH-000017,0.0650297783758
ACH-000018,0.199127765735
ACH-000019,0.09824191505510001
ACH-000021,0.0216681038971
ACH-000022,0.163561459862
ACH-000025,0.0074305670166
ACH-000028,-0.113477277353
ACH-000030,0.0101055381862
ACH-000035,0.038454418548199996
ACH-000036,0.011280806218900001
ACH-000037,0.0387520505009
ACH-000039,-0.18297738274300002
ACH-000040,-0.0801471455962
ACH-000041,-0.11392836297900001
ACH-000042,0.104431679891
ACH-000045,0.0857354185492
ACH-000047,0.1177009281
ACH-000052,0.071152307007
ACH-000053,0.017274787501599997
ACH-000054,0.08839055331739999
ACH-000055,0.09770693366939999
ACH-000060,0.036464463840900005
ACH-000067,0.14712530219
ACH-000070,-0.00174504669302
ACH-000075,0.12010734918400001
ACH-000078,-0.0819277723637
ACH-000082,0.12472519143300001
ACH-000085,0.0866704636287
ACH-000086,0.056636980029800006
ACH-000087,0.164971267161
ACH-000092,0.0271812746705
ACH-000095,-0.318511250901
ACH-000097,-0.0755258478049
ACH-000098,0.018067399677400002
ACH-000099,-0.124326049223
ACH-000108,0.119161272018
ACH-000113,0.021460032240800002
ACH-000115,0.11707261854800001
ACH-000116,-0.014424776429899998
ACH-000118,-0.0652159524638
ACH-000120,-0.0746492695526
ACH-000123,-0.0233832118101
ACH-000127,-0.034552509522699996
ACH-000128,0.0320887640911
ACH-000132,0.048871561281900004
ACH-000133,0.125635141237
ACH-000137,0.100329275226
ACH-000138,0.0525387051659
ACH-000142,0.006421076304189999
ACH-000143,0.130291707951
ACH-000146,0.0239174365686
ACH-000148,-0.007345721474379999
ACH-000150,0.050144415718099994
ACH-000152,0.0374813731126
ACH-000153,-0.0728088372102
ACH-000159,-0.0745014465366
ACH-000160,-0.115362720294
ACH-000163,0.04597359256419999
ACH-000167,0.0227146653284
ACH-000168,0.245375004338
ACH-000169,0.136903066416
ACH-000178,0.0048981451992
ACH-000182,-0.00471291508169
ACH-000183,0.050084900493199996
ACH-000188,0.001646265899
ACH-000189,0.11323989943499999
ACH-000190,-0.0397894827976
ACH-000198,0.0162653246382
ACH-000204,-0.0102112010936
ACH-000206,0.0621470667315
ACH-000207,0.00736966551621
ACH-000211,-0.0662835927469
ACH-000215,-0.00271930621792
ACH-000221,0.0261330521197
ACH-000222,-0.053092916225500005
ACH-000223,0.165487660844
ACH-000226,-0.20854273495
ACH-000227,0.109230488487
ACH-000228,0.012067216541500001
ACH-000231,0.0674344035071
ACH-000232,0.0679712632884
ACH-000233,0.0349110404407
ACH-000234,-0.0962117529377
ACH-000235,0.023519282055700003
ACH-000237,-0.00889740229779
ACH-000238,0.08742101461230001
ACH-000243,0.00016816707600499997
ACH-000244,0.0562494667272
ACH-000246,0.22010672448899998
ACH-000248,-0.030588893830499998
ACH-000250,0.00634759032672
ACH-000251,-0.036951327635599995
ACH-000253,-0.118000866397
ACH-000255,0.146748848695
ACH-000256,0.362840762311
ACH-000257,-0.109885601359
ACH-000258,-0.144795929987
ACH-000259,0.06393296521990001
ACH-000260,-0.0724883985624
ACH-000261,0.0729335895281
ACH-000262,-0.0606759897702
ACH-000263,0.12183843481899999
ACH-000264,0.0350606839494
ACH-000265,-0.124173794606
ACH-000266,-0.0218511422475
ACH-000272,0.0286097608065
ACH-000273,-0.0387389290061
ACH-000274,0.0815079377604
ACH-000277,0.13164553394200001
ACH-000278,0.127867829264
ACH-000279,-0.0867161150189
ACH-000280,0.0229820899791
ACH-000281,-0.14789215566299999
ACH-000288,0.143839851581
ACH-000291,0.11388499522600001
ACH-000293,-0.042203591156199996
ACH-000294,-0.053561291585999996
ACH-000295,0.371622833692
ACH-000296,0.07860882138450001
ACH-000302,0.0660191126452
ACH-000304,-0.17845719432999999
ACH-000307,-0.12213773671599999
ACH-000308,0.09725399745089998
ACH-000310,-0.137260913374
ACH-000311,-0.128376650959
ACH-000312,-0.016537994097
ACH-000315,-0.0112102475593
ACH-000316,0.052566553419900006
ACH-000317,0.04334897702
ACH-000318,0.0028444144173600003
ACH-000319,0.249472731535
ACH-000320,-0.0078244756943
ACH-000322,-0.0064950911051000005
ACH-000323,0.0764458716098
ACH-000324,-0.115348567814
ACH-000329,0.149999245738
ACH-000330,0.0826290113613
ACH-000331,0.146310904322
ACH-000332,-0.031477083856
ACH-000334,0.051018985233
ACH-000335,0.14849201704
ACH-000336,0.535706153276
ACH-000337,0.0730998781985
ACH-000339,-0.025601793637200002
ACH-000341,-0.173318431554
ACH-000348,0.06601682287
ACH-000350,0.0263264166953
ACH-000352,0.0439929738493
ACH-000356,0.20878079405699998
ACH-000361,0.194276059252
ACH-000362,-0.04691319890290001
ACH-000363,0.0806244153737
ACH-000364,0.0433123135566
ACH-000365,0.037686193061900006
ACH-000366,-0.040506952798099995
ACH-000368,0.018910274365
ACH-000374,0.0109898103968
ACH-000375,-0.0672064864705
ACH-000376,0.0632184472803
ACH-000381,0.0554741911257
ACH-000383,-0.0123558404321
ACH-000387,-0.00581131170549
ACH-000389,0.025267910320900002
ACH-000390,-0.06393020221540001
ACH-000393,-0.00220519108475
ACH-000395,0.027195651998700002
ACH-000397,0.013133640341000001
ACH-000401,0.0903492061501
ACH-000402,0.210761523163
ACH-000403,0.106168511568
ACH-000404,0.048534453787699994
ACH-000406,0.0334576154727
ACH-000407,0.100319640915
ACH-000408,0.143442346356
ACH-000410,0.14126992849099998
ACH-000411,0.108746235895
ACH-000414,-0.0710970398466
ACH-000415,0.0430907584401
ACH-000416,0.041061161627
ACH-000420,-0.117070698091
ACH-000421,-0.036344310341599996
ACH-000424,-0.134269825483
ACH-000425,-0.060551559840000005
ACH-000426,0.145667122709
ACH-000427,-0.0569468634229
ACH-000433,-0.142579422032
ACH-000436,0.16735654814099998
ACH-000444,0.10152117987600001
ACH-000445,0.07233031265639998
ACH-000448,0.0101862702627
ACH-000450,-0.263393693448
ACH-000452,0.0341721095954
ACH-000454,-0.0867491254139
ACH-000458,0.14070569307800002
ACH-000459,0.12901987893
ACH-000460,0.0478748872776
ACH-000461,0.05266365950540001
ACH-000463,-0.0441563388944
ACH-000464,0.124013914527
ACH-000466,0.0264008535257
ACH-000467,0.0677965408303
ACH-000468,-0.0484913762321
ACH-000469,0.09907406604689999
ACH-000470,-0.012663250595
ACH-000471,0.0198515617618
ACH-000472,0.0775664321369
ACH-000473,-0.0392625145018
ACH-000475,0.0177201606533
ACH-000476,-0.0926385322333
ACH-000477,0.02248345897
ACH-000480,-0.0259554124211
ACH-000481,0.00797283042566
ACH-000483,0.12382229031099999
ACH-000484,0.363691909767
ACH-000485,-0.0831227540738
ACH-000486,0.065764970358
ACH-000487,0.00235798650588
ACH-000488,0.0480588629299
ACH-000490,0.06947845387900001
ACH-000491,0.108955502372
ACH-000495,0.10888250903300001
ACH-000496,-0.127932216466
ACH-000499,0.291495023306
ACH-000500,0.290536187848
ACH-000502,0.0013160539224300002
ACH-000503,0.37310287821099997
ACH-000505,0.00581544954976
ACH-000507,-0.0420143813191
ACH-000510,-0.07239067239210001
ACH-000511,0.021970502546900004
ACH-000512,-0.035402685061699996
ACH-000516,0.112448615692
ACH-000517,0.056857759285000004
ACH-000518,0.00923351494594
ACH-000520,0.016423444798299998
ACH-000521,0.183093196642
ACH-000522,-0.009157106592429999
ACH-000524,-0.072265417537
ACH-000527,-0.00421936918166
ACH-000528,-0.018211376382200002
ACH-000537,0.16717498481899998
ACH-000541,0.107046570333
ACH-000542,0.0261363629388
ACH-000544,0.0189967994098
ACH-000545,0.0611225645647
ACH-000547,-0.258360382617
ACH-000548,0.04123649140419999
ACH-000549,0.0388358516501
ACH-000550,0.105365303146
ACH-000552,-0.0318411604863
ACH-000556,-0.104010188443
ACH-000557,0.15875732891799998
ACH-000570,0.124909015758
ACH-000571,0.26116581454599996
ACH-000573,0.0121638706235
ACH-000576,0.0876046335778
ACH-000580,-0.060983795689199996
ACH-000584,-0.0164189633386
ACH-000585,-0.022091234582099998
ACH-000588,0.10743353387599999
ACH-000589,0.0405919017276
ACH-000591,-0.19864493513099998
ACH-000593,0.12004726508199999
ACH-000600,0.06424425701219999
ACH-000601,-0.0190032133155
ACH-000604,0.104139578803
ACH-000605,0.243404800915
ACH-000606,-0.0685187816116
ACH-000608,0.027575313332700004
ACH-000614,0.0633903209356
ACH-000616,-0.189903714251
ACH-000618,0.08364854085010001
ACH-000619,0.10751303720899999
ACH-000620,0.11826450612400001
ACH-000621,0.0532655518459
ACH-000622,0.133661371229
ACH-000623,0.0518138333885
ACH-000624,-0.11345857410299999
ACH-000627,-0.0936063295773
ACH-000630,0.11486980757099999
ACH-000632,0.100145227592
ACH-000633,-0.0242499211759
