,GAS2 (2620)
ACH-000004,0.12264073750900001
ACH-000007,-0.0448165733747
ACH-000009,0.156458995285
ACH-000011,0.0353737883112
ACH-000012,0.0319973780587
ACH-000013,0.0611613186503
ACH-000014,0.137721740747
ACH-000015,0.144849696824
ACH-000017,0.0747192674287
ACH-000018,0.123248725213
ACH-000019,0.0577298147796
ACH-000021,0.10183375669700001
ACH-000022,0.019409709321299998
ACH-000025,0.150931690207
ACH-000028,0.009698102880719999
ACH-000030,-0.0780042415265
ACH-000035,0.0371455473121
ACH-000036,0.208155165767
ACH-000037,-0.0131026492639
ACH-000039,0.12649682768200002
ACH-000040,0.182428815804
ACH-000041,0.159803400456
ACH-000042,-0.011337432990600001
ACH-000045,0.11128682602800001
ACH-000047,0.0137871526149
ACH-000052,-0.0542442417628
ACH-000053,0.0762312942306
ACH-000054,0.0420324341587
ACH-000055,-0.15549205840299998
ACH-000060,0.023956773349599995
ACH-000067,0.103300939281
ACH-000070,-0.0958774581855
ACH-000075,0.211269125321
ACH-000078,-0.062166248294099995
ACH-000082,-0.0569429161582
ACH-000085,0.211298541354
ACH-000086,0.16385644705
ACH-000087,-0.144335974192
ACH-000092,0.181911001434
ACH-000095,0.030863551145200004
ACH-000097,0.007684645591739999
ACH-000098,-0.054600771204399996
ACH-000099,0.11937880648600001
ACH-000108,0.307655608752
ACH-000113,0.12354370853499999
ACH-000115,-0.10813442423399999
ACH-000116,0.137750545891
ACH-000118,-0.0330539880571
ACH-000120,0.190819434683
ACH-000123,0.110227921805
ACH-000127,0.0104079599733
ACH-000128,0.041643735293499996
ACH-000132,0.014041549025399998
ACH-000133,-0.0707657379488
ACH-000137,0.018009920555700002
ACH-000138,-0.00950264354276
ACH-000142,0.0944699886905
ACH-000143,0.029767155386700002
ACH-000146,0.18951453732999998
ACH-000148,0.0790072029759
ACH-000150,0.12298400155400001
ACH-000152,0.183305814994
ACH-000153,0.0728059544808
ACH-000159,-0.13754048608799999
ACH-000160,0.139977290743
ACH-000163,0.037837313601000004
ACH-000167,-0.17065888493200002
ACH-000168,-0.141621780851
ACH-000169,-0.15463647164799998
ACH-000178,0.045090289481199995
