,RHO (6010)
ACH-000302,-0.20496334384
ACH-000304,0.07318775824469999
ACH-000307,-0.191915070038
ACH-000308,-0.012532696616200002
ACH-000310,-0.130411939009
ACH-000311,0.040486491535900004
ACH-000312,-0.0718309477252
ACH-000315,-0.08373743222510001
ACH-000316,0.106253618392
ACH-000317,0.0646473341184
ACH-000318,0.0362629084784
ACH-000319,0.136271223869
ACH-000320,-0.236336177898
ACH-000322,0.014985662408900001
ACH-000323,-0.0757203963869
ACH-000324,-0.0567293832689
ACH-000329,0.127266016621
ACH-000330,0.0288990729055
ACH-000331,-0.115506964255
ACH-000332,-0.046795112696699996
ACH-000334,0.0813828457003
ACH-000335,-0.0456776452343
ACH-000336,0.372303248192
ACH-000337,-0.142966374515
ACH-000339,-0.0812628631537
ACH-000341,-0.063635960747
ACH-000348,-0.06809704302950001
ACH-000350,-0.0814155539498
ACH-000352,-0.173403631956
ACH-000356,-0.10513917895
ACH-000361,-0.049088161457099995
ACH-000362,0.038626864917
ACH-000363,-0.030937900567200003
ACH-000364,-0.0982434832274
ACH-000365,-0.0374462420704
ACH-000366,-0.06190996583330001
ACH-000368,-0.21499815764600003
ACH-000374,0.283754415923
ACH-000375,-0.251172016186
ACH-000376,-0.08078728299860001
ACH-000381,-0.147266602425
ACH-000383,-0.050165224597699995
ACH-000387,-0.110101714135
ACH-000389,-0.015154036631
ACH-000390,-0.0534843229892
ACH-000393,-0.252166839179
ACH-000395,-0.027434438845599998
ACH-000397,-0.132141804609
ACH-000401,-0.148991337527
ACH-000402,-0.310424944795
ACH-000403,-0.0856093281164
ACH-000404,0.0063845954332299995
ACH-000406,-0.053487888785
ACH-000407,-0.101097256978
ACH-000408,-0.0704513300129
ACH-000410,-0.214111721724
ACH-000411,-0.00477594467625
ACH-000414,-0.010915930436499998
ACH-000415,-0.047544979880400004
ACH-000416,-0.0182247431266
ACH-000420,-0.0709317501751
ACH-000421,-0.134836989757
ACH-000424,-0.0622469014287
ACH-000425,-0.044803641140599995
ACH-000426,-0.0122937289476
ACH-000427,-0.142203359872
ACH-000433,-0.061125589318500005
ACH-000436,-0.126408893337
ACH-000444,-0.17200018663
ACH-000445,-0.0223063293872
ACH-000448,-0.109111726401
ACH-000450,0.0602446080109
ACH-000452,-0.25302623763300003
ACH-000454,-0.0949895130387
ACH-000458,0.0146567380293
ACH-000459,0.23021899619300001
ACH-000460,-0.030922504337
ACH-000461,0.028311132341400005
ACH-000463,0.060422084643199994
ACH-000464,-0.07945190016300001
ACH-000466,-0.145032482923
ACH-000467,-0.0775091031669
ACH-000468,-0.06359983993309999
ACH-000469,-0.07894091476
ACH-000470,-0.262705354929
ACH-000471,-0.0011801214961600001
ACH-000472,-0.07805625198039999
ACH-000473,-0.274800755698
ACH-000475,-0.091761470887
ACH-000476,-0.06248679284059999
ACH-000477,-0.36705083346999995
ACH-000480,-0.17605959582800002
ACH-000481,-0.195863731477
ACH-000483,-0.17864778932999997
ACH-000484,-0.0333019879248
ACH-000485,-0.058990823073899995
ACH-000486,-0.0233415846668
ACH-000487,0.0808337499566
ACH-000488,-0.0196316357962
ACH-000490,-0.0359240732657
ACH-000491,-0.073821297652
ACH-000495,-0.0764058613401
ACH-000496,-0.0394069045767
ACH-000499,-0.20582360803
ACH-000500,-0.182268675245
ACH-000502,-0.0920537078201
ACH-000503,-0.138729946668
ACH-000505,-0.0822347625046
ACH-000507,-0.20495113129700002
ACH-000510,0.0360018216701
ACH-000511,-0.031248441087400002
ACH-000512,-0.34188468272
ACH-000516,-0.070883222996
ACH-000517,-0.0393876190042
ACH-000518,-0.100981535745
ACH-000520,0.051654179792300005
ACH-000521,-0.110392955456
ACH-000522,0.0661458317961
ACH-000524,-0.170264967983
ACH-000527,-0.025100452686799998
ACH-000528,-0.151874665251
ACH-000537,-0.057066780616699994
ACH-000541,-0.416982488553
ACH-000542,-0.0607734384131
ACH-000544,-0.167357959433
ACH-000545,-0.195101368279
ACH-000547,0.0802449121332
ACH-000548,-0.200503812176
ACH-000549,-0.296553610957
ACH-000550,-0.0870440572174
ACH-000552,-0.144759311177
ACH-000556,-0.154614003152
ACH-000557,0.11315965140999999
ACH-000570,-0.0956231397799
ACH-000571,0.120123217181
ACH-000573,0.052148817787800006
ACH-000576,-0.0852320879026
ACH-000580,0.0891500939237
ACH-000584,-0.08818273213160001
ACH-000585,-0.14974669124700002
ACH-000588,0.00835110924761
ACH-000589,-0.0658431816518
ACH-000591,-0.0408589709136
ACH-000593,-0.314829499103
ACH-000600,-0.11775074211400001
ACH-000601,-0.0938771082336
ACH-000604,-0.143720745037
ACH-000605,-0.0319531327435
ACH-000606,-0.027476990096200003
ACH-000608,-0.05532681978069999
ACH-000614,-0.000417666444608
ACH-000616,-0.0687680978149
ACH-000618,-0.032383965418700006
ACH-000619,-0.05363029180480001
ACH-000620,-0.10151650193499999
ACH-000621,-0.006561051180630001
ACH-000622,-0.194582696126
ACH-000623,0.033077648626799995
ACH-000624,-0.0290082950288
ACH-000627,0.0021148819630799997
ACH-000630,-0.133736051039
ACH-000632,-0.108393910656
ACH-000633,-0.048783295896699996
ACH-000637,-0.269013934252
ACH-000638,0.017417475512400003
ACH-000646,-0.206635568296
ACH-000647,-0.0269715395211
ACH-000648,0.126852231258
ACH-000649,-0.0112199827801
ACH-000651,-0.187065006103
ACH-000652,-0.148601154386
ACH-000653,-0.13625464252800001
ACH-000657,-0.0472655414553
ACH-000658,-0.0716725513117
ACH-000661,0.0796819703382
ACH-000662,0.110646969981
ACH-000663,0.0121997309151
ACH-000665,-0.08046391851700001
ACH-000671,-0.171337489107
ACH-000673,-0.144437083209
ACH-000676,-0.148320966265
ACH-000677,-0.0850540110101
ACH-000681,0.10587713217900001
ACH-000682,-0.0402090189095
ACH-000683,-0.12029858736
ACH-000684,0.0941982774992
ACH-000688,-0.28350261936099996
ACH-000693,-0.18252894936
ACH-000694,-0.0808809334813
ACH-000695,-0.22749833267099998
ACH-000696,-0.169378887411
ACH-000697,-0.0313684907568
ACH-000699,0.000610237801358
ACH-000701,-0.22660170026299997
ACH-000706,-0.0798217635965
ACH-000711,-0.058129567679199995
ACH-000713,-0.147851506196
ACH-000714,0.0159333946931
ACH-000718,0.102290140573
ACH-000720,-0.0466242735181
ACH-000721,-0.115445503594
ACH-000724,-0.20093917994199997
ACH-000725,-0.188773386769
ACH-000732,-0.12110861224700001
ACH-000734,0.023385986739599997
ACH-000735,-0.22955790837099999
ACH-000736,-0.084773734841
ACH-000738,-0.0857205671373
ACH-000746,-0.07249352264560001
ACH-000747,-2.43978810189e-05
ACH-000748,-0.07267644117080001
ACH-000753,-0.06039264963819999
ACH-000756,-0.040844698734400005
ACH-000757,-0.33973902454000005
ACH-000758,-0.129723038303
ACH-000760,-0.0990536820596
ACH-000763,0.0282017459216
ACH-000764,-0.0707213078724
ACH-000765,-0.0235443717338
ACH-000766,0.0731944067107
ACH-000767,0.11407654797
ACH-000768,-0.149844993428
ACH-000769,-0.163625849387
ACH-000770,-0.0600283516512
ACH-000771,-0.11354221100400001
ACH-000773,-0.030150629770999998
ACH-000776,-0.12885764986
ACH-000777,-0.05255313307969999
ACH-000778,-0.0492232044621
ACH-000781,-0.021918456292
ACH-000782,-0.195741447767
ACH-000783,-0.0805598481342
ACH-000784,-0.122220177244
ACH-000785,-0.070557746789
ACH-000787,-0.126590340772
ACH-000788,-0.0865870280002
ACH-000791,-0.23826320579500002
ACH-000792,-0.0417893730376
ACH-000794,0.0103017008848
ACH-000796,-0.136840046285
ACH-000799,-0.011673976795
ACH-000800,-0.160666026223
ACH-000802,-0.10622168523700001
ACH-000804,-0.0180395726383
ACH-000805,-0.0011235796941800001
ACH-000809,-0.121466120416
ACH-000810,0.206407751902
ACH-000811,-0.119959660924
ACH-000817,-0.0402112870705
ACH-000819,-0.075763768678
ACH-000820,0.0201671491436
ACH-000821,0.0656118044999
ACH-000822,-0.0186225730941
ACH-000823,-0.0439468083476
ACH-000824,-0.0921147602795
ACH-000827,-0.0680008203683
ACH-000829,-0.038469282097400005
ACH-000831,-0.152530637647
ACH-000832,-0.07584019473260001
ACH-000833,-0.159813866703
ACH-000834,0.07813840818300001
ACH-000835,-0.23625287126699998
ACH-000836,0.0508813427175
ACH-000837,-0.0240424855095
ACH-000838,-0.0410633461255
ACH-000839,-0.298619457198
ACH-000840,0.0707615661227
ACH-000841,0.0326244735794
ACH-000843,-0.0440993917644
ACH-000846,-0.11130668240700001
ACH-000847,-0.013443357348599999
ACH-000848,-0.210004442214
ACH-000849,-0.254415024482
ACH-000851,-0.080937696675
ACH-000855,0.07785776076939999
ACH-000856,-0.206356916481
ACH-000858,-0.134136528484
ACH-000859,-0.187248682905
ACH-000861,-0.08393259589549999
ACH-000862,-0.037910540899099995
ACH-000865,-0.12309753949999999
ACH-000866,-0.0721996374088
ACH-000867,-0.051506754741699995
ACH-000869,-0.184015045651
ACH-000872,-0.21098274896699998
ACH-000873,-0.180148678505
ACH-000876,-0.140249298928
ACH-000878,0.154724102586
ACH-000880,-0.116002187726
ACH-000881,-0.0437994475765
ACH-000882,-0.239996203532
ACH-000884,-0.12080896985600001
ACH-000885,0.0150598568028
ACH-000887,-0.155140880932
ACH-000888,0.082445016259
ACH-000889,-0.0484766403751
ACH-000890,0.180909228508
ACH-000896,-0.214078579991
ACH-000898,-0.08783114981960001
ACH-000900,-0.131023565629
ACH-000901,-0.120143533804
ACH-000905,-0.19757987585200001
ACH-000906,-0.0942902130573
ACH-000907,0.165947143898
ACH-000910,0.0457129498433
ACH-000911,-0.11724927922499999
ACH-000912,-0.153118895064
ACH-000913,-0.150334575647
ACH-000915,-0.0603420594145
ACH-000916,-0.0228969090539
ACH-000917,-0.314226697321
ACH-000921,-0.11127767732300001
ACH-000924,-0.139001033592
ACH-000926,-0.07303847649180001
ACH-000928,-0.17660467869000002
ACH-000929,0.049532020921
ACH-000932,0.0363662293371
ACH-000935,0.006169713532689999
ACH-000936,-0.16076488611
ACH-000937,-0.136517646396
ACH-000938,-0.19021838563700003
ACH-000939,-0.240272460161
ACH-000941,-0.231589926018
ACH-000943,-0.055126657003499994
ACH-000946,0.0744291451249
ACH-000947,0.00989309582941
ACH-000948,0.12431535525999998
ACH-000950,0.046743788001699996
ACH-000953,-0.062319745354699994
ACH-000957,-0.408140018165
ACH-000958,0.014280449370200001
ACH-000960,-0.020577543537400003
ACH-000963,0.0465112651278
ACH-000968,-0.10852330854
ACH-000969,-0.100165626767
ACH-000973,-0.09563213843019999
ACH-000974,-0.13526177251399998
ACH-000975,-0.0392790438924
ACH-000976,-0.217300760817
ACH-000978,-0.101636492311
ACH-000980,-0.15009807554000001
ACH-000984,-0.170360530638
ACH-000986,-0.24191193853700002
ACH-000988,-0.207270789324
ACH-000993,-0.0641506656381
ACH-000994,-0.18519927191
ACH-000996,-0.187538234271
ACH-001001,-0.0944514459397
ACH-001020,-0.286616737983
ACH-001028,-0.12484914872099999
ACH-001031,-0.146533984653
ACH-001038,-0.00891975101288
ACH-001048,0.025522058474
ACH-001050,0.0114200403598
ACH-001053,-0.192169917834
ACH-001054,-0.11878197743899999
ACH-001061,-0.06826869890380001
ACH-001067,-0.0665765857234
ACH-001075,0.0503636002956
ACH-001096,-0.15643572337099998
ACH-001128,0.234355498758
ACH-001134,0.128793192698
ACH-001151,0.026735911752999997
ACH-001163,-0.055366039568699996
ACH-001164,-0.103992805118
ACH-001173,-0.0211000376743
ACH-001183,-0.215863784597
ACH-001184,-0.06497797595970001
ACH-001190,-0.29060831035100004
ACH-001192,-0.201627689168
ACH-001193,-0.0945172122878
ACH-001196,-0.0166212340606
ACH-001197,-0.164764062214
ACH-001205,0.20774611942
ACH-001211,-0.23400813827
ACH-001212,-0.0397490399177
ACH-001228,0.033898709876500004
ACH-001232,-0.03450641505930001
ACH-001239,-0.158797862356
ACH-001274,0.0269928801859
ACH-001275,-0.0675099404575
ACH-001277,-0.20127008570399998
ACH-001278,-0.08941781010029999
ACH-001280,-0.0950430854545
ACH-001283,-0.150947514342
ACH-001289,-0.06638993844100001
ACH-001295,0.00596176509777
ACH-001300,-0.0444832733457
ACH-001301,-0.0399426580551
ACH-001302,0.205823641698
ACH-001303,0.0305041026028
ACH-001306,-0.072051346054
ACH-001318,-0.07197215647039999
ACH-001322,1.30774316832e-05
ACH-001328,-0.0970037710032
ACH-001332,-0.248089142531
ACH-001333,-0.07573605184019999
ACH-001336,-0.177835530786
ACH-001340,-0.038142811254699996
ACH-001346,-0.076157224547
ACH-001353,-0.0474430007529
ACH-001354,0.0199016571861
ACH-001367,-0.32283902344
ACH-001368,-0.0654563638195
ACH-001374,-0.22446504171599999
ACH-001375,0.045674727755800004
ACH-001377,-0.0786366096072
ACH-001380,-0.07778929905899999
ACH-001391,0.113772345088
ACH-001407,-0.04329432067819999
ACH-001408,-0.09199070465189998
ACH-001413,0.04175401344969999
ACH-001430,0.0892397229675
ACH-001431,0.027977948412000003
ACH-001450,-0.020165178517
ACH-001496,-0.0625015217309
ACH-001500,-0.0625468798654
ACH-001521,-0.214582515011
ACH-001523,-0.218883649186
ACH-001532,7.84742330765e-05
ACH-001536,-0.0706358895047
ACH-001550,-0.09499176598789999
ACH-001552,-0.0104202203075
ACH-001554,0.0258975917833
ACH-001645,-0.061733100936400005
ACH-001654,-0.09649240570589998
ACH-001715,0.05327415245080001
ACH-001735,-0.0593328043198
ACH-001736,-0.017643546423500002
ACH-001737,0.09061512999
ACH-001740,0.0529440977044
ACH-001745,-0.0580681724621
ACH-001750,-0.0476626372206
ACH-001765,0.0252125646378
ACH-001956,-0.0688971666644
ACH-001957,-0.25642364597100004
